time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata

47.297,-1.26,7.31,4.94,0,0,unable to access data

47.327,-0.92,7.81,5.78,0,0,unable to access data

47.358,-0.69,7.62,6.28,0,0,unable to access data

47.388,-0.8,7.5,5.9,0,0,unable to access data

47.419,-0.57,7.46,5.97,0,0,unable to access data

47.449,-0.54,7.46,5.7,0,0,unable to access data

47.48,-0.34,7.66,5.97,0,0,unable to access data

47.51,-0.27,7.69,6.24,0,0,unable to access data

47.541,-0.77,7.35,5.93,0,0,unable to access data

47.571,-0.73,7.39,6.2,0,0,unable to access data

47.602,-0.5,7.43,6.35,0,0,unable to access data

47.632,-0.69,7.27,5.7,0,0,unable to access data

47.663,-0.96,7.12,5.4,0,0,unable to access data

47.693,-0.38,7.27,5.9,0,0,unable to access data

47.724,-0.31,7.31,5.93,0,0,unable to access data

47.754,-0.65,7.2,6.09,0,0,unable to access data

47.785,-0.27,7.5,6.62,0,0,unable to access data

47.815,0,7.54,6.93,0,0,unable to access data

47.846,-0.23,7.24,6.55,0,0,unable to access data

47.876,-0.54,7.2,6.43,0,0,unable to access data

47.907,-0.5,7.16,6.55,0,0,unable to access data

47.937,-0.73,7.01,6.35,0,0,unable to access data

47.968,-0.73,7.01,6.2,0,0,unable to access data

47.998,-0.46,7.04,6.24,0,0,unable to access data

48.029,-0.65,7.01,6.2,0,0,unable to access data

48.059,-0.5,7.16,6.55,0,0,unable to access data

48.09,-0.38,7.2,6.51,0,0,unable to access data

48.12,-0.54,7.08,6.47,0,0,unable to access data

48.151,-0.31,7.16,6.47,0,0,unable to access data

48.181,-0.19,7.24,6.66,0,0,unable to access data

48.212,-0.19,7.16,6.51,0,0,unable to access data

48.243,-0.11,7.2,6.39,0,0,unable to access data

48.273,-0.15,7.16,6.32,0,0,unable to access data

48.304,-0.27,7.12,6.2,0,0,unable to access data

48.334,-0.23,7.08,6.24,0,0,unable to access data

48.365,-0.15,7.2,6.39,0,0,unable to access data

48.396,-0.15,7.2,6.43,0,0,unable to access data

48.426,-0.27,7.08,6.58,0,0,unable to access data

48.457,-0.34,7.08,6.58,0,0,unable to access data

48.487,-0.34,7.08,6.51,0,0,unable to access data

48.518,-0.42,6.93,6.55,0,0,unable to access data

48.548,-0.34,7.01,6.47,0,0,unable to access data

48.579,-0.38,6.93,6.55,0,0,unable to access data

48.609,-0.27,6.89,6.55,0,0,unable to access data

48.64,-0.15,7.04,6.51,0,0,unable to access data

48.67,-0.04,7.12,6.62,0,0,unable to access data

48.701,0.04,7.2,6.7,0,0,unable to access data

48.731,0.04,7.16,6.58,0,0,unable to access data

48.762,-0.04,7.08,6.47,0,0,unable to access data

48.792,0.04,7.16,6.51,0,0,unable to access data

48.823,0,7.16,6.47,0,0,unable to access data

48.854,-0.04,7.08,6.51,0,0,unable to access data

48.884,-0.11,7.04,6.55,0,0,unable to access data

48.915,-0.11,6.97,6.55,0,0,unable to access data

48.945,-0.15,6.85,6.51,0,0,unable to access data

48.976,-0.19,6.93,6.51,0,0,unable to access data

