time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata,
49.791,-1.84,5.52,5.98,0,0,28.67038926,77.43104998

49.813,-2.15,6.13,5.82,0,0,28.67038926,77.43104998

49.833,-2.15,6.13,5.82,0,0,28.67038926,77.43104998

49.862,-2.91,6.44,5.52,0,0,28.67038926,77.43104998

49.882,-3.68,5.98,7.05,0,0,28.67038926,77.43104998

49.916,-3.68,4.9,7.81,0,0,28.67038926,77.43104998

49.94,-4.29,4.75,8.12,0,0,28.67038926,77.43104998

49.959,-4.29,4.75,8.12,0,0,28.67038926,77.43104998

49.99,-3.68,4.6,7.66,0,0,28.67038926,77.43104998

50.01,-3.68,3.98,6.9,0,0,28.67038926,77.43104998

50.03,-3.83,4.75,7.05,0,0,28.67038926,77.43104998

50.05,-3.83,4.75,7.05,0,0,28.67038926,77.43104998

50.07,-3.83,4.75,7.35,0,0,28.67038926,77.43104998

50.09,-3.83,4.75,7.35,0,0,28.67038926,77.43104998

50.11,-4.14,4.75,7.35,0,0,28.67038926,77.43104998

50.13,-4.75,5.06,7.97,0,0,28.67038926,77.43104998

50.15,-4.75,5.06,7.97,0,0,28.67038926,77.43104998

50.17,-4.75,5.67,7.66,0,0,28.67038926,77.43104998

50.19,-4.6,5.52,7.35,0,0,28.67038926,77.43104998

50.21,-4.6,5.52,7.35,0,0,28.67038926,77.43104998

50.23,-4.29,5.06,6.74,0,0,28.67038926,77.43104998

50.25,-4.29,5.06,6.74,0,0,28.67038926,77.43104998

50.27,-3.83,4.9,6.59,0,0,28.67038926,77.43104998

50.29,-3.83,4.9,6.44,0,0,28.67038926,77.43104998

50.31,-3.83,4.9,6.44,0,0,28.67038926,77.43104998

50.331,-3.83,4.29,7.2,0,0,28.67038926,77.43104998

50.35,-3.68,4.9,7.05,0,0,28.67038926,77.43104998

50.37,-3.68,4.9,7.05,0,0,28.67038926,77.43104998

50.39,-3.98,5.36,7.05,0,0,28.67038926,77.43104998

50.41,-3.98,5.36,7.05,0,0,28.67038926,77.43104998

50.43,-4.44,5.06,7.2,0,0,28.67038926,77.43104998

50.45,-4.29,4.9,7.35,0,0,28.67038926,77.43104998

50.471,-4.29,4.9,7.35,0,0,28.67038926,77.43104998

50.49,-4.29,4.75,7.66,0,0,28.67038926,77.43104998

50.51,-4.29,4.75,7.66,0,0,28.67038926,77.43104998

50.53,-4.14,4.29,7.35,0,0,28.67038926,77.43104998

50.55,-3.98,3.98,6.74,0,0,28.67038926,77.43104998

50.578,-3.98,4.14,7.2,0,0,28.67038926,77.43104998

50.594,-3.98,4.14,7.2,0,0,28.67038926,77.43104998

50.613,-4.14,4.14,7.51,0,0,28.67038926,77.43104998

50.632,-4.14,4.14,7.51,0,0,28.67038926,77.43104998

50.651,-3.98,3.83,7.35,0,0,28.67038926,77.43104998

50.67,-3.98,3.83,7.35,0,0,28.67038926,77.43104998

50.69,-3.83,3.68,7.66,0,0,28.67038926,77.43104998

50.71,-3.83,3.83,8.12,0,0,28.67038926,77.43104998

50.73,-3.83,3.83,8.12,0,0,28.67038926,77.43104998

50.75,-3.83,3.52,8.12,0,0,28.67038926,77.43104998

50.77,-3.83,3.68,7.97,0,0,28.67038926,77.43104998

50.791,-3.83,3.68,7.97,0,0,28.67038926,77.43104998

50.813,-3.98,3.68,8.12,0,0,28.67038926,77.43104998

50.833,-3.98,3.68,8.12,0,0,28.67038926,77.43104998

50.853,-3.98,3.37,7.81,0,0,28.67038926,77.43104998

50.873,-3.83,3.22,7.66,0,0,28.67038926,77.43104998

50.893,-3.83,3.22,7.66,0,0,28.67038926,77.43104998

50.914,-3.83,3.22,7.97,0,0,28.67038926,77.43104998

50.93,-3.68,3.22,7.66,0,0,28.67038926,77.43104998

50.95,-3.68,3.22,7.66,0,0,28.67038926,77.43104998

50.97,-3.22,3.37,7.51,0,0,28.67038926,77.43104998

50.99,-3.22,3.37,7.51,0,0,28.67038926,77.43104998

51.01,-3.68,3.52,7.81,0,0,28.67038926,77.43104998

51.03,-3.98,3.52,8.27,0,0,28.67038926,77.43104998

51.05,-3.98,3.52,8.27,0,0,28.67038926,77.43104998

51.07,-4.14,3.68,8.43,0,0,28.67038926,77.43104998

51.09,-4.14,3.68,8.43,0,0,28.67038926,77.43104998

51.11,-4.44,3.98,8.89,0,0,28.67038926,77.43104998

51.13,-4.6,3.37,8.58,0,0,28.67038926,77.43104998

51.15,-4.6,3.37,8.58,0,0,28.67038926,77.43104998

51.17,-4.14,2.91,7.81,0,0,28.67038926,77.43104998

51.19,-3.98,2.45,7.81,0,0,28.67038926,77.43104998

51.21,-3.98,2.45,7.81,0,0,28.67038926,77.43104998

51.237,-3.98,2.6,8.12,0,0,28.67038926,77.43104998

51.254,-3.98,2.6,8.43,0,0,28.67038926,77.43104998

51.276,-3.68,3.06,8.43,0,0,28.67038926,77.43104998

51.292,-3.98,3.22,8.58,0,0,28.67038926,77.43104998

51.31,-3.98,3.22,8.58,0,0,28.67038926,77.43104998

51.33,-3.37,3.37,8.12,0,0,28.67038926,77.43104998

51.35,-3.22,3.06,7.97,0,0,28.67038926,77.43104998

51.37,-3.22,3.06,7.97,0,0,28.67038926,77.43104998

51.39,-3.37,2.91,8.58,0,0,28.67038926,77.43104998

51.41,-3.37,2.91,8.58,0,0,28.67038926,77.43104998

51.43,-3.06,3.06,8.43,0,0,28.67038926,77.43104998

51.45,-2.76,3.52,7.97,0,0,28.67038926,77.43104998

51.47,-2.76,3.52,7.97,0,0,28.67038926,77.43104998

51.49,-3.22,3.22,7.81,0,0,28.67038926,77.43104998

51.511,-3.22,3.22,8.27,0,0,28.67038926,77.43104998

51.53,-3.52,2.45,8.27,0,0,28.67038926,77.43104998

51.55,-3.06,2.15,8.89,0,0,28.67038926,77.43104998

51.57,-3.06,2.15,8.89,0,0,28.67038926,77.43104998

51.59,-2.91,1.69,8.89,0,0,28.67038926,77.43104998

51.61,-2.45,1.69,8.73,0,0,28.67038926,77.43104998

51.63,-2.45,1.69,8.73,0,0,28.67038926,77.43104998

51.65,-2.91,1.69,9.04,0,0,28.67038926,77.43104998

51.67,-2.91,1.69,9.04,0,0,28.67038926,77.43104998

51.69,-2.91,1.53,8.89,0,0,28.67038926,77.43104998

51.71,-2.91,1.69,8.58,0,0,28.67038926,77.43104998

51.73,-2.91,1.69,8.58,0,0,28.67038926,77.43104998

51.75,-3.06,2.45,8.89,0,0,28.67038926,77.43104998

51.77,-3.06,2.76,8.89,0,0,28.67038926,77.43104998

51.79,-3.06,2.76,8.89,0,0,28.67038926,77.43104998

51.813,-2.76,2.45,8.58,0,0,28.67038926,77.43104998

51.832,-2.76,2.45,8.58,0,0,28.67038926,77.43104998

51.852,-2.6,2.3,8.27,0,0,28.67038926,77.43104998

51.871,-2.76,1.53,8.89,0,0,28.67038926,77.43104998

51.901,-2.6,1.23,9.19,0,0,28.67038926,77.43104998

51.925,-2.6,1.23,9.19,0,0,28.67038926,77.43104998

51.942,-2.76,1.23,9.35,0,0,28.67038926,77.43104998

51.974,-2.76,1.23,8.89,0,0,28.67038926,77.43104998

51.99,-2.76,1.23,8.89,0,0,28.67038926,77.43104998

52.01,-2.76,0.92,8.73,0,0,28.67038926,77.43104998

52.03,-2.45,1.07,8.73,0,0,28.67038926,77.43104998

52.05,-2.45,1.07,8.73,0,0,28.67038926,77.43104998

52.07,-2.3,1.38,9.19,0,0,28.67038926,77.43104998

52.09,-2.3,1.38,9.19,0,0,28.67038926,77.43104998

52.11,-2.45,1.23,9.5,0,0,28.67038926,77.43104998

52.13,-2.6,0.77,9.35,0,0,28.67038926,77.43104998

52.15,-2.6,0.77,9.35,0,0,28.67038926,77.43104998

52.17,-2.6,0.92,8.73,0,0,28.67038926,77.43104998

52.19,-3.52,1.07,9.04,0,0,28.67038926,77.43104998

52.21,-3.52,1.07,9.04,0,0,28.67038926,77.43104998

52.23,-3.68,1.07,8.89,0,0,28.67038926,77.43104998

52.25,-3.68,1.07,8.89,0,0,28.67038926,77.43104998

52.27,-3.52,1.07,8.58,0,0,28.67038926,77.43104998

52.29,-3.06,1.23,9.04,0,0,28.67038926,77.43104998

52.31,-3.06,1.23,9.04,0,0,28.67038926,77.43104998

52.33,-2.76,0.77,9.35,0,0,28.67038926,77.43104998

52.35,-2.76,0.61,9.35,0,0,28.67038926,77.43104998

52.37,-2.76,0.61,9.35,0,0,28.67038926,77.43104998

52.39,-2.76,0.46,9.04,0,0,28.67038926,77.43104998

52.41,-2.76,0.46,9.04,0,0,28.67038926,77.43104998

52.43,-3.22,0.31,9.35,0,0,28.67038926,77.43104998

52.45,-3.22,0.46,9.35,0,0,28.67038926,77.43104998

52.47,-3.22,0.46,9.35,0,0,28.67038926,77.43104998

52.49,-3.22,0.61,8.73,0,0,28.67038926,77.43104998

52.51,-3.22,0.61,8.73,0,0,28.67038926,77.43104998

52.53,-3.22,0.92,9.19,0,0,28.67038926,77.43104998

52.557,-3.22,0.61,9.04,0,0,28.67038926,77.43104998

52.573,-3.22,0.61,9.04,0,0,28.67038926,77.43104998

52.596,-3.06,0.61,8.89,0,0,28.67038926,77.43104998

52.612,-3.37,0.46,9.04,0,0,28.67038926,77.43104998

52.63,-3.37,0.46,9.04,0,0,28.67038926,77.43104998

52.65,-3.22,0.46,9.19,0,0,28.67038926,77.43104998

52.67,-3.22,0.46,9.19,0,0,28.67038926,77.43104998

52.69,-3.22,0.31,9.04,0,0,28.67038926,77.43104998

52.71,-3.22,0.31,9.04,0,0,28.67038926,77.43104998

52.73,-3.22,0.31,9.04,0,0,28.67038926,77.43104998

52.75,-3.22,0.31,9.19,0,0,28.67038926,77.43104998

52.77,-3.37,0.15,8.89,0,0,28.67038926,77.43104998

52.79,-3.37,0.15,8.89,0,0,28.67038926,77.43104998

52.813,-3.52,0.46,8.89,0,0,28.67038926,77.43104998

52.832,-3.52,0.46,8.89,0,0,28.67038926,77.43104998

52.852,-3.52,0.31,8.89,0,0,28.67038926,77.43104998

52.875,-3.83,0.31,9.35,0,0,28.67038926,77.43104998

52.893,-3.83,0.31,9.35,0,0,28.67038926,77.43104998

52.911,-3.68,0.46,9.04,0,0,28.67038926,77.43104998

52.93,-3.68,0.46,9.04,0,0,28.67038926,77.43104998

52.95,-3.83,0.61,8.89,0,0,28.67038926,77.43104998

52.97,-3.68,0.31,9.04,0,0,28.67038926,77.43104998

52.99,-3.68,0.31,9.04,0,0,28.67038926,77.43104998

53.011,-3.37,0.46,9.04,0,0,28.67038926,77.43104998

53.03,-3.22,0.61,8.89,0,0,28.67038926,77.43104998

53.05,-3.22,0.61,8.89,0,0,28.67038926,77.43104998

53.07,-3.37,0.61,9.04,0,0,28.67038926,77.43104998

53.09,-3.37,0.61,9.04,0,0,28.67038926,77.43104998

53.11,-3.52,0.46,9.19,0,0,28.67038926,77.43104998

53.13,-3.37,0.31,9.04,0,0,28.67038926,77.43104998

53.15,-3.37,0.31,9.04,0,0,28.67038926,77.43104998

53.17,-3.37,0.31,9.19,0,0,28.67038926,77.43104998

53.19,-3.37,0.31,9.04,0,0,28.67038926,77.43104998

53.222,-3.37,0.31,9.04,0,0,28.67038926,77.43104998

53.253,-3.22,0.61,9.04,0,0,28.67038926,77.43104998

53.27,-3.52,1.07,9.04,0,0,28.67038926,77.43104998

53.29,-3.83,1.23,8.73,0,0,28.67038926,77.43104998

53.31,-3.83,1.23,8.73,0,0,28.67038926,77.43104998

53.33,-3.83,1.07,8.43,0,0,28.67038926,77.43104998

53.35,-3.83,0.92,8.58,0,0,28.67038926,77.43104998

53.37,-3.37,0.92,8.58,0,0,28.67038926,77.43104998

53.39,-3.22,0.92,9.19,0,0,28.67038926,77.43104998

53.41,-3.22,0.92,9.19,0,0,28.67038926,77.43104998

53.43,-3.37,0.92,9.19,0,0,28.67038926,77.43104998

53.45,-2.91,0.77,8.73,0,0,28.67038926,77.43104998

53.47,-2.91,0.77,8.73,0,0,28.67038926,77.43104998

53.49,-2.91,0.92,9.19,0,0,28.67038926,77.43104998

53.51,-2.91,0.92,9.19,0,0,28.67038926,77.43104998

53.53,-2.91,1.53,9.65,0,0,28.67038926,77.43104998

53.55,-3.06,1.99,9.35,0,0,28.67038926,77.43104998

53.57,-3.06,1.99,9.35,0,0,28.67038926,77.43104998

53.59,-2.76,1.99,9.19,0,0,28.67038926,77.43104998

53.61,-2.6,1.84,9.19,0,0,28.67038926,77.43104998

53.63,-2.6,1.84,9.19,0,0,28.67038926,77.43104998

53.65,-2.45,1.84,9.35,0,0,28.67038926,77.43104998

53.67,-2.45,1.84,9.35,0,0,28.67038926,77.43104998

53.69,-1.69,1.53,8.73,0,0,28.67038926,77.43104998

53.71,-0.77,1.53,8.58,0,0,28.67038926,77.43104998

53.73,-0.77,1.53,8.58,0,0,28.67038926,77.43104998

53.75,-0.77,1.53,9.19,0,0,28.67038926,77.43104998

53.77,-1.38,2.3,9.65,0,0,28.67038926,77.43104998

53.79,-1.38,2.3,9.65,0,0,28.67038926,77.43104998

53.813,-1.38,2.6,9.65,0,0,28.67038926,77.43104998

53.832,-1.38,2.6,9.65,0,0,28.67038926,77.43104998

53.862,-0.92,2.6,9.35,0,0,28.67038926,77.43104998

53.878,-1.07,2.6,8.43,0,0,28.67038926,77.43104998

53.901,-1.07,2.6,7.51,0,0,28.67038926,77.43104998

53.918,-1.07,2.6,7.51,0,0,28.67038926,77.43104998

53.938,-0.77,3.22,7.81,0,0,28.67038926,77.43104998

53.955,-0.77,3.22,7.81,0,0,28.67038926,77.43104998

53.975,-0.61,3.37,8.12,0,0,28.67038926,77.43104998

54.01,-0.61,3.68,7.97,0,0,28.67038926,77.43104998

54.03,-0.77,3.98,8.27,0,0,28.67038926,77.43104998

54.05,-0.77,3.98,8.27,0,0,28.67038926,77.43104998

54.07,-0.77,3.98,9.19,0,0,28.67038926,77.43104998

54.09,-0.77,3.98,9.19,0,0,28.67038926,77.43104998

54.11,-1.07,3.68,9.81,0,0,28.67038926,77.43104998

54.13,-1.23,3.37,9.96,0,0,28.67038926,77.43104998

54.15,-1.23,3.37,9.96,0,0,28.67038926,77.43104998

54.17,-1.38,3.37,9.5,0,0,28.67038926,77.43104998

54.19,-1.38,3.52,9.04,0,0,28.67038926,77.43104998

54.21,-1.38,3.52,9.04,0,0,28.67038926,77.43104998

54.23,-1.38,3.68,8.73,0,0,28.67038926,77.43104998

54.25,-1.38,3.68,8.73,0,0,28.67038926,77.43104998

54.27,-1.53,3.68,8.73,0,0,28.67038926,77.43104998

54.29,-1.23,3.98,8.27,0,0,28.67038926,77.43104998

54.31,-1.23,3.98,8.27,0,0,28.67038926,77.43104998

54.33,-0.92,4.29,7.66,0,0,28.67038926,77.43104998

54.35,-0.92,4.29,7.66,0,0,28.67038926,77.43104998

54.37,-0.92,4.44,7.35,0,0,28.67038926,77.43104998

54.39,-0.77,4.6,7.2,0,0,28.67038926,77.43104998

54.41,-0.77,4.6,7.2,0,0,28.67038926,77.43104998

54.43,-0.92,4.6,7.35,0,0,28.67038926,77.43104998

54.45,-1.38,5.06,7.66,0,0,28.67038926,77.43104998

54.47,-1.38,5.06,7.66,0,0,28.67038926,77.43104998

54.49,-1.53,5.06,7.51,0,0,28.67038926,77.43104998

54.51,-1.53,5.06,7.51,0,0,28.67038926,77.43104998

54.53,-1.53,5.21,8.12,0,0,28.67038926,77.43104998

54.55,-2.3,5.52,9.04,0,0,28.67038926,77.43104998

54.581,-2.45,5.52,7.97,0,0,28.67038926,77.43104998

54.597,-2.45,5.52,7.97,0,0,28.67038926,77.43104998

54.612,-1.99,5.67,6.9,0,0,28.67038926,77.43104998

54.633,-1.99,5.67,6.9,0,0,28.67038926,77.43104998

54.65,-2.15,6.13,7.51,0,0,28.67038926,77.43104998

54.67,-2.15,6.13,7.51,0,0,28.67038926,77.43104998

54.69,-2.15,6.44,7.81,0,0,28.67038926,77.43104998

54.71,-1.38,5.52,7.05,0,0,28.67038926,77.43104998

54.73,-1.38,5.52,7.05,0,0,28.67038926,77.43104998

54.75,-1.23,4.9,7.35,0,0,28.67038926,77.43104998

54.77,-1.23,4.9,7.81,0,0,28.67038926,77.43104998

54.791,-1.23,4.9,7.81,0,0,28.67038926,77.43104998

54.813,-1.07,4.29,7.05,0,0,28.67038926,77.43104998

54.832,-1.07,4.29,7.05,0,0,28.67038926,77.43104998

54.851,-0.92,3.22,7.05,0,0,28.67038926,77.43104998

54.875,-0.31,5.36,7.66,0,0,28.67038926,77.43104998

54.893,-0.31,5.36,7.66,0,0,28.67038926,77.43104998

54.91,-1.84,7.81,7.97,0,0,28.67038926,77.43104998

54.93,-1.84,7.81,7.97,0,0,28.67038926,77.43104998

54.95,-1.69,8.43,5.82,0,0,28.67038926,77.43104998

54.97,-1.84,8.43,6.13,0,0,28.67038926,77.43104998

54.99,-1.84,8.43,6.13,0,0,28.67038926,77.43104998

55.01,-2.91,7.66,6.74,0,0,28.67038926,77.43104998

55.03,-2.3,7.05,6.28,0,0,28.67038926,77.43104998

55.05,-2.3,7.05,6.28,0,0,28.67038926,77.43104998

55.07,-0.92,7.05,5.52,0,0,28.67038926,77.43104998

55.09,-0.92,7.05,5.52,0,0,28.67038926,77.43104998

55.11,-0.61,6.59,4.75,0,0,28.67038926,77.43104998

55.13,0.31,6.44,4.29,0,0,28.67038926,77.43104998

55.15,0.31,6.44,4.29,0,0,28.67038926,77.43104998

55.17,1.53,5.98,4.75,0,0,28.67038926,77.43104998

55.19,1.53,5.67,5.36,0,0,28.67038926,77.43104998

55.21,1.53,5.67,5.36,0,0,28.67038926,77.43104998

55.237,1.69,5.98,6.13,0,0,28.67038926,77.43104998

55.276,1.69,5.82,6.44,0,0,28.67038926,77.43104998

55.31,1.84,5.98,5.82,0,0,28.67038926,77.43104998

55.33,2.15,6.74,5.98,0,0,28.67038926,77.43104998

55.35,2.15,6.74,5.98,0,0,28.67038926,77.43104998

55.37,2.15,7.35,6.28,0,0,28.67038926,77.43104998

55.39,1.53,7.35,6.9,0,0,28.67038926,77.43104998

55.41,1.53,7.35,6.9,0,0,28.67038926,77.43104998

55.43,1.23,7.51,7.51,0,0,28.67038926,77.43104998

55.45,1.38,7.51,8.12,0,0,28.67038926,77.43104998

55.47,1.38,7.51,8.12,0,0,28.67038926,77.43104998

55.49,1.99,7.2,7.97,0,0,28.67038926,77.43104998

55.51,1.99,7.2,7.97,0,0,28.67038926,77.43104998

55.53,2.15,6.9,7.66,0,0,28.67038926,77.43104998

55.55,1.84,6.9,7.2,0,0,28.67038926,77.43104998

55.57,1.84,6.9,7.2,0,0,28.67038926,77.43104998

55.59,2.3,6.74,6.13,0,0,28.67038926,77.43104998

55.61,2.15,6.59,6.13,0,0,28.67038926,77.43104998

55.63,2.15,6.59,6.13,0,0,28.67038926,77.43104998

55.65,1.07,6.28,6.9,0,0,28.67038926,77.43104998

55.67,1.07,6.28,6.9,0,0,28.67038926,77.43104998

55.69,0.61,6.59,7.2,0,0,28.67038926,77.43104998

55.71,1.07,7.05,5.82,0,0,28.67038926,77.43104998

55.73,1.07,7.05,5.82,0,0,28.67038926,77.43104998

55.75,0.92,6.9,4.44,0,0,28.67038926,77.43104998

55.77,0.92,6.9,4.44,0,0,28.67038926,77.43104998

55.79,1.53,7.51,3.83,0,0,28.67038926,77.43104998

55.813,1.38,7.51,4.29,0,0,28.67038926,77.43104998

55.832,1.38,7.51,4.29,0,0,28.67038926,77.43104998

55.852,2.15,7.35,4.14,0,0,28.67038926,77.43104998

55.873,2.76,7.35,3.52,0,0,28.67038926,77.43104998

55.9,3.22,7.51,3.06,0,0,28.67038926,77.43104998

55.918,3.22,7.51,3.06,0,0,28.67038926,77.43104998

55.94,3.06,7.35,3.06,0,0,28.67038926,77.43104998

55.956,3.06,7.35,3.06,0,0,28.67038926,77.43104998

55.972,2.3,7.05,4.14,0,0,28.67038926,77.43104998

55.99,2.3,7.05,4.14,0,0,28.67038926,77.43104998

56.01,1.53,6.44,4.9,0,0,28.67038926,77.43104998

56.03,1.53,6.9,5.36,0,0,28.67038926,77.43104998

56.05,1.53,6.9,5.36,0,0,28.67038926,77.43104998

56.07,1.38,7.2,5.36,0,0,28.67038926,77.43104998

56.095,1.38,7.05,5.21,0,0,28.67038926,77.43104998

