time,x-axis,y-axis,z-axis,Event1,Event2,latitude,longitude
19.968 , -0.61 , 5.97 , 7.69,0,0,0.0 , 0.0
19.998 , -0.54 , 5.93 , 7.66,0,0,0.0 , 0.0
20.029 , -0.5700000000000001 , 5.97 , 7.7700000000000005,0,0,0.0 , 0.0
20.059 , -0.65 , 6.05 , 7.69,0,0,0.0 , 0.0
20.09 , -0.65 , 6.05 , 7.58,0,0,0.0 , 0.0
20.121 , -0.92 , 6.13 , 7.54,0,0,0.0 , 0.0
20.151 , -1.3 , 6.28 , 7.3500000000000005,0,0,0.0 , 0.0
20.182000000000002 , -0.5 , 5.97 , 7.54,0,0,0.0 , 0.0
20.212 , -0.11 , 5.67 , 7.69,0,0,0.0 , 0.0
20.249 , -0.08 , 5.51 , 7.7700000000000005,0,0,0.0 , 0.0
20.28 , -0.19 , 5.74 , 7.8500000000000005,0,0,0.0 , 0.0
20.311 , -0.15 , 5.82 , 7.96,0,0,0.0 , 0.0
20.342 , -0.27 , 5.9 , 8.08,0,0,0.0 , 0.0
20.373 , -0.38 , 5.9 , 7.92,0,0,0.0 , 0.0
20.403 , -0.46 , 5.9 , 7.69,0,0,0.0 , 0.0
20.434 , -0.34 , 5.82 , 7.62,0,0,0.0 , 0.0
20.465 , -0.34 , 5.82 , 7.62,0,0,0.0 , 0.0
20.495 , -0.42 , 5.82 , 7.69,0,0,0.0 , 0.0
20.526 , -0.38 , 5.82 , 7.890000000000001,0,0,0.0 , 0.0
20.557000000000002 , -0.34 , 5.9 , 7.8500000000000005,0,0,0.0 , 0.0
20.588 , -0.38 , 5.93 , 7.8500000000000005,0,0,0.0 , 0.0
20.618000000000002 , -0.46 , 5.93 , 7.8500000000000005,0,0,0.0 , 0.0
20.649 , -0.46 , 5.97 , 7.7700000000000005,0,0,0.0 , 0.0
20.679000000000002 , -0.34 , 5.9 , 7.890000000000001,0,0,0.0 , 0.0
20.71 , -0.27 , 5.86 , 7.62,0,0,0.0 , 0.0
20.741 , -0.31 , 5.86 , 7.390000000000001,0,0,0.0 , 0.0
20.771 , -0.38 , 5.86 , 7.58,0,0,0.0 , 0.0
20.802 , -0.19 , 5.78 , 7.8500000000000005,0,0,0.0 , 0.0
20.832 , -0.19 , 5.7 , 7.92,0,0,0.0 , 0.0
20.863 , -0.38 , 5.86 , 7.890000000000001,0,0,0.0 , 0.0
20.893 , -0.5 , 6.01 , 7.73,0,0,0.0 , 0.0
20.924 , -0.5 , 5.97 , 7.7700000000000005,0,0,0.0 , 0.0
20.955000000000002 , -0.5700000000000001 , 6.01 , 7.8100000000000005,0,0,0.0 , 0.0
20.985 , -0.6900000000000001 , 6.01 , 7.54,0,0,0.0 , 0.0
21.016000000000002 , -0.65 , 5.97 , 7.58,0,0,0.0 , 0.0
21.047 , -0.46 , 5.9 , 7.7700000000000005,0,0,0.0 , 0.0
21.077 , -0.42 , 5.97 , 7.66,0,0,0.0 , 0.0
21.108 , -0.42 , 5.9 , 7.62,0,0,0.0 , 0.0
21.138 , -0.5 , 5.9 , 7.66,0,0,0.0 , 0.0
21.169 , -0.5700000000000001 , 5.97 , 7.62,0,0,0.0 , 0.0
21.2 , -0.54 , 6.01 , 7.62,0,0,0.0 , 0.0
21.23 , -0.5700000000000001 , 6.05 , 7.66,0,0,0.0 , 0.0
21.261 , -0.6900000000000001 , 6.09 , 7.66,0,0,0.0 , 0.0
21.291 , -0.77 , 6.13 , 7.66,0,0,0.0 , 0.0
21.322 , -0.73 , 6.05 , 7.66,0,0,0.0 , 0.0
21.353 , -0.6900000000000001 , 6.05 , 7.66,0,0,0.0 , 0.0
21.383 , -0.5700000000000001 , 6.01 , 7.66,0,0,0.0 , 0.0
21.414 , -0.54 , 5.97 , 7.69,0,0,0.0 , 0.0
21.444 , -0.6900000000000001 , 6.09 , 7.46,0,0,0.0 , 0.0
21.475 , -0.77 , 6.16 , 7.390000000000001,0,0,0.0 , 0.0
21.514 , -0.6900000000000001 , 6.09 , 7.66,0,0,0.0 , 0.0
21.595 , -0.84 , 6.16 , 7.54,0,0,0.0 , 0.0
21.626 , -0.23 , 5.78 , 7.8100000000000005,0,0,0.0 , 0.0
21.661 , -0.34 , 5.82 , 7.8500000000000005,0,0,0.0 , 0.0
21.692 , -0.5 , 5.93 , 7.62,0,0,0.0 , 0.0
21.723 , -0.5700000000000001 , 6.05 , 7.43,0,0,0.0 , 0.0
21.759 , -0.5700000000000001 , 6.05 , 7.5,0,0,0.0 , 0.0
21.792 , -0.5 , 5.97 , 7.62,0,0,0.0 , 0.0
21.828 , -0.61 , 6.05 , 7.69,0,0,0.0 , 0.0
21.86 , -0.73 , 6.13 , 7.54,0,0,0.0 , 0.0
21.894000000000002 , -0.5700000000000001 , 6.01 , 7.69,0,0,0.0 , 0.0
21.926000000000002 , -0.73 , 6.09 , 7.62,0,0,0.0 , 0.0
21.958000000000002 , -1.0 , 6.2 , 7.54,0,0,0.0 , 0.0
21.990000000000002 , -0.96 , 6.24 , 7.54,0,0,0.0 , 0.0
22.02 , -0.73 , 6.16 , 7.43,0,0,0.0 , 0.0
22.052 , -0.54 , 5.93 , 7.5,0,0,0.0 , 0.0
22.084 , -0.34 , 5.86 , 7.54,0,0,0.0 , 0.0
22.115000000000002 , -0.27 , 5.78 , 7.66,0,0,0.0 , 0.0
22.146 , -0.19 , 5.7 , 7.8500000000000005,0,0,0.0 , 0.0
22.181 , -0.19 , 5.74 , 8.0,0,0,0.0 , 0.0
22.212 , -0.34 , 5.86 , 7.890000000000001,0,0,0.0 , 0.0
22.257 , -0.54 , 5.93 , 7.92,0,0,0.0 , 0.0
22.288 , -0.34 , 5.86 , 7.8100000000000005,0,0,0.0 , 0.0
22.319 , -0.27 , 5.74 , 7.69,0,0,0.0 , 0.0
22.357 , -0.34 , 5.86 , 7.66,0,0,0.0 , 0.0
22.387 , -0.34 , 5.93 , 7.69,0,0,0.0 , 0.0
22.418 , -0.5 , 6.01 , 7.73,0,0,0.0 , 0.0
22.449 , -0.5700000000000001 , 6.05 , 7.8500000000000005,0,0,0.0 , 0.0
22.481 , -0.5700000000000001 , 6.01 , 7.92,0,0,0.0 , 0.0
22.511 , -0.54 , 5.97 , 7.7700000000000005,0,0,0.0 , 0.0
22.542 , -0.42 , 5.93 , 7.62,0,0,0.0 , 0.0
22.572 , -0.38 , 5.86 , 7.66,0,0,0.0 , 0.0
22.603 , -0.34 , 5.86 , 7.62,0,0,0.0 , 0.0
22.634 , -0.34 , 5.86 , 7.54,0,0,0.0 , 0.0
22.664 , -0.42 , 5.97 , 7.54,0,0,0.0 , 0.0
22.695 , -0.42 , 6.01 , 7.73,0,0,0.0 , 0.0
22.725 , -0.27 , 5.93 , 7.69,0,0,0.0 , 0.0
22.756 , -0.27 , 6.01 , 7.43,0,0,0.0 , 0.0
22.787 , -0.5 , 6.05 , 7.62,0,0,0.0 , 0.0
22.818 , -0.34 , 5.97 , 8.120000000000001,0,0,0.0 , 0.0
22.848 , -0.19 , 6.01 , 7.890000000000001,0,0,0.0 , 0.0
22.897000000000002 , -0.6900000000000001 , 6.13 , 7.3100000000000005,0,0,0.0 , 0.0
22.929000000000002 , -0.5700000000000001 , 6.09 , 7.3500000000000005,0,0,0.0 , 0.0
22.96 , -0.61 , 6.16 , 7.2,0,0,0.0 , 0.0
23.082 , -0.65 , 6.2 , 7.8100000000000005,0,0,0.0 , 0.0
23.113 , -0.46 , 6.13 , 7.7700000000000005,0,0,0.0 , 0.0
23.144000000000002 , -0.61 , 6.16 , 7.46,0,0,0.0 , 0.0
23.174 , -0.61 , 6.16 , 7.390000000000001,0,0,0.0 , 0.0
23.205000000000002 , -0.5 , 6.01 , 7.46,0,0,0.0 , 0.0
23.241 , -0.5 , 6.09 , 7.43,0,0,0.0 , 0.0
23.277 , -0.6900000000000001 , 6.16 , 7.3100000000000005,0,0,0.0 , 0.0
23.308 , -0.6900000000000001 , 6.16 , 7.46,0,0,0.0 , 0.0
23.34 , -0.65 , 6.16 , 7.62,0,0,0.0 , 0.0
23.371000000000002 , -0.65 , 6.2 , 7.66,0,0,0.0 , 0.0
23.401 , -0.5700000000000001 , 6.09 , 7.73,0,0,0.0 , 0.0
23.449 , -0.38 , 5.97 , 7.54,0,0,0.0 , 0.0
23.497 , -0.54 , 6.09 , 7.3100000000000005,0,0,0.0 , 0.0
23.528000000000002 , -0.6900000000000001 , 6.13 , 7.5,0,0,0.0 , 0.0
23.56 , -0.65 , 6.13 , 7.69,0,0,0.0 , 0.0
23.591 , -0.6900000000000001 , 6.2 , 7.66,0,0,0.0 , 0.0
23.623 , -0.5700000000000001 , 6.09 , 7.73,0,0,0.0 , 0.0
23.653000000000002 , -0.5 , 6.09 , 7.62,0,0,0.0 , 0.0
23.688 , -0.46 , 6.05 , 7.43,0,0,0.0 , 0.0
23.72 , -0.42 , 6.05 , 7.3100000000000005,0,0,0.0 , 0.0
23.76 , -0.5700000000000001 , 6.09 , 7.390000000000001,0,0,0.0 , 0.0
23.794 , -0.5 , 6.05 , 7.54,0,0,0.0 , 0.0
23.825 , -0.54 , 6.05 , 7.54,0,0,0.0 , 0.0
23.869 , -0.77 , 6.2 , 7.5,0,0,0.0 , 0.0
23.900000000000002 , -0.6900000000000001 , 6.2 , 7.58,0,0,0.0 , 0.0
23.93 , -0.6900000000000001 , 6.16 , 7.54,0,0,0.0 , 0.0
23.961000000000002 , -0.6900000000000001 , 6.13 , 7.58,0,0,0.0 , 0.0
23.991 , -0.6900000000000001 , 6.16 , 7.46,0,0,0.0 , 0.0
24.022000000000002 , -0.5 , 6.16 , 7.390000000000001,0,0,0.0 , 0.0
24.053 , -0.54 , 6.09 , 7.54,0,0,0.0 , 0.0
24.083000000000002 , -0.54 , 6.09 , 7.54,0,0,0.0 , 0.0
24.114 , -0.54 , 6.05 , 7.3500000000000005,0,0,0.0 , 0.0
24.153000000000002 , -0.61 , 6.09 , 7.54,0,0,0.0 , 0.0
24.206 , -0.54 , 6.16 , 7.54,0,0,0.0 , 0.0
24.239 , -0.65 , 6.2 , 7.58,0,0,0.0 , 0.0
24.282 , -0.5700000000000001 , 6.16 , 7.8100000000000005,0,0,0.0 , 0.0
