time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata

22.914,-0.61,4.29,8.89,0,0,unable to access data

22.974,-0.31,4.29,8.43,0,0,unable to access data

23.034,-0.61,4.29,8.73,0,0,unable to access data

23.094,-0.61,4.14,8.89,0,0,unable to access data

23.154,-0.77,4.14,8.43,0,0,unable to access data

23.214,-0.46,4.14,8.73,0,0,unable to access data

23.274,-0.31,3.98,8.73,0,0,unable to access data

23.334,-0.31,4.14,8.73,0,0,unable to access data

23.394,-0.46,4.29,8.73,0,0,unable to access data

23.454,-0.15,4.29,9.19,0,0,unable to access data

23.514,-0.15,4.29,9.04,0,0,unable to access data

23.574,-0.15,4.29,8.73,0,0,unable to access data

23.634,0.31,4.29,8.73,0,0,unable to access data

23.694,0.31,4.14,8.89,0,0,unable to access data

23.754,0.15,3.83,9.04,0,0,unable to access data

23.814,0.92,3.83,8.89,0,0,unable to access data

23.874,0.77,3.98,8.43,0,0,unable to access data

23.936,0.46,3.52,9.19,0,0,unable to access data

23.995,0.77,4.29,9.35,0,0,unable to access data

24.055,0.61,4.29,8.58,0,0,unable to access data

24.114,0.15,3.06,9.19,0,0,unable to access data

24.174,0.61,3.98,9.19,0,0,unable to access data

24.234,0.61,2.91,9.35,0,0,unable to access data

24.294,-0.61,2.76,9.19,0,0,unable to access data

24.354,0.15,2.45,9.35,0,0,unable to access data

24.414,-0.77,2.6,9.81,0,0,unable to access data

24.474,-0.15,2.91,9.5,0,0,unable to access data

24.534,-0.15,2.76,9.65,0,0,unable to access data

24.594,-0.15,2.91,9.81,0,0,unable to access data

24.654,-0.15,2.6,9.35,0,0,unable to access data

24.714,0.31,2.76,9.04,0,0,unable to access data

24.774,0.31,2.76,9.81,0,0,unable to access data

24.834,0.31,2.91,9.35,0,0,unable to access data

24.894,0.15,2.76,9.04,0,0,unable to access data

24.954,0.61,3.22,9.19,0,0,unable to access data

25.014,1.07,3.37,9.04,0,0,unable to access data

25.076,0.92,3.37,8.73,0,0,unable to access data

