time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata,
54.998,0.15,0.46,9.96,0,0,28.63125571,77.36352738

55.018,0.15,0.46,9.96,0,0,28.63125571,77.36352738

55.038,0.15,0.61,9.65,0,0,28.63125571,77.36352738

55.058,0.15,0.61,9.65,0,0,28.63125571,77.36352738

55.078,0.15,0.46,9.65,0,0,28.63125571,77.36352738

55.098,0.15,0.46,9.81,0,0,28.63125571,77.36352738

55.118,0.15,0.46,9.81,0,0,28.63125571,77.36352738

55.138,-0.15,0.31,9.65,0,0,28.63125571,77.36352738

55.166,-0.15,0.46,9.65,0,0,28.63125571,77.36352738

55.2,-0.31,0.46,9.35,0,0,28.63125571,77.36352738

55.219,-0.31,0.46,9.35,0,0,28.63125571,77.36352738

55.238,-0.31,0.46,9.35,0,0,28.63125571,77.36352738

55.258,-0.31,0.46,9.65,0,0,28.63125571,77.36352738

55.278,-0.31,0.46,9.65,0,0,28.63125571,77.36352738

55.298,-0.31,0.46,9.5,0,0,28.63125571,77.36352738

55.318,-0.31,0.46,9.5,0,0,28.63125571,77.36352738

55.338,-0.46,0.46,9.19,0,0,28.63125571,77.36352738

55.358,-0.31,0.46,9.35,0,0,28.63125571,77.36352738

55.378,-0.31,0.46,9.35,0,0,28.63125571,77.36352738

55.398,-0.31,0.31,9.65,0,0,28.63125571,77.36352738

55.418,-0.31,0.46,9.35,0,0,28.63125571,77.36352738

55.438,-0.31,0.46,9.35,0,0,28.63125571,77.36352738

55.458,-0.31,0.46,9.19,0,0,28.63125571,77.36352738

55.478,-0.31,0.46,9.19,0,0,28.63125571,77.36352738

55.498,-0.31,0.46,9.5,0,0,28.63125571,77.36352738

55.523,-0.46,0.46,9.35,0,0,28.63125571,77.36352738

55.541,-0.46,0.46,9.35,0,0,28.63125571,77.36352738

55.561,-0.31,0.46,9.19,0,0,28.63125571,77.36352738

55.58,-0.31,0.46,9.35,0,0,28.63125571,77.36352738

55.603,-0.31,0.46,9.35,0,0,28.63125571,77.36352738

55.622,-0.31,0.46,9.65,0,0,28.63125571,77.36352738

55.638,-0.31,0.46,9.65,0,0,28.63125571,77.36352738

55.658,-0.31,0.46,9.35,0,0,28.63125571,77.36352738

55.678,-0.46,0.46,9.35,0,0,28.63125571,77.36352738

55.698,-0.46,0.46,9.35,0,0,28.63125571,77.36352738

55.718,-0.77,0.15,9.35,0,0,28.63125571,77.36352738

55.738,-0.77,0.15,9.81,0,0,28.63125571,77.36352738

55.758,-0.77,0.15,9.81,0,0,28.63125571,77.36352738

55.778,-1.07,-0.15,9.35,0,0,28.63125571,77.36352738

55.804,-1.07,-0.15,9.5,0,0,28.63125571,77.36352738

55.821,-1.07,-0.15,9.5,0,0,28.63125571,77.36352738

55.845,1.07,1.23,8.27,0,0,28.63125571,77.36352738

55.861,1.07,1.23,8.27,0,0,28.63125571,77.36352738

55.878,0.61,0.15,8.89,0,0,28.63125571,77.36352738

55.898,0.61,0.15,9.5,0,0,28.63125571,77.36352738

55.918,0.92,0.15,9.5,0,0,28.63125571,77.36352738

55.938,2.15,0.31,8.43,0,0,28.63125571,77.36352738

55.958,2.15,0.31,8.43,0,0,28.63125571,77.36352738

55.978,2.6,-0.15,8.73,0,0,28.63125571,77.36352738

55.998,2.15,-0.31,9.5,0,0,28.63125571,77.36352738

56.018,2.15,-0.31,9.5,0,0,28.63125571,77.36352738

56.038,2.45,0.15,9.65,0,0,28.63125571,77.36352738

56.058,2.45,0.15,9.65,0,0,28.63125571,77.36352738

56.078,2.6,0.46,9.19,0,0,28.63125571,77.36352738

56.098,2.6,0.46,9.65,0,0,28.63125571,77.36352738

56.118,2.6,0.46,9.65,0,0,28.63125571,77.36352738

56.138,3.06,0.46,9.19,0,0,28.63125571,77.36352738

56.158,3.06,0.92,8.73,0,0,28.63125571,77.36352738

56.178,3.06,0.92,8.73,0,0,28.63125571,77.36352738

56.198,3.37,0.77,8.12,0,0,28.63125571,77.36352738

56.218,3.37,0.77,8.12,0,0,28.63125571,77.36352738

56.238,2.91,0.92,8.58,0,0,28.63125571,77.36352738

56.258,2.76,0.92,10.27,0,0,28.63125571,77.36352738

56.278,2.76,0.92,10.27,0,0,28.63125571,77.36352738

56.298,2.3,0.77,9.81,0,0,28.63125571,77.36352738

56.318,1.53,0.61,9.19,0,0,28.63125571,77.36352738

56.338,1.53,0.61,9.19,0,0,28.63125571,77.36352738

56.358,0.92,0.61,8.58,0,0,28.63125571,77.36352738

56.378,0.92,0.61,8.58,0,0,28.63125571,77.36352738

56.398,0.77,0.15,8.43,0,0,28.63125571,77.36352738

56.418,0.31,-0.61,9.19,0,0,28.63125571,77.36352738

56.438,0.31,-0.61,9.19,0,0,28.63125571,77.36352738

56.462,-0.15,-0.15,8.43,0,0,28.63125571,77.36352738

56.484,-0.77,-0.15,8.27,0,0,28.63125571,77.36352738

56.502,-0.77,-0.15,8.27,0,0,28.63125571,77.36352738

56.529,-1.38,-0.15,10.11,0,0,28.63125571,77.36352738

56.563,-1.23,1.38,9.96,0,0,28.63125571,77.36352738

56.582,-1.53,0.61,9.04,0,0,28.63125571,77.36352738

56.601,-1.53,0.61,9.04,0,0,28.63125571,77.36352738

56.619,-1.23,0.92,9.81,0,0,28.63125571,77.36352738

56.639,-1.23,0.77,10.57,0,0,28.63125571,77.36352738

56.658,-1.38,0.77,10.57,0,0,28.63125571,77.36352738

56.678,-1.84,0.46,9.96,0,0,28.63125571,77.36352738

56.698,-1.84,0.46,9.96,0,0,28.63125571,77.36352738

56.718,-1.84,0.77,9.96,0,0,28.63125571,77.36352738

56.738,-1.84,0.77,10.42,0,0,28.63125571,77.36352738

56.758,-1.84,0.77,10.42,0,0,28.63125571,77.36352738

56.778,-1.69,0.15,10.27,0,0,28.63125571,77.36352738

56.798,-1.69,0.15,10.27,0,0,28.63125571,77.36352738

56.818,-1.53,0.15,9.65,0,0,28.63125571,77.36352738

56.838,-1.38,0.15,9.35,0,0,28.63125571,77.36352738

56.861,-1.38,0.15,9.35,0,0,28.63125571,77.36352738

56.878,-0.61,0.15,9.65,0,0,28.63125571,77.36352738

56.898,-0.31,0.15,9.65,0,0,28.63125571,77.36352738

56.92,-0.31,0.15,9.65,0,0,28.63125571,77.36352738

56.94,0.15,0.15,9.5,0,0,28.63125571,77.36352738

56.96,0.15,0.15,9.5,0,0,28.63125571,77.36352738

56.983,0.92,0.61,10.42,0,0,28.63125571,77.36352738

56.998,1.07,0.31,8.89,0,0,28.63125571,77.36352738

57.018,1.07,0.31,8.89,0,0,28.63125571,77.36352738

57.038,1.84,0.15,8.58,0,0,28.63125571,77.36352738

57.058,2.15,0.46,9.04,0,0,28.63125571,77.36352738

57.078,2.15,0.46,9.04,0,0,28.63125571,77.36352738

57.098,1.99,0.15,8.27,0,0,28.63125571,77.36352738

57.118,1.99,0.15,8.27,0,0,28.63125571,77.36352738

57.142,1.99,0.61,9.65,0,0,28.63125571,77.36352738

57.161,3.22,0.77,9.81,0,0,28.63125571,77.36352738

57.181,3.22,0.77,9.81,0,0,28.63125571,77.36352738

57.201,3.06,0.31,9.35,0,0,28.63125571,77.36352738

57.218,3.06,0.31,9.35,0,0,28.63125571,77.36352738

57.238,2.15,0.46,9.04,0,0,28.63125571,77.36352738

57.258,2.91,0.92,8.58,0,0,28.63125571,77.36352738

57.278,2.91,0.92,8.58,0,0,28.63125571,77.36352738

57.298,2.91,0.92,8.73,0,0,28.63125571,77.36352738

57.318,2.45,0.31,8.43,0,0,28.63125571,77.36352738

57.338,2.45,0.31,8.43,0,0,28.63125571,77.36352738

57.358,1.69,0.46,8.27,0,0,28.63125571,77.36352738

57.378,1.69,0.46,8.27,0,0,28.63125571,77.36352738

57.398,1.53,0.31,7.97,0,0,28.63125571,77.36352738

57.418,1.69,1.23,9.35,0,0,28.63125571,77.36352738

57.438,1.69,1.23,9.35,0,0,28.63125571,77.36352738

57.458,1.07,1.38,9.19,0,0,28.63125571,77.36352738

57.478,1.38,1.23,8.89,0,0,28.63125571,77.36352738

57.498,1.38,1.23,8.89,0,0,28.63125571,77.36352738

57.521,1.53,1.38,9.5,0,0,28.63125571,77.36352738

57.541,1.53,1.38,10.27,0,0,28.63125571,77.36352738

57.561,1.84,1.07,10.27,0,0,28.63125571,77.36352738

57.58,2.3,0.77,9.81,0,0,28.63125571,77.36352738

57.603,2.3,0.77,9.81,0,0,28.63125571,77.36352738

57.619,2.45,0.77,9.35,0,0,28.63125571,77.36352738

57.638,2.76,0.46,9.5,0,0,28.63125571,77.36352738

57.658,2.76,0.46,9.5,0,0,28.63125571,77.36352738

57.678,3.52,0.61,9.35,0,0,28.63125571,77.36352738

57.698,3.52,0.61,9.35,0,0,28.63125571,77.36352738

57.718,2.91,0.15,9.65,0,0,28.63125571,77.36352738

57.738,2.3,-0.31,10.27,0,0,28.63125571,77.36352738

57.758,2.3,-0.31,10.27,0,0,28.63125571,77.36352738

57.778,2.45,0.15,9.19,0,0,28.63125571,77.36352738

57.806,2.15,0.15,8.73,0,0,28.63125571,77.36352738

57.845,2.15,0.46,7.97,0,0,28.63125571,77.36352738

57.878,1.69,0.46,7.35,0,0,28.63125571,77.36352738

57.898,2.3,0.46,8.12,0,0,28.63125571,77.36352738

57.918,2.3,0.46,8.12,0,0,28.63125571,77.36352738

57.938,3.68,0.61,9.65,0,0,28.63125571,77.36352738

57.958,3.68,0.61,9.65,0,0,28.63125571,77.36352738

57.978,3.68,0.31,10.42,0,0,28.63125571,77.36352738

57.998,2.6,0.15,9.04,0,0,28.63125571,77.36352738

58.018,2.6,0.15,9.04,0,0,28.63125571,77.36352738

58.038,2.45,0.46,8.73,0,0,28.63125571,77.36352738

58.058,1.84,0.31,8.58,0,0,28.63125571,77.36352738

58.078,1.84,0.31,8.58,0,0,28.63125571,77.36352738

58.098,0.46,0.61,8.73,0,0,28.63125571,77.36352738

58.118,0.46,0.61,8.73,0,0,28.63125571,77.36352738

58.138,0.15,0.61,9.04,0,0,28.63125571,77.36352738

58.158,1.84,0.15,9.65,0,0,28.63125571,77.36352738

58.178,1.84,0.15,9.65,0,0,28.63125571,77.36352738

58.198,2.76,-0.61,10.27,0,0,28.63125571,77.36352738

58.218,2.76,-0.46,10.42,0,0,28.63125571,77.36352738

58.238,2.76,-0.46,10.42,0,0,28.63125571,77.36352738

58.258,3.22,-0.46,10.57,0,0,28.63125571,77.36352738

58.278,3.22,-0.46,10.57,0,0,28.63125571,77.36352738

58.298,1.99,-0.61,9.96,0,0,28.63125571,77.36352738

58.318,0.61,-0.31,9.35,0,0,28.63125571,77.36352738

58.338,0.61,-0.31,9.35,0,0,28.63125571,77.36352738

58.358,1.69,-0.31,9.19,0,0,28.63125571,77.36352738

58.378,1.69,-0.31,10.27,0,0,28.63125571,77.36352738

58.398,3.37,-1.23,10.27,0,0,28.63125571,77.36352738

58.418,2.3,-0.92,10.11,0,0,28.63125571,77.36352738

58.438,2.3,-0.92,10.11,0,0,28.63125571,77.36352738

58.462,1.69,-0.31,9.35,0,0,28.63125571,77.36352738

58.484,-1.53,-0.46,7.97,0,0,28.63125571,77.36352738

58.507,-1.53,-0.46,8.43,0,0,28.63125571,77.36352738

58.53,-1.07,-0.15,8.43,0,0,28.63125571,77.36352738

58.549,-0.31,-0.15,10.11,0,0,28.63125571,77.36352738

58.567,-0.31,-0.15,10.11,0,0,28.63125571,77.36352738

58.583,-0.15,-0.15,9.96,0,0,28.63125571,77.36352738

58.602,-0.15,-0.15,9.96,0,0,28.63125571,77.36352738

58.62,-0.31,-0.15,10.11,0,0,28.63125571,77.36352738

58.642,0.15,0.46,10.57,0,0,28.63125571,77.36352738

58.66,0.15,0.46,10.57,0,0,28.63125571,77.36352738

58.678,0.15,0.15,10.42,0,0,28.63125571,77.36352738

58.698,0.15,0.15,10.42,0,0,28.63125571,77.36352738

58.718,-0.92,0.31,9.81,0,0,28.63125571,77.36352738

58.738,-2.45,1.07,9.65,0,0,28.63125571,77.36352738

58.758,-2.45,1.07,9.65,0,0,28.63125571,77.36352738

58.778,-2.3,1.07,10.27,0,0,28.63125571,77.36352738

58.798,-1.69,0.77,10.73,0,0,28.63125571,77.36352738

58.818,-1.69,0.77,10.73,0,0,28.63125571,77.36352738

58.838,-2.45,1.07,9.19,0,0,28.63125571,77.36352738

58.858,-2.45,1.07,9.19,0,0,28.63125571,77.36352738

58.878,-2.91,1.23,8.12,0,0,28.63125571,77.36352738

58.898,-1.84,0.77,7.05,0,0,28.63125571,77.36352738

58.918,-1.84,0.77,7.05,0,0,28.63125571,77.36352738

58.938,-0.15,0.92,6.44,0,0,28.63125571,77.36352738

58.958,-0.15,0.61,6.59,0,0,28.63125571,77.36352738

58.978,1.23,0.61,6.59,0,0,28.63125571,77.36352738

58.998,0.15,-0.15,7.35,0,0,28.63125571,77.36352738

59.018,0.15,-0.15,7.35,0,0,28.63125571,77.36352738

59.038,0.15,0.77,8.58,0,0,28.63125571,77.36352738

59.058,0.92,0.15,9.5,0,0,28.63125571,77.36352738

59.078,0.92,0.15,9.5,0,0,28.63125571,77.36352738

59.098,0.31,-0.31,9.35,0,0,28.63125571,77.36352738

59.118,0.31,-0.31,9.35,0,0,28.63125571,77.36352738

59.138,-1.07,0.15,9.96,0,0,28.63125571,77.36352738

59.166,-1.53,0.46,10.42,0,0,28.63125571,77.36352738

59.205,-1.99,-0.15,9.81,0,0,28.63125571,77.36352738

59.238,-2.45,-0.31,9.81,0,0,28.63125571,77.36352738

59.258,-2.76,-0.31,10.57,0,0,28.63125571,77.36352738

59.278,-2.76,-0.31,10.57,0,0,28.63125571,77.36352738

59.298,-2.45,-0.31,10.57,0,0,28.63125571,77.36352738

59.318,-2.45,-0.31,9.35,0,0,28.63125571,77.36352738

59.338,-2.45,-0.31,9.35,0,0,28.63125571,77.36352738

59.358,-1.69,-0.15,8.89,0,0,28.63125571,77.36352738

59.378,-1.23,-0.15,9.04,0,0,28.63125571,77.36352738

59.398,-1.23,-0.15,9.04,0,0,28.63125571,77.36352738

59.418,-1.53,-0.77,8.58,0,0,28.63125571,77.36352738

59.438,-1.53,-0.77,8.58,0,0,28.63125571,77.36352738

59.458,-1.99,-1.07,9.5,0,0,28.63125571,77.36352738

59.478,-3.06,-1.23,9.5,0,0,28.63125571,77.36352738

59.499,-3.06,-1.23,9.5,0,0,28.63125571,77.36352738

59.523,-3.83,-1.38,8.43,0,0,28.63125571,77.36352738

59.541,-3.68,-1.84,8.43,0,0,28.63125571,77.36352738

59.561,-3.68,-1.84,8.43,0,0,28.63125571,77.36352738

59.582,-3.37,-2.3,9.65,0,0,28.63125571,77.36352738

59.601,-3.37,-2.3,9.65,0,0,28.63125571,77.36352738

59.621,-3.52,-2.15,9.04,0,0,28.63125571,77.36352738

59.638,-3.52,-2.45,8.73,0,0,28.63125571,77.36352738

59.659,-3.52,-2.45,8.73,0,0,28.63125571,77.36352738

59.678,-3.98,-2.45,11.95,0,0,28.63125571,77.36352738

59.698,-3.98,-2.45,11.95,0,0,28.63125571,77.36352738

59.718,-2.76,-1.69,12.72,0,0,28.63125571,77.36352738

59.738,-2.91,-1.99,7.51,0,0,28.63125571,77.36352738

59.758,-2.91,-1.99,7.51,0,0,28.63125571,77.36352738

59.778,-3.22,-3.37,5.98,0,0,28.63125571,77.36352738

59.798,-2.76,-1.23,7.97,0,0,28.63125571,77.36352738

59.822,-2.76,-1.23,7.97,0,0,28.63125571,77.36352738

59.84,-3.06,-0.15,12.26,0,0,28.63125571,77.36352738

59.861,-3.37,-1.07,10.11,0,0,28.63125571,77.36352738

59.881,-3.37,-1.07,10.11,0,0,28.63125571,77.36352738

59.898,-2.91,-0.77,9.19,0,0,28.63125571,77.36352738

59.918,-2.91,-0.77,9.19,0,0,28.63125571,77.36352738

59.938,-2.15,-0.46,9.96,0,0,28.63125571,77.36352738

59.958,-3.22,-0.46,9.35,0,0,28.63125571,77.36352738

59.978,-3.22,-0.46,9.35,0,0,28.63125571,77.36352738

59.998,-3.52,-1.23,8.43,0,0,28.63125571,77.36352738

60.018,-3.52,-1.23,8.43,0,0,28.63125571,77.36352738

60.038,-2.45,-0.61,9.04,0,0,28.63125571,77.36352738

60.058,-2.6,-0.92,8.12,0,0,28.63125571,77.36352738

60.078,-2.6,-0.92,8.12,0,0,28.63125571,77.36352738

60.098,-3.83,-0.77,8.89,0,0,28.63125571,77.36352738

60.118,-3.37,-1.38,10.42,0,0,28.63125571,77.36352738

60.138,-3.37,-1.38,10.42,0,0,28.63125571,77.36352738

60.158,-0.92,-0.92,9.35,0,0,28.63125571,77.36352738

60.178,-0.92,-0.92,9.35,0,0,28.63125571,77.36352738

60.198,-3.22,-0.92,7.2,0,0,28.63125571,77.36352738

60.218,-2.76,-0.77,12.41,0,0,28.63125571,77.36352738

60.238,-2.76,-0.77,12.41,0,0,28.63125571,77.36352738

60.258,-1.99,-1.23,9.04,0,0,28.63125571,77.36352738

60.278,-1.99,-1.23,9.04,0,0,28.63125571,77.36352738

60.298,-0.61,-1.07,9.5,0,0,28.63125571,77.36352738

60.318,1.07,-1.23,9.04,0,0,28.63125571,77.36352738

60.338,1.07,-1.23,9.04,0,0,28.63125571,77.36352738

60.358,-1.23,-0.77,9.5,0,0,28.63125571,77.36352738

60.378,-1.07,-1.38,9.5,0,0,28.63125571,77.36352738

60.398,-1.07,-1.38,9.5,0,0,28.63125571,77.36352738

60.418,0.15,-0.92,9.19,0,0,28.63125571,77.36352738

60.438,0.15,-0.92,9.19,0,0,28.63125571,77.36352738

60.458,-0.61,-0.46,8.73,0,0,28.63125571,77.36352738

60.491,-0.61,-0.15,9.19,0,0,28.63125571,77.36352738

60.509,-0.46,0.77,10.42,0,0,28.63125571,77.36352738

60.536,-0.46,0.77,10.42,0,0,28.63125571,77.36352738

60.553,0.15,0.31,10.27,0,0,28.63125571,77.36352738

60.571,0.15,0.31,10.27,0,0,28.63125571,77.36352738

60.606,0.31,-0.15,9.65,0,0,28.63125571,77.36352738

60.642,0.31,-0.15,9.19,0,0,28.63125571,77.36352738

60.658,0.31,-0.15,9.19,0,0,28.63125571,77.36352738

60.678,0.31,0.15,8.73,0,0,28.63125571,77.36352738

60.698,-0.77,-0.77,10.88,0,0,28.63125571,77.36352738

60.718,-0.77,-0.77,10.88,0,0,28.63125571,77.36352738

60.738,0.31,-0.92,9.19,0,0,28.63125571,77.36352738

60.758,0.31,-0.92,9.19,0,0,28.63125571,77.36352738

60.778,-0.31,-0.31,9.35,0,0,28.63125571,77.36352738

60.798,-0.31,-0.31,9.65,0,0,28.63125571,77.36352738

60.818,-0.31,-0.31,9.65,0,0,28.63125571,77.36352738

60.838,0.15,-0.15,9.65,0,0,28.63125571,77.36352738

60.858,0.15,-0.15,9.65,0,0,28.63125571,77.36352738

60.878,-0.15,-0.77,9.35,0,0,28.63125571,77.36352738

60.898,-0.15,-0.46,9.5,0,0,28.63125571,77.36352738

60.918,-0.15,-0.46,9.5,0,0,28.63125571,77.36352738

60.938,-0.31,-0.61,9.5,0,0,28.63125571,77.36352738

60.958,-0.15,-0.61,9.5,0,0,28.63125571,77.36352738

60.978,-0.15,-0.61,9.5,0,0,28.63125571,77.36352738

60.998,-0.15,-0.46,9.5,0,0,28.63125571,77.36352738

61.018,-0.15,-0.46,9.5,0,0,28.63125571,77.36352738

61.038,-0.31,-0.77,9.5,0,0,28.63125571,77.36352738

61.058,-0.31,-0.61,9.5,0,0,28.63125571,77.36352738

61.078,-0.31,-0.61,9.5,0,0,28.63125571,77.36352738

61.098,-0.31,-0.46,9.5,0,0,28.63125571,77.36352738

61.118,-0.31,-0.61,9.5,0,0,28.63125571,77.36352738

61.138,-0.31,-0.61,9.5,0,0,28.63125571,77.36352738

61.158,-0.31,-0.46,9.5,0,0,28.63125571,77.36352738

61.178,-0.31,-0.46,9.5,0,0,28.63125571,77.36352738

61.205,-0.15,-0.61,9.5,0,0,28.63125571,77.36352738

61.222,-0.31,-0.61,9.65,0,0,28.63125571,77.36352738

61.244,-0.31,-0.61,9.65,0,0,28.63125571,77.36352738

61.259,-0.15,-0.61,9.5,0,0,28.63125571,77.36352738

