time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata
55.132 s,0.46,2.76,9.35,0,0,unable to access data

55.191 s,0.77,2.45,9.5,0,0,unable to access data

55.25 s,0.46,2.6,9.5,0,0,unable to access data

55.31 s,0.31,2.6,9.19,0,0,unable to access data

55.371 s,0.15,3.06,9.04,0,0,unable to access data

55.43 s,0.15,3.06,9.35,0,0,unable to access data

55.49 s,0.15,3.22,9.35,0,0,unable to access data

55.550000000000004 s,-0.15,3.22,9.5,0,0,unable to access data

55.61 s,0.46,3.06,8.58,0,0,unable to access data

55.67 s,0.15,2.91,9.5,0,0,unable to access data

55.730000000000004 s,0.46,2.6,9.65,0,0,unable to access data

55.79 s,0.31,2.6,9.5,0,0,unable to access data

55.85 s,0.31,2.91,9.35,0,0,unable to access data

55.910000000000004 s,0.31,2.76,9.19,0,0,unable to access data

55.97 s,0.31,2.91,9.19,0,0,unable to access data

56.03 s,0.15,2.91,9.35,0,0,unable to access data

56.09 s,0.31,3.06,9.19,0,0,unable to access data

56.15 s,0.31,2.91,9.35,0,0,unable to access data

56.21 s,0.31,3.22,9.5,0,0,unable to access data

56.27 s,0.31,3.22,8.89,0,0,unable to access data

56.33 s,0.31,2.91,9.5,0,0,unable to access data

56.39 s,0.15,2.91,9.5,0,0,unable to access data

56.45 s,0.15,2.91,9.35,0,0,unable to access data

56.51 s,0.31,3.06,9.19,0,0,unable to access data

56.57 s,0.31,2.91,9.19,0,0,unable to access data

56.63 s,0.46,2.6,9.19,0,0,unable to access data

56.69 s,0.15,2.76,9.19,0,0,unable to access data

56.75 s,0.15,3.06,9.35,0,0,unable to access data

56.81 s,0.15,3.06,9.19,0,0,unable to access data

56.870000000000005 s,0.15,3.06,9.5,0,0,unable to access data

56.93 s,0.15,3.06,9.04,0,0,unable to access data

56.99 s,0.15,3.22,9.35,0,0,unable to access data

57.050000000000004 s,0.15,3.52,8.89,0,0,unable to access data

57.11 s,0.15,3.06,9.65,0,0,unable to access data

57.17 s,0.15,3.52,9.35,0,0,unable to access data

57.230000000000004 s,-0.31,2.91,9.04,0,0,unable to access data

57.29 s,-0.15,3.37,9.04,0,0,unable to access data

57.35 s,-0.15,3.22,9.35,0,0,unable to access data

57.410000000000004 s,0.15,2.91,9.35,0,0,unable to access data

57.47 s,-0.46,3.52,9.35,0,0,unable to access data

57.53 s,-0.15,3.22,9.35,0,0,unable to access data

57.59 s,-0.15,3.22,9.35,0,0,unable to access data

57.65 s,-0.15,3.06,9.04,0,0,unable to access data

57.71 s,-0.15,3.22,8.89,0,0,unable to access data

57.77 s,-0.15,3.22,9.19,0,0,unable to access data

57.83 s,-0.31,3.06,9.35,0,0,unable to access data

57.89 s,-0.46,2.76,9.19,0,0,unable to access data

57.95 s,-1.23,3.06,8.89,0,0,unable to access data

58.01 s,-0.77,3.06,8.58,0,0,unable to access data

58.07 s,-0.31,2.6,9.65,0,0,unable to access data

58.13 s,-0.46,2.76,9.81,0,0,unable to access data

58.19 s,-1.07,2.91,9.81,0,0,unable to access data

58.25 s,-1.07,2.91,9.35,0,0,unable to access data

58.31 s,-1.23,2.91,9.19,0,0,unable to access data

58.370000000000005 s,-1.23,2.6,9.96,0,0,unable to access data

58.43 s,-1.23,2.45,9.65,0,0,unable to access data

58.49 s,-1.07,2.15,9.5,0,0,unable to access data

58.550000000000004 s,-1.07,2.3,9.35,0,0,unable to access data

58.61 s,-1.38,2.45,9.5,0,0,unable to access data

58.67 s,-1.38,2.6,9.04,0,0,unable to access data

58.730000000000004 s,-1.38,2.45,9.35,0,0,unable to access data

58.79 s,-1.23,2.15,9.19,0,0,unable to access data

58.85 s,-1.38,2.15,9.5,0,0,unable to access data

58.910000000000004 s,-1.53,2.45,9.19,0,0,unable to access data

58.97 s,-2.15,2.6,9.35,0,0,unable to access data

59.03 s,-2.15,2.6,9.35,0,0,unable to access data

59.09 s,-2.15,2.45,9.04,0,0,unable to access data

59.15 s,-1.69,2.3,9.35,0,0,unable to access data

59.21 s,-1.84,2.45,9.19,0,0,unable to access data

59.27 s,-1.84,2.45,9.19,0,0,unable to access data

59.33 s,-1.99,2.45,9.35,0,0,unable to access data

59.39 s,-1.84,2.45,9.35,0,0,unable to access data

59.452 s,-1.84,2.3,9.5,0,0,unable to access data

59.51 s,-2.15,2.3,9.35,0,0,unable to access data

59.57 s,-2.15,2.3,9.5,0,0,unable to access data

59.63 s,-1.99,2.3,9.04,0,0,unable to access data

59.69 s,-1.99,2.3,9.19,0,0,unable to access data

59.75 s,-1.53,2.15,9.35,0,0,unable to access data

59.81 s,-1.84,2.15,9.5,0,0,unable to access data

59.870000000000005 s,-1.84,2.15,9.5,0,0,unable to access data

59.93 s,-1.99,2.3,9.19,0,0,unable to access data

59.99 s,-1.69,2.45,9.35,0,0,unable to access data

60.050000000000004 s,-1.53,2.3,9.5,0,0,unable to access data

60.11 s,-1.84,2.45,9.5,0,0,unable to access data

60.17 s,-1.69,2.6,8.89,0,0,unable to access data

60.230000000000004 s,-1.69,2.45,9.35,0,0,unable to access data

60.29 s,-1.84,2.3,9.5,0,0,unable to access data

60.35 s,-1.53,1.99,10.27,0,0,unable to access data

60.410000000000004 s,-1.69,2.3,9.35,0,0,unable to access data

60.47 s,-1.84,2.3,8.58,0,0,unable to access data

60.53 s,-1.07,2.15,8.73,0,0,unable to access data

60.59 s,-1.69,2.3,9.65,0,0,unable to access data

60.65 s,-1.23,2.6,9.35,0,0,unable to access data

60.71 s,-2.15,3.22,9.35,0,0,unable to access data

60.77 s,-1.99,2.76,9.65,0,0,unable to access data

60.83 s,-1.38,2.6,8.89,0,0,unable to access data

60.89 s,-1.23,3.06,8.89,0,0,unable to access data

60.95 s,-1.07,2.6,9.19,0,0,unable to access data

61.01 s,-1.38,2.76,9.19,0,0,unable to access data

61.07 s,-1.38,3.06,8.89,0,0,unable to access data

61.13 s,-1.53,3.06,8.73,0,0,unable to access data

61.19 s,-1.38,2.76,9.19,0,0,unable to access data

61.25 s,-1.23,2.76,9.35,0,0,unable to access data

61.31 s,-1.53,2.91,9.65,0,0,unable to access data

61.370000000000005 s,-1.53,2.76,9.19,0,0,unable to access data

61.43 s,-1.69,2.6,9.65,0,0,unable to access data

61.49 s,-1.99,2.76,9.5,0,0,unable to access data

61.550000000000004 s,-1.99,2.6,9.65,0,0,unable to access data

61.61 s,-1.69,2.45,9.04,0,0,unable to access data

61.67 s,-1.53,2.76,9.04,0,0,unable to access data

61.730000000000004 s,-1.23,2.3,9.35,0,0,unable to access data

61.79 s,-1.07,2.3,9.81,0,0,unable to access data

61.85 s,-1.38,2.76,9.35,0,0,unable to access data

61.910000000000004 s,-1.84,2.76,8.58,0,0,unable to access data

61.97 s,-1.07,2.3,8.43,0,0,unable to access data

62.03 s,-0.77,1.84,9.35,0,0,unable to access data

62.09 s,-0.77,1.99,9.5,0,0,unable to access data

62.15 s,-0.77,1.69,9.35,0,0,unable to access data

62.21 s,-0.61,1.99,9.81,0,0,unable to access data

62.27 s,-0.77,2.6,10.11,0,0,unable to access data

62.33 s,-0.92,2.45,10.73,0,0,unable to access data

62.39 s,-0.46,1.84,10.88,0,0,unable to access data

62.45 s,-0.31,1.84,9.5,0,0,unable to access data

62.51 s,-0.31,1.99,9.04,0,0,unable to access data

62.57 s,-0.15,2.3,8.58,0,0,unable to access data

62.63 s,-0.31,2.45,9.35,0,0,unable to access data

62.690000000000005 s,-1.23,2.15,10.57,0,0,unable to access data

62.75 s,-1.38,1.69,9.35,0,0,unable to access data

62.81 s,-1.84,1.84,8.12,0,0,unable to access data

62.870000000000005 s,-3.06,2.45,8.43,0,0,unable to access data

62.93 s,-3.52,2.3,9.96,0,0,unable to access data

62.99 s,-3.37,1.84,10.73,0,0,unable to access data

63.050000000000004 s,-3.22,2.15,9.04,0,0,unable to access data

63.11 s,-3.06,2.15,7.97,0,0,unable to access data

63.17 s,-2.45,1.53,8.58,0,0,unable to access data

63.232 s,-2.3,1.07,9.5,0,0,unable to access data

63.29 s,-2.3,1.53,9.65,0,0,unable to access data

63.35 s,-2.6,2.15,9.65,0,0,unable to access data

63.410000000000004 s,-2.76,2.15,9.5,0,0,unable to access data

63.47 s,-2.45,1.69,9.35,0,0,unable to access data

63.53 s,-2.15,1.69,8.89,0,0,unable to access data

63.59 s,-1.53,1.69,9.04,0,0,unable to access data

63.65 s,-1.38,1.84,9.35,0,0,unable to access data

63.71 s,-1.38,1.84,9.96,0,0,unable to access data

63.77 s,-1.38,1.99,9.96,0,0,unable to access data

63.83 s,-1.38,1.84,9.65,0,0,unable to access data

63.89 s,-1.38,1.99,9.35,0,0,unable to access data

63.95 s,-1.53,1.84,9.65,0,0,unable to access data

64.01 s,-1.53,1.99,9.65,0,0,unable to access data

64.07000000000001 s,-1.53,2.15,9.65,0,0,unable to access data

64.13 s,-1.38,2.3,9.35,0,0,unable to access data

64.19 s,-1.23,2.15,9.35,0,0,unable to access data

64.25 s,-0.92,2.3,9.35,0,0,unable to access data

64.31 s,-0.92,2.3,9.5,0,0,unable to access data

64.37 s,-0.61,2.3,9.04,0,0,unable to access data

64.43 s,-0.31,2.45,9.35,0,0,unable to access data

64.49 s,-0.31,2.76,9.5,0,0,unable to access data

64.55 s,-0.46,2.6,9.19,0,0,unable to access data

64.61 s,-0.15,2.45,9.5,0,0,unable to access data

64.67 s,-0.15,2.76,9.65,0,0,unable to access data

64.73 s,-0.15,2.3,9.81,0,0,unable to access data

64.79 s,-0.15,2.3,9.96,0,0,unable to access data

64.85 s,-0.15,2.6,9.65,0,0,unable to access data

64.91 s,-0.15,2.45,9.35,0,0,unable to access data

64.97 s,-0.31,2.3,9.5,0,0,unable to access data

65.03 s,-0.15,2.6,9.5,0,0,unable to access data

65.09 s,-0.15,2.6,9.35,0,0,unable to access data

65.15 s,-0.15,2.76,9.35,0,0,unable to access data

65.21000000000001 s,-0.15,2.6,9.81,0,0,unable to access data

65.27 s,-0.15,2.91,9.35,0,0,unable to access data

65.33 s,-0.15,2.76,9.35,0,0,unable to access data

65.39 s,-0.15,2.76,9.65,0,0,unable to access data

65.45 s,-0.15,2.91,9.5,0,0,unable to access data

65.51 s,-0.15,2.76,9.35,0,0,unable to access data

65.57000000000001 s,-0.31,2.91,9.04,0,0,unable to access data

65.63 s,-0.31,2.91,9.04,0,0,unable to access data

65.69 s,-0.15,3.06,9.35,0,0,unable to access data

65.75 s,-0.15,3.06,9.04,0,0,unable to access data

65.81 s,-0.15,3.22,9.19,0,0,unable to access data

65.87 s,-0.15,3.06,9.65,0,0,unable to access data

65.93 s,-0.15,3.22,9.35,0,0,unable to access data

65.99 s,0.31,2.91,8.89,0,0,unable to access data

66.05 s,0.46,2.76,9.04,0,0,unable to access data

66.11 s,0.46,2.91,9.5,0,0,unable to access data

66.17 s,-0.31,3.06,9.65,0,0,unable to access data

66.23 s,-0.31,3.22,9.19,0,0,unable to access data

66.29 s,0.15,2.91,9.35,0,0,unable to access data

66.35 s,0.15,2.91,9.35,0,0,unable to access data

66.41 s,0.15,2.76,9.04,0,0,unable to access data

66.47 s,0.15,2.76,9.04,0,0,unable to access data

66.53 s,0.15,2.76,9.19,0,0,unable to access data

66.59 s,0.15,2.76,9.04,0,0,unable to access data

66.65 s,0.15,2.6,9.19,0,0,unable to access data

66.71000000000001 s,0.31,2.3,9.65,0,0,unable to access data

66.77 s,0.46,2.45,9.81,0,0,unable to access data

66.83 s,0.46,2.6,9.35,0,0,unable to access data

66.89 s,-0.31,2.6,9.19,0,0,unable to access data

66.95 s,-0.15,2.76,8.73,0,0,unable to access data

67.01 s,-0.31,2.91,9.19,0,0,unable to access data

67.07000000000001 s,-0.31,2.76,9.19,0,0,unable to access data

67.13 s,0.31,2.91,9.81,0,0,unable to access data

67.19 s,0.31,2.6,10.11,0,0,unable to access data

67.25 s,0.15,2.3,10.11,0,0,unable to access data

67.31 s,0.31,2.3,9.65,0,0,unable to access data

67.371 s,0.31,2.76,9.19,0,0,unable to access data

67.43 s,0.15,2.76,9.19,0,0,unable to access data

67.49 s,0.15,2.45,9.5,0,0,unable to access data

67.55 s,0.15,2.45,10.11,0,0,unable to access data

67.61 s,0.46,2.3,9.81,0,0,unable to access data

67.67 s,0.15,2.15,9.5,0,0,unable to access data

67.73 s,0.15,2.3,9.19,0,0,unable to access data

67.79 s,0.15,2.3,9.35,0,0,unable to access data

67.85 s,0.46,2.3,9.35,0,0,unable to access data

67.91 s,0.77,2.45,9.35,0,0,unable to access data

67.97 s,0.77,2.3,9.35,0,0,unable to access data

68.03 s,0.77,2.3,9.5,0,0,unable to access data

68.09 s,0.77,2.45,9.5,0,0,unable to access data

68.15 s,0.77,2.3,9.81,0,0,unable to access data

68.21000000000001 s,0.92,2.3,9.65,0,0,unable to access data

68.27 s,0.92,1.99,9.04,0,0,unable to access data

68.33 s,0.77,2.3,9.19,0,0,unable to access data

68.39 s,0.92,2.15,9.81,0,0,unable to access data

68.45 s,0.77,2.3,9.65,0,0,unable to access data

68.51 s,0.61,2.45,9.65,0,0,unable to access data

68.57000000000001 s,0.92,2.45,9.35,0,0,unable to access data

68.63 s,0.92,2.15,9.81,0,0,unable to access data

68.69 s,0.92,2.6,9.65,0,0,unable to access data

68.75 s,1.07,2.15,9.5,0,0,unable to access data

68.81 s,0.61,2.45,9.19,0,0,unable to access data

68.87 s,0.77,2.6,9.5,0,0,unable to access data

68.93 s,0.77,2.45,9.65,0,0,unable to access data

68.99 s,0.92,2.45,9.19,0,0,unable to access data

69.05 s,0.92,2.45,9.04,0,0,unable to access data

69.11 s,0.92,2.6,9.5,0,0,unable to access data

69.17 s,0.77,2.76,9.65,0,0,unable to access data

69.23 s,0.77,2.6,9.19,0,0,unable to access data

69.29 s,0.77,2.6,9.35,0,0,unable to access data

69.35000000000001 s,0.77,2.6,9.35,0,0,unable to access data

69.41 s,0.61,2.76,9.5,0,0,unable to access data

69.47 s,0.61,2.76,9.5,0,0,unable to access data

69.53 s,0.46,2.76,9.5,0,0,unable to access data

69.59 s,0.77,2.76,9.19,0,0,unable to access data

69.65 s,0.61,2.91,9.35,0,0,unable to access data

69.71000000000001 s,0.46,2.45,9.65,0,0,unable to access data

69.77 s,0.61,2.91,9.19,0,0,unable to access data

69.83 s,0.31,2.6,9.5,0,0,unable to access data

69.89 s,0.46,2.91,9.35,0,0,unable to access data

69.95 s,0.46,2.91,9.5,0,0,unable to access data

70.01 s,0.77,2.76,9.35,0,0,unable to access data

70.07000000000001 s,0.61,2.76,9.5,0,0,unable to access data

70.13 s,0.46,2.91,9.19,0,0,unable to access data

70.19 s,0.31,3.06,9.19,0,0,unable to access data

70.25 s,0.77,2.91,9.19,0,0,unable to access data

70.31 s,0.61,3.06,8.89,0,0,unable to access data

70.37 s,0.61,3.22,9.5,0,0,unable to access data

70.43 s,0.61,3.22,9.5,0,0,unable to access data

70.49 s,0.61,3.22,9.04,0,0,unable to access data

70.55 s,0.46,3.22,9.04,0,0,unable to access data

70.61 s,0.61,3.22,9.35,0,0,unable to access data

70.67 s,0.61,3.22,9.19,0,0,unable to access data

70.73 s,0.46,3.37,9.35,0,0,unable to access data

70.79 s,0.46,3.52,9.35,0,0,unable to access data

70.85000000000001 s,0.46,3.37,8.89,0,0,unable to access data

70.91 s,0.46,3.37,9.04,0,0,unable to access data

70.97 s,0.46,3.52,9.04,0,0,unable to access data

71.03 s,0.61,3.52,9.04,0,0,unable to access data

71.09 s,0.46,3.52,9.19,0,0,unable to access data

71.15 s,0.46,3.52,9.04,0,0,unable to access data

71.21000000000001 s,0.61,3.37,9.19,0,0,unable to access data

71.27 s,0.46,3.37,9.19,0,0,unable to access data

71.33 s,0.77,3.68,9.04,0,0,unable to access data

71.39 s,0.46,3.68,9.19,0,0,unable to access data

71.45 s,0.31,3.68,9.04,0,0,unable to access data

71.51 s,0.46,3.68,9.35,0,0,unable to access data

71.57000000000001 s,0.46,3.83,9.19,0,0,unable to access data

71.63 s,0.46,3.83,9.04,0,0,unable to access data

71.69 s,-0.15,3.98,9.04,0,0,unable to access data

71.75 s,-0.31,4.14,9.19,0,0,unable to access data

71.81 s,-0.15,3.98,8.89,0,0,unable to access data

71.87 s,-0.31,3.98,8.89,0,0,unable to access data

71.931 s,-0.31,4.29,8.89,0,0,unable to access data

71.99 s,-0.31,4.14,8.58,0,0,unable to access data

72.05 s,-0.61,4.44,8.43,0,0,unable to access data

72.11 s,-0.46,4.29,8.43,0,0,unable to access data

72.17 s,-0.61,4.44,8.58,0,0,unable to access data

72.23 s,-0.46,4.6,8.58,0,0,unable to access data

72.29 s,-0.31,4.44,8.58,0,0,unable to access data

72.35000000000001 s,-0.61,4.44,9.04,0,0,unable to access data

72.41 s,-0.61,4.6,8.73,0,0,unable to access data

72.47 s,-0.31,4.6,8.43,0,0,unable to access data

72.53 s,-0.46,4.6,8.58,0,0,unable to access data

72.59 s,-0.46,4.6,7.97,0,0,unable to access data

72.65 s,-0.61,4.44,8.27,0,0,unable to access data

72.71000000000001 s,-0.61,4.75,8.12,0,0,unable to access data

72.77 s,-0.46,4.6,8.58,0,0,unable to access data

72.83 s,-0.46,4.9,8.73,0,0,unable to access data

72.89 s,-0.46,4.75,8.12,0,0,unable to access data

72.95 s,-0.31,4.75,8.73,0,0,unable to access data

73.01 s,-0.31,4.75,8.43,0,0,unable to access data

73.07000000000001 s,-0.31,4.6,8.58,0,0,unable to access data

73.13 s,-0.31,4.6,8.43,0,0,unable to access data

73.19 s,-0.61,4.6,8.89,0,0,unable to access data

73.25 s,-0.46,4.44,8.27,0,0,unable to access data

73.31 s,-0.31,4.29,8.58,0,0,unable to access data

73.37 s,-0.31,4.29,8.73,0,0,unable to access data

73.43 s,-0.46,4.14,9.04,0,0,unable to access data

73.49 s,-0.61,3.68,9.19,0,0,unable to access data

73.55 s,-0.92,3.83,9.19,0,0,unable to access data

73.61 s,-1.99,4.6,9.35,0,0,unable to access data

73.67 s,-1.84,4.6,7.81,0,0,unable to access data

73.73 s,-1.84,4.14,8.43,0,0,unable to access data

73.79 s,-0.61,2.91,9.65,0,0,unable to access data

73.85000000000001 s,-3.83,4.14,6.74,0,0,unable to access data

73.91 s,-0.15,1.99,9.35,0,0,unable to access data

73.97 s,-1.84,3.68,7.66,0,0,unable to access data

74.03 s,-0.15,2.45,9.65,0,0,unable to access data

74.09 s,-0.61,3.06,9.96,0,0,unable to access data

74.15 s,-0.61,3.06,8.27,0,0,unable to access data

74.21000000000001 s,-4.44,4.9,10.73,0,0,unable to access data

74.27 s,-4.44,4.44,8.89,0,0,unable to access data

74.33 s,-4.6,5.36,7.81,0,0,unable to access data

74.39 s,-6.44,8.43,2.76,0,0,unable to access data

74.45 s,-3.68,7.2,0.31,0,0,unable to access data

74.51 s,-0.92,6.13,-1.69,0,0,unable to access data

74.57000000000001 s,-3.22,6.59,-6.59,0,0,unable to access data

74.63 s,-5.98,5.82,-7.35,0,0,unable to access data

74.69 s,-3.83,5.82,-10.57,0,0,unable to access data

74.75 s,-1.07,5.98,-7.81,0,0,unable to access data

74.81 s,-1.07,6.44,-6.59,0,0,unable to access data

74.87 s,-0.31,7.2,-5.82,0,0,unable to access data

74.93 s,0.31,7.51,-5.98,0,0,unable to access data

74.99 s,-1.07,7.97,-5.98,0,0,unable to access data

75.05 s,-1.38,7.81,-6.13,0,0,unable to access data

75.11 s,-0.61,7.66,-5.06,0,0,unable to access data

75.17 s,-1.23,8.12,-6.28,0,0,unable to access data

75.23 s,-0.46,7.97,-5.52,0,0,unable to access data

75.29 s,-0.77,7.81,-5.67,0,0,unable to access data

75.35000000000001 s,0.31,7.51,-5.36,0,0,unable to access data

75.41 s,0.31,7.81,-3.68,0,0,unable to access data

75.47 s,-0.46,7.97,-5.21,0,0,unable to access data

75.53 s,-0.77,8.27,-5.67,0,0,unable to access data

75.59 s,-0.46,7.97,-4.6,0,0,unable to access data

75.65 s,-0.61,7.97,-5.36,0,0,unable to access data

75.71000000000001 s,-1.07,8.43,-5.67,0,0,unable to access data

75.77 s,-0.46,8.27,-5.36,0,0,unable to access data

75.83 s,-0.31,7.97,-5.82,0,0,unable to access data

75.89 s,0.61,7.51,-4.75,0,0,unable to access data

75.95 s,-1.07,8.43,-6.13,0,0,unable to access data

76.01 s,-0.46,8.12,-5.52,0,0,unable to access data

76.07000000000001 s,-0.46,8.12,-5.98,0,0,unable to access data

76.13 s,0.31,7.97,-5.36,0,0,unable to access data

76.19 s,-0.46,8.58,-5.52,0,0,unable to access data

76.25 s,0.15,8.27,-5.67,0,0,unable to access data

76.31 s,0.92,7.81,-4.44,0,0,unable to access data

76.37 s,0.92,7.66,-3.98,0,0,unable to access data

76.43 s,0.46,7.97,-3.98,0,0,unable to access data

76.49 s,0.77,8.12,-3.98,0,0,unable to access data

76.55 s,0.61,8.27,-3.98,0,0,unable to access data

76.61 s,0.92,8.12,-3.83,0,0,unable to access data

76.67 s,1.53,7.81,-2.6,0,0,unable to access data

76.73 s,1.84,5.67,-3.68,0,0,unable to access data

76.79 s,-1.53,6.28,-11.34,0,0,unable to access data

76.85000000000001 s,-0.31,5.06,-7.81,0,0,unable to access data

76.91 s,-0.92,5.21,-10.57,0,0,unable to access data

76.97 s,0.31,4.29,-7.51,0,0,unable to access data

77.03 s,0.61,4.44,-9.04,0,0,unable to access data

77.09 s,-1.23,4.9,-10.88,0,0,unable to access data

77.15 s,-0.61,4.29,-9.96,0,0,unable to access data

77.21000000000001 s,-0.61,4.14,-8.43,0,0,unable to access data

77.27 s,-0.61,4.44,-7.05,0,0,unable to access data

77.33 s,0.31,4.75,-6.9,0,0,unable to access data

77.39 s,-0.31,5.67,-9.5,0,0,unable to access data

77.45 s,0.15,5.36,-10.88,0,0,unable to access data

77.51 s,-0.31,5.52,-9.81,0,0,unable to access data

77.57000000000001 s,-0.31,5.67,-7.05,0,0,unable to access data

77.63 s,0.46,5.67,-6.9,0,0,unable to access data

77.69 s,1.53,5.67,-7.2,0,0,unable to access data

77.75 s,2.15,5.52,-6.13,0,0,unable to access data

77.81 s,2.15,5.98,-5.21,0,0,unable to access data

77.87 s,1.69,6.59,-5.52,0,0,unable to access data

77.93 s,2.3,6.9,-5.98,0,0,unable to access data

77.99 s,2.45,5.82,-5.82,0,0,unable to access data

78.05 s,0.92,5.67,-7.51,0,0,unable to access data

78.11 s,0.92,5.67,-8.43,0,0,unable to access data

78.17 s,0.92,5.36,-7.81,0,0,unable to access data

78.23 s,0.77,5.21,-8.27,0,0,unable to access data

78.29 s,0.92,5.06,-5.98,0,0,unable to access data

78.35000000000001 s,0.46,4.6,-7.51,0,0,unable to access data

78.41 s,2.15,2.91,-7.97,0,0,unable to access data

78.47 s,0.46,3.68,-11.49,0,0,unable to access data

78.53 s,-0.46,3.68,-9.35,0,0,unable to access data

78.59 s,-2.3,3.52,-7.81,0,0,unable to access data

78.65 s,2.15,1.38,-10.57,0,0,unable to access data

78.71000000000001 s,4.75,1.07,-14.4,0,0,unable to access data

78.77 s,3.83,1.53,-13.02,0,0,unable to access data

78.83 s,1.99,2.6,-11.8,0,0,unable to access data

78.89 s,-0.31,3.52,-8.27,0,0,unable to access data

78.95 s,-0.77,5.06,-6.28,0,0,unable to access data

79.01 s,0.46,5.21,-6.13,0,0,unable to access data

79.07000000000001 s,0.77,5.52,-7.51,0,0,unable to access data

79.13 s,0.77,5.67,-6.13,0,0,unable to access data

79.19 s,0.46,6.28,-6.74,0,0,unable to access data

79.25 s,-0.31,6.74,-6.59,0,0,unable to access data

79.31 s,0.15,6.74,-6.9,0,0,unable to access data

79.37 s,1.38,6.44,-6.44,0,0,unable to access data

79.43 s,1.23,6.13,-6.59,0,0,unable to access data

79.49 s,0.61,6.13,-7.81,0,0,unable to access data

79.55 s,0.15,6.28,-7.97,0,0,unable to access data

79.61 s,0.61,6.28,-6.28,0,0,unable to access data

79.67 s,0.92,6.28,-6.28,0,0,unable to access data

79.73 s,0.31,6.74,-7.2,0,0,unable to access data

79.79 s,-0.15,7.35,-6.74,0,0,unable to access data

79.85000000000001 s,0.61,6.59,-8.27,0,0,unable to access data

79.91 s,0.77,6.74,-6.74,0,0,unable to access data

79.97 s,-0.15,7.05,-6.44,0,0,unable to access data

80.03 s,0.77,6.74,-5.98,0,0,unable to access data

80.09 s,0.92,6.74,-6.74,0,0,unable to access data

