time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata
57.297,-0.04,1.68,9.53,0,0,unable to access data

57.327,-0.04,1.76,9.57,0,0,unable to access data

57.358,-0.19,1.88,9.42,0,0,unable to access data

57.389,-0.15,1.72,9.69,0,0,unable to access data

57.419,-0.19,1.76,9.57,0,0,unable to access data

57.45,-0.27,1.91,9.34,0,0,unable to access data

57.48,-0.31,1.84,9.42,0,0,unable to access data

57.511,-0.15,1.88,9.72,0,0,unable to access data

57.541,-0.11,1.84,9.65,0,0,unable to access data

57.572,-0.11,1.88,9.53,0,0,unable to access data

57.603,-0.15,1.95,9.61,0,0,unable to access data

57.638,-0.23,2.14,9.07,0,0,unable to access data

57.669,-0.08,2.11,10.34,0,0,unable to access data

57.699,-0.38,1.88,10.68,0,0,unable to access data

57.73,-0.73,1.61,8.15,0,0,unable to access data

57.771,-0.31,2.22,9.34,0,0,unable to access data

57.802,-0.11,1.65,9.65,0,0,unable to access data

57.833,-0.04,1.57,9.49,0,0,unable to access data

57.863,0.08,1.99,9.53,0,0,unable to access data

57.894,0.31,2.07,9.61,0,0,unable to access data

57.924,0.38,2.14,9.65,0,0,unable to access data

57.955,0.31,2.03,9.34,0,0,unable to access data

57.985,0.31,1.76,9.42,0,0,unable to access data

58.015,0.46,1.68,9.72,0,0,unable to access data

58.046,0.42,1.61,9.65,0,0,unable to access data

58.076,0.57,1.88,9.42,0,0,unable to access data

58.107,0.65,1.84,9.38,0,0,unable to access data

58.137,0.77,1.95,9.46,0,0,unable to access data

58.168,1,2.3,9.53,0,0,unable to access data

58.198,0.92,2.26,9.49,0,0,unable to access data

58.229,0.77,2.18,9.49,0,0,unable to access data

58.259,0.88,2.14,9.61,0,0,unable to access data

58.29,1.07,2.26,9.69,0,0,unable to access data

58.32,1.07,2.11,9.69,0,0,unable to access data

58.351,0.96,1.68,9.61,0,0,unable to access data

58.381,0.8,1.61,9.61,0,0,unable to access data

58.412,0.65,1.65,9.65,0,0,unable to access data

58.442,0.54,1.61,9.46,0,0,unable to access data

58.473,0.46,1.61,9.23,0,0,unable to access data

58.503,0.27,1.61,9.38,0,0,unable to access data

58.534,0.27,1.45,9.69,0,0,unable to access data

58.564,0.31,1.45,9.76,0,0,unable to access data

58.595,0.38,1.53,9.65,0,0,unable to access data

58.625,0.38,1.61,9.76,0,0,unable to access data

58.656,0.27,1.45,9.84,0,0,unable to access data

58.686,0.31,1.38,9.76,0,0,unable to access data

58.717,0.46,1.49,9.8,0,0,unable to access data

58.747,0.54,1.53,9.84,0,0,unable to access data

58.778,0.5,1.3,9.72,0,0,unable to access data

58.808,0.42,1.26,9.57,0,0,unable to access data

58.839,0.54,1.23,9.65,0,0,unable to access data

58.869,0.65,1.11,9.76,0,0,unable to access data

58.9,0.65,1.15,9.72,0,0,unable to access data

58.93,0.54,1.19,9.49,0,0,unable to access data

58.961,0.57,1.19,9.53,0,0,unable to access data

58.991,0.61,1.15,9.72,0,0,unable to access data

59.022,0.46,1.11,9.65,0,0,unable to access data

59.053,0.38,1.19,9.46,0,0,unable to access data

59.083,0.38,1.11,9.53,0,0,unable to access data

59.114,0.5,1.03,9.72,0,0,unable to access data

59.144,0.46,0.96,9.84,0,0,unable to access data

59.175,0.5,0.92,9.88,0,0,unable to access data

59.206,0.5,0.92,9.88,0,0,unable to access data

59.236,0.57,0.88,9.8,0,0,unable to access data

59.267,0.46,0.88,9.72,0,0,unable to access data

59.297,0.54,0.84,9.91,0,0,unable to access data

59.328,0.46,0.8,9.84,0,0,unable to access data

59.359,0.38,0.77,9.69,0,0,unable to access data

59.389,0.42,0.77,9.72,0,0,unable to access data

59.421,0.31,0.73,9.72,0,0,unable to access data

59.451,0.42,0.61,9.84,0,0,unable to access data

59.482,0.5,0.65,9.84,0,0,unable to access data

59.513,0.5,0.65,9.88,0,0,unable to access data

59.543,0.42,0.54,9.8,0,0,unable to access data

59.574,0.42,0.57,9.69,0,0,unable to access data

59.605,0.46,0.65,9.8,0,0,unable to access data

59.635,0.54,0.65,9.95,0,0,unable to access data

59.666,0.5,0.61,9.8,0,0,unable to access data

59.696,0.46,0.69,9.65,0,0,unable to access data

59.727,0.5,0.69,9.76,0,0,unable to access data

59.757,0.57,0.65,9.88,0,0,unable to access data

59.788,0.57,0.65,9.88,0,0,unable to access data

59.819,0.61,0.61,9.84,0,0,unable to access data

59.849,0.61,0.61,9.76,0,0,unable to access data

59.88,0.61,0.65,9.72,0,0,unable to access data

59.91,0.61,0.61,9.72,0,0,unable to access data

59.941,0.54,0.5,9.65,0,0,unable to access data

59.972,0.54,0.54,9.61,0,0,unable to access data

60.002,0.54,0.54,9.69,0,0,unable to access data

60.033,0.5,0.57,9.69,0,0,unable to access data

60.063,0.65,0.65,9.72,0,0,unable to access data

60.094,0.73,0.77,9.88,0,0,unable to access data

60.125,0.84,0.8,9.95,0,0,unable to access data

60.155,0.84,0.92,9.88,0,0,unable to access data

60.186,0.77,0.88,9.76,0,0,unable to access data

60.216,0.73,0.88,9.72,0,0,unable to access data

60.247,0.73,0.84,9.65,0,0,unable to access data

60.278,0.77,0.8,9.65,0,0,unable to access data

60.308,0.77,0.69,9.69,0,0,unable to access data

60.339,0.69,0.73,9.49,0,0,unable to access data

60.369,0.73,0.84,9.99,0,0,unable to access data

60.4,0.57,0.73,10.07,0,0,unable to access data

60.43,0.38,0.92,9.3,0,0,unable to access data

60.461,0.27,1.42,9.38,0,0,unable to access data

60.492,0.23,1.15,9.65,0,0,unable to access data

60.522,0.27,0.84,9.95,0,0,unable to access data

60.553,0.11,0.96,9.57,0,0,unable to access data

60.583,0.11,1.11,9.3,0,0,unable to access data

60.614,0,1.03,9.3,0,0,unable to access data

