time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata
52.509,1.84,3.14,9.69,0,0,unable to access data

52.54,1.76,2.34,9.91,0,0,unable to access data

52.57,1.61,2.34,9.8,0,0,unable to access data

52.601,1.72,2.6,10.11,0,0,unable to access data

52.631,1.23,2.18,9.61,0,0,unable to access data

52.662,0.65,1.8,9.15,0,0,unable to access data

52.692,1.15,1.95,9.95,0,0,unable to access data

52.723,1.11,2.22,9.61,0,0,unable to access data

52.753,0.73,1.88,9.38,0,0,unable to access data

52.784,0.84,1.84,9.69,0,0,unable to access data

52.815,1.07,1.95,9.76,0,0,unable to access data

52.845,1,1.88,9.57,0,0,unable to access data

52.876,0.88,1.91,9.65,0,0,unable to access data

52.906,0.96,1.91,9.49,0,0,unable to access data

52.937,0.88,1.84,9.49,0,0,unable to access data

52.967,0.77,1.72,9.53,0,0,unable to access data

52.999,0.54,1.76,9.23,0,0,unable to access data

53.029,0.61,1.84,9.26,0,0,unable to access data

53.06,0.54,1.76,9.46,0,0,unable to access data

53.09,0.46,1.8,9.57,0,0,unable to access data

53.121,0.61,1.95,9.76,0,0,unable to access data

53.152,0.96,1.91,9.84,0,0,unable to access data

53.182,0.8,2.11,9.72,0,0,unable to access data

53.213,0.77,2.11,9.57,0,0,unable to access data

53.243,0.57,1.95,9.23,0,0,unable to access data

53.274,0.61,1.88,9.38,0,0,unable to access data

53.305,0.73,1.95,9.57,0,0,unable to access data

53.335,0.57,2.03,9.34,0,0,unable to access data

53.366,0.73,1.91,9.72,0,0,unable to access data

53.396,0.84,1.99,9.95,0,0,unable to access data

53.427,0.84,2.14,9.61,0,0,unable to access data

53.458,0.96,2.3,9.57,0,0,unable to access data

53.488,0.88,2.22,9.53,0,0,unable to access data

53.519,1.03,2.3,9.61,0,0,unable to access data

53.549,1.19,2.49,9.42,0,0,unable to access data

53.58,0.96,2.45,9.07,0,0,unable to access data

53.611,0.8,2.3,8.96,0,0,unable to access data

53.641,0.96,2.14,9.19,0,0,unable to access data

53.672,0.8,2.64,9.23,0,0,unable to access data

53.703,0.27,2.56,9.23,0,0,unable to access data

53.733,0.38,1.84,9.76,0,0,unable to access data

53.764,0.69,1.95,10.34,0,0,unable to access data

53.794,0.54,2.41,10.03,0,0,unable to access data

53.825,0.19,2.07,10.14,0,0,unable to access data

53.856,0.38,1.72,10.07,0,0,unable to access data

53.886,0.46,2.18,9.72,0,0,unable to access data

53.917,0.31,2.37,9.19,0,0,unable to access data

53.947,0.27,2.41,8.8,0,0,unable to access data

53.978,0.38,2.49,9.11,0,0,unable to access data

54.009,0.34,2.6,9.34,0,0,unable to access data

54.039,0.31,2.56,9.3,0,0,unable to access data

54.07,0.31,2.6,9.26,0,0,unable to access data

54.1,0.27,2.72,9.23,0,0,unable to access data

54.131,0.04,2.6,9.19,0,0,unable to access data

54.162,0.11,2.64,9.38,0,0,unable to access data

54.192,0.23,2.6,9.8,0,0,unable to access data

54.223,0.15,2.45,9.57,0,0,unable to access data

54.254,0.19,2.6,9.53,0,0,unable to access data

54.284,0.23,2.6,9.61,0,0,unable to access data

54.322,-0.19,2.87,8.73,0,0,unable to access data

54.353,0.08,2.56,10.45,0,0,unable to access data

54.383,-0.04,2.6,9.88,0,0,unable to access data

54.422,-0.27,2.87,8.31,0,0,unable to access data

54.453,0,2.99,8.77,0,0,unable to access data

54.483,0.15,2.72,9.42,0,0,unable to access data

54.514,0.27,2.56,9.61,0,0,unable to access data

54.544,0.27,2.72,9.19,0,0,unable to access data

54.575,0.46,2.95,9.11,0,0,unable to access data

54.605,0.61,3.06,9.23,0,0,unable to access data

54.636,0.65,3.1,9.15,0,0,unable to access data

54.666,0.8,3.1,9.19,0,0,unable to access data

54.697,0.88,3.1,9.3,0,0,unable to access data

54.727,0.77,3.02,9.11,0,0,unable to access data

54.758,0.69,3.14,9.07,0,0,unable to access data

54.788,0.73,3.25,9.15,0,0,unable to access data

54.819,0.69,3.22,9.26,0,0,unable to access data

54.849,0.8,3.41,9.53,0,0,unable to access data

54.88,0.96,3.6,9.84,0,0,unable to access data

54.91,1,3.79,9.84,0,0,unable to access data

54.941,1.26,3.71,9.99,0,0,unable to access data

54.971,0.8,3.56,10.07,0,0,unable to access data

55.002,0.19,3.22,10.22,0,0,unable to access data

55.032,0,2.76,10.37,0,0,unable to access data

55.063,-0.08,2.49,10.07,0,0,unable to access data

55.093,-0.57,1.91,9.3,0,0,unable to access data

55.124,-0.54,1.38,9.07,0,0,unable to access data

55.154,-0.23,0.73,9.19,0,0,unable to access data

55.185,-0.08,0.65,9.3,0,0,unable to access data

55.216,0.11,0.8,9.07,0,0,unable to access data

55.246,0.31,0.31,9.23,0,0,unable to access data

55.277,0.73,0.08,9.8,0,0,unable to access data

55.307,0.27,0.11,10.11,0,0,unable to access data

55.338,0.27,0.38,10.07,0,0,unable to access data

55.368,0.77,0.65,10.03,0,0,unable to access data

55.399,0.5,0.84,10.64,0,0,unable to access data

55.429,0.11,0.69,9.8,0,0,unable to access data

55.46,0.5,0.77,9.3,0,0,unable to access data

55.49,0.46,0.31,10.26,0,0,unable to access data

55.521,0.11,0.11,10.45,0,0,unable to access data

55.551,0.23,0.15,9.8,0,0,unable to access data

55.582,0.23,0.61,9.53,0,0,unable to access data

55.613,0.31,0.84,9.23,0,0,unable to access data

55.643,0.27,0.88,8.96,0,0,unable to access data

55.674,0.27,1.03,8.8,0,0,unable to access data

55.704,0.42,1.3,8.65,0,0,unable to access data

55.735,0.31,1.45,8.96,0,0,unable to access data

55.765,0.19,1.38,8.73,0,0,unable to access data

55.796,0.42,1.15,8.92,0,0,unable to access data

55.826,0.65,1.19,9.76,0,0,unable to access data

55.857,0.65,1.23,10.03,0,0,unable to access data

55.888,0.27,1.38,9.72,0,0,unable to access data

55.918,0,1.76,9.8,0,0,unable to access data

55.949,0.11,2.03,10.07,0,0,unable to access data

55.979,0.38,2.22,10.49,0,0,unable to access data

56.01,0.31,2.11,10.34,0,0,unable to access data

56.04,0.23,1.8,10.41,0,0,unable to access data

56.071,0.27,1.57,10.34,0,0,unable to access data

56.101,0.38,1.65,9.88,0,0,unable to access data

56.132,0.38,1.68,9.49,0,0,unable to access data

56.162,0.42,1.49,9.19,0,0,unable to access data

56.193,0.73,1.11,9.49,0,0,unable to access data

56.223,0.84,0.96,9.3,0,0,unable to access data

56.254,0.92,1.07,8.88,0,0,unable to access data

56.285,1.03,1.42,9.23,0,0,unable to access data

56.315,1.03,1.57,9.26,0,0,unable to access data

56.346,1.03,1.88,9.65,0,0,unable to access data

56.376,0.88,2.18,9.57,0,0,unable to access data

56.407,0.92,2.34,9.95,0,0,unable to access data

56.437,1.03,2.68,9.95,0,0,unable to access data

56.468,1.07,2.83,10.18,0,0,unable to access data

56.499,0.54,2.87,9.95,0,0,unable to access data

56.529,-0.15,2.41,9.72,0,0,unable to access data

56.56,-0.57,2.49,9.3,0,0,unable to access data

56.591,-0.92,2.41,9.11,0,0,unable to access data

56.621,-1.57,1.45,9.03,0,0,unable to access data

56.652,-2.26,1.23,8.96,0,0,unable to access data

56.683,-2.11,1.76,8.65,0,0,unable to access data

56.713,-2.03,2.45,8.5,0,0,unable to access data

56.744,-2.14,2.68,8.46,0,0,unable to access data

56.774,-1.95,2.56,8.77,0,0,unable to access data

56.805,-1.72,2.3,9.26,0,0,unable to access data

56.836,-1.61,2.14,9.61,0,0,unable to access data

56.866,-1.76,1.91,9.46,0,0,unable to access data

56.897,-1.49,1.72,9.57,0,0,unable to access data

56.928,-1.22,1.53,10.18,0,0,unable to access data

56.958,-1.11,1.53,10.07,0,0,unable to access data

56.989,-1.07,1.65,9.61,0,0,unable to access data

57.019,-1.34,1.42,9.42,0,0,unable to access data

57.05,-1.42,0.96,9.19,0,0,unable to access data

57.081,-0.77,1.07,9.53,0,0,unable to access data

57.111,-0.27,1.45,9.72,0,0,unable to access data

57.142,-0.19,1.42,9.61,0,0,unable to access data

57.173,-0.23,1.45,9.3,0,0,unable to access data

57.203,-0.27,1.42,9.19,0,0,unable to access data

57.234,-0.27,1.34,9.15,0,0,unable to access data

57.264,-0.15,1.34,9.11,0,0,unable to access data

57.295,0.23,1.15,9.72,0,0,unable to access data

57.326,0.34,0.88,10.22,0,0,unable to access data

57.357,0.15,0.69,10.34,0,0,unable to access data

57.387,-0.04,0.65,9.95,0,0,unable to access data

57.418,-0.15,0.8,9.65,0,0,unable to access data

57.448,-0.42,0.84,9.42,0,0,unable to access data

57.479,-0.57,0.96,9.26,0,0,unable to access data

57.51,-0.61,1.15,8.84,0,0,unable to access data

57.54,-0.65,1.19,8.96,0,0,unable to access data

57.571,-0.38,1.03,9.84,0,0,unable to access data

57.601,-0.61,0.84,9.76,0,0,unable to access data

57.632,-1.15,0.73,9.3,0,0,unable to access data

57.663,-1.99,0.19,9.15,0,0,unable to access data

57.693,-2.18,-0.77,10.8,0,0,unable to access data

57.724,-1.03,-0.57,11.64,0,0,unable to access data

57.754,-0.04,1.91,8.8,0,0,unable to access data

57.785,-0.46,3.56,7.08,0,0,unable to access data

57.816,-0.88,4.67,6.81,0,0,unable to access data

57.846,-1.34,3.41,7.89,0,0,unable to access data

57.877,-0.96,3.68,9.23,0,0,unable to access data

57.907,-1.88,3.06,10.26,0,0,unable to access data

57.939,-2.37,2.64,12.21,0,0,unable to access data

57.969,-2.87,1.65,12.86,0,0,unable to access data

58,-4.02,0.57,12.9,0,0,unable to access data

58.031,-4.56,0.23,11.33,0,0,unable to access data

58.061,-3.9,-0.46,9.76,0,0,unable to access data

58.092,-2.03,0.42,8.35,0,0,unable to access data

58.123,-0.34,-0.04,8.23,0,0,unable to access data

58.154,0.08,-0.65,8.08,0,0,unable to access data

58.184,0.57,-1.72,9.3,0,0,unable to access data

58.215,1.34,-2.3,10.07,0,0,unable to access data

58.246,1.38,-2.83,9.88,0,0,unable to access data

58.276,1.53,-2.6,9.53,0,0,unable to access data

58.307,2.87,-1.38,9,0,0,unable to access data

58.338,5.24,0.04,9.46,0,0,unable to access data

58.368,7.62,1.72,11.22,0,0,unable to access data

58.399,6.74,1.61,11.91,0,0,unable to access data

58.43,4.52,0.88,11.18,0,0,unable to access data

58.46,1.57,0.65,9.53,0,0,unable to access data

58.492,-1.26,0.46,8.46,0,0,unable to access data

58.522,-2.41,0.34,8.19,0,0,unable to access data

58.553,-2.3,1.3,8.5,0,0,unable to access data

58.584,-0.54,2.76,8.46,0,0,unable to access data

58.614,0.96,3.98,8.42,0,0,unable to access data

58.645,1.23,3.98,9,0,0,unable to access data

58.676,1.19,3.41,9.69,0,0,unable to access data

58.706,1.15,3.22,9.65,0,0,unable to access data

58.737,0.88,3.18,9.3,0,0,unable to access data

58.768,0.73,3.14,9.03,0,0,unable to access data

58.799,0.84,2.99,9.15,0,0,unable to access data

58.829,0.92,3.02,9.26,0,0,unable to access data

58.86,0.92,3.14,9.03,0,0,unable to access data

58.891,0.96,3.14,8.84,0,0,unable to access data

58.921,0.92,3.1,8.96,0,0,unable to access data

58.952,1.03,2.95,9.19,0,0,unable to access data

58.983,1,3.02,9,0,0,unable to access data

59.013,0.96,3.1,9.03,0,0,unable to access data

59.044,1.19,2.91,9.42,0,0,unable to access data

59.075,1.26,2.95,9.49,0,0,unable to access data

59.106,1.3,2.91,9.19,0,0,unable to access data

59.136,1.34,2.79,8.96,0,0,unable to access data

59.167,1.49,2.64,9.03,0,0,unable to access data

59.198,2.18,2.45,9.42,0,0,unable to access data

59.228,3.64,1.95,10.22,0,0,unable to access data

59.259,5.21,0.77,10.95,0,0,unable to access data

59.29,5.63,1.11,10.57,0,0,unable to access data

59.32,5.97,2.37,10.11,0,0,unable to access data

59.351,5.63,2.03,8.35,0,0,unable to access data

59.382,4.9,1.49,7.31,0,0,unable to access data

59.413,4.13,1.26,7.58,0,0,unable to access data

59.444,3.83,0.65,8.58,0,0,unable to access data

59.474,3.52,-0.19,9.76,0,0,unable to access data

59.505,2.68,-0.92,10.26,0,0,unable to access data

59.536,1.42,-1.53,10.49,0,0,unable to access data

59.566,0.42,-1.72,10.76,0,0,unable to access data

59.597,0.19,-1.3,10.99,0,0,unable to access data

59.628,0.08,-0.77,10.64,0,0,unable to access data

59.659,-0.15,-0.31,10.64,0,0,unable to access data

59.689,-0.19,0.19,10.41,0,0,unable to access data

59.72,-0.08,0.73,10.34,0,0,unable to access data

59.751,-0.04,1.03,10.72,0,0,unable to access data

59.781,-0.11,0.84,10.72,0,0,unable to access data

59.812,0.04,0.65,10.68,0,0,unable to access data

59.843,0.27,0.77,10.68,0,0,unable to access data

59.873,0.5,0.65,10.3,0,0,unable to access data

59.904,1.07,0.73,9.99,0,0,unable to access data

59.935,1.42,1.19,9.8,0,0,unable to access data

59.965,1.3,1.34,9.11,0,0,unable to access data

59.996,1.3,1.26,8.77,0,0,unable to access data

60.027,1.23,1.26,8.69,0,0,unable to access data

60.057,1.07,1.03,8.54,0,0,unable to access data

60.088,1.11,0.88,8.96,0,0,unable to access data

60.119,1.23,0.8,9.11,0,0,unable to access data

60.149,1.26,0.65,9.3,0,0,unable to access data

60.18,1.3,0.54,9.61,0,0,unable to access data

60.211,1.45,0.46,9.49,0,0,unable to access data

60.241,1.84,0.54,9.76,0,0,unable to access data

60.272,1.99,0.69,9.8,0,0,unable to access data

60.303,2.07,0.73,9.49,0,0,unable to access data

60.334,2.26,0.69,9.76,0,0,unable to access data

60.365,2.22,0.57,9.95,0,0,unable to access data

60.395,2.07,0.42,9.69,0,0,unable to access data

60.426,1.99,0.31,9.69,0,0,unable to access data

60.457,1.99,0.31,9.72,0,0,unable to access data

60.487,2.03,0.42,9.42,0,0,unable to access data

60.518,2.11,0.42,9.38,0,0,unable to access data

60.549,2.3,0.27,9.88,0,0,unable to access data

60.579,2.41,0.15,9.8,0,0,unable to access data

60.61,2.45,0.15,9.76,0,0,unable to access data

60.641,2.41,-0.08,10.11,0,0,unable to access data

60.671,2.3,-0.23,9.91,0,0,unable to access data

60.702,2.34,0,9.49,0,0,unable to access data

60.733,2.41,0.27,9.53,0,0,unable to access data

60.763,2.34,0.31,9.26,0,0,unable to access data

60.794,2.37,0.23,9,0,0,unable to access data

60.825,2.41,0.08,9.26,0,0,unable to access data

60.855,2.37,-0.31,9.57,0,0,unable to access data

60.886,2.3,-0.57,9.49,0,0,unable to access data

60.917,2.45,-0.34,9.42,0,0,unable to access data

60.948,2.49,-0.15,9.49,0,0,unable to access data

60.978,2.56,0,9.38,0,0,unable to access data

61.009,2.56,0.08,9.34,0,0,unable to access data

61.04,2.6,0.04,9.57,0,0,unable to access data

61.07,2.76,-0.08,9.88,0,0,unable to access data

61.101,2.6,-0.08,9.69,0,0,unable to access data

61.132,2.56,-0.11,9.57,0,0,unable to access data

61.162,2.53,0,9.76,0,0,unable to access data

61.193,2.37,0,9.46,0,0,unable to access data

61.224,2.34,0.04,9.23,0,0,unable to access data

61.254,2.14,-0.08,9.3,0,0,unable to access data

61.285,2.07,-0.31,9.42,0,0,unable to access data

61.316,2.22,-0.38,9.61,0,0,unable to access data

61.346,2.41,-0.38,9.91,0,0,unable to access data

61.377,2.53,-0.34,9.8,0,0,unable to access data

61.408,2.41,-0.15,9.38,0,0,unable to access data

61.438,2.26,0,9.03,0,0,unable to access data

61.469,2.18,-0.04,9.19,0,0,unable to access data

61.5,2.11,-0.23,9.11,0,0,unable to access data

61.53,2.22,-0.27,8.96,0,0,unable to access data

61.561,2.41,-0.23,9.19,0,0,unable to access data

61.592,2.56,-0.38,9.34,0,0,unable to access data

61.623,2.72,-0.46,9.53,0,0,unable to access data

61.653,2.83,-0.46,9.53,0,0,unable to access data

61.684,2.79,-0.34,9.42,0,0,unable to access data

61.715,2.56,-0.31,9.26,0,0,unable to access data

61.746,2.45,-0.31,9.3,0,0,unable to access data

61.776,2.45,-0.15,9.46,0,0,unable to access data

61.807,2.37,-0.08,9.65,0,0,unable to access data

61.838,2.3,0,9.61,0,0,unable to access data

61.868,2.18,0,9.38,0,0,unable to access data

61.899,2.14,-0.19,9.61,0,0,unable to access data

61.93,2.14,-0.54,9.91,0,0,unable to access data

61.96,2.07,-0.73,9.84,0,0,unable to access data

61.991,2.07,-0.73,9.49,0,0,unable to access data

62.022,2.37,-0.61,9.38,0,0,unable to access data

62.052,2.68,-0.57,9.19,0,0,unable to access data

62.083,3.06,-0.5,8.96,0,0,unable to access data

62.114,3.48,-0.42,8.96,0,0,unable to access data

62.144,3.56,-0.42,8.96,0,0,unable to access data

62.175,3.41,-0.54,8.8,0,0,unable to access data

62.206,3.22,-0.34,8.61,0,0,unable to access data

62.236,3.25,-0.31,8.5,0,0,unable to access data

62.267,3.25,-0.57,9,0,0,unable to access data

62.298,2.99,-0.77,9.23,0,0,unable to access data

62.328,2.83,-0.61,9.11,0,0,unable to access data

62.359,2.64,-0.46,9,0,0,unable to access data

62.39,2.56,-0.34,8.77,0,0,unable to access data

62.421,2.49,-0.08,8.84,0,0,unable to access data

62.451,2.41,0,9.19,0,0,unable to access data

62.482,2.49,-0.11,9.34,0,0,unable to access data

62.513,2.91,0.11,9.99,0,0,unable to access data

62.543,3.06,0.08,10.76,0,0,unable to access data

62.574,2.68,-0.42,11.22,0,0,unable to access data

62.605,2.07,-0.34,11.29,0,0,unable to access data

62.635,1.72,-0.08,11.52,0,0,unable to access data

62.666,1.53,0.34,12.71,0,0,unable to access data

62.697,0.96,0.57,13.13,0,0,unable to access data

62.727,0.31,0.31,12.36,0,0,unable to access data

62.758,-0.19,0.34,11.79,0,0,unable to access data

62.789,-0.96,0.23,10.37,0,0,unable to access data

62.82,-1.07,-0.23,8.08,0,0,unable to access data

62.85,-0.92,-0.65,7.35,0,0,unable to access data

62.881,-0.96,-0.8,8.35,0,0,unable to access data

62.912,-0.31,-1.11,7.89,0,0,unable to access data

62.943,0.69,-1.42,7.85,0,0,unable to access data

62.973,0.54,-1.45,9.84,0,0,unable to access data

63.004,0.08,-1.65,9.3,0,0,unable to access data

63.035,0.5,-2.22,8.27,0,0,unable to access data

63.065,0.46,-1.99,9.19,0,0,unable to access data

63.096,0.08,-1.11,8.46,0,0,unable to access data

63.127,0.38,-1.34,7.73,0,0,unable to access data

63.158,0.08,-2.03,8.8,0,0,unable to access data

63.188,-1.26,-3.71,10.26,0,0,unable to access data

63.219,-2.34,-4.82,13.17,0,0,unable to access data

63.25,-1.45,-4.17,13.93,0,0,unable to access data

63.281,0.27,-2.64,10.72,0,0,unable to access data

63.311,1.34,-1.26,8.84,0,0,unable to access data

63.342,1.84,-0.11,8.27,0,0,unable to access data

63.373,1.99,0.69,7.96,0,0,unable to access data

63.403,1.95,1.76,7.69,0,0,unable to access data

63.434,1.84,2.49,7.62,0,0,unable to access data

63.465,1.99,2.18,8.46,0,0,unable to access data

63.495,1.76,0.92,9.99,0,0,unable to access data

63.526,1.15,-0.31,10.91,0,0,unable to access data

63.557,0.8,-0.96,10.8,0,0,unable to access data

63.587,1.15,-0.92,9.8,0,0,unable to access data

63.618,1.42,-0.42,9.19,0,0,unable to access data

63.649,1.49,-0.08,8.96,0,0,unable to access data

63.679,1.49,0,8.23,0,0,unable to access data

63.71,1.84,-0.19,8.15,0,0,unable to access data

63.741,2.26,-0.08,9.26,0,0,unable to access data

63.771,2.95,0.23,9.46,0,0,unable to access data

63.802,5.67,1.38,8.58,0,0,unable to access data

63.833,7.96,0.65,11.18,0,0,unable to access data

63.864,4.98,-0.57,12.94,0,0,unable to access data

63.894,2.45,-1.65,11.75,0,0,unable to access data

63.925,2.53,-0.84,9.8,0,0,unable to access data

63.956,3.56,-0.27,8.84,0,0,unable to access data

63.987,3.56,-0.57,9.65,0,0,unable to access data

64.017,3.52,-0.88,10.37,0,0,unable to access data

64.048,4.52,-0.34,11.14,0,0,unable to access data

64.079,4.79,-0.11,11.14,0,0,unable to access data

64.109,4.06,0,11.18,0,0,unable to access data

64.14,3.87,0.61,10.76,0,0,unable to access data

64.171,3.56,1.53,9.95,0,0,unable to access data

64.202,2.76,2.07,9.23,0,0,unable to access data

64.232,1.99,2.26,8.96,0,0,unable to access data

64.263,1.3,2.6,8.46,0,0,unable to access data

64.294,0.96,2.79,7.85,0,0,unable to access data

64.324,0.42,2.95,8,0,0,unable to access data

64.355,0,3.1,7.73,0,0,unable to access data

64.386,-0.11,3.52,7.46,0,0,unable to access data

64.416,0,3.52,7.24,0,0,unable to access data

64.447,-0.42,3.18,7.24,0,0,unable to access data

64.478,-1.03,3.25,8,0,0,unable to access data

64.508,-1,3.25,7.89,0,0,unable to access data

64.539,-0.92,3.48,7.04,0,0,unable to access data

64.57,-0.69,4.06,7.43,0,0,unable to access data

64.6,-0.34,4.21,8.12,0,0,unable to access data

64.631,-0.34,4.1,8.8,0,0,unable to access data

64.662,-0.42,3.87,9.42,0,0,unable to access data

64.693,-0.46,3.87,9.49,0,0,unable to access data

64.723,-0.15,3.98,9.42,0,0,unable to access data

64.754,-0.08,3.98,9.72,0,0,unable to access data

64.785,-0.19,3.98,9.46,0,0,unable to access data

64.815,-0.11,3.9,9.15,0,0,unable to access data

64.846,-0.19,3.83,9.26,0,0,unable to access data

64.877,-0.31,3.64,8.92,0,0,unable to access data

64.907,-0.23,3.52,8.88,0,0,unable to access data

64.938,-0.31,3.45,9,0,0,unable to access data

64.969,-0.38,3.45,8.77,0,0,unable to access data

64.999,-0.34,3.52,8.5,0,0,unable to access data

65.03,-0.46,3.52,8.42,0,0,unable to access data

65.061,-0.69,3.41,8.8,0,0,unable to access data

65.091,-0.77,3.25,8.65,0,0,unable to access data

65.122,-0.92,3.1,8.92,0,0,unable to access data

65.153,-1.15,2.91,9.19,0,0,unable to access data

65.183,-1.11,2.99,9.07,0,0,unable to access data

65.214,-0.92,2.99,8.96,0,0,unable to access data

65.245,-0.92,2.76,9.53,0,0,unable to access data

65.276,-0.77,2.72,9.53,0,0,unable to access data

65.306,-0.46,2.79,9.19,0,0,unable to access data

65.337,-0.08,2.87,9.46,0,0,unable to access data

65.368,0.11,2.76,9.53,0,0,unable to access data

65.398,0.11,2.6,9.46,0,0,unable to access data

65.429,0.31,2.6,9.65,0,0,unable to access data

65.46,0.54,2.76,9.38,0,0,unable to access data

65.491,0.61,2.83,9.26,0,0,unable to access data

65.521,0.65,2.83,9.3,0,0,unable to access data

65.552,0.84,2.91,9.07,0,0,unable to access data

65.583,0.96,3.02,9.03,0,0,unable to access data

65.613,0.88,3.06,9.19,0,0,unable to access data

65.644,0.77,3.06,9.23,0,0,unable to access data

65.675,0.88,3.1,9.57,0,0,unable to access data

65.705,0.92,3.1,9.95,0,0,unable to access data

65.736,0.77,2.87,9.91,0,0,unable to access data

65.767,0.69,2.68,10.11,0,0,unable to access data

65.797,0.42,2.53,9.91,0,0,unable to access data

65.828,0.23,2.64,9.15,0,0,unable to access data

65.859,0.27,2.87,8.5,0,0,unable to access data

65.889,0.27,2.87,8.69,0,0,unable to access data

65.92,0.46,2.79,9.3,0,0,unable to access data

65.951,0.88,2.68,9.61,0,0,unable to access data

65.983,1.19,2.53,9.91,0,0,unable to access data

66.031,0.92,2.56,9.76,0,0,unable to access data

66.063,0.54,2.72,9.3,0,0,unable to access data

66.094,0.38,3.02,8.8,0,0,unable to access data

66.124,0.34,2.95,8.77,0,0,unable to access data

66.155,0.23,2.45,9.19,0,0,unable to access data

66.186,0.5,2.14,9.26,0,0,unable to access data

66.217,1.11,2.53,9.42,0,0,unable to access data

66.247,1.42,2.99,9.34,0,0,unable to access data

66.278,1.57,3.22,9.26,0,0,unable to access data

66.309,1.45,3.29,9.3,0,0,unable to access data

66.339,1.15,3.14,9.34,0,0,unable to access data

66.37,0.73,2.91,9.3,0,0,unable to access data

66.401,0.57,2.83,9.49,0,0,unable to access data

66.431,0.38,2.68,9.49,0,0,unable to access data

66.462,0.11,2.6,9.26,0,0,unable to access data

66.493,0.23,2.79,9.11,0,0,unable to access data

66.523,0.38,2.87,9.26,0,0,unable to access data

66.554,0.23,2.76,9.03,0,0,unable to access data

66.585,0.42,2.83,8.96,0,0,unable to access data

66.615,0.5,2.91,9,0,0,unable to access data

66.646,0.31,2.87,8.8,0,0,unable to access data

66.677,0.38,2.91,8.92,0,0,unable to access data

66.707,0.54,2.91,9.3,0,0,unable to access data

66.738,0.54,2.64,9.65,0,0,unable to access data

66.769,0.84,2.45,9.91,0,0,unable to access data

66.8,1.07,2.49,10.07,0,0,unable to access data

66.83,1.07,2.49,9.72,0,0,unable to access data

66.861,1.07,2.64,9.42,0,0,unable to access data

66.892,1.15,2.76,9.15,0,0,unable to access data

66.922,1.19,2.87,8.84,0,0,unable to access data

66.953,1.15,2.91,8.65,0,0,unable to access data

