time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata

51.227,-0.77,3.83,9.19,0,0,unable to access data

51.285,-0.31,3.83,8.89,0,0,unable to access data

51.345,-0.15,3.98,9.04,0,0,unable to access data

51.405,-0.46,3.83,9.19,0,0,unable to access data

51.465,-0.31,4.14,8.89,0,0,unable to access data

51.525,-0.46,3.98,8.73,0,0,unable to access data

51.586,-0.31,3.98,8.73,0,0,unable to access data

51.647,-0.77,4.14,9.04,0,0,unable to access data

51.706,0.15,3.22,9.35,0,0,unable to access data

51.766,0.15,3.22,9.5,0,0,unable to access data

51.826,0.61,2.3,9.19,0,0,unable to access data

51.885,0.77,2.3,10.11,0,0,unable to access data

51.945,-0.15,2.6,9.35,0,0,unable to access data

52.006,-0.15,2.15,9.19,0,0,unable to access data

52.066,-0.31,1.99,9.5,0,0,unable to access data

52.126,0.15,1.23,9.81,0,0,unable to access data

52.186,0.77,1.69,9.81,0,0,unable to access data

52.246,0.31,2.15,10.27,0,0,unable to access data

52.306,0.31,2.76,9.35,0,0,unable to access data

52.368,0.77,2.45,9.35,0,0,unable to access data

52.427,0.77,2.3,9.81,0,0,unable to access data

52.486,0.61,2.3,9.81,0,0,unable to access data

52.546,0.61,2.15,9.81,0,0,unable to access data

52.606,0.31,2.3,9.5,0,0,unable to access data

52.666,0.77,2.3,9.5,0,0,unable to access data

52.726,0.77,2.6,9.5,0,0,unable to access data

52.786,0.77,2.76,9.35,0,0,unable to access data

52.846,0.61,2.91,9.35,0,0,unable to access data

52.906,0.46,2.91,9.35,0,0,unable to access data

52.965,0.15,3.22,9.35,0,0,unable to access data

53.026,0.15,3.22,8.89,0,0,unable to access data

53.086,-0.31,3.22,9.19,0,0,unable to access data

53.146,-0.31,3.52,9.65,0,0,unable to access data

53.206,-0.15,3.37,9.04,0,0,unable to access data

53.266,-0.15,3.37,8.73,0,0,unable to access data

53.326,-0.15,3.06,9.5,0,0,unable to access data

53.386,-0.15,3.68,9.19,0,0,unable to access data

53.446,0.46,3.22,9.04,0,0,unable to access data

53.506,0.31,3.37,9.19,0,0,unable to access data

53.568,0.61,3.37,9.19,0,0,unable to access data

53.626,0.77,3.22,9.35,0,0,unable to access data

53.686,0.61,3.37,9.35,0,0,unable to access data

53.746,1.07,2.91,9.19,0,0,unable to access data

53.806,0.15,3.06,9.04,0,0,unable to access data

53.867,0.15,3.37,9.5,0,0,unable to access data

53.926,-0.46,2.76,10.11,0,0,unable to access data

53.986,-0.31,3.06,9.04,0,0,unable to access data

54.046,-0.15,2.6,9.19,0,0,unable to access data

54.106,-0.15,2.91,9.5,0,0,unable to access data

54.166,-0.15,2.76,9.5,0,0,unable to access data

54.226,-0.15,2.91,9.65,0,0,unable to access data

54.286,-0.15,2.91,9.35,0,0,unable to access data

54.346,-0.15,2.76,9.65,0,0,unable to access data

54.406,0.15,2.6,9.65,0,0,unable to access data

54.466,-0.15,2.76,9.35,0,0,unable to access data

54.526,-0.15,2.6,9.19,0,0,unable to access data

54.586,-0.15,2.91,9.04,0,0,unable to access data

54.646,-0.31,2.76,9.5,0,0,unable to access data

54.706,-0.31,2.91,9.5,0,0,unable to access data

54.766,-0.46,3.06,9.19,0,0,unable to access data

