time,x-axis,y-axis,z-axis,Event1,Event2
35.888,1.84,5.98,6.9,0,0

35.948,1.69,5.67,7.2,0,0

36.008,1.23,5.82,7.51,0,0

36.068,1.07,5.98,6.28,0,0

36.128,0.77,6.74,6.28,0,0

36.188,0.31,6.13,6.74,0,0

36.248,0.61,6.13,4.9,0,0

36.308,0.46,5.06,5.36,0,0

36.375,-0.15,5.21,6.44,0,0

36.438,-0.15,5.82,6.74,0,0

36.498,-0.31,6.28,7.2,0,0

36.558,-0.61,5.67,8.58,0,0

36.618,-1.07,5.06,8.43,0,0

36.678,-2.6,3.68,8.89,0,0

36.746,-3.68,3.83,9.96,0,0

36.809,-2.91,4.75,9.96,0,0

36.868,-2.91,3.37,6.44,0,0

36.928,-1.23,2.76,7.97,0,0

36.988,0.15,4.29,9.81,0,0

37.048,-3.22,1.99,7.81,0,0

37.108,-2.76,3.52,8.12,0,0

37.168,-2.76,3.98,9.65,0,0

37.228,-1.99,3.22,7.35,0,0

37.288,-3.52,4.29,8.43,0,0

37.348,-2.15,4.14,6.28,0,0

37.408,-1.69,5.67,8.89,0,0

37.468,-2.45,3.83,8.27,0,0

37.528,-2.45,3.68,8.27,0,0

37.588,-4.14,3.06,9.19,0,0

37.648,-4.14,3.98,7.97,0,0

37.708,-3.06,4.44,8.27,0,0

37.778,-2.76,2.91,8.58,0,0

37.848,-2.15,2.91,8.73,0,0

37.91,-2.6,3.37,7.66,0,0

37.978,-2.45,3.37,7.35,0,0

38.038,-1.69,3.68,8.43,0,0

38.098,-1.53,4.14,8.89,0,0

38.158,-2.3,3.98,8.73,0,0

38.218,-2.3,3.52,8.27,0,0

38.278,-1.53,3.37,8.73,0,0

38.348,-2.45,3.22,9.04,0,0

38.408,-3.68,3.22,8.58,0,0

38.468,-3.68,3.06,7.51,0,0

38.528,-2.91,2.76,7.35,0,0

38.588,-1.69,3.52,8.58,0,0

38.648,-2.76,2.76,7.97,0,0

38.708,-3.22,3.06,8.27,0,0

38.778,-2.6,3.06,8.89,0,0

38.846,-2.15,3.52,8.73,0,0

38.908,-3.22,2.45,8.12,0,0

38.968,-3.37,2.45,8.43,0,0

39.028,-3.22,2.76,9.04,0,0

39.088,-3.37,2.76,9.04,0,0

39.148,-3.22,2.3,8.58,0,0

39.208,-2.3,2.76,8.73,0,0

39.274,-2.76,2.45,8.43,0,0

39.336,-2.91,2.76,8.27,0,0

39.398,-2.91,2.6,7.97,0,0

39.458,-2.45,3.52,8.89,0,0

39.518,-2.91,2.76,8.73,0,0

39.578,-1.84,2.91,9.35,0,0

39.638,-1.23,2.91,9.35,0,0

39.698,-1.07,3.22,9.04,0,0

39.766,-1.69,3.22,8.27,0,0

39.828,-1.99,3.83,8.27,0,0

39.888,-2.6,3.68,7.81,0,0

39.948,-2.45,3.52,7.66,0,0

40.018,-2.45,3.83,7.81,0,0

40.096,-2.91,4.44,8.12,0,0

40.158,-1.84,4.44,8.43,0,0

40.218,-0.92,3.83,8.89,0,0

40.278,-1.23,3.68,9.04,0,0

40.346,-1.23,4.14,9.04,0,0

40.408,-1.38,3.37,7.97,0,0

40.468,-0.92,3.68,7.66,0,0

40.528,-1.53,3.52,7.97,0,0

40.596,-2.6,4.29,8.27,0,0

40.658,-3.37,4.6,8.12,0,0

40.718,-2.45,4.75,8.43,0,0

40.778,-0.46,4.9,8.58,0,0

40.838,0.61,4.44,7.81,0,0

40.898,2.15,4.29,7.97,0,0

40.958,1.23,4.9,7.2,0,0

41.018,1.53,5.67,6.74,0,0

41.078,1.69,5.82,7.05,0,0

41.138,2.15,5.67,7.81,0,0

41.198,1.53,5.36,6.9,0,0

41.266,1.99,5.36,8.12,0,0

41.336,1.53,5.82,7.97,0,0

41.398,1.07,5.98,6.74,0,0

41.458,0.46,5.67,6.9,0,0

41.528,0.92,4.6,5.82,0,0

41.596,1.38,4.75,5.52,0,0

41.658,1.38,5.67,8.89,0,0

41.718,1.69,6.44,9.5,0,0

41.778,0.31,5.82,7.51,0,0

41.848,0.61,6.28,8.58,0,0

41.908,0.92,6.13,8.27,0,0

41.968,1.38,5.36,7.2,0,0

42.028,2.45,5.21,7.2,0,0

42.088,1.53,5.21,7.35,0,0

42.148,0.61,5.52,7.35,0,0

42.208,0.15,5.52,7.2,0,0

42.276,-0.31,5.67,7.51,0,0

42.338,0.15,5.98,7.66,0,0

42.398,0.31,5.98,7.51,0,0

42.458,0.15,5.82,7.35,0,0

42.518,0.46,5.98,7.66,0,0

42.578,0.61,5.67,7.35,0,0

42.638,1.07,5.36,7.66,0,0

42.698,1.23,5.36,7.2,0,0

42.758,1.07,5.52,7.66,0,0

42.818,0.46,5.36,7.35,0,0

42.878,0.61,5.36,7.51,0,0

42.947,1.07,5.52,7.35,0,0

43.009,1.53,5.67,7.2,0,0

43.078,1.69,5.82,7.66,0,0

43.138,0.92,5.67,7.66,0,0

43.198,0.77,5.36,7.81,0,0

43.258,0.61,5.36,7.2,0,0

43.318,0.61,5.52,7.35,0,0

43.378,0.46,5.52,7.51,0,0

43.438,0.77,5.21,6.74,0,0

43.516,1.69,5.52,7.35,0,0

43.578,2.3,5.36,7.05,0,0

43.648,1.84,5.67,7.51,0,0

43.708,1.53,5.98,7.81,0,0

43.768,1.84,5.67,7.35,0,0

43.828,1.53,5.82,7.51,0,0

43.888,0.92,5.67,7.05,0,0

43.948,0.61,5.67,7.2,0,0

44.008,1.23,5.67,7.51,0,0

44.068,1.23,5.36,7.2,0,0

44.128,1.84,5.67,6.9,0,0

44.188,1.84,6.13,6.9,0,0

44.254,1.84,6.28,7.2,0,0

44.318,1.84,5.82,6.74,0,0

44.378,1.84,6.28,7.2,0,0

44.438,1.23,5.82,6.44,0,0

44.5,1.23,5.82,7.35,0,0

44.559,1.23,5.98,6.74,0,0

44.628,1.23,5.67,5.98,0,0

44.688,1.53,5.98,7.05,0,0

44.758,1.23,5.67,7.51,0,0

44.818,1.23,5.98,7.97,0,0

44.878,0.77,5.82,7.81,0,0

44.938,0.61,6.13,8.43,0,0

44.998,0.31,5.52,7.05,0,0

45.066,0.15,5.52,7.2,0,0

45.128,-0.15,5.21,6.59,0,0

45.19,0.31,5.06,6.74,0,0

45.258,0.92,5.67,7.81,0,0

45.318,0.92,5.82,7.51,0,0

45.378,0.46,6.13,7.51,0,0

45.438,0.46,5.98,7.81,0,0

45.503,0.61,5.52,7.81,0,0

45.568,0.31,5.06,7.35,0,0

45.628,0.15,5.36,8.12,0,0

45.688,-0.15,4.75,7.05,0,0

45.748,-0.15,5.36,7.66,0,0

45.808,-0.15,5.52,8.12,0,0

45.868,-0.15,5.21,6.9,0,0

45.928,-0.15,5.52,7.66,0,0

45.988,-0.15,5.36,7.97,0,0

46.048,0.15,5.36,7.81,0,0

46.108,0.31,5.06,7.35,0,0

46.168,-0.15,5.82,9.19,0,0

46.228,0.15,5.52,8.58,0,0

46.288,-0.15,5.21,7.2,0,0

46.348,1.07,5.21,7.81,0,0

46.408,1.23,4.9,7.2,0,0

46.468,0.77,5.36,7.81,0,0

46.528,-0.92,5.52,7.51,0,0

46.588,-1.23,5.52,6.9,0,0

46.648,-0.77,5.52,7.35,0,0

46.708,0.46,5.21,7.66,0,0

46.768,1.07,5.67,8.12,0,0

46.832,0.46,5.36,7.2,0,0

46.898,0.31,5.52,8.12,0,0

46.958,0.46,4.9,7.51,0,0

47.026,0.77,5.67,8.27,0,0

47.107,-0.77,5.21,8.58,0,0

47.168,-0.77,5.06,7.51,0,0

47.228,-0.77,4.9,8.43,0,0

47.288,-0.77,4.9,8.43,0,0

47.361,-0.15,4.9,7.51,0,0

47.428,0.15,5.06,6.9,0,0

47.496,0.31,5.67,6.9,0,0

47.558,0.31,5.98,6.74,0,0

47.618,0.15,5.52,7.81,0,0

47.678,0.15,5.36,8.27,0,0

47.738,0.31,5.06,8.12,0,0

47.798,1.23,5.21,8.27,0,0

47.858,1.84,4.9,7.66,0,0

47.918,1.53,4.75,7.51,0,0

47.981,0.31,5.52,7.05,0,0

48.048,-0.15,5.82,8.58,0,0

48.108,-0.15,5.36,7.81,0,0

48.168,0.15,4.6,7.35,0,0

48.228,0.61,4.75,7.2,0,0

48.288,0.77,5.06,7.05,0,0

48.348,1.23,5.06,7.97,0,0

48.408,1.99,5.52,7.97,0,0

48.468,1.99,5.36,7.51,0,0

48.528,1.99,5.06,7.97,0,0

48.588,1.69,5.06,7.66,0,0

48.648,1.38,5.06,7.51,0,0

48.708,1.07,4.75,7.35,0,0

48.778,0.61,5.36,7.2,0,0

48.838,0.61,5.36,7.51,0,0

48.898,0.61,5.67,7.35,0,0

48.958,0.31,5.67,7.2,0,0

49.018,0.61,5.82,7.35,0,0

49.088,0.46,5.67,7.2,0,0

49.148,0.15,5.52,6.74,0,0

49.213,0.31,5.82,6.9,0,0

49.278,1.07,6.28,6.9,0,0

49.346,2.3,5.98,6.9,0,0

49.408,2.6,6.13,7.05,0,0

49.468,2.45,5.52,7.05,0,0

49.528,2.6,5.67,7.05,0,0

49.596,2.76,5.52,7.05,0,0

49.658,2.15,5.52,7.05,0,0

49.718,1.84,5.82,7.66,0,0

49.778,2.15,5.82,7.35,0,0

49.848,1.84,5.98,7.2,0,0

49.908,1.69,5.67,7.66,0,0

49.968,1.53,5.21,7.51,0,0

50.028,1.69,5.67,7.35,0,0

50.088,1.69,5.82,6.44,0,0

50.148,1.23,5.82,6.59,0,0

50.208,1.38,5.67,7.2,0,0

50.269,1.69,5.67,7.35,0,0

50.328,1.99,5.98,7.51,0,0

50.388,2.6,5.98,8.12,0,0

50.448,3.06,6.13,7.66,0,0

50.508,2.76,5.82,7.2,0,0

50.568,1.84,5.67,6.9,0,0

50.628,0.46,5.36,6.9,0,0

50.688,0.46,5.98,7.05,0,0

50.748,0.46,5.98,7.2,0,0

50.816,-0.15,5.52,6.13,0,0

50.878,-0.46,5.98,6.59,0,0

50.938,-0.31,6.44,7.81,0,0

50.998,0.77,6.59,7.51,0,0

51.063,1.69,6.44,7.05,0,0

51.128,1.99,5.67,7.05,0,0

51.188,2.15,5.21,7.05,0,0

51.248,1.99,5.06,7.05,0,0

51.308,1.99,5.98,7.2,0,0

51.368,1.99,6.13,6.9,0,0

51.428,0.92,6.28,6.13,0,0

51.496,0.15,5.98,6.9,0,0

51.558,0.15,5.82,7.66,0,0

51.618,1.07,6.28,7.2,0,0

51.678,1.53,6.13,7.2,0,0

51.738,1.53,6.13,7.2,0,0

51.798,0.92,5.98,7.51,0,0

51.858,0.31,6.13,7.66,0,0

51.918,0.46,5.82,7.2,0,0

51.978,0.77,5.52,6.74,0,0

52.038,0.92,5.52,7.35,0,0

52.098,1.53,5.67,7.35,0,0

52.158,1.69,5.67,6.9,0,0

52.218,1.53,6.13,6.74,0,0

52.278,0.46,5.98,6.74,0,0

52.343,0.61,5.67,7.2,0,0

52.408,0.31,5.82,7.51,0,0

52.468,0.15,6.13,7.35,0,0

52.528,0.15,6.44,7.97,0,0

52.598,0.46,5.82,7.51,0,0

52.658,0.61,5.36,6.28,0,0

52.718,0.31,4.9,6.28,0,0

52.778,1.53,5.67,7.2,0,0

52.848,1.07,5.06,7.35,0,0

52.908,-0.31,5.52,7.97,0,0

52.968,-1.23,5.82,8.27,0,0

53.028,0.15,7.35,8.27,0,0

53.098,0.31,6.9,7.51,0,0

53.158,-0.31,6.44,5.82,0,0

53.218,-0.46,6.59,6.28,0,0

53.279,-0.46,6.28,6.74,0,0

53.348,-0.77,5.36,6.9,0,0

53.408,-0.77,4.6,7.2,0,0

53.468,-0.92,4.14,7.51,0,0

53.528,-1.23,4.9,8.43,0,0

53.596,-1.23,5.52,7.81,0,0

53.658,-0.61,5.98,8.43,0,0

53.719,-0.31,5.36,8.12,0,0

53.788,-0.92,5.06,7.66,0,0

53.848,-1.84,5.21,7.66,0,0

53.908,-1.84,4.44,7.35,0,0

53.968,-1.38,4.9,7.51,0,0

54.028,-1.38,5.06,7.35,0,0

54.098,-1.23,5.06,7.81,0,0

54.158,-1.53,4.6,7.66,0,0

54.218,-1.69,4.75,7.66,0,0

54.278,-1.38,4.9,8.27,0,0

54.338,-0.31,5.21,8.12,0,0

54.398,0.31,5.82,8.12,0,0

54.458,-0.15,5.67,8.43,0,0

54.518,0.15,4.6,9.04,0,0

54.586,0.31,3.98,9.04,0,0

54.648,1.23,4.14,8.58,0,0

54.708,0.92,5.06,8.43,0,0

54.778,0.92,4.75,8.73,0,0

54.848,1.69,5.06,8.27,0,0

54.908,2.15,5.67,7.81,0,0

54.968,1.99,5.98,7.35,0,0

55.028,2.3,6.13,6.28,0,0

55.088,2.15,6.13,5.52,0,0

55.148,0.77,6.28,4.29,0,0

55.208,0.61,6.59,3.83,0,0

55.268,0.77,7.66,4.14,0,0

55.328,0.92,7.97,4.29,0,0

55.388,0.92,7.81,4.44,0,0

55.448,0.31,7.51,5.06,0,0

55.516,0.15,7.97,5.21,0,0

55.578,0.92,8.12,5.36,0,0

55.638,1.69,7.81,5.21,0,0

55.698,1.07,7.66,4.6,0,0

55.766,0.31,8.12,4.9,0,0

55.828,0.77,8.27,5.21,0,0

55.888,0.77,7.35,5.21,0,0

55.948,0.77,7.35,4.75,0,0

56.018,0.92,7.97,4.44,0,0

56.086,0.46,7.97,4.9,0,0

56.148,0.15,7.81,5.06,0,0

56.215,0.15,7.81,5.36,0,0

56.278,0.77,7.97,5.67,0,0

56.348,0.31,7.35,5.67,0,0

56.408,0.31,7.81,5.52,0,0

56.468,0.61,7.66,5.36,0,0

56.528,0.31,7.35,4.6,0,0

56.588,0.46,7.35,5.06,0,0

56.648,0.46,8.12,4.75,0,0

56.708,0.46,7.97,4.75,0,0

56.784,0.77,7.81,5.06,0,0

56.848,1.23,8.12,5.06,0,0

56.908,1.23,7.66,5.21,0,0

56.968,0.46,7.35,4.75,0,0

57.028,0.46,7.51,5.21,0,0

57.088,0.46,7.51,5.82,0,0

57.148,0.61,7.2,5.98,0,0

57.208,1.07,7.05,5.36,0,0

57.268,1.07,7.05,5.21,0,0

57.328,1.84,7.35,5.67,0,0

57.388,1.69,7.35,5.98,0,0

57.448,0.31,6.74,6.44,0,0

57.508,0.77,7.35,6.28,0,0

57.568,0.92,7.51,6.28,0,0

57.628,0.77,6.9,6.59,0,0

57.688,1.38,6.59,6.44,0,0

57.748,1.07,6.59,5.36,0,0

57.808,0.31,6.74,5.82,0,0

57.868,0.15,6.9,6.44,0,0

57.928,-0.15,6.9,6.9,0,0

57.988,-0.15,6.9,6.9,0,0

58.048,0.61,6.9,7.05,0,0

58.108,0.61,6.44,7.2,0,0

58.168,0.31,6.13,6.74,0,0

58.228,0.46,6.44,6.74,0,0

58.288,0.46,6.44,6.13,0,0

58.354,0.15,6.9,5.98,0,0

58.418,0.77,7.51,6.13,0,0

58.478,0.92,7.35,6.74,0,0

58.538,0.61,6.59,6.44,0,0

58.598,0.61,6.74,6.44,0,0

58.658,0.15,6.44,6.44,0,0

58.718,0.31,6.44,6.28,0,0

58.788,0.46,6.44,6.44,0,0

58.848,0.46,6.9,6.28,0,0

58.908,0.15,7.05,6.74,0,0

58.968,0.31,7.05,6.9,0,0

59.028,-0.15,7.2,6.59,0,0

59.091,0.61,6.9,6.44,0,0

59.158,0.46,6.44,5.82,0,0

59.218,0.61,6.9,5.67,0,0

59.278,0.61,7.05,5.82,0,0

59.338,0.31,7.05,5.67,0,0

59.398,0.46,7.05,5.52,0,0

59.458,0.15,7.05,5.82,0,0

59.518,0.31,7.35,6.59,0,0

59.578,0.61,7.35,6.74,0,0

59.638,0.77,7.05,5.98,0,0

59.698,1.23,7.2,5.52,0,0

59.768,0.92,7.35,5.52,0,0

59.828,0.61,6.9,5.82,0,0

59.888,0.61,7.05,5.36,0,0

59.948,-0.15,7.05,6.28,0,0

60.008,0.31,7.51,6.44,0,0

60.068,1.07,7.81,6.28,0,0

60.128,1.23,7.2,5.82,0,0

60.188,0.92,6.59,5.98,0,0

60.253,0.77,6.59,5.36,0,0

60.318,0.15,7.35,5.98,0,0

60.378,0.61,7.35,6.74,0,0

60.438,0.15,7.05,5.82,0,0

60.506,0.77,6.9,5.98,0,0

60.568,0.46,7.35,6.13,0,0

60.628,0.77,7.2,6.44,0,0

60.688,0.77,6.9,6.28,0,0

60.754,0.31,7.05,6.59,0,0

60.818,0.77,6.59,7.05,0,0

60.878,0.31,7.05,6.9,0,0

60.938,1.23,7.05,6.9,0,0

61.008,1.69,6.74,5.67,0,0

61.068,1.69,6.13,5.82,0,0

61.128,0.61,6.59,5.52,0,0

61.188,0.46,7.05,5.67,0,0

61.248,0.31,7.51,6.74,0,0

61.308,0.15,7.35,6.9,0,0

61.368,0.61,7.2,7.2,0,0

61.428,0.77,6.74,6.9,0,0

61.495,1.23,6.13,5.67,0,0

61.558,0.92,5.82,5.36,0,0

61.618,0.61,6.59,6.28,0,0

61.678,1.69,6.9,7.35,0,0

61.738,1.23,7.05,6.59,0,0

61.798,1.07,6.74,6.9,0,0

61.858,0.92,6.9,6.59,0,0

61.918,0.77,6.9,6.9,0,0

61.978,0.92,6.59,6.59,0,0

62.038,0.46,6.13,5.67,0,0

62.104,0.46,5.67,5.21,0,0

62.168,0.31,5.67,4.75,0,0

62.228,0.31,6.13,4.9,0,0

62.288,1.07,6.74,5.36,0,0

62.348,1.38,6.74,5.98,0,0

62.408,1.23,6.74,7.35,0,0

62.468,1.07,6.59,7.66,0,0

62.528,0.77,6.44,7.05,0,0

62.598,1.07,8.43,9.81,0,0

62.658,0.61,6.28,7.51,0,0

62.718,1.07,4.29,5.06,0,0

62.778,2.6,7.05,8.12,0,0

62.838,2.15,6.28,7.05,0,0

62.898,1.07,5.82,5.98,0,0

62.958,0.46,6.59,7.35,0,0

63.028,0.46,5.98,7.66,0,0

63.096,0.61,5.98,7.2,0,0

63.158,1.23,5.36,6.74,0,0

63.218,0.92,5.98,7.35,0,0

63.278,0.61,5.21,6.59,0,0

63.348,1.23,5.67,7.97,0,0

63.408,0.92,5.06,7.51,0,0

63.468,0.61,5.36,8.58,0,0

63.528,0.46,4.6,8.12,0,0

63.59,0.61,5.36,8.43,0,0

63.658,1.07,5.82,7.2,0,0

63.718,1.69,6.44,7.35,0,0

63.783,1.69,5.82,6.9,0,0

63.848,1.23,6.13,6.74,0,0

63.908,1.99,6.59,6.28,0,0

63.978,2.15,5.98,6.44,0,0

64.038,1.23,5.36,6.74,0,0

64.098,0.92,5.82,7.35,0,0

64.158,0.61,5.82,6.74,0,0

64.218,1.23,6.59,7.81,0,0

64.278,0.92,5.98,6.59,0,0

64.343,1.69,6.13,7.66,0,0

64.408,1.99,5.67,6.9,0,0

64.468,2.15,5.98,7.66,0,0

64.528,1.38,5.67,6.9,0,0

64.598,0.61,5.82,7.05,0,0

64.658,0.61,5.36,7.66,0,0

64.718,0.92,4.75,7.51,0,0

64.778,1.07,5.06,7.51,0,0

64.848,0.31,4.75,8.27,0,0

64.908,-0.77,3.68,7.81,0,0

64.968,-0.77,3.98,8.58,0,0

65.028,-0.46,4.75,8.12,0,0

65.098,-0.15,5.21,9.04,0,0

65.158,-1.07,4.6,8.12,0,0

65.218,-1.99,3.83,7.81,0,0

65.278,-4.14,3.68,7.05,0,0

65.338,-2.6,3.52,8.27,0,0

65.398,-1.84,3.83,8.27,0,0

65.458,-0.77,4.29,8.73,0,0

65.528,-1.23,4.9,8.12,0,0

65.588,-1.99,4.75,8.27,0,0

65.648,-2.76,4.6,7.97,0,0

65.708,-3.22,4.44,7.66,0,0

65.776,-3.37,4.29,7.2,0,0

65.848,-3.22,4.44,7.51,0,0

65.908,-2.76,5.21,8.12,0,0

65.968,-2.45,5.82,6.9,0,0

66.028,-2.3,6.13,6.74,0,0

66.093,-2.6,5.52,7.05,0,0

66.158,-2.3,4.75,8.89,0,0

66.218,-1.84,5.52,7.35,0,0

66.278,-1.69,5.67,7.05,0,0

66.346,-2.6,5.36,6.74,0,0

66.408,-3.22,5.36,7.2,0,0

66.468,-3.68,5.21,6.59,0,0

66.528,-3.52,5.52,6.9,0,0

66.596,-2.76,5.67,7.05,0,0

66.658,-2.15,5.52,7.81,0,0

66.718,-1.69,5.67,8.27,0,0

66.778,-1.38,5.67,7.05,0,0

66.838,-1.38,5.82,7.66,0,0

66.898,-1.84,5.98,7.66,0,0

66.958,-2.45,5.82,6.9,0,0

67.018,-2.76,5.52,6.28,0,0

67.078,-3.22,5.06,7.2,0,0

67.138,-3.06,4.9,6.9,0,0

67.198,-2.3,5.06,6.9,0,0

67.258,-1.99,4.9,6.9,0,0

67.318,-1.99,5.52,8.58,0,0

67.378,-2.3,4.9,7.81,0,0

67.438,-3.37,4.9,7.97,0,0

67.508,-3.52,3.98,7.81,0,0

67.568,-1.99,4.44,8.12,0,0

67.638,-0.77,5.06,7.81,0,0

67.698,-0.31,5.67,7.05,0,0

67.758,-0.61,5.36,7.35,0,0

67.818,-1.53,5.36,6.9,0,0

67.878,-1.99,5.06,6.9,0,0

67.938,-2.3,5.06,7.35,0,0

68.006,-1.99,5.21,7.51,0,0

68.068,-1.38,5.52,7.81,0,0

68.128,-0.61,5.52,8.27,0,0

68.188,-0.46,5.21,7.51,0,0

68.248,-1.07,5.36,8.89,0,0

68.308,-1.99,5.06,7.51,0,0

68.368,-2.76,4.6,7.35,0,0

68.428,-3.22,4.29,7.05,0,0

68.496,-2.76,4.29,7.2,0,0

68.558,-2.76,5.21,8.12,0,0

68.618,-2.6,4.44,7.97,0,0

68.678,-3.06,3.83,6.9,0,0

68.738,-3.06,4.9,7.51,0,0

68.806,-2.45,4.9,7.51,0,0

68.868,-2.6,5.06,6.74,0,0

68.928,-3.98,4.9,7.2,0,0

68.994,-4.44,3.83,7.97,0,0

69.058,-3.98,3.83,8.58,0,0

69.118,-3.06,4.6,8.43,0,0

69.178,-3.22,5.06,8.12,0,0

69.238,-3.68,4.44,7.05,0,0

69.298,-3.52,4.29,7.66,0,0

69.358,-3.22,3.68,6.74,0,0

69.424,-2.76,4.44,7.05,0,0

69.488,-2.76,3.83,6.13,0,0

69.548,-1.99,4.9,8.58,0,0

69.608,-2.3,5.52,7.97,0,0

69.668,-3.68,5.21,8.58,0,0

69.728,-4.44,4.29,7.51,0,0

69.788,-4.14,4.14,7.97,0,0

69.848,-4.75,3.68,8.27,0,0

69.908,-4.6,3.52,8.12,0,0

69.968,-4.6,3.37,7.05,0,0

70.028,-4.44,3.68,7.66,0,0

70.088,-4.14,3.68,6.9,0,0

70.148,-3.68,3.83,7.81,0,0

70.208,-3.52,4.75,7.97,0,0

70.268,-3.83,4.9,7.97,0,0

70.328,-3.52,4.14,8.12,0,0

70.388,-3.06,3.98,7.35,0,0

70.448,-2.91,3.98,8.89,0,0

70.508,-2.6,4.9,8.73,0,0

70.568,-3.37,4.29,7.66,0,0

70.628,-4.14,3.83,7.97,0,0

70.688,-4.14,3.06,7.35,0,0

70.758,-4.6,2.45,7.51,0,0

70.818,-5.06,3.52,8.27,0,0

70.878,-3.83,3.06,7.66,0,0

70.938,-3.83,3.22,7.66,0,0

71.008,-3.22,3.68,7.2,0,0

71.068,-2.76,3.83,7.51,0,0

71.128,-1.38,3.37,8.12,0,0

71.188,-0.77,3.83,7.97,0,0

71.248,-1.53,4.44,7.51,0,0

71.308,-3.52,3.22,7.97,0,0

71.368,-3.98,2.6,9.81,0,0

71.428,-4.44,3.83,9.96,0,0

71.488,-4.14,3.98,8.89,0,0

71.548,-3.68,3.83,8.12,0,0

71.608,-2.45,3.83,8.58,0,0

71.67,-2.3,3.83,7.35,0,0

71.738,-2.45,3.22,7.35,0,0

71.798,-1.53,3.22,7.66,0,0

71.858,-0.61,3.83,7.97,0,0

71.918,-1.84,4.6,7.81,0,0

71.978,-3.52,3.83,7.2,0,0

72.038,-2.6,3.52,9.19,0,0

72.098,-1.84,4.14,9.35,0,0

72.158,-0.92,5.67,8.89,0,0

72.218,-1.53,5.52,8.27,0,0

72.278,-2.15,3.37,7.81,0,0

72.338,-1.38,3.06,8.58,0,0

72.398,-0.92,3.68,7.97,0,0

72.458,-1.53,4.44,8.27,0,0

72.518,-1.84,3.83,8.12,0,0

