time,x-axis,y-axis,z-axis,Event1,Event2
38.137 , 4.33 , -0.15 , 8.58,0,0
38.2 , 4.44 , -0.23 , 8.73,0,0
38.267 , 4.29 , 0.04 , 8.73,0,0
38.33 , 4.33 , 0.19 , 7.66,0,0
38.394 , 4.25 , 0.34 , 8.96,0,0
38.458 , 4.21 , 0.11 , 8.96,0,0
38.526 , 4.82 , 0.19 , 8.88,0,0
38.59 , 4.94 , -0.08 , 8.5,0,0
38.654 , 5.13 , -0.15 , 8.58,0,0
38.717 , 4.67 , 0.23 , 9.03,0,0
38.78 , 5.17 , -0.19 , 8.65,0,0
38.843 , 4.63 , -0.15 , 8.27,0,0
38.906 , 5.24 , -0.5 , 7.73,0,0
38.969 , 4.44 , 0.04 , 7.43,0,0
39.032000000000004 , 5.05 , 0.11 , 8.84,0,0
39.095 , 4.44 , 0.34 , 8.35,0,0
39.158 , 5.24 , 0.92 , 9.42,0,0
39.221000000000004 , 4.75 , 0.5700000000000001 , 9.42,0,0
39.284 , 4.59 , 0.54 , 9.19,0,0
39.347 , 4.36 , 0.15 , 9.19,0,0
39.410000000000004 , 3.6 , 0.11 , 8.77,0,0
39.473 , 3.41 , 0.15 , 8.42,0,0
39.536 , 3.64 , -0.5 , 8.8,0,0
39.599000000000004 , 3.06 , -0.5 , 8.96,0,0
39.662 , 3.75 , 0.23 , 9.49,0,0
39.725 , 3.98 , 0.19 , 9.88,0,0
39.788000000000004 , 3.98 , 0.34 , 8.96,0,0
39.852000000000004 , 4.1 , 0.65 , 9.76,0,0
39.916000000000004 , 4.5200000000000005 , 1.07 , 9.72,0,0
39.979 , 4.0200000000000005 , 0.96 , 9.34,0,0
40.042 , 4.0600000000000005 , 0.23 , 9.42,0,0
40.105000000000004 , 3.75 , -0.11 , 8.38,0,0
40.168 , 4.13 , -0.23 , 9.07,0,0
40.231 , 3.64 , -0.19 , 9.0,0,0
40.294000000000004 , 4.1 , -0.19 , 9.19,0,0
40.357 , 4.17 , -0.15 , 10.03,0,0
40.42 , 4.29 , 0.19 , 9.46,0,0
40.483000000000004 , 3.79 , -0.34 , 8.88,0,0
40.546 , 3.41 , -0.15 , 9.0,0,0
40.609 , 3.6 , 0.38 , 9.23,0,0
40.672000000000004 , 4.0200000000000005 , 0.38 , 9.76,0,0
40.735 , 3.68 , 0.23 , 9.23,0,0
40.798 , 4.33 , 0.23 , 9.3,0,0
40.861000000000004 , 4.13 , 0.15 , 9.3,0,0
40.924 , 4.17 , -0.04 , 8.69,0,0
40.987 , 3.56 , -0.08 , 9.07,0,0
41.050000000000004 , 3.45 , -0.23 , 8.77,0,0
41.113 , 3.75 , -0.42 , 8.38,0,0
41.176 , 3.83 , -0.34 , 8.77,0,0
41.239000000000004 , 3.87 , -0.73 , 8.5,0,0
41.302 , 3.79 , -0.65 , 8.88,0,0
41.366 , 4.0200000000000005 , -0.38 , 9.42,0,0
41.43 , 4.4 , -0.04 , 9.49,0,0
41.493 , 3.98 , 0.34 , 9.84,0,0
41.556 , 3.98 , 0.5700000000000001 , 9.69,0,0
41.619 , 4.0600000000000005 , 0.15 , 8.73,0,0
41.682 , 3.64 , -0.46 , 8.31,0,0
41.745 , 3.6 , -0.11 , 8.42,0,0
41.808 , 3.68 , -0.5 , 8.5,0,0
41.871 , 3.56 , -0.38 , 8.5,0,0
41.934 , 3.33 , -0.08 , 9.03,0,0
41.997 , 3.52 , -0.31 , 9.99,0,0
42.06 , 3.83 , -0.19 , 9.34,0,0
42.123 , 3.83 , 0.23 , 9.26,0,0
42.186 , 3.71 , 0.11 , 9.53,0,0
42.249 , 3.68 , 0.42 , 9.34,0,0
42.312 , 4.0200000000000005 , 0.15 , 8.65,0,0
42.375 , 3.64 , 0.11 , 8.65,0,0
42.438 , 4.0200000000000005 , 0.19 , 9.15,0,0
42.501 , 3.52 , 0.19 , 9.26,0,0
42.564 , 3.52 , 0.19 , 9.38,0,0
42.627 , 3.56 , 0.34 , 9.0,0,0
42.69 , 3.64 , 0.27 , 9.07,0,0
42.753 , 3.98 , 0.15 , 9.34,0,0
42.816 , 3.87 , -0.04 , 9.34,0,0
42.88 , 3.94 , -0.19 , 9.26,0,0
42.943 , 3.48 , 0.11 , 8.77,0,0
43.006 , 3.56 , 0.11 , 8.35,0,0
43.069 , 3.56 , 0.46 , 8.35,0,0
43.132 , 2.99 , 0.46 , 8.69,0,0
43.195 , 3.52 , 0.31 , 9.46,0,0
43.258 , 3.56 , 0.54 , 8.77,0,0
43.321 , 4.0600000000000005 , 0.5 , 9.15,0,0
43.385 , 3.79 , 0.34 , 9.34,0,0
43.448 , 3.94 , 0.04 , 9.46,0,0
43.517 , 3.6 , 0.0 , 8.540000000000001,0,0
43.58 , 3.68 , 0.08 , 9.15,0,0
43.643 , 3.52 , 0.5700000000000001 , 9.11,0,0
43.707 , 4.0600000000000005 , 0.11 , 8.84,0,0
43.772 , 3.52 , 0.42 , 9.19,0,0
43.837 , 3.64 , 0.38 , 9.03,0,0
43.902 , 3.56 , 0.31 , 9.3,0,0
43.967 , 3.56 , 0.38 , 9.72,0,0
44.032000000000004 , 3.48 , 0.23 , 8.77,0,0
44.097 , 3.87 , 0.0 , 8.58,0,0
44.157000000000004 , 3.83 , 0.08 , 9.19,0,0
44.224000000000004 , 3.52 , -0.11 , 7.8100000000000005,0,0
44.287 , 3.56 , 0.08 , 7.96,0,0
44.35 , 3.83 , -0.08 , 9.65,0,0
44.412 , 4.21 , -0.15 , 9.53,0,0
44.474000000000004 , 4.63 , -0.04 , 9.03,0,0
44.537 , 4.94 , -0.54 , 9.84,0,0
44.599000000000004 , 4.5600000000000005 , -0.5 , 9.15,0,0
44.662 , 3.94 , -0.27 , 8.69,0,0
44.724000000000004 , 3.79 , -0.42 , 9.07,0,0
44.787 , 3.56 , -0.19 , 8.31,0,0
44.85 , 4.13 , -0.15 , 8.73,0,0
44.913000000000004 , 3.9 , -0.31 , 8.65,0,0
44.975 , 3.94 , -0.11 , 8.88,0,0
45.038000000000004 , 4.25 , -0.15 , 9.0,0,0
