time,x-axis,y-axis,z-axis,Speedbreaker,Pothole
64.074,0.92,1.69,9.19,0,0
64.135,0.92,1.69,9.19,0,0
64.194,0.77,1.69,9.19,0,0
64.254,0.92,1.69,9.19,0,0
64.314,0.92,1.69,9.19,0,0
64.376,0.92,1.69,9.19,0,0
64.434,0.92,1.69,9.19,0,0
64.494,0.92,1.69,9.35,0,0
64.554,0.92,1.69,9.19,0,0
64.614,0.77,1.69,9.35,0,0
64.674,0.92,1.69,9.19,0,0
64.735,0.92,1.69,9.19,0,0
64.794,0.92,1.69,9.19,0,0
64.855,0.92,1.69,9.19,0,0
64.914,0.77,1.69,9.19,0,0
64.974,0.92,1.69,9.19,0,0
65.034,0.92,1.84,9.19,0,0
65.094,0.92,1.69,9.19,0,0
65.154,0.77,1.84,9.19,0,0
65.214,0.77,1.69,9.19,0,0
65.274,0.92,1.69,9.19,0,0
65.334,0.92,1.69,9.19,0,0
65.394,0.92,1.69,9.35,0,0
65.454,0.92,1.69,9.19,0,0
65.514,0.92,1.69,9.19,0,0
65.574,0.77,1.69,9.19,0,0
65.635,0.92,1.69,9.19,0,0
65.694,0.77,1.69,9.19,0,0
65.754,0.92,1.69,9.35,0,0
65.814,0.92,1.69,9.19,0,0
65.874,0.92,1.69,9.19,0,0
65.934,0.92,1.69,9.19,0,0
65.994,0.92,1.69,9.19,0,0
66.054,0.92,1.69,9.19,0,0
66.114,0.92,1.69,9.19,0,0
66.174,0.77,1.69,9.19,0,0
66.234,0.92,1.69,9.35,0,0
66.294,0.92,1.69,9.19,0,0
66.354,0.92,1.69,9.19,0,0
66.416,0.92,1.69,9.19,0,0
66.474,0.92,1.69,9.19,0,0
66.534,0.92,1.69,9.19,0,0
66.594,0.92,1.69,9.19,0,0
66.654,0.77,1.69,9.19,0,0
66.714,0.92,1.69,9.19,0,0
66.774,0.92,1.69,9.19,0,0
66.834,0.92,1.69,9.19,0,0
66.894,0.92,1.69,9.19,0,0
66.954,0.92,1.84,9.19,0,0
67.014,0.92,1.69,9.35,0,0
67.074,0.92,1.69,9.19,0,0
67.134,0.92,1.69,9.19,0,0
