time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata

35.5,0.61,2.76,9.19,0,0,unable to access data

35.56,0.77,3.22,9.35,0,0,unable to access data

35.62,0.15,2.6,9.5,0,0,unable to access data

35.68,0.46,2.76,9.5,0,0,unable to access data

35.74,0.61,2.76,9.19,0,0,unable to access data

35.802,0.77,2.6,9.35,0,0,unable to access data

35.86,1.38,2.3,9.81,0,0,unable to access data

35.92,0.61,2.45,9.5,0,0,unable to access data

35.98,0.77,2.76,9.65,0,0,unable to access data

36.04,1.38,2.3,9.35,0,0,unable to access data

36.1,1.99,2.15,9.35,0,0,unable to access data

36.16,0.46,2.15,10.11,0,0,unable to access data

36.22,1.84,1.99,10.11,0,0,unable to access data

36.282,0.61,1.69,11.49,0,0,unable to access data

36.34,0.92,1.84,9.81,0,0,unable to access data

36.4,1.53,1.84,9.96,0,0,unable to access data

36.46,1.23,1.69,8.73,0,0,unable to access data

36.52,1.23,1.69,9.5,0,0,unable to access data

36.58,1.23,1.69,9.04,0,0,unable to access data

36.64,0.92,2.15,7.81,0,0,unable to access data

36.7,1.07,2.15,9.96,0,0,unable to access data

36.76,1.84,2.45,8.12,0,0,unable to access data

36.82,0.15,1.84,10.42,0,0,unable to access data

36.88,1.53,2.6,9.5,0,0,unable to access data

36.94,0.92,2.6,9.04,0,0,unable to access data

37,1.23,2.91,9.65,0,0,unable to access data

37.06,1.23,2.3,9.19,0,0,unable to access data

37.12,1.38,2.45,8.89,0,0,unable to access data

37.18,1.69,2.6,9.96,0,0,unable to access data

37.241,1.84,2.6,8.73,0,0,unable to access data

37.301,1.69,2.76,9.04,0,0,unable to access data

37.36,1.53,3.06,8.58,0,0,unable to access data

37.42,1.38,2.76,9.81,0,0,unable to access data

37.48,1.38,2.6,9.81,0,0,unable to access data

37.54,0.92,2.6,8.73,0,0,unable to access data

37.6,0.61,2.3,8.73,0,0,unable to access data

37.66,-0.77,2.3,9.19,0,0,unable to access data

37.72,0.31,3.22,8.58,0,0,unable to access data

37.78,0.77,3.98,9.65,0,0,unable to access data

37.84,0.61,3.22,9.04,0,0,unable to access data

37.9,-0.15,3.06,9.81,0,0,unable to access data

37.96,-1.23,3.22,10.27,0,0,unable to access data

38.02,-0.61,2.76,9.35,0,0,unable to access data

38.08,0.15,2.6,9.35,0,0,unable to access data

38.14,-0.61,2.91,9.35,0,0,unable to access data

38.2,-0.15,2.76,8.73,0,0,unable to access data

38.26,-1.38,2.6,9.19,0,0,unable to access data

38.322,-0.61,1.99,9.35,0,0,unable to access data

38.381,-1.38,2.91,9.35,0,0,unable to access data

38.44,-0.92,2.3,9.5,0,0,unable to access data

38.5,-1.23,2.15,8.89,0,0,unable to access data

38.56,-0.92,1.69,9.81,0,0,unable to access data

38.62,-0.92,1.99,9.5,0,0,unable to access data

38.68,-1.23,1.53,9.65,0,0,unable to access data

38.74,-1.07,1.38,9.35,0,0,unable to access data

38.8,2.45,0.61,13.48,0,0,unable to access data

38.86,0.15,1.23,8.89,0,0,unable to access data

38.92,0.77,2.15,8.73,0,0,unable to access data

38.98,-1.07,0.77,10.11,0,0,unable to access data

39.04,-0.15,0.92,9.5,0,0,unable to access data

39.1,-0.46,0.31,10.27,0,0,unable to access data

39.16,0.31,1.23,9.19,0,0,unable to access data

39.22,-0.15,1.38,9.81,0,0,unable to access data

39.28,-0.15,1.38,9.96,0,0,unable to access data

39.34,0.77,1.53,10.27,0,0,unable to access data

39.4,1.53,-1.23,10.11,0,0,unable to access data

39.46,-0.15,0.61,9.96,0,0,unable to access data

39.52,1.23,0.31,10.11,0,0,unable to access data

39.58,1.38,0.31,9.35,0,0,unable to access data

39.64,1.53,0.46,9.65,0,0,unable to access data

39.7,1.69,0.15,9.81,0,0,unable to access data

39.76,1.53,0.15,9.65,0,0,unable to access data

39.82,2.3,-0.31,10.11,0,0,unable to access data

39.88,2.15,-0.61,9.35,0,0,unable to access data

39.94,1.53,-0.15,10.11,0,0,unable to access data

40,1.38,0.61,9.65,0,0,unable to access data

40.06,1.38,0.15,9.65,0,0,unable to access data

40.12,1.38,0.46,10.11,0,0,unable to access data

40.18,1.99,0.46,9.96,0,0,unable to access data

40.24,1.99,-0.15,9.5,0,0,unable to access data

40.3,1.84,-0.15,9.65,0,0,unable to access data

40.36,1.07,0.31,9.5,0,0,unable to access data

40.42,1.38,0.46,9.81,0,0,unable to access data

40.48,1.84,0.31,9.19,0,0,unable to access data

40.54,1.84,0.31,9.04,0,0,unable to access data

40.6,1.69,0.31,9.5,0,0,unable to access data

40.66,1.84,0.31,9.81,0,0,unable to access data

40.72,2.15,0.31,9.35,0,0,unable to access data

40.78,2.15,0.31,9.04,0,0,unable to access data

40.84,1.99,0.46,9.96,0,0,unable to access data

40.9,2.3,-0.31,10.27,0,0,unable to access data

40.96,1.69,-0.31,10.11,0,0,unable to access data

41.02,1.38,0.15,10.27,0,0,unable to access data

41.08,1.38,0.15,9.81,0,0,unable to access data

41.14,1.38,0.15,9.65,0,0,unable to access data

41.2,1.69,0.31,9.81,0,0,unable to access data

41.26,1.69,0.31,9.5,0,0,unable to access data

41.32,1.53,0.31,9.96,0,0,unable to access data

41.38,1.53,0.31,9.81,0,0,unable to access data

41.44,1.53,0.15,9.81,0,0,unable to access data

41.5,1.07,-0.15,10.11,0,0,unable to access data

41.56,1.23,0.15,9.96,0,0,unable to access data

41.62,1.53,-0.61,9.81,0,0,unable to access data

41.68,1.38,0.31,9.96,0,0,unable to access data

41.741,0.31,0.46,10.42,0,0,unable to access data

41.8,0.46,0.46,9.19,0,0,unable to access data

41.86,0.31,0.92,9.04,0,0,unable to access data

41.92,-0.15,2.15,9.96,0,0,unable to access data

41.98,0.15,1.53,10.27,0,0,unable to access data

42.04,0.31,1.07,10.42,0,0,unable to access data

42.1,0.92,0.61,9.65,0,0,unable to access data

42.16,0.77,1.53,9.5,0,0,unable to access data

42.22,0.92,0.77,8.89,0,0,unable to access data

42.28,1.07,0.77,9.96,0,0,unable to access data

42.34,0.61,2.76,11.34,0,0,unable to access data

42.4,1.07,1.23,9.96,0,0,unable to access data

42.46,0.77,0.92,8.73,0,0,unable to access data

42.52,1.38,0.31,10.27,0,0,unable to access data

42.58,1.07,0.77,10.27,0,0,unable to access data

42.641,0.31,1.23,9.35,0,0,unable to access data

42.7,-0.46,2.45,9.04,0,0,unable to access data

42.76,-0.31,1.38,9.5,0,0,unable to access data

42.819,0.31,1.38,9.65,0,0,unable to access data

42.88,0.61,1.38,9.5,0,0,unable to access data

42.94,-0.31,2.76,9.19,0,0,unable to access data

43,-0.77,1.53,9.19,0,0,unable to access data

43.06,-0.15,1.84,10.11,0,0,unable to access data

43.12,-0.15,1.38,11.8,0,0,unable to access data

43.18,-0.61,1.38,9.19,0,0,unable to access data

43.24,-0.15,1.69,9.5,0,0,unable to access data

43.3,-0.46,2.15,9.5,0,0,unable to access data

43.36,-0.46,1.38,9.19,0,0,unable to access data

43.42,-0.77,1.69,9.81,0,0,unable to access data

43.48,-0.31,0.92,9.96,0,0,unable to access data

43.54,-0.31,1.23,9.81,0,0,unable to access data

43.6,-0.31,1.07,9.96,0,0,unable to access data

43.66,-0.61,1.38,9.81,0,0,unable to access data

43.72,-0.15,0.31,10.11,0,0,unable to access data

43.78,0.31,0.46,9.5,0,0,unable to access data

43.84,0.31,0.77,9.96,0,0,unable to access data

43.9,-0.15,0.31,9.81,0,0,unable to access data

43.96,-0.15,1.23,9.96,0,0,unable to access data

44.02,0.15,1.07,9.5,0,0,unable to access data

44.08,0.15,1.23,9.5,0,0,unable to access data

44.14,0.31,0.15,10.57,0,0,unable to access data

44.2,0.46,0.77,9.65,0,0,unable to access data

44.26,0.15,1.38,9.5,0,0,unable to access data

44.32,0.15,1.23,9.5,0,0,unable to access data

44.38,0.15,0.92,10.27,0,0,unable to access data

44.44,0.15,1.38,9.81,0,0,unable to access data

44.5,0.15,1.38,9.96,0,0,unable to access data

44.56,0.15,0.92,9.96,0,0,unable to access data

44.62,0.15,1.23,9.81,0,0,unable to access data

44.68,0.15,1.23,9.35,0,0,unable to access data

44.74,-0.15,1.07,9.81,0,0,unable to access data

44.8,-0.31,1.38,9.65,0,0,unable to access data

44.86,-0.15,1.23,9.81,0,0,unable to access data

44.92,0.31,1.07,9.19,0,0,unable to access data

44.98,0.15,1.69,9.81,0,0,unable to access data

45.04,0.61,3.52,11.34,0,0,unable to access data

45.1,1.23,2.15,10.73,0,0,unable to access data

45.16,1.38,0.61,9.35,0,0,unable to access data

45.22,1.84,0.61,7.97,0,0,unable to access data

45.28,0.92,1.23,8.12,0,0,unable to access data

45.34,0.92,-0.46,10.88,0,0,unable to access data

45.4,-0.61,-0.61,11.49,0,0,unable to access data

45.46,0.46,-0.46,10.27,0,0,unable to access data

45.52,1.07,0.31,8.89,0,0,unable to access data

45.58,2.15,0.46,8.89,0,0,unable to access data

45.64,0.61,0.77,9.65,0,0,unable to access data

45.7,1.84,0.31,10.42,0,0,unable to access data

45.76,2.3,-0.77,9.65,0,0,unable to access data

45.82,0.46,1.84,11.03,0,0,unable to access data

45.88,1.38,1.07,10.73,0,0,unable to access data

45.94,1.38,1.07,10.27,0,0,unable to access data

46,1.53,0.77,8.89,0,0,unable to access data

46.06,1.84,1.07,8.89,0,0,unable to access data

46.12,1.99,1.23,9.35,0,0,unable to access data

46.18,1.53,0.77,10.57,0,0,unable to access data

46.24,0.92,1.53,9.65,0,0,unable to access data

46.3,1.23,0.61,10.42,0,0,unable to access data

46.36,1.07,1.53,8.43,0,0,unable to access data

46.42,0.15,1.23,10.88,0,0,unable to access data

46.48,0.77,1.07,9.04,0,0,unable to access data

46.54,1.84,0.31,8.89,0,0,unable to access data

46.6,1.23,1.69,9.5,0,0,unable to access data

46.66,2.3,1.69,9.81,0,0,unable to access data

46.72,2.76,1.38,10.27,0,0,unable to access data

46.78,2.45,2.15,9.35,0,0,unable to access data

46.84,1.53,1.23,9.81,0,0,unable to access data

46.9,1.53,1.38,8.73,0,0,unable to access data

46.96,1.69,1.23,9.81,0,0,unable to access data

47.02,1.84,1.53,9.5,0,0,unable to access data

47.08,1.53,1.53,9.65,0,0,unable to access data

47.14,1.23,1.38,9.65,0,0,unable to access data

47.201,1.07,1.69,10.27,0,0,unable to access data

47.26,1.53,1.69,9.81,0,0,unable to access data

47.32,1.69,1.38,9.04,0,0,unable to access data

47.38,1.99,1.23,9.35,0,0,unable to access data

47.44,1.99,1.38,9.81,0,0,unable to access data

47.5,1.53,1.84,9.5,0,0,unable to access data

47.56,1.53,1.53,9.65,0,0,unable to access data

47.62,1.69,1.38,9.5,0,0,unable to access data

47.68,1.69,1.23,9.5,0,0,unable to access data

47.74,1.69,1.53,9.65,0,0,unable to access data

47.8,1.84,1.23,9.5,0,0,unable to access data

47.86,1.69,1.69,9.35,0,0,unable to access data

47.92,1.99,1.23,9.65,0,0,unable to access data

47.98,1.69,1.38,9.65,0,0,unable to access data

48.04,1.99,1.23,9.35,0,0,unable to access data

48.1,1.99,0.92,9.5,0,0,unable to access data

48.16,1.53,1.84,9.65,0,0,unable to access data

48.22,1.53,1.69,9.96,0,0,unable to access data

48.28,1.23,1.84,9.65,0,0,unable to access data

48.34,1.38,1.69,9.5,0,0,unable to access data

48.4,1.38,1.99,9.65,0,0,unable to access data

48.46,1.53,1.53,10.27,0,0,unable to access data

48.52,1.23,1.84,9.81,0,0,unable to access data

48.58,0.92,1.99,9.65,0,0,unable to access data

48.64,-0.15,1.53,8.43,0,0,unable to access data

48.7,0.15,1.38,9.65,0,0,unable to access data

48.76,0.77,1.38,10.57,0,0,unable to access data

48.82,0.77,2.15,10.57,0,0,unable to access data

48.88,0.15,1.69,10.88,0,0,unable to access data

48.94,0.61,1.84,9.65,0,0,unable to access data

49,-0.15,4.75,8.12,0,0,unable to access data

49.06,-0.77,1.99,9.04,0,0,unable to access data

49.12,-3.37,2.3,8.89,0,0,unable to access data

49.18,-4.29,4.14,9.35,0,0,unable to access data

49.24,-3.83,4.44,7.97,0,0,unable to access data

49.3,-3.83,5.67,7.05,0,0,unable to access data

49.36,-5.36,5.06,7.05,0,0,unable to access data

49.42,-2.3,6.13,5.82,0,0,unable to access data

49.48,-4.14,6.28,5.98,0,0,unable to access data

49.54,-3.68,7.2,6.13,0,0,unable to access data

49.6,-4.44,9.35,6.59,0,0,unable to access data

49.66,-3.06,10.73,6.13,0,0,unable to access data

49.72,-1.69,10.42,4.29,0,0,unable to access data

49.78,-2.15,9.04,2.6,0,0,unable to access data

49.84,-3.37,6.9,1.69,0,0,unable to access data

49.9,-4.29,3.68,1.53,0,0,unable to access data

49.96,-5.21,2.15,1.07,0,0,unable to access data

50.02,-7.51,1.07,1.38,0,0,unable to access data

50.08,-7.35,2.15,3.98,0,0,unable to access data

50.14,-10.57,2.91,4.75,0,0,unable to access data

50.2,-10.27,3.22,5.67,0,0,unable to access data

50.26,-12.11,7.2,6.59,0,0,unable to access data

50.32,-7.66,5.36,4.14,0,0,unable to access data

50.38,-9.5,3.83,-3.52,0,0,unable to access data

50.44,-9.5,4.14,5.36,0,0,unable to access data

50.5,-7.81,3.98,0.77,0,0,unable to access data

50.56,-8.43,1.84,1.38,0,0,unable to access data

50.62,-9.35,-0.61,1.07,0,0,unable to access data

50.68,-9.04,-1.99,-1.07,0,0,unable to access data

50.74,-8.43,-9.5,2.45,0,0,unable to access data

50.8,-8.43,-7.2,-2.3,0,0,unable to access data

50.86,-7.2,-8.43,2.45,0,0,unable to access data

50.92,-4.6,-6.74,0.61,0,0,unable to access data

50.98,-7.81,-6.9,0.77,0,0,unable to access data

51.04,-5.82,-6.28,0.92,0,0,unable to access data

51.1,-7.35,-5.67,1.84,0,0,unable to access data

51.16,-7.51,-6.74,1.99,0,0,unable to access data

51.22,-9.19,-5.21,1.99,0,0,unable to access data

51.28,-7.81,-5.21,2.76,0,0,unable to access data

51.34,-6.44,-5.52,2.6,0,0,unable to access data

51.4,-8.43,-4.14,2.91,0,0,unable to access data

51.46,-8.43,-3.22,3.22,0,0,unable to access data

51.52,-7.81,-5.36,4.75,0,0,unable to access data

51.58,-9.5,-4.6,5.52,0,0,unable to access data

51.64,-9.96,-3.68,6.28,0,0,unable to access data

51.7,-8.43,-1.99,5.67,0,0,unable to access data

51.76,-7.35,-1.07,3.68,0,0,unable to access data

51.82,-8.43,-1.07,3.68,0,0,unable to access data

51.88,-10.57,-0.15,6.74,0,0,unable to access data

51.94,-9.04,-0.46,7.2,0,0,unable to access data

52,-7.66,2.76,6.59,0,0,unable to access data

52.06,-7.05,1.23,6.13,0,0,unable to access data

52.12,-8.12,2.91,3.98,0,0,unable to access data

52.18,-8.12,3.06,0.77,0,0,unable to access data

52.24,-12.72,4.75,0.77,0,0,unable to access data

52.3,-9.81,2.91,-1.07,0,0,unable to access data

52.36,-7.05,2.6,-3.52,0,0,unable to access data

52.42,-8.12,1.23,-2.6,0,0,unable to access data

52.48,-7.97,2.6,-0.77,0,0,unable to access data

52.54,-8.73,9.04,-1.84,0,0,unable to access data

52.6,-9.81,9.19,-1.99,0,0,unable to access data

52.66,-8.12,6.74,1.84,0,0,unable to access data

52.72,-11.65,9.96,1.53,0,0,unable to access data

52.78,-9.65,9.35,2.76,0,0,unable to access data

52.84,-5.98,5.36,3.37,0,0,unable to access data

52.9,-8.12,3.22,3.52,0,0,unable to access data

52.96,-7.81,4.9,5.67,0,0,unable to access data

53.02,-3.98,5.06,2.15,0,0,unable to access data

53.08,-6.59,9.35,1.69,0,0,unable to access data

53.14,-8.27,11.03,1.23,0,0,unable to access data

53.2,-5.67,6.9,-0.15,0,0,unable to access data

53.26,-5.52,5.36,-3.06,0,0,unable to access data

53.32,-3.68,5.67,-3.83,0,0,unable to access data

53.38,-4.75,6.44,0.61,0,0,unable to access data

53.44,-7.97,8.12,-0.92,0,0,unable to access data

53.5,-5.21,6.74,-4.29,0,0,unable to access data

53.56,-5.98,9.5,0.46,0,0,unable to access data

53.62,-1.23,7.35,-1.23,0,0,unable to access data

53.68,-8.58,10.27,-1.99,0,0,unable to access data

53.74,-2.15,6.59,-1.38,0,0,unable to access data

53.8,-3.37,7.66,0.31,0,0,unable to access data

53.86,0.31,10.27,1.23,0,0,unable to access data

53.92,-5.52,13.02,2.76,0,0,unable to access data

53.98,0.61,5.52,3.83,0,0,unable to access data

54.04,-18.85,12.56,-1.69,0,0,unable to access data

54.1,0.46,7.97,0.61,0,0,unable to access data

54.16,0.31,9.04,1.53,0,0,unable to access data

54.219,-5.21,10.27,-1.38,0,0,unable to access data

54.279,-6.44,8.27,-0.46,0,0,unable to access data

54.34,-3.06,9.81,2.45,0,0,unable to access data

54.4,-2.6,9.5,0.92,0,0,unable to access data

54.46,-3.37,5.52,0.61,0,0,unable to access data

54.52,-2.3,5.21,1.38,0,0,unable to access data

54.58,-1.84,8.58,-0.77,0,0,unable to access data

54.64,0.31,6.28,1.23,0,0,unable to access data

54.7,3.52,7.66,-2.3,0,0,unable to access data

54.76,-3.52,19.15,-2.45,0,0,unable to access data

54.82,1.69,6.59,0.46,0,0,unable to access data

54.88,2.6,10.57,-8.27,0,0,unable to access data

54.94,1.07,8.12,-5.82,0,0,unable to access data

55,1.84,5.36,-1.53,0,0,unable to access data

55.06,3.06,11.19,-1.38,0,0,unable to access data

55.12,7.97,7.81,-1.38,0,0,unable to access data

55.18,2.91,8.43,-1.84,0,0,unable to access data

55.24,1.84,8.89,-2.3,0,0,unable to access data

55.3,2.15,9.5,-1.23,0,0,unable to access data

55.36,2.3,9.81,-0.15,0,0,unable to access data

55.42,3.22,9.19,-0.46,0,0,unable to access data

55.48,2.45,9.5,-0.46,0,0,unable to access data

55.54,2.15,9.81,0.31,0,0,unable to access data

55.6,2.15,8.89,2.15,0,0,unable to access data

55.66,1.69,8.43,1.38,0,0,unable to access data

55.72,3.06,7.2,1.07,0,0,unable to access data

55.78,2.45,7.66,0.61,0,0,unable to access data

55.84,1.99,8.43,-1.07,0,0,unable to access data

55.9,3.22,10.27,-0.61,0,0,unable to access data

55.96,2.15,12.56,1.23,0,0,unable to access data

56.02,5.36,7.2,0.61,0,0,unable to access data

56.08,2.76,7.81,-0.77,0,0,unable to access data

56.14,-2.15,13.48,-0.46,0,0,unable to access data

56.2,2.6,8.27,-1.07,0,0,unable to access data

56.26,2.3,9.35,-0.15,0,0,unable to access data

56.32,1.53,10.11,-0.77,0,0,unable to access data

56.38,0.46,12.41,-0.77,0,0,unable to access data

56.44,3.98,9.35,0.15,0,0,unable to access data

56.5,3.22,11.03,3.22,0,0,unable to access data

56.56,2.15,9.19,0.92,0,0,unable to access data

56.62,0.31,8.43,2.6,0,0,unable to access data

56.68,0.31,8.12,4.75,0,0,unable to access data

56.74,2.6,7.81,3.52,0,0,unable to access data

56.8,2.6,8.12,6.74,0,0,unable to access data

56.86,1.07,7.2,6.13,0,0,unable to access data

56.92,1.07,8.12,7.2,0,0,unable to access data

56.98,1.07,6.59,7.81,0,0,unable to access data

57.04,0.92,5.52,8.12,0,0,unable to access data

57.1,1.53,5.06,7.81,0,0,unable to access data

57.16,1.53,3.68,7.66,0,0,unable to access data

57.22,2.76,1.69,6.9,0,0,unable to access data

57.28,1.84,1.53,5.82,0,0,unable to access data

57.34,3.37,2.6,4.44,0,0,unable to access data

57.4,4.9,2.91,5.98,0,0,unable to access data

57.46,4.6,3.68,5.82,0,0,unable to access data

57.52,2.3,5.67,7.05,0,0,unable to access data

57.58,1.38,7.35,6.59,0,0,unable to access data

57.64,1.99,10.27,5.06,0,0,unable to access data

57.7,-0.31,9.35,3.52,0,0,unable to access data

57.76,2.3,10.73,3.83,0,0,unable to access data

57.82,1.07,10.88,1.53,0,0,unable to access data

57.88,3.83,10.73,4.14,0,0,unable to access data

57.94,1.69,10.57,3.68,0,0,unable to access data

58,1.38,10.27,1.53,0,0,unable to access data

58.06,1.99,8.73,1.38,0,0,unable to access data

58.12,2.76,8.12,0.92,0,0,unable to access data

58.18,3.52,8.58,0.77,0,0,unable to access data

58.24,3.22,9.19,0.92,0,0,unable to access data

58.3,3.98,8.89,1.07,0,0,unable to access data

58.36,3.37,8.43,1.07,0,0,unable to access data

58.42,3.37,9.35,0.92,0,0,unable to access data

58.48,2.45,10.11,1.38,0,0,unable to access data

58.54,2.76,9.19,0.46,0,0,unable to access data

58.6,2.3,9.19,1.07,0,0,unable to access data

58.66,2.3,9.19,1.23,0,0,unable to access data

58.72,2.45,9.04,1.07,0,0,unable to access data

58.78,2.3,9.19,0.92,0,0,unable to access data

58.84,2.3,9.5,1.23,0,0,unable to access data

58.9,2.45,9.35,0.92,0,0,unable to access data

58.96,2.6,9.96,0.77,0,0,unable to access data

59.02,3.06,8.89,0.61,0,0,unable to access data

59.08,2.76,8.89,0.61,0,0,unable to access data

59.14,2.15,9.35,0.31,0,0,unable to access data

59.2,2.6,9.5,0.46,0,0,unable to access data

59.26,2.76,9.19,0.15,0,0,unable to access data

59.32,2.45,9.04,0.31,0,0,unable to access data

59.38,2.3,9.04,0.31,0,0,unable to access data

59.44,2.15,9.35,0.15,0,0,unable to access data

59.5,2.3,9.19,0.31,0,0,unable to access data

59.56,2.76,9.65,0.15,0,0,unable to access data

59.62,2.6,9.19,0.61,0,0,unable to access data

