time,x-axis,y-axis,z-axis,Event1,Event2
47.464 , -0.92 , 4.25 , 8.27,0,0
47.526 , -1.1500000000000001 , 3.98 , 8.5,0,0
47.589 , -0.88 , 4.29 , 8.08,0,0
47.658 , -1.03 , 4.33 , 9.07,0,0
47.72 , -0.88 , 4.4 , 9.34,0,0
47.783 , -0.61 , 4.67 , 8.5,0,0
47.845 , -0.19 , 3.98 , 9.42,0,0
47.908 , -0.42 , 3.75 , 9.49,0,0
47.97 , -1.3 , 3.56 , 8.61,0,0
48.033 , -1.3 , 3.37 , 7.8100000000000005,0,0
48.096000000000004 , -0.92 , 3.22 , 8.8,0,0
48.159 , -1.0 , 3.71 , 8.69,0,0
48.222 , -1.22 , 2.72 , 9.34,0,0
48.285000000000004 , -1.53 , 3.02 , 9.42,0,0
48.348 , -0.38 , 3.18 , 9.88,0,0
48.411 , -0.11 , 2.99 , 8.77,0,0
48.479 , 0.11 , 2.99 , 9.11,0,0
48.543 , -0.84 , 3.14 , 9.07,0,0
48.607 , -1.0 , 2.99 , 8.35,0,0
48.669000000000004 , -1.8 , 3.75 , 8.540000000000001,0,0
48.732 , -1.57 , 3.98 , 7.24,0,0
48.794000000000004 , -1.95 , 3.75 , 8.15,0,0
48.857 , -2.5300000000000002 , 2.64 , 7.04,0,0
48.92 , -1.61 , 4.21 , 7.16,0,0
48.983000000000004 , -3.18 , 4.94 , 6.51,0,0
49.045 , -2.99 , 4.25 , 5.74,0,0
49.108000000000004 , -6.78 , 4.98 , 4.0600000000000005,0,0
49.171 , -7.01 , 3.14 , 3.33,0,0
49.234 , -8.040000000000001 , 1.0 , -0.65,0,0
49.296 , -9.38 , -2.14 , 1.57,0,0
49.359 , -8.23 , -4.71 , 3.02,0,0
49.422000000000004 , -9.15 , -6.51 , 4.17,0,0
49.485 , -10.8 , -5.7 , 2.2600000000000002,0,0
49.548 , -11.790000000000001 , -4.79 , -0.27,0,0
49.611000000000004 , -1.72 , -8.0 , 2.3000000000000003,0,0
49.674 , -9.84 , -4.82 , 1.45,0,0
49.737 , -6.05 , -10.07 , 3.79,0,0
49.800000000000004 , -5.24 , -7.5 , 1.57,0,0
49.863 , -5.36 , -6.74 , -0.61,0,0
49.926 , -3.37 , -7.2700000000000005 , 0.5,0,0
49.989000000000004 , -4.75 , -7.2 , -2.64,0,0
50.052 , -8.040000000000001 , -5.67 , -0.61,0,0
50.115 , -5.82 , -9.42 , -0.73,0,0
50.178000000000004 , -5.09 , -9.88 , -1.95,0,0
50.252 , -2.07 , -7.16 , 0.92,0,0
50.316 , -2.18 , -6.09 , -0.96,0,0
50.383 , -3.02 , -13.97 , -2.87,0,0
50.447 , -1.53 , -8.96 , -3.06,0,0
50.51 , -3.67 , -7.46 , -4.48,0,0
50.574 , -2.7600000000000002 , -6.47 , -1.3800000000000001,0,0
50.637 , -3.83 , -10.03 , -2.91,0,0
50.704 , -3.37 , -7.58 , -2.2600000000000002,0,0
50.767 , -5.17 , -8.38 , -2.56,0,0
50.83 , -4.5200000000000005 , -8.92 , -2.45,0,0
50.893 , -2.87 , -5.44 , -2.72,0,0
50.956 , -5.44 , -11.64 , -3.67,0,0
51.019 , -1.0 , -8.27 , 1.03,0,0
51.082 , -0.92 , -8.42 , -1.03,0,0
51.148 , -1.8 , -11.56 , -0.27,0,0
51.211 , -2.34 , -7.890000000000001 , 2.64,0,0
51.274 , -1.99 , -9.61 , -2.14,0,0
51.337 , -2.2600000000000002 , -6.47 , -2.37,0,0
51.4 , -1.99 , -8.120000000000001 , -1.84,0,0
51.463 , -1.68 , -10.34 , -0.8,0,0
51.526 , -2.22 , -9.23 , -1.22,0,0
51.589 , -2.95 , -8.08 , -0.19,0,0
51.652 , -7.58 , -7.16 , -0.77,0,0
51.715 , -7.69 , -7.43 , -0.61,0,0
51.778 , -6.78 , -5.28 , -0.23,0,0
51.842 , -7.54 , -6.93 , -0.84,0,0
51.905 , -7.43 , -5.63 , -0.15,0,0
51.968 , -6.8500000000000005 , -5.05 , -0.6900000000000001,0,0
52.032000000000004 , -7.62 , -6.24 , -0.73,0,0
52.095 , -7.66 , -5.63 , -0.8,0,0
52.158 , -7.8100000000000005 , -6.24 , -1.26,0,0
52.221000000000004 , -8.040000000000001 , -5.9 , -1.07,0,0
52.284 , -7.66 , -5.21 , -1.3800000000000001,0,0
52.347 , -8.31 , -5.28 , -1.26,0,0
52.410000000000004 , -9.0 , -4.98 , -1.3800000000000001,0,0
52.473 , -7.62 , -3.83 , -1.61,0,0
52.536 , -7.46 , -5.36 , -1.9100000000000001,0,0
52.599000000000004 , -6.62 , -4.59 , -1.76,0,0
52.662 , -7.62 , -5.74 , -1.8800000000000001,0,0
52.725 , -8.5 , -5.78 , -1.26,0,0
52.788000000000004 , -7.390000000000001 , -3.9 , -1.95,0,0
52.851 , -8.35 , -4.86 , -1.6500000000000001,0,0
52.914 , -8.8 , -4.36 , -1.76,0,0
52.977000000000004 , -8.96 , -4.29 , -2.14,0,0
53.04 , -8.69 , -4.71 , -1.68,0,0
53.104 , -7.8500000000000005 , -4.29 , -2.07,0,0
53.167 , -7.62 , -4.0600000000000005 , -1.84,0,0
53.230000000000004 , -7.73 , -4.25 , -1.61,0,0
53.293 , -7.96 , -4.17 , -1.42,0,0
53.356 , -8.35 , -4.21 , -1.6500000000000001,0,0
53.42 , -9.19 , -3.98 , -1.6500000000000001,0,0
53.483000000000004 , -8.23 , -3.71 , -1.8800000000000001,0,0
53.546 , -8.46 , -4.4 , -1.8800000000000001,0,0
53.609 , -8.96 , -4.25 , -1.8,0,0
53.672000000000004 , -8.23 , -4.0600000000000005 , -1.84,0,0
53.735 , -7.62 , -4.44 , -1.68,0,0
53.798 , -8.35 , -4.82 , -1.76,0,0
53.861000000000004 , -8.540000000000001 , -4.13 , -1.57,0,0
53.924 , -8.31 , -4.59 , -1.9100000000000001,0,0
53.987 , -8.08 , -4.98 , -1.76,0,0
54.050000000000004 , -8.0 , -4.67 , -1.53,0,0
54.113 , -7.66 , -4.63 , -1.72,0,0
54.176 , -8.15 , -4.79 , -1.68,0,0
54.239000000000004 , -8.0 , -4.33 , -1.61,0,0
54.302 , -7.46 , -4.0600000000000005 , -1.61,0,0
54.366 , -8.540000000000001 , -4.4 , -1.68,0,0
54.429 , -8.8 , -3.83 , -1.8,0,0
54.492000000000004 , -8.69 , -4.5200000000000005 , -1.84,0,0
54.555 , -8.31 , -4.29 , -1.8800000000000001,0,0
54.618 , -8.27 , -4.36 , -1.9100000000000001,0,0
54.681000000000004 , -8.61 , -4.63 , -1.76,0,0
54.744 , -8.73 , -4.29 , -1.3,0,0
54.807 , -7.96 , -4.5200000000000005 , -1.8,0,0
54.871 , -8.23 , -4.63 , -1.49,0,0
54.934000000000005 , -8.31 , -4.17 , -1.49,0,0
54.997 , -7.3100000000000005 , -4.17 , -1.42,0,0
55.06 , -7.01 , -4.1 , -1.3800000000000001,0,0
55.123000000000005 , -7.04 , -3.9 , -1.45,0,0
55.186 , -7.92 , -3.87 , -1.3800000000000001,0,0
55.249 , -9.03 , -4.21 , -1.6500000000000001,0,0
55.312 , -9.950000000000001 , -4.71 , -1.76,0,0
55.375 , -9.84 , -4.71 , -2.0300000000000002,0,0
55.438 , -9.34 , -4.71 , -1.76,0,0
55.501 , -8.540000000000001 , -4.0200000000000005 , -1.76,0,0
55.564 , -8.120000000000001 , -3.9 , -1.57,0,0
55.627 , -7.54 , -3.67 , -1.49,0,0
55.693 , -7.7700000000000005 , -3.75 , -1.53,0,0
55.756 , -7.58 , -3.29 , -1.72,0,0
55.821 , -8.46 , -4.1 , -1.8800000000000001,0,0
55.888 , -8.23 , -3.33 , -1.84,0,0
55.954 , -9.07 , -3.9 , -1.61,0,0
56.014 , -9.38 , -4.36 , -1.99,0,0
56.077 , -8.69 , -3.67 , -2.14,0,0
56.14 , -8.42 , -3.9 , -2.0300000000000002,0,0
56.203 , -9.07 , -3.87 , -2.0300000000000002,0,0
56.267 , -8.84 , -3.41 , -2.11,0,0
56.331 , -8.08 , -3.52 , -1.95,0,0
56.394 , -8.84 , -3.64 , -1.72,0,0
56.457 , -9.53 , -3.75 , -1.61,0,0
56.52 , -8.15 , -2.99 , -1.72,0,0
56.583 , -7.69 , -4.0600000000000005 , -1.8800000000000001,0,0
56.662 , -7.2700000000000005 , -4.0600000000000005 , -1.95,0,0
56.726 , -8.120000000000001 , -3.41 , -1.9100000000000001,0,0
56.789 , -8.65 , -3.75 , -1.8,0,0
56.852000000000004 , -10.450000000000001 , -4.48 , -1.95,0,0
56.915 , -10.34 , -3.9 , -2.3000000000000003,0,0
56.979 , -8.69 , -4.59 , -2.3000000000000003,0,0
57.042 , -7.96 , -5.7 , -1.99,0,0
57.105000000000004 , -7.92 , -3.79 , -1.53,0,0
57.168 , -7.54 , -3.75 , -1.3,0,0
57.231 , -7.3500000000000005 , -4.21 , -1.61,0,0
57.294000000000004 , -7.73 , -4.0200000000000005 , -1.6500000000000001,0,0
57.357 , -8.27 , -4.44 , -1.6500000000000001,0,0
57.42 , -8.31 , -4.4 , -1.57,0,0
57.483000000000004 , -6.55 , -3.41 , -1.53,0,0
57.546 , -7.43 , -4.48 , -1.3,0,0
57.609 , -9.07 , -3.98 , -1.53,0,0
57.672000000000004 , -9.53 , -4.4 , -1.68,0,0
57.736000000000004 , -9.91 , -4.79 , -1.99,0,0
57.799 , -9.34 , -4.0600000000000005 , -1.95,0,0
57.863 , -9.26 , -4.25 , -2.41,0,0
57.926 , -8.540000000000001 , -3.87 , -1.6500000000000001,0,0
57.989000000000004 , -8.19 , -3.06 , -1.34,0,0
58.052 , -8.23 , -2.72 , -1.19,0,0
58.115 , -6.78 , -2.5300000000000002 , -1.49,0,0
58.178000000000004 , -7.890000000000001 , -3.41 , -1.8800000000000001,0,0
58.241 , -8.42 , -2.99 , -1.49,0,0
58.304 , -8.73 , -3.41 , -1.61,0,0
58.367000000000004 , -8.92 , -3.94 , -1.84,0,0
58.43 , -9.0 , -3.83 , -1.99,0,0
58.493 , -9.42 , -4.4 , -1.9100000000000001,0,0
58.556000000000004 , -8.57 , -4.21 , -1.8,0,0
58.619 , -8.120000000000001 , -4.44 , -1.57,0,0
58.682 , -8.0 , -4.82 , -1.53,0,0
58.745000000000005 , -7.04 , -3.79 , -1.72,0,0
58.808 , -8.08 , -4.71 , -1.84,0,0
58.871 , -8.46 , -4.1 , -1.9100000000000001,0,0
