time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata

132.687,-1.61,5.09,8.23,0,0,unable to access data

132.719,-1.99,5.16,9.34,0,0,unable to access data

132.75,-1.53,5.12,8.61,0,0,unable to access data

132.782,-1.23,4.9,8.31,0,0,unable to access data

132.813,-1.25,4.59,8.96,0,0,unable to access data

132.846,-1.25,4.48,8.92,0,0,unable to access data

132.878,-1.44,4.55,8.69,0,0,unable to access data

132.909,-1.42,4.48,8.46,0,0,unable to access data

132.941,-1.38,4.48,8.27,0,0,unable to access data

132.973,-1.53,4.63,8.46,0,0,unable to access data

133.004,-1.61,4.7,8.5,0,0,unable to access data

133.036,-1.53,4.7,8.42,0,0,unable to access data

133.067,-1.48,4.9,8.61,0,0,unable to access data

133.099,-1.42,4.86,8.54,0,0,unable to access data

133.131,-1.57,4.97,8.65,0,0,unable to access data

133.17,-1.44,4.74,8.92,0,0,unable to access data

133.201,-1.33,4.7,8.88,0,0,unable to access data

133.233,-1.14,4.63,8.5,0,0,unable to access data

133.265,-1.02,4.55,8.46,0,0,unable to access data

133.296,-1.06,4.59,8.77,0,0,unable to access data

133.328,-1.14,4.7,8.96,0,0,unable to access data

133.359,-0.57,4.29,8.99,0,0,unable to access data

133.391,-0.26,4.29,9.03,0,0,unable to access data

133.423,-0.38,4.74,9.6,0,0,unable to access data

133.454,0.19,4.29,10,0,0,unable to access data

133.486,0.53,3.21,9.96,0,0,unable to access data

133.518,-0.3,3.83,9.6,0,0,unable to access data

133.549,0.07,4.82,8.31,0,0,unable to access data

133.581,1.02,4.02,8.58,0,0,unable to access data

133.613,1.25,2.64,9.68,0,0,unable to access data

133.644,1.38,2.37,8.88,0,0,unable to access data

133.676,0.76,3.21,7.89,0,0,unable to access data

133.708,1.1,2.64,8.12,0,0,unable to access data

133.74,2.29,1.33,8.96,0,0,unable to access data

133.772,2.9,1.38,9.34,0,0,unable to access data

133.804,2.33,1.02,10,0,0,unable to access data

133.84,0.72,0.07,11.22,0,0,unable to access data

133.881,-0.61,3.45,8.08,0,0,unable to access data

133.918,-2.18,5.12,9.26,0,0,unable to access data

133.95,-1.44,4.63,7.27,0,0,unable to access data

133.981,-2.03,3.94,7.27,0,0,unable to access data

134.013,-3.7,4.06,8.27,0,0,unable to access data

134.045,-4.21,3.21,8.46,0,0,unable to access data

134.077,-5.28,4.4,9.53,0,0,unable to access data

134.108,-5.48,5.48,11.86,0,0,unable to access data

134.14,-3.02,3.64,11.22,0,0,unable to access data

134.172,-0.03,3.09,8.88,0,0,unable to access data

134.203,-0.03,3.6,8.31,0,0,unable to access data

134.235,-1.84,3.98,10.26,0,0,unable to access data

134.267,-1.63,4.13,10.3,0,0,unable to access data

134.298,0.45,2.64,11.14,0,0,unable to access data

134.33,0.83,2.06,10.15,0,0,unable to access data

134.362,-0.8,3.64,9.92,0,0,unable to access data

