time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata

131.304,-0.77,2.68,9.03,0,0,unable to access data

131.334,-0.38,2.49,9.61,0,0,unable to access data

131.365,-0.46,2.3,9.34,0,0,unable to access data

131.395,-0.61,2.37,9.3,0,0,unable to access data

131.426,-0.61,2.37,9.3,0,0,unable to access data

131.456,-0.54,2.3,9.42,0,0,unable to access data

131.486,-0.46,2.3,9.42,0,0,unable to access data

131.517,-0.5,2.22,9.34,0,0,unable to access data

131.552,-0.54,2.3,9.26,0,0,unable to access data

131.582,-0.57,2.26,9.3,0,0,unable to access data

131.613,-0.5,2.18,9.34,0,0,unable to access data

131.643,-0.57,2.11,9.15,0,0,unable to access data

131.674,-0.46,2.14,9.3,0,0,unable to access data

131.704,-0.46,2.11,9.38,0,0,unable to access data

131.735,-0.46,2.11,9.38,0,0,unable to access data

131.765,-0.5,2.03,9.19,0,0,unable to access data

131.796,-0.46,2.11,9.3,0,0,unable to access data

131.826,-0.46,2.11,9.42,0,0,unable to access data

131.857,-0.5,2.03,9.38,0,0,unable to access data

131.887,-0.57,1.99,9.34,0,0,unable to access data

131.918,-0.5,1.99,9.3,0,0,unable to access data

131.948,-0.38,1.95,9.38,0,0,unable to access data

131.979,-0.31,1.88,9.46,0,0,unable to access data

132.009,-0.38,1.8,9.26,0,0,unable to access data

132.04,-0.31,1.84,9.34,0,0,unable to access data

132.07,-0.27,1.84,9.46,0,0,unable to access data

132.101,-0.27,1.76,9.46,0,0,unable to access data

132.131,-0.19,1.76,9.46,0,0,unable to access data

132.162,-0.11,1.76,9.53,0,0,unable to access data

132.192,-0.23,1.68,9.38,0,0,unable to access data

132.223,-0.27,1.72,9.46,0,0,unable to access data

132.253,-0.27,1.76,9.46,0,0,unable to access data

132.284,-0.27,1.76,9.38,0,0,unable to access data

132.314,-0.27,1.8,9.26,0,0,unable to access data

132.345,-0.23,1.91,9.38,0,0,unable to access data

132.375,-0.23,1.91,9.38,0,0,unable to access data

132.406,-0.11,1.91,9.46,0,0,unable to access data

132.436,-0.15,1.84,9.3,0,0,unable to access data

132.467,-0.15,1.88,9.34,0,0,unable to access data

132.497,-0.08,1.91,9.38,0,0,unable to access data

132.528,0,1.99,9.53,0,0,unable to access data

132.558,-0.04,1.91,9.49,0,0,unable to access data

132.589,-0.04,1.91,9.34,0,0,unable to access data

132.619,0.04,2.07,9.3,0,0,unable to access data

132.65,0.19,2.14,9.49,0,0,unable to access data

132.68,0.15,2.18,9.61,0,0,unable to access data

132.711,0.15,1.91,9.61,0,0,unable to access data

132.741,0.04,2.11,9.34,0,0,unable to access data

132.772,0.08,2.26,9.3,0,0,unable to access data

132.802,0.08,2.26,9.46,0,0,unable to access data

132.833,-0.04,1.95,9.3,0,0,unable to access data

132.863,-0.04,2.14,9.11,0,0,unable to access data

132.894,0.11,2.3,9.38,0,0,unable to access data

132.924,0.27,2.49,9.53,0,0,unable to access data

132.955,0.19,2.3,9.72,0,0,unable to access data

132.985,0.15,2.18,9.69,0,0,unable to access data

133.016,0.08,2.22,9.61,0,0,unable to access data

133.062,0.11,2.22,9.42,0,0,unable to access data

133.093,0.23,2.22,9.88,0,0,unable to access data

133.124,0.31,1.65,9.76,0,0,unable to access data

133.154,0.27,1.53,9.57,0,0,unable to access data

133.185,0.23,2.26,9.38,0,0,unable to access data

133.215,0.19,2.14,9,0,0,unable to access data

133.246,0.31,1.95,9,0,0,unable to access data

133.276,0.42,2.03,9.19,0,0,unable to access data

133.307,0.38,2.26,9.26,0,0,unable to access data

133.337,0.34,2.34,9.15,0,0,unable to access data

133.368,0.34,2.37,9.07,0,0,unable to access data

133.398,0.31,2.18,9.15,0,0,unable to access data

133.429,0.19,2.11,9.23,0,0,unable to access data

133.459,0.15,2.07,9.46,0,0,unable to access data

133.49,0.15,1.95,9.65,0,0,unable to access data

133.52,0.04,1.91,9.46,0,0,unable to access data

133.551,0.04,1.95,9.53,0,0,unable to access data

133.581,-0.04,1.91,9.46,0,0,unable to access data

133.612,-0.11,1.95,9.53,0,0,unable to access data

133.642,-0.27,1.8,9.34,0,0,unable to access data

133.673,-0.42,1.84,9.15,0,0,unable to access data

