time,x-axis,y-axis,z-axis,Event1,Event2
29.375 , -0.92 , 4.29 , 8.120000000000001,0,0
29.435000000000002 , -1.07 , 4.29 , 8.120000000000001,0,0
29.495 , -1.07 , 3.98 , 8.27,0,0
29.557000000000002 , -1.07 , 4.14 , 8.120000000000001,0,0
29.625 , -1.07 , 4.14 , 8.27,0,0
29.685000000000002 , -1.07 , 3.98 , 8.27,0,0
29.745 , -1.07 , 3.98 , 8.27,0,0
29.805 , -1.07 , 3.98 , 8.27,0,0
29.865000000000002 , -1.07 , 3.83 , 8.43,0,0
29.925 , -0.92 , 3.98 , 8.58,0,0
29.985 , -0.92 , 3.98 , 8.27,0,0
30.045 , -1.23 , 3.98 , 8.27,0,0
30.105 , -1.23 , 3.98 , 8.43,0,0
30.165 , -1.07 , 3.98 , 8.27,0,0
30.225 , -0.92 , 4.14 , 8.27,0,0
30.285 , -1.07 , 3.83 , 8.27,0,0
30.345 , -1.07 , 4.14 , 8.27,0,0
30.405 , -1.23 , 4.29 , 8.43,0,0
30.465 , -1.23 , 4.14 , 8.58,0,0
30.525000000000002 , -1.53 , 4.44 , 8.89,0,0
30.586000000000002 , -1.3800000000000001 , 3.52 , 9.19,0,0
30.645 , 0.15 , 2.15 , 10.27,0,0
30.705000000000002 , -1.23 , 2.6 , 8.43,0,0
30.775000000000002 , -1.3800000000000001 , 2.7600000000000002 , 7.66,0,0
30.837 , -1.3800000000000001 , 2.6 , 8.27,0,0
30.905 , 0.77 , 2.7600000000000002 , 8.89,0,0
30.965 , -0.15 , 2.91 , 8.43,0,0
31.025000000000002 , -0.61 , 2.45 , 8.27,0,0
31.085 , -0.31 , 2.7600000000000002 , 9.35,0,0
31.145 , -0.31 , 2.7600000000000002 , 9.040000000000001,0,0
31.205000000000002 , 1.07 , 4.14 , 6.44,0,0
31.265 , 0.77 , 3.83 , 7.3500000000000005,0,0
31.326 , -0.92 , 4.29 , 9.19,0,0
31.385 , 0.31 , 5.5200000000000005 , 9.19,0,0
31.445 , -0.77 , 5.98 , 7.8100000000000005,0,0
31.505 , -1.3800000000000001 , 4.9 , 7.51,0,0
31.565 , -1.84 , 5.0600000000000005 , 8.120000000000001,0,0
31.625 , -1.84 , 4.9 , 7.8100000000000005,0,0
31.685000000000002 , -1.69 , 5.21 , 7.66,0,0
31.745 , -1.84 , 4.9 , 7.05,0,0
31.805 , -0.77 , 5.0600000000000005 , 7.2,0,0
31.865000000000002 , -1.07 , 5.5200000000000005 , 7.3500000000000005,0,0
31.925 , -1.3800000000000001 , 5.21 , 7.51,0,0
31.985 , -1.23 , 4.9 , 7.97,0,0
32.045 , -1.53 , 5.67 , 7.51,0,0
32.106 , -1.3800000000000001 , 4.6000000000000005 , 7.3500000000000005,0,0
32.175 , -2.15 , 5.36 , 7.3500000000000005,0,0
32.235 , -1.69 , 4.9 , 7.51,0,0
32.295 , -3.22 , 4.75 , 8.43,0,0
32.355000000000004 , -2.7600000000000002 , 4.44 , 7.66,0,0
32.415 , -3.52 , 3.98 , 7.8100000000000005,0,0
32.481 , -2.91 , 4.29 , 7.3500000000000005,0,0
32.545 , -3.22 , 4.6000000000000005 , 7.51,0,0
32.605000000000004 , -4.14 , 4.6000000000000005 , 7.51,0,0
32.665 , -3.68 , 4.44 , 7.05,0,0
32.725 , -4.29 , 4.14 , 7.51,0,0
32.795 , -4.29 , 5.0600000000000005 , 7.2,0,0
32.855000000000004 , -4.75 , 5.98 , 6.9,0,0
32.915 , -4.9 , 4.14 , 6.74,0,0
32.975 , -3.98 , 4.75 , 6.13,0,0
33.04 , -4.14 , 6.13 , 6.44,0,0
33.103 , -4.29 , 5.0600000000000005 , 5.82,0,0
33.165 , -4.14 , 7.2 , 6.59,0,0
33.225 , -3.22 , 6.28 , 5.5200000000000005,0,0
33.295 , -2.45 , 8.120000000000001 , 5.5200000000000005,0,0
33.365 , 0.92 , 5.21 , 5.21,0,0
33.425 , 0.92 , 4.14 , 5.36,0,0
33.485 , -1.99 , 5.36 , 7.51,0,0
33.545 , -2.6 , 6.13 , 7.8100000000000005,0,0
33.605000000000004 , -2.6 , 4.75 , 7.51,0,0
33.665 , -2.15 , 4.75 , 7.3500000000000005,0,0
33.725 , -1.99 , 5.82 , 5.36,0,0
33.795 , -2.45 , 5.82 , 8.89,0,0
33.882 , -3.06 , 5.36 , 7.8100000000000005,0,0
33.945 , -2.15 , 4.44 , 7.51,0,0
34.014 , -2.3000000000000003 , 4.6000000000000005 , 7.51,0,0
34.076 , -2.3000000000000003 , 5.67 , 5.5200000000000005,0,0
34.135 , -2.7600000000000002 , 5.5200000000000005 , 6.13,0,0
34.195 , -4.29 , 4.9 , 6.44,0,0
34.255 , -5.21 , 5.0600000000000005 , 6.28,0,0
34.315 , -4.44 , 1.69 , 6.9,0,0
34.375 , -4.14 , 0.15 , 7.97,0,0
34.437 , -6.13 , 0.31 , 9.35,0,0
34.505 , -6.9 , -1.3800000000000001 , 7.3500000000000005,0,0
34.565 , -7.97 , -0.61 , 6.9,0,0
34.627 , -9.19 , -0.77 , 4.29,0,0
34.695 , -9.65 , -2.6 , 1.53,0,0
34.764 , -11.03 , -2.91 , 2.15,0,0
34.825 , -10.88 , -2.3000000000000003 , 2.45,0,0
34.895 , -11.49 , -5.98 , -1.07,0,0
34.955 , -8.43 , -3.06 , -0.77,0,0
35.034 , -7.8100000000000005 , -4.14 , -3.06,0,0
35.096000000000004 , -10.11 , -3.68 , -1.07,0,0
35.155 , -8.58 , -6.28 , -2.91,0,0
35.215 , -9.19 , -3.98 , -5.67,0,0
35.285000000000004 , -6.74 , -3.83 , -4.44,0,0
35.345 , -9.35 , -3.68 , -3.06,0,0
35.405 , -10.11 , -2.7600000000000002 , -3.22,0,0
35.465 , -4.29 , -8.43 , -8.120000000000001,0,0
35.525 , -8.58 , -6.13 , -3.37,0,0
35.591 , -4.6000000000000005 , -6.44 , -5.67,0,0
35.655 , -8.89 , -5.82 , -4.29,0,0
35.715 , -7.8100000000000005 , -2.3000000000000003 , -5.36,0,0
35.775 , -7.8100000000000005 , -3.83 , -5.67,0,0
35.835 , -7.05 , -2.7600000000000002 , -10.27,0,0
35.895 , -10.11 , 0.15 , -4.44,0,0
35.955 , -1.53 , -9.81 , -7.51,0,0
36.015 , -4.44 , -7.66 , -5.82,0,0
36.075 , -8.58 , -6.13 , -5.67,0,0
36.135 , -7.51 , -3.98 , -6.28,0,0
36.195 , -10.27 , -3.68 , -4.44,0,0
36.255 , -2.7600000000000002 , -4.75 , -5.82,0,0
36.315 , -1.23 , -6.9 , -10.88,0,0
36.375 , -3.06 , -6.59 , -7.2,0,0
36.435 , -1.99 , -6.9 , -7.51,0,0
36.495 , -2.3000000000000003 , -6.44 , -6.74,0,0
36.556 , -1.53 , -5.0600000000000005 , -13.790000000000001,0,0
36.615 , 9.5 , -13.02 , -5.82,0,0
36.675000000000004 , -11.19 , -0.92 , -10.57,0,0
36.735 , 1.53 , -8.73 , -5.67,0,0
36.795 , 1.69 , -7.2 , -10.27,0,0
36.855000000000004 , -2.15 , -6.44 , -8.27,0,0
36.925000000000004 , -2.7600000000000002 , -5.82 , -9.19,0,0
36.985 , -2.15 , -4.14 , -10.11,0,0
37.045 , -0.77 , -4.75 , -8.120000000000001,0,0
37.105000000000004 , -2.7600000000000002 , -2.6 , -15.02,0,0
37.165 , 2.45 , -3.83 , -5.67,0,0
37.225 , 1.07 , -6.74 , -9.5,0,0
37.285000000000004 , 0.92 , -5.36 , -6.74,0,0
37.345 , 1.3800000000000001 , -7.2 , -6.44,0,0
37.405 , -5.0600000000000005 , -7.51 , -9.5,0,0
37.472 , 1.07 , -4.75 , -7.51,0,0
37.535000000000004 , -1.84 , -7.05 , -8.43,0,0
37.595 , 0.46 , -6.13 , -8.58,0,0
37.655 , -0.61 , -7.2 , -9.35,0,0
37.715 , -0.15 , -6.59 , -7.66,0,0
37.781 , -2.15 , -4.75 , -8.27,0,0
37.845 , -1.99 , -6.28 , -7.8100000000000005,0,0
37.905 , -0.31 , -5.98 , -6.74,0,0
37.965 , -0.15 , -8.89 , -7.8100000000000005,0,0
38.025 , 2.45 , -6.28 , -8.89,0,0
38.085 , -2.7600000000000002 , -5.98 , -8.89,0,0
38.145 , 1.07 , -3.83 , -8.89,0,0
38.205 , -4.14 , -5.98 , -8.58,0,0
38.265 , -3.52 , -5.5200000000000005 , -8.58,0,0
38.333 , -1.53 , -5.82 , -8.27,0,0
38.395 , -0.92 , -7.05 , -7.8100000000000005,0,0
38.455 , -1.07 , -7.51 , -6.59,0,0
38.525 , -1.99 , -6.9 , -9.96,0,0
38.585 , -1.3800000000000001 , -5.98 , -7.51,0,0
38.645 , -1.23 , -5.67 , -7.8100000000000005,0,0
38.705 , -1.53 , -6.13 , -7.66,0,0
38.765 , -2.15 , -5.67 , -7.2,0,0
38.833 , -0.92 , -5.82 , -8.89,0,0
38.895 , -1.84 , -5.5200000000000005 , -8.43,0,0
38.966 , -3.37 , -5.5200000000000005 , -9.19,0,0
39.035000000000004 , -2.3000000000000003 , -4.44 , -6.74,0,0
39.095 , -1.23 , -0.46 , -9.96,0,0
39.155 , -4.44 , -8.27 , -6.13,0,0
39.215 , -8.58 , -8.73 , -1.69,0,0
39.275 , -4.29 , -7.66 , -6.28,0,0
39.345 , -5.21 , -5.98 , -8.120000000000001,0,0
39.405 , -4.9 , -2.91 , -6.9,0,0
39.465 , -7.97 , -5.0600000000000005 , -7.05,0,0
39.528 , -6.44 , -4.44 , -6.28,0,0
39.594 , -7.8100000000000005 , -4.14 , -6.28,0,0
39.655 , -6.9 , -4.75 , -6.28,0,0
39.715 , -7.2 , -4.29 , -6.44,0,0
39.775 , -7.51 , -4.14 , -6.44,0,0
39.844 , -7.66 , -3.22 , -6.44,0,0
39.918 , -7.3500000000000005 , -2.91 , -6.28,0,0
39.985 , -7.66 , -2.45 , -6.28,0,0
40.045 , -7.2 , -1.84 , -6.44,0,0
40.105000000000004 , -8.43 , -1.53 , -7.05,0,0
40.165 , -7.97 , -1.53 , -6.74,0,0
40.225 , -7.51 , -1.69 , -6.44,0,0
40.292 , -8.27 , -2.6 , -6.74,0,0
40.353 , -7.3500000000000005 , -1.84 , -6.74,0,0
40.415 , -7.97 , -2.3000000000000003 , -7.05,0,0
40.475 , -7.3500000000000005 , -2.45 , -6.9,0,0
40.545 , -7.05 , -0.92 , -6.44,0,0
40.605000000000004 , -8.43 , -0.31 , -6.13,0,0
40.665 , -7.66 , 0.15 , -6.59,0,0
40.725 , -7.66 , -3.22 , -7.51,0,0
40.785000000000004 , -7.05 , -1.3800000000000001 , -7.05,0,0
40.845 , -7.3500000000000005 , -1.53 , -6.9,0,0
40.905 , -7.3500000000000005 , -1.3800000000000001 , -6.59,0,0
40.965 , -7.3500000000000005 , -1.53 , -7.05,0,0
41.035000000000004 , -7.3500000000000005 , -1.69 , -7.05,0,0
41.095 , -7.51 , -1.3800000000000001 , -6.9,0,0
41.155 , -7.3500000000000005 , -1.3800000000000001 , -7.05,0,0
41.215 , -7.3500000000000005 , -1.53 , -7.05,0,0
41.275 , -7.51 , -1.3800000000000001 , -6.74,0,0
41.351 , -7.66 , -1.3800000000000001 , -7.05,0,0
41.415 , -7.3500000000000005 , -1.53 , -6.74,0,0
41.475 , -7.51 , -1.3800000000000001 , -7.05,0,0
41.545 , -7.51 , -1.69 , -6.74,0,0
41.615 , -7.3500000000000005 , -1.3800000000000001 , -6.9,0,0
41.675000000000004 , -7.3500000000000005 , -1.53 , -6.9,0,0
41.735 , -7.3500000000000005 , -1.3800000000000001 , -6.9,0,0
41.795 , -7.51 , -1.53 , -6.9,0,0
