time,x-axis,y-axis,z-axis,Event1,Event2

30.866,0.04,4.71,8.08,0,0

30.929,-0.08,4.44,8.65,0,0

30.992,0.19,4.52,8.54,0,0

31.055,-0.61,5.13,8.23,0,0

31.117,-0.69,4.29,7.96,0,0

31.18,-0.65,3.79,8.73,0,0

31.242,-2.37,2.79,9.72,0,0

31.304,-2.26,2.22,8.92,0,0

31.367,-3.64,2.22,9.42,0,0

31.429,-3.71,3.18,8.42,0,0

31.492,-3.52,4.21,7.46,0,0

31.555,-3.94,4.94,6.85,0,0

31.618,-3.98,5.05,7.35,0,0

31.681,-3.45,5.51,6.93,0,0

31.744,-3.02,6.28,5.78,0,0

31.807,-3.02,5.67,7.24,0,0

31.87,-3.02,5.82,7.2,0,0

31.933,-2.64,5.24,7.39,0,0

31.996,-2.14,4.75,7.24,0,0

32.059,-2.53,4.94,7.58,0,0

32.122,-2.76,5.17,7.85,0,0

32.185,-2.99,4.4,8.08,0,0

32.248,-3.45,4.33,8.19,0,0

32.311,-3.48,4.33,7.96,0,0

32.375,-3.14,4.9,7.5,0,0

32.438,-2.45,4.63,7.43,0,0

32.502,-2.18,4.59,7.5,0,0

32.565,-1.88,4.67,8.04,0,0

32.628,-1.57,4.52,8.12,0,0

32.691,-1.65,4.36,9.61,0,0

32.754,-1.03,3.71,8.19,0,0

32.817,-2.22,4.21,7.58,0,0

32.88,-2.34,3.64,8.12,0,0

32.945,-1.22,2.3,10.99,0,0

33.01,-2.79,2.37,8,0,0

33.07,-4.52,1.68,9.38,0,0

33.133,-4.48,2.11,6.09,0,0

33.196,-4.56,2.07,8.19,0,0

33.259,-4.82,1.42,7.69,0,0

33.322,-5.78,0.96,8.69,0,0

33.385,-5.4,0.77,6.51,0,0

33.448,-6.24,0.88,7.27,0,0

33.511,-6.47,0.8,6.93,0,0

33.574,-4.25,1.11,5.67,0,0

33.637,-8,-1.22,2.99,0,0

33.7,-3.56,-0.5,-0.69,0,0

33.763,8.84,0.08,15.39,0,0

33.827,1.45,-1.84,9.42,0,0

33.89,-1.15,1.26,6.58,0,0

33.954,-1.26,1.49,11.18,0,0

34.017,-1.88,-0.96,10.26,0,0

34.08,-0.46,2.03,9.49,0,0

34.143,1,4.13,7.2,0,0

34.206,3.9,5.47,7.12,0,0

34.269,4.4,5.93,6.97,0,0

34.332,3.33,4.75,7.77,0,0

34.395,3.68,4.71,7.69,0,0

34.458,4.63,5.51,7.69,0,0

34.521,4.98,5.67,7.01,0,0

34.584,5.44,6.16,7.54,0,0

34.647,3.98,4.52,8.84,0,0

34.71,3.41,4.63,8.23,0,0

34.773,4.21,5.17,8.46,0,0

34.836,4.67,5.44,7.2,0,0

34.899,4.4,5.67,6.78,0,0

34.962,3.98,5.59,6.24,0,0

35.025,3.45,5.13,6.47,0,0

35.089,3.41,5.4,5.97,0,0

35.152,4.59,5.59,6.78,0,0

35.215,4.33,5.74,5.47,0,0

35.278,3.98,6.32,5.74,0,0

35.341,3.52,6.74,4.98,0,0

35.404,1.65,8.12,6.24,0,0

35.467,4.25,6.43,8.61,0,0

35.53,5.93,5.97,6.58,0,0

35.593,3.56,6.7,4.82,0,0

35.657,2.11,6.7,4.79,0,0

35.72,4.75,6.13,7.5,0,0

35.783,4.75,7.54,7.85,0,0

35.846,3.75,6.58,7.35,0,0

35.909,3.41,5.97,7.92,0,0

35.972,2.49,6.2,7.35,0,0

36.035,1.88,5.67,7.46,0,0

36.098,1.72,5.93,6.93,0,0

36.161,1.3,5.67,7.04,0,0

36.224,1.68,6.24,6.85,0,0

36.287,2.07,6.43,7.04,0,0

36.35,1.68,6.32,7.31,0,0

36.413,1.76,6.24,7.66,0,0

36.476,1.49,6.32,7.08,0,0

36.539,1.34,5.97,7.35,0,0

36.602,1.57,6.58,6.81,0,0

36.665,1.57,6.32,7.2,0,0

36.728,1.65,6.43,7.08,0,0

36.791,1.76,6.51,7.77,0,0

36.854,1.68,6.28,7.85,0,0

36.917,1.15,6.35,7.08,0,0

36.981,0.92,5.74,7.31,0,0

37.044,1.07,6.35,7.08,0,0

37.107,1.03,6.05,7.12,0,0

37.171,1,6.2,7.31,0,0

37.234,1.07,6.09,7.5,0,0

37.297,0.96,5.97,7.31,0,0

37.36,1.03,6.2,7.69,0,0

37.423,1.11,5.59,7.73,0,0

37.486,1.23,6.13,8.12,0,0

37.549,1.72,6.58,7.16,0,0

37.612,1.95,6.62,6.89,0,0

37.675,2.22,6.78,6.55,0,0

37.738,2.07,6.55,7.01,0,0

37.801,1.61,6.43,7.35,0,0

37.869,1.65,6.13,7.5,0,0

37.932,1.3,6.13,7.81,0,0

37.998,1.45,6.2,7.54,0,0

38.063,1.49,6.13,6.78,0,0

38.132,1.61,6.09,7.04,0,0

38.2,1.61,6.62,7.16,0,0

38.263,1.88,6.05,7.16,0,0

38.326,1.8,6.39,7.08,0,0

38.389,2.18,6.47,7.73,0,0

38.452,2.49,6.51,7.77,0,0

38.516,2.11,6.35,7.35,0,0

38.579,2.11,6.01,7.04,0,0

38.643,1.84,6.2,7.01,0,0

38.706,1.57,6.2,6.32,0,0

38.769,1.76,6.16,7.08,0,0

38.832,1.72,6.05,7.96,0,0

38.895,2.07,6.01,8.23,0,0

38.958,2.18,6.2,7.24,0,0

39.021,2.11,6.05,7.01,0,0

39.084,2.22,6.09,7.31,0,0

39.147,2.34,6.2,7.2,0,0

39.21,2.18,6.09,7.01,0,0

39.273,2.41,6.01,7.31,0,0

39.336,2.53,6.13,7.31,0,0

39.399,2.79,6.2,8,0,0

39.462,2.34,6.13,7.81,0,0

39.525,1.95,5.78,7.58,0,0

39.588,1.84,5.59,7.81,0,0

39.652,1.84,5.63,8.15,0,0

39.715,1.76,5.86,8.35,0,0

39.778,0.92,5.51,7.96,0,0

39.841,0.23,5.32,7.2,0,0

39.904,0.11,5.05,7.5,0,0

39.967,0.42,4.98,7.31,0,0

40.031,0.57,5.86,7.27,0,0

40.094,0.42,5.63,7.08,0,0

40.159,-0.19,5.47,7.66,0,0

40.222,-0.46,4.59,8.54,0,0

40.285,-1,5.09,7.85,0,0

40.348,-1.3,5.09,8.31,0,0

40.411,-0.54,4.21,9.91,0,0

40.474,-1.22,3.98,9.03,0,0

40.537,-1.84,3.83,7.54,0,0

40.6,-1.84,4.56,8.5,0,0

40.663,-2.03,5.44,8.96,0,0

40.726,-2.56,4.67,8.04,0,0

40.789,-1.8,4.33,9.11,0,0

40.852,-1.65,3.14,9.3,0,0

40.915,-1.45,3.68,7.43,0,0

40.978,-0.57,3.33,7.39,0,0

41.042,0.19,4.25,8.46,0,0

41.105,1.91,5.55,10.34,0,0

41.168,0.42,4.1,8.61,0,0

41.231,0.04,5.47,7.31,0,0

41.294,0.15,4.36,8.8,0,0

41.357,0.15,5.32,8.96,0,0

41.42,-1.19,4.21,7.77,0,0

41.483,-1.91,4.29,8.19,0,0

41.546,-1.76,4.02,8.38,0,0

41.61,-0.27,5.17,8.38,0,0

41.673,0.31,5.44,8.23,0,0

41.736,0.11,4.79,8.5,0,0

41.799,-0.11,4.86,8.23,0,0

41.862,-0.15,4.63,8.31,0,0

41.925,-0.04,4.75,8.31,0,0

41.988,0.04,4.79,8.42,0,0

42.051,-0.15,4.9,8.08,0,0

42.114,0.8,4.71,8.84,0,0

42.177,0.31,3.98,8.96,0,0

42.24,0.23,3.83,7.81,0,0

42.303,2.11,4.33,9.57,0,0

42.366,2.68,3.79,9.57,0,0

42.43,3.75,5.24,9.53,0,0

42.493,3.9,5.44,9.65,0,0

42.556,3.75,5.82,8.73,0,0

42.619,3.29,4.29,8.35,0,0

42.682,2.34,4.06,6.89,0,0

42.745,0.38,4.82,4.13,0,0

42.808,1.19,0.46,5.9,0,0

42.869,1.19,1.34,8.23,0,0

42.932,5.63,0.42,12.17,0,0

43,6.93,3.06,11.71,0,0

43.068,5.13,1.8,10.57,0,0

43.132,3.94,4.1,10.57,0,0

43.196,3.71,2.14,9.15,0,0

43.259,2.14,-1.15,7.39,0,0

43.322,2.14,1.84,7.69,0,0

43.386,1.15,2.45,7.5,0,0

43.449,0.46,2.03,7.77,0,0

43.512,1,1.91,8.61,0,0

43.575,-1.42,0.19,7.12,0,0

43.638,2.95,0.8,12.98,0,0

43.701,3.02,-2.79,10.45,0,0

43.764,4.06,3.48,7.54,0,0

43.827,8.88,0.73,11.6,0,0

43.89,6.16,2.41,9.84,0,0

43.953,4.9,2.22,9.99,0,0

44.016,5.28,2.68,10.18,0,0

44.079,1.99,1.99,7.12,0,0

44.142,2.3,3.94,8.5,0,0

44.205,2.79,4.63,7.89,0,0

44.268,1.8,4.94,7.35,0,0

44.331,1.76,5.47,7.2,0,0

44.394,1.76,5.97,7.16,0,0

44.457,1.38,6.16,6.74,0,0

44.521,1.38,6.28,6.78,0,0

44.584,1.15,5.93,7.31,0,0

44.644,0.57,6.05,6.66,0,0

44.709,1.19,6.43,8.31,0,0

44.771,1,6.2,7.58,0,0

44.834,1.38,5.44,7.43,0,0

44.896,1.72,6.24,7.31,0,0

44.959,1.65,5.9,7.66,0,0

45.021,1.57,5.97,7.43,0,0

45.084,1.68,6.13,7.81,0,0

45.147,1.57,6.01,7.5,0,0

45.21,1.76,6.24,7.12,0,0

45.273,1.8,6.01,7.43,0,0

45.336,1.84,6.24,7.43,0,0

45.398,1.8,5.97,7.39,0,0

45.461,1.91,6.05,7.31,0,0

45.524,2.03,6.43,7.27,0,0

45.587,2.03,5.97,7.24,0,0

45.65,2.26,6.09,7.39,0,0

45.713,2.14,6.43,7.85,0,0

45.776,2.03,6.32,7.01,0,0

45.839,1.76,6.39,7.2,0,0

45.902,1.45,6.09,6.58,0,0

45.966,1.72,6.13,7.12,0,0

46.029,1.68,6.2,7.62,0,0

46.092,1.88,6.01,7.81,0,0

46.156,1.65,5.82,7.54,0,0

46.219,1.88,5.78,7.46,0,0

46.282,1.84,5.21,8.04,0,0

46.345,1.91,5.59,8.27,0,0

46.408,1.72,5.21,8.38,0,0

46.471,2.03,5.21,8.23,0,0

46.534,2.18,5.47,8.46,0,0

46.597,2.03,5.47,7.96,0,0

46.66,1.8,5.13,7.73,0,0

46.723,1.65,5.01,7.92,0,0

46.786,1.65,5.01,8,0,0

46.849,1.53,4.79,7.35,0,0

46.912,1.68,5.17,7.73,0,0

46.975,2.53,5.93,7.69,0,0

47.038,2.68,5.36,7.73,0,0

47.101,2.53,5.44,8.12,0,0

47.164,3.14,5.24,8.84,0,0

47.227,3.1,5.13,8.42,0,0

47.29,3.1,5.67,8.19,0,0

47.365,2.68,5.67,7.77,0,0

47.429,2.53,5.47,7.58,0,0

47.493,2.6,5.21,7.2,0,0

47.557,2.34,5.44,6.28,0,0

47.621,1.38,4.52,7.46,0,0

47.684,1.65,4.71,9.26,0,0

47.747,1.15,3.48,9.34,0,0

47.81,1.26,3.52,9.11,0,0

47.873,1.49,3.79,9,0,0

47.937,1.23,3.68,8.5,0,0

48,1.45,3.79,8.46,0,0

48.064,1.72,4.02,8.65,0,0

48.129,2.07,4.13,9.07,0,0

48.193,2.18,4.25,8.84,0,0

48.256,1.76,3.87,9.03,0,0

48.319,2.87,4.82,9.38,0,0

48.384,2.26,4.59,8.61,0,0

48.45,1.68,4.1,7.85,0,0

48.515,0.88,3.68,7.43,0,0

48.577,1.42,3.9,7.04,0,0

48.645,1.99,4.4,8.73,0,0

48.713,2.6,4.71,9.26,0,0

48.78,2.91,4.59,8.92,0,0

48.842,2.79,4.59,8.58,0,0

48.904,2.56,4.59,8.15,0,0

48.968,2.41,4.36,8.15,0,0

49.031,2.22,4.02,8.12,0,0

49.093,2.64,4.56,8.54,0,0

49.156,2.83,4.82,8.42,0,0

49.219,3.22,4.82,8.61,0,0

49.282,2.22,4.52,7.66,0,0

49.345,1.26,3.14,7.96,0,0

49.407,1.65,2.99,9.34,0,0

49.47,1.76,3.22,9.88,0,0

49.533,3.1,4.44,10.57,0,0

49.596,1.23,3.56,8.69,0,0

49.659,0.69,3.02,7.12,0,0

49.722,2.22,4.21,8.12,0,0

49.785,1.91,4.52,8.96,0,0

49.848,2.37,4.75,9,0,0

49.911,2.64,4.67,8.46,0,0

49.974,2.14,4.29,8.08,0,0

50.037,2.07,4.52,8.12,0,0

50.1,2.64,4.36,9.49,0,0

50.163,2.3,4.25,9.15,0,0

50.226,2.22,4.71,8,0,0

50.289,2.22,4.86,7.24,0,0

50.352,2.11,4.59,7.58,0,0

50.415,2.03,4.86,8.27,0,0

50.479,2.11,4.44,9.69,0,0

50.542,2.22,4.02,9.84,0,0

50.605,2.26,5.21,8.08,0,0

50.669,2.18,4.86,7.16,0,0

50.732,2.53,5.05,7.04,0,0

50.795,2.03,5.13,8,0,0

50.858,2.18,5.36,8.61,0,0

50.921,2.3,5.21,8.46,0,0

50.984,1.72,5.21,7.73,0,0

51.047,1.76,5.28,6.7,0,0

51.11,2.11,5.09,7.46,0,0

51.173,1.99,5.28,8.12,0,0

51.236,1.91,5.17,8.84,0,0

51.299,1.88,5.44,8.69,0,0

51.362,2.6,5.55,8.31,0,0

51.425,2.22,5.59,7.69,0,0

51.488,1.84,5.7,7.58,0,0

51.551,1.42,5.01,7.69,0,0

51.614,1.03,5.05,7.89,0,0

51.677,1.53,5.47,8.31,0,0

51.74,1.23,5.21,7.62,0,0

51.803,1.38,5.09,7.69,0,0

51.866,1.3,4.82,8.58,0,0

51.929,0.77,5.01,8.31,0,0

51.993,1.07,5.24,8.27,0,0

52.056,1.23,5.24,8.15,0,0

52.12,1.53,5.55,7.54,0,0

52.183,1.65,5.51,7.58,0,0

52.246,1.68,5.51,7.89,0,0

52.309,1.53,5.7,8,0,0

52.372,1.57,5.32,8,0,0

52.435,1.45,5.24,7.96,0,0

52.498,1.19,5.01,8.77,0,0

52.561,1.61,5.21,8,0,0

52.624,2.22,5.97,7.69,0,0

52.687,2.72,6.47,7.2,0,0

52.75,1.49,5.24,7.92,0,0

52.813,1.07,4.98,7.92,0,0

52.876,0.8,4.75,8.04,0,0

52.939,1.03,4.98,8.12,0,0

53.002,1.23,5.21,8.12,0,0

53.065,1.45,5.55,7.96,0,0

53.128,1.34,5.21,8,0,0

53.191,1.34,5.4,8.08,0,0

53.254,1.03,4.94,8.19,0,0

53.317,1.23,5.05,8.12,0,0

53.38,1.68,5.55,8,0,0

53.444,1.68,5.55,7.81,0,0

53.507,1.61,5.36,7.96,0,0

53.572,1.3,5.05,8.12,0,0

53.639,1.3,4.94,8.15,0,0

53.705,1.61,5.4,8.12,0,0

53.77,1.99,5.67,7.96,0,0

53.835,1.53,5.21,7.5,0,0

53.899,1.45,4.94,7.81,0,0

53.962,1.19,5.13,8.19,0,0

54.025,1.72,5.47,7.31,0,0

54.088,1.84,4.98,8.38,0,0

54.151,1.8,5.05,8.38,0,0

54.214,2.03,5.51,8.46,0,0

54.277,1.95,5.13,8.42,0,0

54.34,1.76,4.94,7.81,0,0

54.403,1.72,5.05,7.81,0,0

54.466,1.72,4.94,8.19,0,0

54.529,2.07,5.09,8.15,0,0

54.592,2.26,5.28,7.96,0,0

54.655,2.3,5.32,7.81,0,0

54.719,2.22,5.17,8.27,0,0

54.782,2.03,5.28,8.23,0,0

54.845,2.03,5.09,7.5,0,0

54.908,2.03,4.98,8,0,0

54.971,2.11,5.17,8.08,0,0

55.035,1.95,5.09,8.23,0,0

55.098,1.91,5.05,8.12,0,0

55.161,1.8,4.82,7.89,0,0

55.224,1.76,5.05,7.92,0,0

55.287,1.91,4.86,8.08,0,0

55.35,2.14,5.21,8.38,0,0

55.413,2.14,5.13,8.23,0,0

55.476,1.91,4.94,8.12,0,0

55.539,1.72,4.79,7.69,0,0

55.602,1.76,5.09,8,0,0

55.665,1.88,4.71,7.85,0,0

55.728,1.84,4.9,8.04,0,0

55.791,2.03,4.82,8.65,0,0

55.854,2.41,5.09,8.27,0,0

55.917,2.34,4.98,8.15,0,0

55.98,2.14,4.63,8.42,0,0

56.043,2.07,4.86,8.65,0,0

56.106,1.95,4.63,8.38,0,0

56.169,2.11,4.75,8.15,0,0

56.232,2.07,4.9,7.96,0,0

56.295,1.88,4.63,8.04,0,0
