time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata

53.844,-2.6,3.52,9.04,0,0,unable to access data

53.904,-2.6,3.83,7.81,0,0,unable to access data

53.965,-2.6,3.83,9.04,0,0,unable to access data

54.025,-2.91,3.68,8.43,0,0,unable to access data

54.087,-2.6,3.83,8.73,0,0,unable to access data

54.145,-2.6,3.68,8.58,0,0,unable to access data

54.204,-2.6,3.52,8.73,0,0,unable to access data

54.264,-2.76,3.52,9.04,0,0,unable to access data

54.325,-2.3,3.52,8.27,0,0,unable to access data

54.385,-2.76,3.52,8.73,0,0,unable to access data

54.447,-2.45,3.68,8.58,0,0,unable to access data

54.506,-2.91,3.37,8.73,0,0,unable to access data

54.566,-2.45,3.83,8.73,0,0,unable to access data

54.625,-2.76,3.52,8.89,0,0,unable to access data

54.685,-2.76,3.68,8.58,0,0,unable to access data

54.745,-2.76,3.52,8.73,0,0,unable to access data

54.805,-2.76,3.52,8.73,0,0,unable to access data

54.865,-2.76,3.68,8.73,0,0,unable to access data

54.925,-2.6,3.68,8.58,0,0,unable to access data

54.985,-2.91,3.52,8.58,0,0,unable to access data

55.045,-2.76,3.37,7.81,0,0,unable to access data

55.105,-1.84,3.37,9.04,0,0,unable to access data

55.165,-1.84,2.3,9.81,0,0,unable to access data

55.225,-2.3,3.52,7.35,0,0,unable to access data

55.285,-2.15,1.84,9.96,0,0,unable to access data

55.344,-1.53,2.76,9.35,0,0,unable to access data

55.405,-1.84,1.84,8.58,0,0,unable to access data

55.465,-2.76,1.99,9.65,0,0,unable to access data

55.525,-2.15,1.99,10.11,0,0,unable to access data

55.585,-2.3,1.84,9.04,0,0,unable to access data

55.645,-1.99,1.84,9.19,0,0,unable to access data

55.707,-1.99,1.84,9.5,0,0,unable to access data

55.766,-2.15,1.69,9.65,0,0,unable to access data

55.826,-2.3,1.99,9.35,0,0,unable to access data

55.885,-1.84,1.99,8.89,0,0,unable to access data
