time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata

37.086,-0.77,5.82,8.73,0,0,unable to access data

37.146,-0.92,6.13,6.9,0,0,unable to access data

37.206,-1.23,6.44,6.9,0,0,unable to access data

37.266,-1.99,6.44,6.74,0,0,unable to access data

37.326,-1.84,5.67,7.05,0,0,unable to access data

37.388,-1.99,4.6,8.12,0,0,unable to access data

37.446,-0.46,5.98,7.05,0,0,unable to access data

37.506,-0.77,6.59,8.27,0,0,unable to access data

37.566,0.77,6.44,6.9,0,0,unable to access data

37.626,-0.15,5.67,7.35,0,0,unable to access data

37.686,0.61,4.9,9.65,0,0,unable to access data

37.746,-0.31,5.52,9.65,0,0,unable to access data

37.808,0.15,5.82,8.73,0,0,unable to access data

37.867,-0.77,4.6,8.27,0,0,unable to access data

37.926,-0.61,4.29,8.73,0,0,unable to access data

37.986,-0.31,5.06,8.12,0,0,unable to access data

38.046,-0.15,5.36,8.27,0,0,unable to access data

38.106,-0.15,4.9,8.58,0,0,unable to access data

38.166,-0.15,5.21,8.43,0,0,unable to access data

38.226,-0.15,5.06,8.27,0,0,unable to access data

38.286,-0.46,4.75,8.12,0,0,unable to access data

38.346,-0.46,4.75,8.58,0,0,unable to access data

38.406,-0.46,4.9,7.51,0,0,unable to access data

38.466,-0.31,5.06,8.43,0,0,unable to access data

38.526,-0.31,5.06,8.58,0,0,unable to access data

38.586,-0.61,4.6,8.58,0,0,unable to access data

38.646,-0.46,4.6,9.04,0,0,unable to access data

38.706,-0.77,4.9,9.04,0,0,unable to access data

38.766,-0.77,4.44,9.35,0,0,unable to access data

38.826,-0.46,4.44,8.12,0,0,unable to access data

38.888,-0.46,4.29,8.27,0,0,unable to access data

38.948,-0.46,4.29,9.04,0,0,unable to access data

39.007,-0.77,4.44,9.5,0,0,unable to access data

39.069,-0.46,4.6,9.35,0,0,unable to access data

39.126,-0.31,4.9,8.43,0,0,unable to access data

39.186,-0.31,5.21,7.97,0,0,unable to access data

39.246,-0.31,5.06,8.43,0,0,unable to access data

39.306,0.61,5.52,8.58,0,0,unable to access data

39.366,0.15,4.9,9.81,0,0,unable to access data

39.426,2.6,6.28,7.66,0,0,unable to access data

39.486,0.46,5.36,7.51,0,0,unable to access data

39.546,0.15,5.06,7.81,0,0,unable to access data

39.606,0.31,4.75,10.11,0,0,unable to access data

39.666,-0.61,4.9,9.96,0,0,unable to access data

39.726,-0.92,4.9,9.19,0,0,unable to access data

39.786,-1.69,5.21,7.81,0,0,unable to access data

39.846,-1.07,5.21,6.44,0,0,unable to access data

39.906,-1.53,5.82,6.9,0,0,unable to access data

39.966,0.15,5.98,8.58,0,0,unable to access data

40.026,0.77,5.67,7.2,0,0,unable to access data

40.088,-2.76,5.06,7.97,0,0,unable to access data

40.148,-0.77,5.82,7.2,0,0,unable to access data

40.208,1.07,5.36,8.73,0,0,unable to access data

40.278,-0.92,3.52,9.19,0,0,unable to access data

40.328,1.23,4.29,8.73,0,0,unable to access data

40.387,-0.15,2.76,9.65,0,0,unable to access data

40.446,1.38,4.14,8.43,0,0,unable to access data

40.506,-1.84,4.44,10.42,0,0,unable to access data

40.568,-2.76,2.6,6.13,0,0,unable to access data

40.626,-5.36,3.22,7.35,0,0,unable to access data

40.686,-4.9,3.22,7.2,0,0,unable to access data

40.746,-6.9,3.22,7.81,0,0,unable to access data

40.806,-4.9,3.52,7.51,0,0,unable to access data

40.866,-5.36,3.83,7.51,0,0,unable to access data

40.926,-4.6,3.98,6.9,0,0,unable to access data

40.986,-4.9,2.15,7.66,0,0,unable to access data

41.046,-4.75,3.37,7.35,0,0,unable to access data

41.106,-3.68,3.52,7.35,0,0,unable to access data

41.166,-5.21,2.45,9.04,0,0,unable to access data

41.226,-4.9,2.3,9.35,0,0,unable to access data

41.286,-2.15,1.23,8.73,0,0,unable to access data

41.346,-3.22,1.99,8.89,0,0,unable to access data

41.406,-4.14,1.53,8.73,0,0,unable to access data

41.466,-0.92,3.52,9.19,0,0,unable to access data

41.526,-3.83,-0.15,10.11,0,0,unable to access data

41.586,-3.22,0.15,10.11,0,0,unable to access data

41.646,-4.6,0.15,10.27,0,0,unable to access data

41.706,-2.45,-1.23,8.73,0,0,unable to access data

41.766,-2.76,0.92,8.58,0,0,unable to access data

41.826,-3.52,0.92,8.43,0,0,unable to access data

41.886,-1.69,1.99,8.27,0,0,unable to access data

41.946,-3.83,1.84,8.43,0,0,unable to access data

42.006,-6.28,1.53,9.19,0,0,unable to access data

42.068,-4.9,0.92,8.27,0,0,unable to access data

42.126,-4.9,-1.23,8.89,0,0,unable to access data

42.186,-5.36,1.07,9.35,0,0,unable to access data

42.246,-5.67,2.45,8.73,0,0,unable to access data

42.306,-5.52,-0.77,8.73,0,0,unable to access data

42.366,-3.06,-0.46,7.81,0,0,unable to access data

42.426,-4.44,0.77,7.2,0,0,unable to access data

42.486,-2.6,1.84,7.35,0,0,unable to access data

42.546,-6.28,1.99,8.12,0,0,unable to access data

42.606,-5.52,1.99,8.58,0,0,unable to access data

42.666,-5.82,1.69,8.73,0,0,unable to access data

42.726,-5.52,-0.46,9.19,0,0,unable to access data

42.786,-4.44,2.15,8.43,0,0,unable to access data

42.846,-6.44,2.3,8.73,0,0,unable to access data

42.906,-4.44,2.3,8.43,0,0,unable to access data

42.966,-4.29,1.84,7.97,0,0,unable to access data

43.026,-5.21,3.68,7.66,0,0,unable to access data

43.086,-3.52,2.6,7.97,0,0,unable to access data

43.146,-4.6,2.45,7.51,0,0,unable to access data

43.206,-7.97,1.07,10.57,0,0,unable to access data

43.271,-6.74,-0.77,8.73,0,0,unable to access data

43.326,-3.83,-0.31,8.12,0,0,unable to access data

43.386,-2.45,1.53,6.74,0,0,unable to access data

43.446,-6.9,-0.46,8.12,0,0,unable to access data

43.506,-4.9,-0.61,8.12,0,0,unable to access data

43.569,-4.75,0.77,8.58,0,0,unable to access data

43.626,-5.21,0.46,8.12,0,0,unable to access data

43.686,-6.59,1.23,8.58,0,0,unable to access data

43.746,-6.74,3.06,8.27,0,0,unable to access data

43.806,-3.52,4.6,8.73,0,0,unable to access data

43.868,-3.83,7.97,7.66,0,0,unable to access data

43.926,-5.36,7.66,6.13,0,0,unable to access data

43.986,-3.68,5.52,6.44,0,0,unable to access data

44.046,-2.45,2.6,7.97,0,0,unable to access data

44.106,-3.98,0.92,8.12,0,0,unable to access data

44.166,-1.84,3.22,7.2,0,0,unable to access data

44.226,-3.22,5.52,2.15,0,0,unable to access data

44.286,-2.91,6.44,8.27,0,0,unable to access data

44.346,-4.29,4.75,5.98,0,0,unable to access data

44.406,-3.98,5.98,7.51,0,0,unable to access data

44.466,-4.29,5.06,6.59,0,0,unable to access data

44.526,-2.91,3.06,8.73,0,0,unable to access data

44.586,-3.52,2.15,9.81,0,0,unable to access data

44.646,-3.52,2.6,9.04,0,0,unable to access data

44.706,-1.69,3.52,9.19,0,0,unable to access data

44.766,-3.37,3.52,9.5,0,0,unable to access data

44.826,-3.06,4.29,8.73,0,0,unable to access data

44.886,-3.06,4.14,7.51,0,0,unable to access data

44.946,-4.44,4.44,8.73,0,0,unable to access data

45.006,-4.29,3.22,8.89,0,0,unable to access data

45.066,-3.37,3.83,10.57,0,0,unable to access data

45.126,-4.9,2.76,8.89,0,0,unable to access data

45.186,-1.23,3.22,7.05,0,0,unable to access data

45.246,-6.44,3.37,8.12,0,0,unable to access data

45.306,-7.2,2.15,5.21,0,0,unable to access data

45.366,-9.65,0.31,1.38,0,0,unable to access data

45.426,-11.34,0.31,-0.31,0,0,unable to access data

45.486,-11.49,-0.46,-2.15,0,0,unable to access data

45.546,-11.03,-0.61,-3.37,0,0,unable to access data

45.606,-9.19,-1.69,-4.9,0,0,unable to access data

45.666,-6.44,-1.23,-2.15,0,0,unable to access data

45.726,-9.19,0.77,-0.92,0,0,unable to access data

45.786,-12.56,-0.61,-2.91,0,0,unable to access data

45.846,-10.57,-0.77,-3.37,0,0,unable to access data

45.906,-9.19,-0.92,-4.14,0,0,unable to access data

45.966,-9.5,-1.07,-4.29,0,0,unable to access data

46.026,-10.27,-1.99,-3.68,0,0,unable to access data

46.086,-10.27,-0.61,-4.9,0,0,unable to access data

46.146,-10.11,-0.15,-4.6,0,0,unable to access data

46.206,-10.88,1.23,-3.06,0,0,unable to access data

46.266,-10.73,-0.61,-3.52,0,0,unable to access data

46.326,-12.41,2.45,-0.31,0,0,unable to access data

46.386,-9.35,2.15,5.06,0,0,unable to access data

46.446,-5.67,2.45,5.21,0,0,unable to access data

46.506,-5.67,2.91,8.73,0,0,unable to access data

46.566,-2.3,1.99,9.35,0,0,unable to access data

46.626,-3.06,2.76,8.43,0,0,unable to access data

46.686,-2.45,4.14,8.27,0,0,unable to access data

46.746,-1.38,4.14,6.74,0,0,unable to access data

46.806,-0.92,4.14,9.04,0,0,unable to access data

46.866,-1.69,4.9,9.04,0,0,unable to access data

46.926,1.07,4.44,8.43,0,0,unable to access data

46.986,-0.46,4.9,8.27,0,0,unable to access data

47.046,-0.92,5.21,8.12,0,0,unable to access data

47.106,-1.38,4.44,8.73,0,0,unable to access data

47.166,-1.23,4.44,8.12,0,0,unable to access data

47.226,-1.07,5.36,7.05,0,0,unable to access data

47.286,-1.99,5.98,7.97,0,0,unable to access data

47.346,-2.76,6.28,8.73,0,0,unable to access data

47.406,-2.15,6.13,7.51,0,0,unable to access data

47.466,-1.38,5.67,7.2,0,0,unable to access data

47.526,-1.69,6.44,7.97,0,0,unable to access data

47.586,-0.92,6.13,6.74,0,0,unable to access data

47.646,-1.69,6.59,7.66,0,0,unable to access data

47.706,-0.61,6.44,7.51,0,0,unable to access data

47.766,0.15,5.67,7.81,0,0,unable to access data

47.826,0.31,5.98,7.05,0,0,unable to access data

47.886,0.61,5.82,8.27,0,0,unable to access data

47.946,1.99,5.21,8.27,0,0,unable to access data

48.006,2.76,4.44,7.51,0,0,unable to access data

