time,x-axis,y-axis,z-axis,Event1,Event2,latitude,longitude
24.429000000000002 , -0.15 , 6.13 , 7.05,0,0,28.589071722188788 , 77.34508216354534
24.451 , 0.15 , 6.13 , 7.2,0,0,28.589071722188788 , 77.34508216354534
24.468 , 0.15 , 6.13 , 7.2,0,0,28.589071722188788 , 77.34508216354534
24.501 , -0.15 , 5.5200000000000005 , 7.51,0,0,28.589071722188788 , 77.34508216354534
24.522000000000002 , -0.15 , 5.5200000000000005 , 7.51,0,0,28.589071722188788 , 77.34508216354534
24.54 , -0.31 , 5.36 , 7.66,0,0,28.589071722188788 , 77.34508216354534
24.564 , -0.31 , 5.36 , 7.66,0,0,28.589071722188788 , 77.34508216354534
24.581 , -0.46 , 5.21 , 8.120000000000001,0,0,28.589071722188788 , 77.34508216354534
24.597 , -0.92 , 5.36 , 8.120000000000001,0,0,28.589071722188788 , 77.34508216354534
24.616 , -0.92 , 5.36 , 8.120000000000001,0,0,28.589071722188788 , 77.34508216354534
24.636 , -1.53 , 5.0600000000000005 , 7.97,0,0,28.589071722188788 , 77.34508216354534
24.662 , -2.45 , 4.9 , 8.27,0,0,28.589071722188788 , 77.34508216354534
24.681 , -2.45 , 4.9 , 8.27,0,0,28.589071722188788 , 77.34508216354534
24.7 , -2.7600000000000002 , 4.44 , 7.8100000000000005,0,0,28.589071722188788 , 77.34508216354534
24.719 , -2.7600000000000002 , 4.44 , 7.8100000000000005,0,0,28.589071722188788 , 77.34508216354534
24.737000000000002 , -2.15 , 3.98 , 7.8100000000000005,0,0,28.589071722188788 , 77.34508216354534
24.756 , -1.69 , 3.98 , 7.8100000000000005,0,0,28.589071722188788 , 77.34508216354534
24.776 , -1.69 , 3.98 , 7.8100000000000005,0,0,28.589071722188788 , 77.34508216354534
24.796 , -0.61 , 3.37 , 7.66,0,0,28.589071722188788 , 77.34508216354534
24.816 , -0.61 , 3.37 , 7.66,0,0,28.589071722188788 , 77.34508216354534
24.836000000000002 , 0.31 , 3.37 , 7.51,0,0,28.589071722188788 , 77.34508216354534
24.856 , 0.77 , 3.52 , 7.8100000000000005,0,0,28.589071722188788 , 77.34508216354534
24.876 , 0.77 , 3.52 , 7.8100000000000005,0,0,28.589071722188788 , 77.34508216354534
24.896 , 0.31 , 2.7600000000000002 , 9.040000000000001,0,0,28.589071722188788 , 77.34508216354534
24.916 , 0.31 , 2.7600000000000002 , 9.040000000000001,0,0,28.589071722188788 , 77.34508216354534
24.936 , -0.15 , 2.7600000000000002 , 9.040000000000001,0,0,28.589071722188788 , 77.34508216354534
24.957 , 0.46 , 2.45 , 9.65,0,0,28.589071722188788 , 77.34508216354534
24.976 , 0.46 , 2.45 , 9.65,0,0,28.589071722188788 , 77.34508216354534
24.996000000000002 , -0.31 , 2.3000000000000003 , 9.35,0,0,28.589071722188788 , 77.34508216354534
25.016000000000002 , -0.46 , 2.3000000000000003 , 9.19,0,0,28.589071722188788 , 77.34508216354534
25.036 , -0.46 , 2.3000000000000003 , 9.19,0,0,28.589071722188788 , 77.34508216354534
25.056 , -1.07 , 1.84 , 9.35,0,0,28.589071722188788 , 77.34508216354534
25.076 , -1.07 , 1.84 , 9.35,0,0,28.589071722188788 , 77.34508216354534
25.096 , -0.77 , 2.45 , 9.040000000000001,0,0,28.589071722188788 , 77.34508216354534
25.116 , -0.92 , 2.3000000000000003 , 9.040000000000001,0,0,28.589071722188788 , 77.34508216354534
25.136 , -0.92 , 2.3000000000000003 , 9.040000000000001,0,0,28.589071722188788 , 77.34508216354534
25.156 , -0.61 , 2.3000000000000003 , 8.73,0,0,28.589071722188788 , 77.34508216354534
25.176000000000002 , -0.77 , 2.45 , 9.19,0,0,28.589071722188788 , 77.34508216354534
25.196 , -0.77 , 2.45 , 9.19,0,0,28.589071722188788 , 77.34508216354534
25.216 , -1.23 , 2.7600000000000002 , 8.89,0,0,28.589071722188788 , 77.34508216354534
25.237000000000002 , -1.23 , 2.7600000000000002 , 8.89,0,0,28.589071722188788 , 77.34508216354534
25.256 , -0.77 , 1.53 , 9.65,0,0,28.589071722188788 , 77.34508216354534
25.276 , -1.69 , 2.7600000000000002 , 11.03,0,0,28.589071722188788 , 77.34508216354534
25.296 , -1.69 , 2.7600000000000002 , 11.03,0,0,28.589071722188788 , 77.34508216354534
25.316 , -2.15 , 3.98 , 3.83,0,0,28.589071722188788 , 77.34508216354534
25.337 , -2.15 , 3.37 , 8.58,0,0,28.589071722188788 , 77.34508216354534
25.356 , 1.53 , 3.37 , 8.58,0,0,28.589071722188788 , 77.34508216354534
25.377 , -0.77 , 3.52 , 7.51,0,0,28.589071722188788 , 77.34508216354534
