time,x-axis,y-axis,z-axis,Speedbreaker,Pothole
59.783,0.89,-1.99,8.69,0,0
59.851,0.95,-1.99,8.85,0,0
59.912,0.91,-1.95,9,0,0
59.981,0.89,-1.99,8.81,0,0
60.051,0.91,-1.95,8.96,0,0
60.116,0.91,-1.92,9.04,0,0
60.187,0.91,-1.99,8.77,0,0
60.253,0.95,-1.95,8.96,0,0
60.316,0.89,-1.95,8.92,0,0
60.381,0.89,-1.95,8.81,0,0
60.453,0.95,-1.95,8.96,0,0
60.517,0.95,-1.88,8.92,0,0
60.582,0.95,-1.88,8.85,0,0
60.651,0.99,-1.88,9.04,0,0
60.716,1.04,-1.84,8.81,0,0
60.781,0.99,-1.8,8.88,0,0
60.853,0.95,-1.8,8.88,0,0
60.918,1.04,-1.84,8.88,0,0
60.983,1.04,-1.84,9,0,0
61.051,1.04,-1.8,8.85,0,0
61.123,1.08,-1.8,9,0,0
61.189,0.99,-1.84,8.92,0,0
61.253,1.04,-1.8,8.85,0,0
61.316,1.14,-1.8,8.92,0,0
61.377,1.04,-1.76,8.92,0,0
61.441,1.12,-1.76,8.81,0,0
61.511,1.12,-1.73,8.96,0,0
61.581,1.08,-1.76,8.81,0,0
61.653,1.12,-1.73,9,0,0
61.718,1.08,-1.73,8.92,0,0
61.802,1.12,-1.76,9,0,0
61.869,1.08,-1.73,8.92,0,0
61.933,1.08,-1.76,8.92,0,0
62,1.08,-1.8,8.96,0,0
62.071,1.08,-1.73,8.88,0,0
62.135,1.12,-1.76,8.96,0,0
62.202,1.08,-1.73,8.88,0,0
62.286,1.12,-1.76,8.92,0,0
62.349,1.08,-1.73,8.85,0,0
62.42,1.14,-1.73,8.96,0,0
62.491,1.08,-1.65,8.88,0,0
62.564,1.18,-1.61,8.92,0,0
62.631,1.27,-1.8,8.88,0,0
62.703,1.04,-1.73,8.92,0,0
62.768,1.12,-1.76,9,0,0
62.832,1.12,-1.73,8.88,0,0
62.897,0.95,-1.84,9,0,0
62.961,0.95,-1.84,9,0,0
63.027,0.99,-1.76,8.88,0,0
63.092,0.99,-1.76,8.92,0,0
63.157,1.04,-1.84,9.04,0,0
63.222,0.95,-1.8,8.85,0,0
63.291,1.04,-1.8,9,0,0
63.361,0.99,-1.8,8.92,0,0
63.433,0.99,-1.84,9,0,0
63.496,1.04,-1.8,9.04,0,0
63.562,0.65,-1.5,8.92,0,0
63.631,0.69,-1.33,9.08,0,0
63.693,0.76,-1.38,9.04,0,0
63.756,0.91,-1.23,8.92,0,0
63.819,0.99,-1.04,8.85,0,0
63.881,0.46,-1.31,8.96,0,0
63.953,1.14,-1.95,8.92,0,0
64.021,1.46,-1.69,8.92,0,0
64.083,1.08,-1.92,8.92,0,0
64.146,0.38,-1.88,8.92,0,0
64.209,0.76,-2.03,8.81,0,0
64.273,1.31,-1.57,8.96,0,0
64.341,1.61,-1.69,9,0,0
64.401,1.61,-2.07,8.81,0,0
64.468,1.27,-2.03,8.81,0,0
64.532,1.8,-2.37,8.88,0,0
64.601,1.31,-1.95,8.85,0,0
64.673,1.33,-2.22,8.92,0,0
64.741,1.46,-2.3,8.88,0,0
64.801,1.12,-1.88,8.81,0,0
64.871,1.12,-1.99,8.96,0,0
64.941,0.76,-1.61,8.96,0,0
65.011,0.65,-1.92,8.88,0,0
65.084,0.91,-1.88,8.96,0,0
65.151,1.57,-2.64,8.77,0,0
65.213,1.08,-2.18,8.88,0,0
65.278,0.91,-2.03,8.92,0,0
65.343,1.08,-2.03,8.77,0,0
65.412,1.08,-2.07,8.85,0,0
65.481,1.04,-2.07,8.85,0,0
65.553,1.04,-2.07,8.92,0,0
65.621,1.04,-2.03,8.96,0,0
65.681,1.08,-2.03,8.85,0,0
65.752,1.04,-2.03,8.88,0,0
65.826,1.04,-2.03,8.85,0,0
65.893,1.08,-2.03,8.81,0,0
65.958,1.08,-2.07,8.88,0,0
66.022,0.99,-2.03,8.81,0,0
66.091,1.08,-2.03,8.85,0,0
66.161,1.08,-2.07,8.88,0,0
66.226,1.04,-2.03,8.85,0,0
66.291,1.04,-2.03,8.81,0,0
66.354,1.08,-2.11,8.92,0,0
66.422,1.08,-1.99,8.81,0,0
66.491,1.04,-2.03,8.88,0,0
66.556,1.04,-2.07,8.88,0,0
66.621,1.04,-2.07,8.85,0,0
66.682,1.08,-2.03,8.81,0,0
66.752,0.95,-2.03,8.88,0,0
66.821,1.08,-2.03,8.81,0,0
66.893,1.08,-2.07,8.88,0,0
66.961,1.04,-1.99,8.88,0,0
67.021,0.99,-1.99,8.85,0,0
67.093,1.04,-2.14,8.88,0,0
67.163,1.14,-2.07,8.69,0,0
67.228,1.12,-1.99,8.85,0,0
67.296,0.95,-2.03,8.88,0,0
67.362,1.04,-2.11,8.77,0,0
67.431,1.12,-2.07,8.88,0,0
67.501,1.04,-2.03,8.88,0,0
67.571,1.08,-2.03,8.88,0,0
67.641,0.99,-2.07,8.92,0,0
67.712,1.08,-2.03,8.69,0,0
67.781,1.08,-2.07,8.92,0,0
67.851,1.08,-2.03,8.73,0,0
67.911,1.08,-2.03,8.81,0,0
67.989,1.04,-2.07,8.88,0,0
68.053,1.12,-1.99,8.85,0,0
68.121,1.12,-2.03,8.88,0,0
68.193,1.08,-2.07,8.77,0,0
68.262,1.08,-2.03,8.88,0,0
68.331,1.04,-2.03,8.92,0,0
68.4,1.12,-1.99,8.77,0,0
68.471,1.08,-2.07,8.92,0,0
68.537,1.08,-2.07,8.77,0,0
68.6,1.12,-2.03,8.85,0,0
68.663,1.08,-2.07,8.92,0,0
68.733,1.08,-2.07,8.81,0,0
68.796,1.08,-2.03,8.85,0,0
68.862,1.08,-1.99,8.85,0,0
68.93,1.08,-2.03,8.85,0,0
69.001,1.14,-2.03,8.92,0,0
69.073,1.08,-2.03,8.85,0,0
69.139,1.12,-2.07,8.85,0,0
69.201,1.08,-2.07,8.92,0,0
69.271,1.08,-2.03,8.81,0,0
69.331,1.08,-1.99,8.77,0,0
69.401,1.08,-2.11,8.92,0,0
69.473,1.04,-2.07,8.85,0,0
69.54,1.12,-2.03,8.88,0,0
69.602,1.12,-2.03,8.88,0,0
69.671,1.08,-2.07,8.77,0,0
69.732,1.08,-1.99,8.81,0,0
69.801,1.04,-2.07,8.77,0,0
69.867,1.08,-2.07,8.81,0,0
69.933,1.08,-2.07,8.92,0,0
70.001,0.99,-2.07,8.81,0,0
70.073,1.12,-2.03,8.85,0,0
70.134,1.08,-2.07,8.88,0,0
70.202,0.99,-2.07,8.73,0,0
70.271,1.08,-1.99,8.85,0,0
70.344,1.08,-2.03,8.85,0,0
70.411,1.08,-2.03,8.85,0,0
70.481,1.04,-2.07,8.88,0,0
70.541,1.04,-2.07,8.85,0,0
70.611,1.12,-2.03,8.81,0,0
70.681,1.08,-2.03,8.85,0,0
70.753,1.12,-2.03,8.81,0,0
70.821,1.08,-2.07,8.96,0,0
70.886,1.04,-2.07,8.92,0,0
70.952,1.08,-2.03,8.81,0,0
71.021,1.12,-2.03,8.73,0,0
71.087,1.04,-2.07,8.73,0,0
71.15,1.04,-2.14,8.77,0,0
71.21,1.08,-2.07,8.92,0,0
71.272,0.99,-2.07,8.88,0,0
71.335,1.08,-2.03,8.77,0,0
71.401,1.12,-1.95,8.88,0,0
71.473,0.99,-2.03,8.92,0,0
71.541,1.08,-2.03,8.81,0,0
71.603,1.08,-2.07,8.88,0,0
71.671,1.04,-2.07,8.88,0,0
71.733,1.08,-2.03,8.81,0,0
71.799,1.04,-2.07,8.96,0,0
71.863,1.04,-2.03,8.85,0,0
71.931,1.12,-2.03,8.81,0,0
71.992,1.08,-2.07,8.85,0,0
72.061,0.99,-2.07,8.88,0,0
72.137,1.08,-2.07,8.85,0,0
72.202,0.99,-2.07,8.88,0,0
72.271,1.04,-2.07,8.69,0,0
72.343,1.08,-2.07,8.92,0,0
72.406,0.99,-2.03,8.88,0,0
72.471,1.08,-1.99,8.88,0,0
72.533,1.08,-2.11,8.92,0,0
72.601,1.04,-2.03,8.85,0,0
72.671,1.12,-2.03,8.88,0,0
72.741,0.99,-2.03,8.92,0,0
72.813,1.08,-2.03,8.77,0,0
72.877,1.04,-2.03,8.92,0,0
72.942,0.99,-2.11,8.88,0,0
73.011,1.12,-2.07,8.81,0,0
73.073,1.04,-2.03,8.88,0,0
73.141,0.99,-2.03,8.81,0,0
73.211,1.12,-2.11,8.81,0,0
73.278,1.04,-2.11,8.85,0,0
73.342,1.04,-2.03,8.69,0,0
73.411,1.08,-2.07,8.88,0,0
73.475,0.99,-2.07,8.88,0,0
73.537,1.04,-2.03,8.73,0,0
73.599,1.12,-1.99,8.77,0,0
73.661,1.04,-1.99,8.81,0,0
73.731,0.99,-2.03,8.81,0,0
73.797,1.04,-1.99,8.92,0,0
73.863,0.99,-1.99,8.85,0,0
73.931,1.08,-2.03,8.81,0,0
74.001,1.04,-2.03,9.04,0,0
74.071,1.04,-2.03,8.81,0,0
74.141,1.08,-2.07,8.85,0,0
74.212,1.04,-2.07,8.81,0,0
74.281,1.08,-2.07,8.85,0,0
74.341,1.04,-2.11,8.88,0,0
74.402,1.08,-2.07,8.81,0,0
74.471,1.12,-2.07,8.81,0,0
74.543,1.04,-2.07,8.85,0,0
74.605,1.08,-2.03,8.81,0,0
74.672,1.12,-2.07,8.88,0,0
74.741,1.12,-2.07,8.73,0,0
74.813,1.08,-2.07,8.92,0,0
74.877,1.08,-2.11,8.85,0,0
74.942,1.08,-2.03,8.81,0,0
75.011,1.04,-2.03,8.92,0,0
75.074,1.04,-2.07,8.85,0,0
75.141,1.08,-1.99,8.85,0,0
75.203,1.04,-2.03,8.92,0,0
75.271,1.08,-2.07,8.81,0,0
75.334,1.12,-2.07,8.85,0,0
75.401,1.04,-2.11,8.85,0,0
75.463,1.08,-2.07,8.85,0,0
75.531,1.12,-2.03,8.85,0,0
75.603,1.08,-2.07,8.81,0,0
75.673,1.08,-2.03,8.92,0,0
75.741,1.04,-1.99,8.85,0,0
75.81,1.12,-2.03,8.88,0,0
75.875,1.04,-2.03,8.85,0,0
75.941,1.12,-2.03,8.81,0,0
76.005,1.08,-2.07,8.85,0,0
76.068,1.04,-2.11,8.81,0,0
76.133,1.04,-2.07,8.85,0,0
76.195,1.08,-2.03,8.92,0,0
76.259,1.08,-2.03,8.85,0,0
76.322,1.12,-2.03,8.81,0,0
76.391,1.08,-2.07,8.92,0,0
76.462,1.12,-2.07,8.81,0,0
76.526,1.08,-2.07,8.92,0,0
76.592,1.08,-2.03,8.85,0,0
76.661,1.12,-2.03,8.88,0,0
76.731,1.04,-2.03,8.88,0,0
76.801,1.08,-2.07,8.81,0,0
76.873,1.04,-2.07,8.88,0,0
76.937,1.08,-1.99,8.85,0,0
77.002,1.12,-2.07,8.88,0,0
77.072,0.99,-2.07,8.77,0,0
77.137,1.14,-2.07,8.77,0,0
77.199,1.33,-2.26,8.81,0,0
77.26,1.38,-2.37,8.69,0,0
77.322,1.46,-2.6,8.54,0,0
77.391,1.84,-2.96,8.43,0,0
77.456,2.11,-3.11,8.47,0,0
77.522,2.26,-3.21,8.58,0,0
77.591,2.41,-3.3,8.58,0,0
77.661,2.6,-3.34,8.5,0,0
77.731,2.64,-3.41,8.31,0,0
77.799,2.68,-3.34,8.35,0,0
77.863,2.72,-3.17,8.54,0,0
77.931,2.49,-3.36,8.54,0,0
78.003,2.56,-3.17,8.73,0,0
78.067,2.56,-3.15,8.39,0,0
78.132,2.53,-3.15,8.24,0,0
78.201,2.64,-3.11,8.16,0,0
78.266,2.68,-3.06,8.54,0,0
78.332,2.49,-3.3,8.5,0,0
78.395,2.56,-3.41,8.01,0,0
78.461,2.53,-3.15,8.69,0,0
78.531,2.37,-3.45,8.66,0,0
78.601,2.45,-3.49,8.24,0,0
78.672,2.72,-3.21,8.5,0,0
78.742,2.53,-3.36,7.93,0,0
78.811,2.53,-3.3,8.88,0,0
78.883,2.45,-3.57,8.2,0,0
78.947,2.79,-3.45,8.54,0,0
79.012,2.87,-3.87,7.65,0,0
79.081,3.21,-3.26,8.66,0,0
79.153,2.37,-3.26,9.3,0,0
79.216,1.57,-3.02,9.08,0,0
79.286,1.99,-2.72,8.27,0,0
79.352,2.79,-2.72,7.31,0,0
79.415,3.26,-3.41,8.43,0,0
79.479,3.15,-3.11,6.85,0,0
79.542,3.41,-3.17,8.92,0,0
79.609,2.37,-3.64,9.81,0,0
79.672,2.18,-3.53,9.38,0,0
79.741,2.75,-3.36,7.16,0,0
79.813,2.79,-2.83,9.34,0,0
79.877,2.79,-2.96,8.12,0,0
79.942,3.15,-2.41,8.2,0,0
80.011,3.34,-1.99,8.96,0,0
80.083,2.98,-1.76,7.31,0,0
80.147,2.75,-2.45,8.39,0,0
80.212,2.91,-2.96,9.23,0,0
80.276,2.98,-3.49,8.77,0,0
80.341,3.21,-2.96,8.16,0,0
80.411,2.75,-2.79,7.86,0,0
80.481,2.6,-2.26,8.16,0,0
80.553,1.46,-1.65,8.92,0,0
80.617,1.33,-1.61,8.54,0,0
80.681,1.33,-1.46,8.54,0,0
80.741,1.38,-1.84,8.69,0,0
80.802,1.33,-1.92,8.47,0,0
80.869,1.38,-1.8,8.73,0,0
80.932,1.5,-1.5,9,0,0
80.999,1.33,-1.46,9.28,0,0
81.063,1.31,-1.69,9,0,0
81.131,1.31,-1.65,9.28,0,0
81.193,1.31,-1.57,8.35,0,0
81.261,1.92,-2.11,8.66,0,0
81.331,2.87,-2.49,8.85,0,0
81.401,3.17,-2.3,8.54,0,0
81.472,3.15,-2.49,8.77,0,0
81.541,2.96,-2.26,8.96,0,0
81.613,2.11,-1.99,9.19,0,0
81.677,2.26,-2.14,8.2,0,0
81.742,2.64,-2.53,8.27,0,0
81.811,2.53,-2.53,8.31,0,0
81.874,2.41,-2.14,8.62,0,0
81.941,2.68,-2.22,8.24,0,0
82.003,2.83,-2.49,8.73,0,0
82.071,2.75,-2.56,8.92,0,0
82.154,2.68,-2.64,8.69,0,0
82.216,2.91,-2.64,8.05,0,0
82.278,2.98,-2.37,8.12,0,0
82.341,3.06,-2.53,8.43,0,0
82.411,2.91,-2.83,8.58,0,0
82.483,2.98,-2.79,8.43,0,0
82.546,2.96,-2.56,8.66,0,0
82.612,3.02,-2.56,8.12,0,0
82.682,2.96,-2.64,8.47,0,0
82.751,2.75,-2.83,8.5,0,0
82.813,2.87,-2.6,8.54,0,0
82.881,2.98,-2.53,8.43,0,0
82.953,3.06,-2.53,8.77,0,0
83.021,2.87,-2.49,8.77,0,0
83.087,2.98,-2.75,8.96,0,0
83.152,2.91,-2.98,8.73,0,0
83.215,2.91,-2.79,8.47,0,0
83.28,2.96,-2.83,8.81,0,0
83.361,2.83,-2.96,8.12,0,0
83.431,2.75,-2.87,8.08,0,0
83.501,2.91,-2.68,7.93,0,0
83.57,2.91,-2.83,8.08,0,0
83.633,2.64,-2.49,7.97,0,0
83.701,2.79,-2.37,8.35,0,0
83.763,2.98,-2.26,8.54,0,0
83.831,2.98,-2.34,8.92,0,0
83.893,2.68,-2.22,8.35,0,0
83.961,2.64,-2.03,8.88,0,0
84.023,1.95,-1.73,9.62,0,0
84.091,1.33,-1.57,8.92,0,0
84.163,1.27,-1.65,8.58,0,0
84.227,1.46,-1.53,8.81,0,0
84.293,1.5,-1.57,8.92,0,0
84.361,1.27,-1.57,8.35,0,0
84.421,1.38,-1.65,8.96,0,0
84.481,1.5,-1.5,8.66,0,0
84.543,1.5,-1.69,8.43,0,0
84.611,1.31,-1.69,8.73,0,0
84.674,1.12,-1.46,9.19,0,0
84.741,1.42,-1.92,9.53,0,0
84.803,2.22,-2.26,9,0,0
84.871,2.41,-2.22,8.39,0,0
84.941,2.37,-2.22,8.62,0,0
85.004,2.18,-2.41,8.88,0,0
85.071,2.26,-2.14,8.81,0,0
85.141,2.56,-2.3,8.39,0,0
85.205,2.45,-2.56,8.47,0,0
85.271,2.26,-2.3,8.08,0,0
85.346,2.64,-2.3,8.43,0,0
85.411,2.56,-2.37,8.85,0,0
85.479,2.34,-2.45,8.85,0,0
85.542,2.45,-2.41,8.66,0,0
85.603,2.49,-2.26,8.96,0,0
85.665,2.45,-2.45,8.81,0,0
85.728,2.45,-2.53,8.43,0,0
85.792,2.3,-2.53,8.31,0,0
85.861,2.37,-2.64,8.62,0,0
85.924,2.34,-2.75,8.43,0,0
85.991,2.22,-2.49,8.39,0,0
86.053,2.45,-2.37,8.96,0,0
86.118,2.45,-2.64,8.62,0,0
86.182,2.53,-2.72,9.04,0,0
86.251,2.45,-2.56,7.74,0,0
86.313,2.64,-2.49,8.5,0,0
86.381,2.22,-2.6,8.62,0,0
86.451,2.18,-2.53,7.35,0,0
86.521,2.22,-2.49,8.31,0,0
86.593,2.37,-2.6,8.43,0,0
86.661,2.22,-2.45,8.77,0,0
86.723,2.37,-2.64,9.53,0,0
86.788,2.75,-2.56,8.35,0,0
86.852,2.37,-2.45,9.49,0,0
86.921,1.99,-2.37,8.5,0,0
86.993,2.3,-2.41,8.81,0,0
87.057,2.26,-2.41,8.58,0,0
87.121,2.22,-2.56,6.7,0,0
87.183,2.22,-2.34,8.12,0,0
87.246,2.22,-2.56,8.77,0,0
87.308,2.37,-2.3,8.88,0,0
87.372,2.45,-2.3,9,0,0
87.441,2.53,-2.41,8.77,0,0
87.504,2.18,-2.26,7.74,0,0
87.571,2.03,-2.37,7.86,0,0
87.633,2.37,-2.3,8.58,0,0
87.701,2.37,-2.34,8.27,0,0
87.763,1.99,-2.45,9.15,0,0
87.826,2.34,-2.3,8.96,0,0
87.89,2.49,-2.18,8.69,0,0
87.951,2.03,-2.26,8.88,0,0
88.011,2.07,-2.49,8.66,0,0
88.072,2.07,-2.3,8.24,0,0
88.141,1.95,-2.22,7.78,0,0
88.203,2.03,-2.14,8.16,0,0
88.271,1.84,-2.26,8.5,0,0
88.341,1.76,-2.18,8.39,0,0
88.413,1.76,-2.18,8.73,0,0
88.477,2.03,-2.22,8.92,0,0
88.542,2.07,-2.37,9.08,0,0
88.611,2.07,-2.53,8.92,0,0
88.675,1.92,-2.34,8.85,0,0
88.741,2.03,-2.22,8.69,0,0
88.802,1.99,-2.45,9.08,0,0
88.871,1.99,-2.53,8.39,0,0
88.941,1.95,-2.26,8.47,0,0
89.011,1.95,-2.41,8.85,0,0
89.081,1.92,-2.41,8.85,0,0
89.151,2.03,-2.26,8.35,0,0
89.221,1.84,-2.26,8.47,0,0
89.291,1.92,-2.18,7.93,0,0
89.361,1.95,-2.22,8.58,0,0
89.435,1.84,-2.45,8.39,0,0
89.502,1.76,-2.37,8.77,0,0
89.565,1.76,-2.6,8.88,0,0
89.628,1.8,-2.56,8.81,0,0
89.692,1.84,-2.68,9.28,0,0
89.761,1.8,-2.68,9.11,0,0
89.822,1.65,-2.34,8.88,0,0
89.891,1.31,-2.14,8.47,0,0
89.963,1.18,-1.95,8.39,0,0
