time,x-axis,y-axis,z-axis,Speedbreaker,Pothole
69.164,-0.77,-2.76,9.04,0,0
69.224,-0.61,-2.76,9.35,0,0
69.294,-0.61,-2.76,9.35,0,0
69.354,-0.77,-2.76,9.19,0,0
69.414,-0.61,-2.91,9.5,0,0
69.474,-0.61,-2.91,9.19,0,0
69.538,-0.61,-2.76,9.04,0,0
69.604,-0.61,-2.91,9.35,0,0
69.664,-0.46,-2.91,9.35,0,0
69.724,-0.61,-2.91,9.35,0,0
69.788,-0.61,-2.76,9.35,0,0
69.854,-0.61,-2.91,9.35,0,0
69.914,-0.61,-2.76,9.19,0,0
69.974,-0.61,-2.91,9.5,0,0
70.039,-0.77,-2.76,9.19,0,0
70.104,-0.46,-2.76,9.19,0,0
70.164,-0.46,-2.76,9.35,0,0
70.224,-0.61,-2.76,9.19,0,0
70.302,-0.61,-2.91,9.19,0,0
70.364,-0.77,-2.76,9.19,0,0
70.424,-0.46,-2.91,9.35,0,0
70.484,-0.61,-2.91,9.04,0,0
70.552,-0.61,-2.91,9.35,0,0
70.614,-0.61,-2.76,9.35,0,0
70.674,-0.61,-2.76,9.19,0,0
70.734,-0.61,-2.91,9.35,0,0
70.804,-0.46,-2.91,9.35,0,0
70.864,-0.61,-2.76,9.04,0,0
70.924,-0.61,-2.76,9.35,0,0
70.984,-0.61,-2.91,9.35,0,0
71.044,-0.46,-2.76,9.19,0,0
71.104,-0.61,-2.76,9.19,0,0
71.164,-0.61,-2.76,9.19,0,0
71.224,-0.61,-2.76,9.19,0,0
71.284,-0.61,-2.76,9.35,0,0
71.344,-0.46,-2.91,9.19,0,0
71.406,-0.61,-2.76,9.04,0,0
71.474,-0.46,-2.91,9.35,0,0
71.534,-0.61,-2.91,9.35,0,0
71.594,-0.61,-2.76,9.19,0,0
71.654,-0.61,-2.91,9.19,0,0
71.714,-0.61,-2.76,9.19,0,0
71.78,-0.61,-2.76,9.19,0,0
71.844,-0.77,-2.76,9.35,0,0
71.904,-0.61,-2.76,9.19,0,0
71.974,-0.61,-2.76,9.19,0,0
72.044,-0.61,-2.91,9.19,0,0
72.104,-0.61,-2.91,9.35,0,0
72.164,-0.77,-2.76,9.19,0,0
72.228,-0.46,-2.76,9.35,0,0
72.298,-0.46,-2.91,9.5,0,0
72.364,-0.61,-2.91,9.19,0,0
72.424,-0.61,-2.76,9.19,0,0
72.488,-0.61,-2.91,9.35,0,0
72.554,-0.61,-2.91,9.19,0,0
72.614,-0.61,-2.76,9.5,0,0
72.674,-0.61,-2.76,9.35,0,0
72.734,-0.77,-2.76,9.19,0,0
72.807,-0.61,-2.91,9.35,0,0
72.874,-0.61,-2.91,9.35,0,0
72.934,-0.77,-2.76,9.19,0,0
72.994,-0.61,-2.76,9.35,0,0
73.054,-0.46,-2.91,9.35,0,0
73.114,-0.61,-2.76,9.04,0,0
73.174,-0.61,-2.76,9.19,0,0
73.234,-0.46,-2.91,9.35,0,0
73.294,-0.61,-2.76,9.19,0,0
73.354,-0.46,-2.91,9.35,0,0
73.414,-0.61,-2.76,9.19,0,0
73.474,-0.61,-2.76,9.19,0,0
73.544,-0.61,-2.91,9.35,0,0
73.604,-0.61,-2.76,9.19,0,0
73.664,-0.61,-2.76,9.19,0,0
73.724,-0.61,-2.91,9.5,0,0
73.784,-0.46,-2.76,9.35,0,0
73.844,-0.61,-2.76,9.04,0,0
73.904,-0.61,-2.76,9.35,0,0
73.964,-0.61,-2.91,9.04,0,0
74.024,-0.46,-2.91,9.35,0,0
74.086,-0.46,-2.91,9.35,0,0
74.154,-0.77,-2.91,9.19,0,0
74.224,-0.61,-2.91,9.5,0,0
74.297,-0.61,-2.91,9.35,0,0
74.364,-0.46,-2.91,9.35,0,0
74.424,-0.61,-2.76,9.19,0,0
74.491,-0.61,-2.91,9.35,0,0
74.554,-0.61,-2.76,9.19,0,0
74.614,-0.77,-2.6,9.19,0,0
74.674,-0.61,-2.76,9.35,0,0
74.734,-0.61,-2.76,9.35,0,0
74.794,-0.46,-2.91,9.35,0,0
74.854,-0.61,-2.76,9.19,0,0
74.914,-0.61,-2.76,9.19,0,0
74.974,-0.46,-2.91,9.35,0,0
75.034,-0.61,-2.76,9.19,0,0
75.094,-0.46,-2.76,9.35,0,0
75.154,-0.61,-2.76,9.19,0,0
75.224,-0.61,-2.76,9.19,0,0
75.284,-0.46,-2.91,9.35,0,0
75.344,-0.61,-2.76,9.19,0,0
75.404,-0.77,-2.76,9.35,0,0
75.464,-0.61,-2.91,9.35,0,0
75.533,-0.61,-2.76,9.19,0,0
75.594,-0.61,-2.91,9.35,0,0
75.664,-0.61,-2.91,9.35,0,0
75.733,-0.77,-2.76,9.19,0,0
75.795,-0.61,-2.91,9.5,0,0
75.854,-0.61,-2.91,9.35,0,0
75.914,-0.77,-2.76,9.19,0,0
75.974,-0.46,-2.91,9.35,0,0
76.034,-0.46,-2.76,9.19,0,0
76.094,-0.61,-2.91,9.5,0,0
76.154,-0.61,-2.76,9.19,0,0
76.214,-0.61,-2.91,9.19,0,0
76.274,-0.46,-2.91,9.19,0,0
76.334,-0.61,-2.76,9.04,0,0
76.394,-0.61,-2.91,9.35,0,0
76.462,-0.46,-2.91,9.35,0,0
76.525,-0.77,-2.76,9.19,0,0
76.594,-0.61,-2.76,9.35,0,0
76.654,-0.61,-2.76,9.35,0,0
76.714,-0.77,-2.76,9.19,0,0
76.774,-0.61,-2.91,9.35,0,0
76.834,-0.77,-2.76,9.04,0,0
76.894,-0.61,-2.91,9.35,0,0
76.954,-0.61,-2.76,9.19,0,0
77.014,-0.61,-2.76,9.19,0,0
77.074,-0.61,-2.91,9.35,0,0
77.134,-0.61,-2.76,9.19,0,0
77.194,-0.61,-2.76,9.19,0,0
77.254,-0.61,-2.76,9.35,0,0
77.314,-0.61,-2.91,9.35,0,0
77.374,-0.46,-2.76,9.35,0,0
77.434,-0.46,-2.6,9.35,0,0
77.495,-0.46,-2.3,9.19,0,0
77.554,-0.46,-2.3,9.35,0,0
77.614,-0.46,-1.99,9.65,0,0
77.674,-0.31,-1.69,9.35,0,0
77.735,-0.31,-1.53,9.65,0,0
77.794,-0.31,-1.38,9.81,0,0
77.854,-0.15,-1.07,9.65,0,0
77.914,-0.15,-1.07,9.65,0,0
77.984,-0.15,-1.07,9.65,0,0
78.044,-0.15,-1.07,9.65,0,0
78.104,-0.31,-1.07,9.5,0,0
78.164,-0.31,-1.23,9.81,0,0
78.234,-0.15,-1.23,9.65,0,0
78.294,-0.15,-1.07,9.81,0,0
78.354,-0.15,-0.92,9.5,0,0
78.414,-0.46,-1.23,9.5,0,0
78.482,-0.15,-0.92,9.5,0,0
78.544,-0.31,-1.38,9.81,0,0
78.604,-0.15,-1.38,9.81,0,0
78.664,-0.15,-1.07,9.65,0,0
78.733,-0.15,-1.38,9.65,0,0
78.795,-0.15,-1.53,10.27,0,0
78.854,0.46,-1.23,9.81,0,0
78.914,0.15,-1.23,9.65,0,0
78.974,-0.15,-1.07,9.96,0,0
79.039,-0.15,-1.23,9.96,0,0
79.104,0.15,-1.07,9.96,0,0
79.164,0.46,-1.23,9.5,0,0
79.224,0.15,-1.23,10.11,0,0
79.284,0.15,-0.46,9.65,0,0
79.344,-0.31,-0.46,9.5,0,0
79.404,0.15,-1.99,10.11,0,0
79.473,0.77,-2.3,9.81,0,0
79.534,-0.15,-1.99,9.5,0,0
79.594,-0.31,-0.92,9.5,0,0
79.654,-0.31,-0.92,9.35,0,0
79.732,-0.61,0.15,9.19,0,0
79.794,0.31,-0.77,10.42,0,0
79.864,0.46,-1.69,9.96,0,0
79.924,0.31,-2.15,10.11,0,0
79.994,1.07,-2.15,10.88,0,0
80.054,-0.61,-1.07,9.35,0,0
80.114,0.77,-0.15,9.81,0,0
80.174,0.31,-0.46,9.19,0,0
80.234,-0.77,-0.61,8.89,0,0
80.294,-1.23,-1.38,9.5,0,0
80.354,-1.38,-1.23,9.96,0,0
80.414,-0.46,-1.23,9.35,0,0
80.483,0.92,-1.07,10.42,0,0
80.544,1.07,-1.23,10.27,0,0
80.604,0.15,-1.07,9.65,0,0
80.664,-0.15,-1.23,9.35,0,0
80.724,-0.15,-1.53,9.35,0,0
80.784,-0.92,-1.99,8.89,0,0
80.844,-0.77,-2.76,8.73,0,0
80.904,-0.61,-2.76,9.19,0,0
80.964,-0.15,-2.76,9.04,0,0
81.033,-0.31,-2.91,9.35,0,0
81.094,-0.31,-3.37,9.35,0,0
81.154,-0.77,-3.06,9.19,0,0
81.214,-0.77,-2.91,9.81,0,0
81.274,-0.77,-3.37,9.5,0,0
81.334,-0.61,-2.91,9.5,0,0
81.394,-0.46,-3.22,9.19,0,0
81.457,-0.46,-3.22,9.04,0,0
81.524,-0.61,-2.6,9.65,0,0
81.584,0.15,-1.53,9.81,0,0
81.644,-0.61,-1.07,9.19,0,0
81.704,-0.31,-0.46,9.19,0,0
81.764,-0.61,-1.07,10.27,0,0
81.824,-0.46,-1.38,9.81,0,0
81.884,-0.61,-2.3,9.35,0,0
81.945,-0.15,-2.3,9.19,0,0
82.004,-0.15,-1.69,9.65,0,0
82.064,-0.15,-1.69,9.35,0,0
82.124,-0.31,-1.53,9.35,0,0
82.184,-0.15,-1.84,9.19,0,0
82.244,-0.15,-1.69,9.81,0,0
82.313,-0.46,-1.69,9.96,0,0
82.374,-0.15,-1.53,9.96,0,0
82.434,-0.15,-1.38,9.96,0,0
82.494,-0.31,-1.38,9.04,0,0
82.563,-0.31,-1.23,9.35,0,0
82.624,-0.31,-1.07,9.65,0,0
82.684,-0.31,-1.07,9.65,0,0
82.744,0.15,-1.07,9.35,0,0
82.814,-0.31,-1.23,9.65,0,0
82.874,-0.15,-1.07,9.65,0,0
82.934,-0.31,-1.23,9.5,0,0
82.994,-0.15,-1.38,9.65,0,0
83.054,-0.61,-1.53,9.81,0,0
83.114,-0.61,-1.69,9.5,0,0
83.174,-0.15,-1.23,9.81,0,0
83.252,-0.15,-1.23,10.11,0,0
83.314,-0.15,-1.53,10.11,0,0
83.374,0.15,-1.38,9.96,0,0
