time,x-axis,y-axis,z-axis,Event1,Event2,latitude,longitude

67.849,0.68,3.09,8.84,0,0,0,0

67.881,0.83,3.09,8.96,0,0,0,0

67.915,0.61,3.09,9.53,0,0,0,0

67.947,0.53,3.02,9.58,0,0,0,0

67.978,0.53,2.94,9.38,0,0,0,0

68.01,0.57,2.94,9.07,0,0,0,0

68.042,0.68,2.98,8.96,0,0,0,0

68.073,0.91,2.9,8.99,0,0,0,0

68.105,0.8,2.9,9.3,0,0,0,0

68.137,0.8,2.79,9.49,0,0,0,0

68.169,0.99,2.67,9.41,0,0,0,0

68.2,0.72,2.86,9.34,0,0,0,0

68.232,-0.03,3.32,9.19,0,0,0,0

68.264,0.8,2.64,8.08,0,0,0,0

68.295,0.03,1.87,8.42,0,0,0,0

68.327,-1.14,2.41,10.26,0,0,0,0

68.359,-1.14,2.75,9.72,0,0,0,0

68.39,-1.18,2.45,9.34,0,0,0,0

68.422,-1.44,2.67,9.53,0,0,0,0

68.454,-2.14,2.75,10.49,0,0,0,0

68.486,-1.76,2.52,9.92,0,0,0,0

68.518,-1.84,2.37,9.34,0,0,0,0

68.553,-1.42,2.52,9.11,0,0,0,0

68.591,-0.72,2.41,8.84,0,0,0,0

68.629,-1.29,2.14,9.6,0,0,0,0

68.661,-1.42,2.33,9.96,0,0,0,0

68.692,-1.68,2.37,9.64,0,0,0,0

68.724,-1.63,2.14,9.41,0,0,0,0

68.755,-1.68,2.06,9.07,0,0,0,0

68.787,-1.76,2.29,9.38,0,0,0,0

68.819,-1.8,2.25,9.26,0,0,0,0

68.851,-2.06,2.06,9.11,0,0,0,0

68.89,-2.14,2.22,9.38,0,0,0,0

68.929,-1.48,2.22,9.45,0,0,0,0

68.96,-1.33,2.18,9.19,0,0,0,0

68.992,-1.91,2.06,9.38,0,0,0,0

69.023,-2.29,1.99,9.72,0,0,0,0

69.055,-2.14,1.57,9.34,0,0,0,0

69.087,-2.18,1.53,9.41,0,0,0,0

69.118,-1.87,1.38,9.34,0,0,0,0

69.15,-1.87,0.72,9.11,0,0,0,0

69.182,-2.64,1.18,9.64,0,0,0,0

69.213,-2.37,1.76,9.68,0,0,0,0

69.245,-1.14,1.57,8.54,0,0,0,0

69.277,-1.25,1.06,9.3,0,0,0,0

69.308,-1.44,0.95,9.19,0,0,0,0

69.34,-1.33,0.95,9.49,0,0,0,0

69.371,-1.42,1.33,10.07,0,0,0,0

69.403,-1.25,0.8,10.38,0,0,0,0

69.435,-1.25,-0.15,10.42,0,0,0,0

69.466,-0.45,0.49,10.26,0,0,0,0

69.498,-0.45,0.57,10.19,0,0,0,0

69.529,-0.22,0.91,10.19,0,0,0,0

69.561,-0.38,1.06,9.96,0,0,0,0

69.594,-0.34,0.91,9.07,0,0,0,0

69.626,0.3,0.95,8.61,0,0,0,0

69.663,-0.11,1.57,9.68,0,0,0,0

69.7,0.87,0.91,9.19,0,0,0,0

69.738,1.18,1.76,10.3,0,0,0,0

69.77,-0.03,2.33,10.42,0,0,0,0

69.801,-0.03,1.76,9.19,0,0,0,0

69.833,0.49,2.37,10.53,0,0,0,0

69.865,0.57,4.67,9.38,0,0,0,0

69.897,-1.33,3.98,7.97,0,0,0,0

69.929,-2.83,2.25,8.46,0,0,0,0

69.96,-2.14,2.94,9.92,0,0,0,0

69.992,-1.99,2.79,11.25,0,0,0,0

70.024,-2.83,2.06,9.07,0,0,0,0

70.056,-1.99,2.22,7.27,0,0,0,0

70.087,-1.57,1.33,4.97,0,0,0,0

70.119,-2.71,1.33,5.58,0,0,0,0

70.151,-5.43,0.91,12.33,0,0,0,0

70.182,-4.4,-0.76,12.56,0,0,0,0

70.214,-2.6,-0.03,11.03,0,0,0,0

70.246,-2.37,0.87,8.54,0,0,0,0

70.277,-2.18,2.79,8.42,0,0,0,0

70.309,-2.71,1.48,10.38,0,0,0,0

70.341,-2.94,0.15,9.15,0,0,0,0

70.372,-1.99,0.41,9.11,0,0,0,0

70.404,-0.26,1.14,8.31,0,0,0,0

70.436,0,0.64,9.07,0,0,0,0

70.467,-0.41,0.41,9.53,0,0,0,0

70.499,0.19,0.91,8.65,0,0,0,0

70.53,0.99,0.68,8.65,0,0,0,0

70.562,2.18,0.34,9.11,0,0,0,0

70.594,1.8,0.68,8.84,0,0,0,0

70.625,0.83,0.99,8.99,0,0,0,0

70.657,1.42,0.11,11.22,0,0,0,0

70.689,2.06,0.38,10.3,0,0,0,0

70.723,0.15,3.09,8.65,0,0,0,0

70.763,0.91,1.87,10.72,0,0,0,0

70.801,2.14,1.14,11.33,0,0,0,0

70.836,3.17,1.68,11.25,0,0,0,0

70.868,3.7,2.18,9.07,0,0,0,0

70.902,4.13,2.06,8.77,0,0,0,0

70.934,4.7,1.84,9.07,0,0,0,0

70.965,3.83,2.45,7.61,0,0,0,0

70.997,4.25,2.79,7.31,0,0,0,0

71.029,5.48,2.71,6.01,0,0,0,0

71.06,6.05,2.9,5.12,0,0,0,0

71.092,6.28,3.09,5.86,0,0,0,0

71.124,5.97,3.13,5.92,0,0,0,0

71.156,5.43,3.13,6.7,0,0,0,0

71.187,5.43,3.02,7.46,0,0,0,0

71.219,5.54,2.94,7.46,0,0,0,0

71.251,5.63,3.02,7.5,0,0,0,0

71.282,5.35,3.02,7.7,0,0,0,0

71.315,5.05,2.75,7.8,0,0,0,0

71.347,4.7,2.25,8.23,0,0,0,0

71.379,4.32,1.87,8.69,0,0,0,0

71.41,3.83,1.84,9.19,0,0,0,0

71.442,2.83,1.29,9.38,0,0,0,0

71.474,2.41,0.72,9.92,0,0,0,0

71.505,1.29,0.83,10.15,0,0,0,0

71.537,0.83,0.99,10.53,0,0,0,0

71.569,1.25,0.26,9.58,0,0,0,0

71.6,1.61,-0.11,9.6,0,0,0,0

71.632,1.99,-0.03,10.07,0,0,0,0

71.664,1.72,0.22,9.87,0,0,0,0

71.695,1.72,0.19,9.26,0,0,0,0

71.727,1.84,0.34,8.84,0,0,0,0

71.759,1.76,0.49,8.69,0,0,0,0

71.791,1.42,0.3,9.58,0,0,0,0

71.824,1.63,0.3,9.41,0,0,0,0

71.863,1.42,0.07,10.76,0,0,0,0

71.9,0.87,0,10.3,0,0,0,0

71.938,1.23,0.26,9.45,0,0,0,0

71.969,1.38,0.38,9.19,0,0,0,0

72.001,1.14,-0.38,9.83,0,0,0,0

72.033,0.91,-0.26,10.26,0,0,0,0

72.064,1.14,-0.07,10.02,0,0,0,0

72.096,1.44,0.15,9.45,0,0,0,0

72.128,1.91,0.45,9.87,0,0,0,0

72.159,1.99,0.45,10.15,0,0,0,0

72.191,1.95,0.41,10.45,0,0,0,0

72.223,1.44,0.83,10.8,0,0,0,0

72.254,1.33,1.1,10.45,0,0,0,0

72.286,1.23,1.18,9.96,0,0,0,0

72.318,1.72,1.14,9.38,0,0,0,0

72.349,2.18,0.68,9.22,0,0,0,0

72.381,1.87,0.15,9.19,0,0,0,0

72.413,1.87,0.07,8.38,0,0,0,0

72.445,2.18,-0.07,8.23,0,0,0,0

72.476,2.1,-0.19,9.07,0,0,0,0

72.508,2.25,-0.07,9.45,0,0,0,0

72.539,2.18,0.3,9.3,0,0,0,0

72.571,1.8,0.87,9.07,0,0,0,0

72.603,1.33,1.18,9.22,0,0,0,0

72.634,1.06,1.14,9.68,0,0,0,0

72.666,0.91,0.68,10.02,0,0,0,0

72.698,0.41,0.22,10.26,0,0,0,0

72.729,0.26,0.19,10.22,0,0,0,0

72.761,1.1,0.19,10.11,0,0,0,0

72.793,1.84,0.11,10.19,0,0,0,0

72.824,2.03,0,10.11,0,0,0,0

72.856,2.06,0.22,9.64,0,0,0,0

72.889,2.41,0.68,9.38,0,0,0,0

72.922,2.48,0.95,9.03,0,0,0,0

72.962,3.47,1.18,9.22,0,0,0,0

73,2.25,0.99,9.64,0,0,0,0

73.036,0.8,1.53,9.83,0,0,0,0

73.067,1.72,1.63,9.22,0,0,0,0

73.099,2.6,1.1,9.11,0,0,0,0

73.13,2.56,0.91,8.61,0,0,0,0

73.162,2.18,0.99,7.19,0,0,0,0

73.194,2.67,0.41,8.5,0,0,0,0

73.225,3.68,0.45,9.49,0,0,0,0

73.257,3.87,0.95,8.38,0,0,0,0

73.289,2.98,-0.07,8.69,0,0,0,0

73.32,0.45,-0.34,12.26,0,0,0,0

73.352,-0.34,0.45,11.67,0,0,0,0

73.383,0.41,-0.03,9.87,0,0,0,0

73.415,3.47,0.76,9.53,0,0,0,0

73.447,7.15,1.99,7.8,0,0,0,0

73.478,7.42,2.45,5.39,0,0,0,0

73.51,8.8,3.68,2.03,0,0,0,0

73.541,9.11,3.9,0.83,0,0,0,0

73.573,9.11,3.6,2.41,0,0,0,0

73.605,7.5,2.67,2.83,0,0,0,0

73.636,5.78,-0.95,2.71,0,0,0,0

73.668,4.02,3.26,11.95,0,0,0,0

73.7,4.44,5.54,11.03,0,0,0,0

73.731,4.09,3.21,6.43,0,0,0,0

73.763,4.86,2.75,8.8,0,0,0,0

73.794,5.35,2.37,8.96,0,0,0,0

73.826,4.7,2.83,7.8,0,0,0,0

73.858,4.36,2.22,5.43,0,0,0,0

73.889,4.67,0,5.16,0,0,0,0

73.929,4.4,-2.1,12.64,0,0,0,0

73.96,1.44,-2.9,15.51,0,0,0,0

73.993,0.26,-2.03,10.11,0,0,0,0

74.026,3.98,3.41,6.96,0,0,0,0

74.062,7.93,3.32,5.52,0,0,0,0

74.1,4.21,-0.15,13.63,0,0,0,0

74.136,2.22,-1.61,8.31,0,0,0,0

74.167,4.9,-1.29,10.26,0,0,0,0

74.199,6.01,0.11,10.3,0,0,0,0

74.231,5.05,-0.11,7.04,0,0,0,0

74.263,5.78,0.99,6.28,0,0,0,0

74.294,5.97,1.1,8.8,0,0,0,0

74.326,5.9,1.76,8.42,0,0,0,0

74.358,5.52,1.87,8.12,0,0,0,0

74.389,5.54,1.95,7.74,0,0,0,0

74.421,4.9,1.99,7.46,0,0,0,0

74.453,2.9,2.79,8.73,0,0,0,0

74.484,2.64,2.67,7.93,0,0,0,0

74.516,3.98,2.22,7.46,0,0,0,0

74.548,3.41,2.94,7.8,0,0,0,0

74.579,2.6,4.4,9.22,0,0,0,0

74.611,3.36,4.78,9.41,0,0,0,0

74.643,2.83,4.21,8.65,0,0,0,0

74.675,0.45,4.97,9.19,0,0,0,0

74.707,-1.68,5.16,9.38,0,0,0,0

74.738,-2.25,4.29,8.27,0,0,0,0

74.77,-1.48,2.67,5.52,0,0,0,0

74.802,0.11,1.44,5.67,0,0,0,0

74.834,0.41,2.71,7.19,0,0,0,0

74.866,0.61,2.03,7.23,0,0,0,0

74.902,-2.37,3.6,8.5,0,0,0,0

74.934,-5.39,7.5,12.14,0,0,0,0

74.966,-4.32,6.39,12.09,0,0,0,0

74.997,-4.48,4.78,8.58,0,0,0,0

75.029,-5.92,4.21,7.19,0,0,0,0

75.061,-5.58,3.83,8.12,0,0,0,0

75.094,-5.05,3.17,7.15,0,0,0,0

75.126,-5.67,3.51,7.57,0,0,0,0

75.163,-4.44,3.6,9.11,0,0,0,0

75.201,-3.98,3.17,10.45,0,0,0,0

75.239,-5.39,1.72,5.28,0,0,0,0

75.27,-5.58,0.91,3.79,0,0,0,0

75.302,-6.62,1.1,5.2,0,0,0,0

75.334,-6.89,1.06,8.88,0,0,0,0

75.365,-5.86,1.25,10.34,0,0,0,0

75.397,-4.48,0.38,11.65,0,0,0,0

75.428,-2.29,0.22,11.25,0,0,0,0

75.46,-3.26,1.23,9.03,0,0,0,0

75.492,-4.78,1.91,10.22,0,0,0,0

75.523,-4.86,3.41,8.99,0,0,0,0

75.555,-5.28,2.37,5.05,0,0,0,0

75.587,-7.61,2.94,9.03,0,0,0,0

75.619,-6.24,1.33,7.15,0,0,0,0

75.65,-5.09,1.72,4.36,0,0,0,0

75.682,-4.17,0.3,4.86,0,0,0,0

75.713,-7.04,0.38,5.05,0,0,0,0

75.745,-8.38,0.95,7.23,0,0,0,0

75.777,-6.01,-0.76,9.11,0,0,0,0

75.808,-2.75,-2.64,13.02,0,0,0,0

75.84,-3.87,-1.18,12.87,0,0,0,0

75.871,-3.9,-1.29,9.45,0,0,0,0

75.907,-5.16,-0.38,8,0,0,0,0

75.939,-5.92,-0.3,8.19,0,0,0,0

75.971,-6.74,-0.03,8.12,0,0,0,0

76.002,-7.19,-0.07,6.66,0,0,0,0

76.034,-3.94,-1.1,10.26,0,0,0,0

76.066,-2.52,0.83,8.58,0,0,0,0

76.097,-3.79,1.53,6.24,0,0,0,0

76.129,-4.06,0.26,11.41,0,0,0,0

76.161,-2.52,1.18,10.34,0,0,0,0

76.193,-3.17,1.76,9.15,0,0,0,0

76.225,-3.6,0.57,10.34,0,0,0,0

76.263,-4.25,0.34,10.64,0,0,0,0

76.301,-1.91,1.18,9.03,0,0,0,0

76.335,-2.18,2.48,6.85,0,0,0,0

76.366,-2.18,0.99,8.73,0,0,0,0

76.398,-1.18,0.15,8.77,0,0,0,0

76.43,0.45,0.22,7.89,0,0,0,0

76.461,-0.45,0.91,10.15,0,0,0,0

76.493,-1.99,1.38,11.99,0,0,0,0

76.525,-1.57,0.26,9.19,0,0,0,0

76.556,-1.44,0,8.38,0,0,0,0

76.588,-1.76,-0.34,9.49,0,0,0,0

76.62,-2.18,-0.61,10.45,0,0,0,0

76.652,-2.67,-0.57,11.03,0,0,0,0

76.683,-1.95,-0.53,9.72,0,0,0,0

76.715,-1.48,-0.49,9.68,0,0,0,0

76.747,-1.61,-0.95,9.96,0,0,0,0

76.779,-1.91,-1.8,10.19,0,0,0,0

76.811,-1.38,-1.63,9.11,0,0,0,0

76.842,-1.02,-0.22,8.38,0,0,0,0

76.874,-1.1,-1.1,10.07,0,0,0,0

76.912,-1.91,-2.25,11.14,0,0,0,0

76.944,-1.57,-1.44,9.53,0,0,0,0

76.975,-0.61,0.3,8.88,0,0,0,0

77.007,0.15,0.76,8.88,0,0,0,0

77.039,-0.3,0.76,8.84,0,0,0,0

77.07,-1.76,-0.91,10.45,0,0,0,0

77.102,-2.06,-2.06,10.91,0,0,0,0

77.134,-0.95,-1.42,9.6,0,0,0,0

77.165,-0.83,-0.83,9.19,0,0,0,0

77.197,-1.72,-1.02,10.07,0,0,0,0

77.229,-1.25,-0.95,9.68,0,0,0,0

77.26,-0.26,-0.07,9.53,0,0,0,0

77.293,-0.76,0.91,9.3,0,0,0,0

77.326,-2.14,-0.72,8.92,0,0,0,0

77.363,-2.56,-1.8,10.45,0,0,0,0

77.401,-2.41,-1.1,9.6,0,0,0,0

77.439,-1.63,0.15,9.41,0,0,0,0

77.47,-1.48,-0.07,9.81,0,0,0,0

77.502,-2.86,-0.72,9.34,0,0,0,0

77.533,-3.6,-1.1,9.83,0,0,0,0

77.565,-2.86,-0.72,9.45,0,0,0,0

77.596,-2.48,0.76,9.38,0,0,0,0

77.628,-2.67,-0.19,8.99,0,0,0,0

77.66,-3.21,-0.45,9.77,0,0,0,0

77.692,-2.98,-0.22,9.34,0,0,0,0

77.723,-2.25,-0.38,9.11,0,0,0,0

77.755,-2.56,-0.45,9.87,0,0,0,0

77.786,-2.41,-0.19,9.53,0,0,0,0

77.818,-2.37,-0.19,9.3,0,0,0,0

77.849,-2.25,-0.53,9.72,0,0,0,0

77.881,-2.48,-0.34,9.49,0,0,0,0

77.92,-2.29,0,9.45,0,0,0,0

77.952,-2.25,-0.3,9.45,0,0,0,0

77.984,-2.25,-0.53,9.6,0,0,0,0

78.015,-2.33,-0.57,9.81,0,0,0,0

78.047,-2.14,-0.3,9.38,0,0,0,0

78.079,-2.25,-0.22,9.3,0,0,0,0

78.11,-2.56,-0.41,9.45,0,0,0,0

78.142,-2.52,-0.53,9.6,0,0,0,0

78.174,-2.18,-0.34,9.64,0,0,0,0

78.205,-2.22,-0.11,9.34,0,0,0,0

78.237,-2.48,-0.41,9.22,0,0,0,0

78.269,-2.22,-0.19,9.87,0,0,0,0

78.3,-2.45,-0.3,9.53,0,0,0,0

78.332,-2.83,-0.19,9.58,0,0,0,0

78.364,-2.14,-0.34,9.26,0,0,0,0

78.396,-2.1,-0.95,10.19,0,0,0,0

78.429,-2.64,-0.15,9.58,0,0,0,0

78.462,-2.71,0.03,8.69,0,0,0,0

78.5,-2.14,-0.45,9.83,0,0,0,0

78.538,-2.06,-0.45,9.64,0,0,0,0

78.569,-2.41,-0.41,9.3,0,0,0,0

78.601,-2.1,-0.38,9.19,0,0,0,0

78.633,-1.99,-0.72,9.77,0,0,0,0

78.665,-2.1,-0.68,9.92,0,0,0,0

78.697,-1.02,-0.45,9.53,0,0,0,0

78.729,-2.03,-0.45,9.87,0,0,0,0

78.76,-2.79,-0.8,9.41,0,0,0,0

78.792,-1.53,-0.41,9.26,0,0,0,0

78.824,-1.8,-0.38,9.15,0,0,0,0

78.856,-2.18,-0.49,9.83,0,0,0,0

78.887,-2.56,-0.38,10.19,0,0,0,0

78.922,-2.18,-0.38,9.3,0,0,0,0

78.954,-2.48,-0.41,9.45,0,0,0,0

78.985,-2.83,-0.68,9.49,0,0,0,0

79.017,-2.83,-0.83,9.49,0,0,0,0

79.049,-2.9,-0.61,9.72,0,0,0,0

79.08,-2.79,-0.64,9.22,0,0,0,0

79.112,-2.41,-0.3,9.07,0,0,0,0

79.144,-1.87,-0.38,9.45,0,0,0,0

79.176,-2.18,-0.72,9.64,0,0,0,0

79.207,-2.6,-1.02,9.81,0,0,0,0

79.239,-2.45,-0.61,9.6,0,0,0,0

79.271,-2.45,-0.45,9.64,0,0,0,0

79.302,-2.22,-0.19,9.72,0,0,0,0

79.334,-1.25,-0.83,9.92,0,0,0,0

79.365,-0.91,0.53,9.3,0,0,0,0

79.397,-1.53,0.87,9.19,0,0,0,0

79.429,-1.87,-0.03,9.19,0,0,0,0

79.46,-2.1,-0.15,9.53,0,0,0,0

79.492,-1.91,-0.15,9.49,0,0,0,0

79.525,-1.84,-0.76,9.6,0,0,0,0

79.563,-2.03,-0.95,9.72,0,0,0,0

79.601,-2.14,-0.83,9.49,0,0,0,0

79.639,-4.7,0.3,9.22,0,0,0,0

79.671,-3.87,-1.02,10.02,0,0,0,0

79.703,-1.29,-1.23,10.53,0,0,0,0

79.734,1.57,-0.68,9.72,0,0,0,0

79.766,-4.02,0,10.02,0,0,0,0

79.797,-2.94,-0.15,9.83,0,0,0,0

79.829,-2.64,-0.57,9.45,0,0,0,0

79.861,-1.84,0.57,9.19,0,0,0,0

79.892,-1.38,0.38,10,0,0,0,0

79.931,-3.32,-1.57,9.6,0,0,0,0

79.963,-2.6,-1.53,9.58,0,0,0,0

79.995,-2.48,-2.18,10.34,0,0,0,0

80.026,-1.87,-3.32,10.87,0,0,0,0

80.058,-0.07,-3.02,10.61,0,0,0,0

80.09,0.45,-1.61,11.22,0,0,0,0

80.121,2.1,-2.79,10.57,0,0,0,0

80.153,0.91,-3.17,9.58,0,0,0,0

80.185,0.64,-1.57,9.49,0,0,0,0

80.217,0.34,-0.68,10.26,0,0,0,0

80.248,1.23,-1.38,7.74,0,0,0,0

