time,x-axis,y-axis,z-axis,Speedbreaker,Pothole
41.59,0.15,1.84,9.04,0,0
41.659,0.15,1.53,9.5,0,0
41.72,0.61,1.23,9.35,0,0
41.78,0.46,1.69,9.5,0,0
41.84,0.46,1.53,9.04,0,0
41.91,0.61,1.69,9.19,0,0
41.971,0.46,1.23,9.19,0,0
42.03,0.61,1.07,8.12,0,0
42.1,0.31,1.69,10.11,0,0
42.161,0.15,1.53,9.04,0,0
42.22,0.46,1.23,9.5,0,0
42.28,0.46,1.53,9.35,0,0
42.34,0.46,1.53,9.19,0,0
42.4,0.46,1.53,9.04,0,0
42.46,0.46,1.69,9.19,0,0
42.52,0.46,1.53,9.19,0,0
42.585,0.46,1.69,9.19,0,0
42.659,0.77,1.69,9.19,0,0
42.721,0.92,1.84,9.04,0,0
42.78,0.61,1.69,9.19,0,0
42.84,0.61,1.84,9.04,0,0
42.909,0.61,1.99,9.35,0,0
42.97,0.77,2.15,9.35,0,0
43.03,0.61,1.84,9.5,0,0
43.09,0.77,1.69,8.58,0,0
43.16,1.23,1.53,8.89,0,0
43.22,0.92,1.99,9.19,0,0
43.28,0.92,1.99,9.19,0,0
43.34,0.92,1.99,9.19,0,0
43.401,0.77,2.15,9.04,0,0
43.46,0.92,1.99,9.35,0,0
43.52,0.77,1.84,8.89,0,0
43.59,0.15,1.99,9.65,0,0
43.66,-0.31,2.3,8.27,0,0
43.72,-0.61,1.99,9.81,0,0
43.78,-1.23,2.6,7.97,0,0
43.84,-1.53,3.37,8.12,0,0
43.9,-2.3,2.45,9.5,0,0
43.96,-2.6,2.91,9.19,0,0
44.02,-2.45,2.91,8.89,0,0
44.08,-2.6,3.52,9.5,0,0
44.149,-2.6,3.68,8.27,0,0
44.21,-2.91,2.91,7.81,0,0
44.27,-3.37,3.06,7.97,0,0
44.33,-4.75,4.6,7.51,0,0
44.399,-4.44,3.22,6.74,0,0
44.46,-3.98,3.83,8.73,0,0
44.52,-3.83,3.37,8.12,0,0
44.58,-3.68,3.52,8.58,0,0
44.649,-3.52,2.6,7.97,0,0
44.711,-3.52,2.45,7.81,0,0
44.77,-3.37,2.76,8.58,0,0
44.83,-2.6,3.06,8.43,0,0
44.89,-2.3,2.76,8.89,0,0
44.95,-2.76,2.76,7.97,0,0
45.01,-2.6,2.76,9.19,0,0
45.07,-4.29,2.6,7.66,0,0
45.138,-5.06,2.91,8.58,0,0
45.2,-4.44,2.6,7.81,0,0
45.26,-4.6,3.06,8.12,0,0
45.339,-4.29,2.45,7.81,0,0
45.4,-4.14,2.76,7.51,0,0
45.46,-4.14,3.37,8.58,0,0
45.52,-4.6,2.91,7.81,0,0
45.58,-4.6,3.06,7.2,0,0
45.64,-5.67,3.52,6.44,0,0
45.7,-5.06,3.52,7.05,0,0
45.76,-3.52,4.44,8.12,0,0
45.82,-6.44,3.83,6.44,0,0
45.88,-5.52,4.44,7.66,0,0
45.94,-5.82,3.83,6.9,0,0
46,-5.52,3.98,6.44,0,0
46.07,-6.74,4.14,6.13,0,0
46.14,-6.74,3.68,5.82,0,0
46.2,-6.74,4.14,6.28,0,0
46.26,-5.98,4.29,6.28,0,0
46.322,-5.36,4.14,5.52,0,0
46.399,-5.82,5.21,6.13,0,0
46.46,-6.74,3.98,4.9,0,0
46.52,-7.81,4.29,5.52,0,0
46.58,-7.81,4.9,5.52,0,0
46.64,-7.66,4.44,5.98,0,0
46.7,-6.74,4.29,4.14,0,0
46.76,-6.28,4.14,4.29,0,0
46.82,-6.9,4.14,4.75,0,0
46.88,-7.35,3.98,4.44,0,0
46.94,-8.43,4.14,4.14,0,0
47,-8.27,4.44,3.37,0,0
47.06,-8.12,4.29,3.98,0,0
47.125,-7.81,4.29,3.83,0,0
47.19,-7.35,4.29,3.83,0,0
47.25,-7.66,4.29,3.83,0,0
47.31,-7.51,4.6,4.29,0,0
47.37,-7.81,4.9,3.52,0,0
47.431,-7.51,3.98,3.83,0,0
47.49,-7.81,4.6,3.98,0,0
47.559,-7.66,5.06,3.83,0,0
47.628,-7.81,4.29,2.76,0,0
47.69,-7.97,4.29,3.37,0,0
47.75,-7.66,4.44,3.98,0,0
47.82,-7.66,4.44,3.06,0,0
47.88,-7.51,4.44,3.68,0,0
47.94,-7.66,4.44,3.83,0,0
48,-7.97,4.6,3.98,0,0
48.07,-7.81,4.29,3.22,0,0
48.13,-7.66,4.14,3.37,0,0
48.19,-7.66,4.6,4.29,0,0
48.25,-7.05,4.44,2.91,0,0
48.317,-7.35,3.68,2.91,0,0
48.376,-8.43,4.75,3.37,0,0
48.44,-8.58,4.9,2.91,0,0
48.5,-8.12,4.44,3.37,0,0
48.56,-7.81,3.98,3.06,0,0
48.62,-7.2,4.44,3.52,0,0
48.68,-8.12,4.75,3.22,0,0
48.74,-7.97,4.14,2.91,0,0
48.8,-7.81,3.98,3.06,0,0
48.86,-7.51,4.29,3.06,0,0
48.92,-8.43,3.98,2.3,0,0
48.98,-7.97,4.29,2.91,0,0
49.04,-7.81,6.13,3.06,0,0
49.1,-9.19,5.82,1.84,0,0
49.16,-9.04,5.67,0.61,0,0
49.228,-8.43,3.06,1.84,0,0
49.29,-7.97,2.3,1.23,0,0
49.35,-7.97,5.36,1.69,0,0
49.41,-7.66,5.52,0.46,0,0
49.48,-8.27,6.74,-3.68,0,0
49.54,-8.89,4.75,-1.38,0,0
49.6,-8.73,2.15,-1.69,0,0
49.661,-6.44,3.37,0.92,0,0
49.72,-7.35,4.44,-3.06,0,0
49.78,-9.19,3.52,-4.44,0,0
49.84,-8.58,5.06,-4.75,0,0
49.9,-8.58,3.83,-1.99,0,0
49.96,-8.12,2.76,-2.91,0,0
50.02,-10.73,4.6,-3.68,0,0
50.08,-10.11,1.84,-1.69,0,0
50.14,-7.97,2.91,-4.9,0,0
50.2,-7.97,2.6,-4.14,0,0
50.26,-8.89,2.91,-4.29,0,0
50.32,-8.43,3.68,-5.06,0,0
50.388,-8.27,0.15,-3.98,0,0
50.45,-7.97,1.84,-4.6,0,0
50.51,-9.19,5.67,-5.82,0,0
50.579,-9.35,2.6,-4.44,0,0
50.647,-8.27,3.98,-5.21,0,0
50.71,-8.43,2.91,-6.28,0,0
50.77,-7.05,0.77,-6.44,0,0
50.83,-7.35,-0.15,-6.9,0,0
50.89,-2.91,-2.91,-5.52,0,0
50.95,-9.5,3.98,-8.12,0,0
51.01,-6.13,2.6,-6.74,0,0
51.07,-6.44,3.52,-7.51,0,0
51.14,-4.29,-9.5,-5.98,0,0
51.2,-9.65,-5.52,0.61,0,0
51.26,-4.75,3.06,-6.44,0,0
51.32,-6.13,7.51,-4.75,0,0
51.39,-7.51,3.83,-6.59,0,0
51.45,-7.35,1.69,-7.51,0,0
51.51,-8.12,0.15,-7.51,0,0
51.58,-7.81,0.46,-5.52,0,0
51.64,-7.66,1.38,-5.98,0,0
51.7,-10.11,1.53,-4.6,0,0
51.76,-9.04,2.45,-5.06,0,0
51.83,-11.49,0.77,-5.36,0,0
51.89,-2.6,1.84,-5.06,0,0
51.95,-6.74,1.69,-7.35,0,0
52.01,-7.35,1.07,-7.2,0,0
52.07,-6.59,1.53,-7.05,0,0
52.13,-7.35,2.3,-7.35,0,0
52.19,-7.2,3.06,-7.81,0,0
52.25,-4.6,3.22,-7.97,0,0
52.318,-4.6,3.68,-8.73,0,0
52.389,-3.83,3.52,-8.58,0,0
52.45,-3.22,3.22,-7.97,0,0
52.51,-3.68,3.98,-8.43,0,0
52.57,-3.52,3.83,-8.58,0,0
52.639,-3.83,3.98,-8.73,0,0
52.7,-3.68,3.37,-8.27,0,0
52.76,-2.76,4.75,-8.73,0,0
52.82,-4.29,2.76,-8.58,0,0
52.89,-4.14,2.76,-8.89,0,0
52.95,-3.98,2.45,-9.35,0,0
53.01,-4.14,2.91,-8.58,0,0
53.07,-4.44,2.76,-9.04,0,0
53.13,-3.98,2.91,-8.73,0,0
53.191,-3.83,2.45,-8.73,0,0
53.26,-3.98,2.6,-8.73,0,0
53.329,-3.98,2.91,-8.43,0,0
53.39,-4.29,2.6,-8.89,0,0
53.45,-4.14,2.6,-8.89,0,0
53.51,-4.44,2.76,-8.43,0,0
53.57,-4.6,2.6,-8.58,0,0
53.63,-5.52,2.15,-8.73,0,0
53.69,-4.6,2.91,-7.97,0,0
53.75,-3.98,2.91,-7.97,0,0
53.812,-4.75,2.3,-8.73,0,0
53.872,-4.44,2.6,-8.58,0,0
53.942,-5.67,2.45,-7.81,0,0
54.01,-6.74,2.76,-8.58,0,0
54.07,-4.75,1.53,-7.66,0,0
54.135,-6.28,1.84,-8.12,0,0
54.2,-5.98,1.23,-7.81,0,0
54.26,-4.9,0.92,-9.35,0,0
54.33,-5.82,-0.15,-8.27,0,0
54.403,-5.82,0.15,-8.43,0,0
54.47,-5.98,-0.15,-8.89,0,0
54.534,-5.52,-0.31,-7.97,0,0
54.601,-5.21,-0.31,-8.27,0,0
54.66,-5.52,-0.46,-8.73,0,0
54.722,-6.44,1.53,-8.89,0,0
54.792,-5.06,-0.61,-8.89,0,0
54.86,-4.75,-0.31,-9.04,0,0
54.92,-4.75,-0.15,-9.04,0,0
54.984,-4.9,-0.31,-9.04,0,0
55.048,-4.9,-0.46,-9.04,0,0
55.111,-4.29,-0.61,-9.04,0,0
55.18,-4.44,-0.61,-9.35,0,0
55.24,-4.6,-0.46,-9.04,0,0
55.3,-4.44,-0.61,-9.19,0,0
55.36,-4.29,-0.92,-9.04,0,0
55.42,-4.14,-0.92,-9.04,0,0
55.48,-4.29,-1.23,-9.5,0,0
55.54,-4.44,-0.92,-9.35,0,0
55.627,-4.44,-0.61,-9.19,0,0
55.69,-3.98,-1.07,-9.19,0,0
55.75,-4.14,-1.07,-9.5,0,0
55.819,-4.29,-0.61,-9.19,0,0
55.888,-4.29,-0.77,-9.19,0,0
55.952,-3.98,-0.77,-9.35,0,0
56.02,-4.14,-0.77,-9.19,0,0
56.08,-4.29,-0.77,-9.19,0,0
56.148,-4.14,-0.77,-9.35,0,0
56.21,-4.14,-0.61,-9.19,0,0
56.27,-4.29,-0.61,-9.19,0,0
56.33,-4.29,-0.61,-9.19,0,0
56.399,-4.14,-0.61,-9.35,0,0
56.46,-4.29,-0.61,-9.19,0,0
56.52,-4.29,-0.77,-9.19,0,0
56.58,-4.14,-0.61,-9.19,0,0
56.64,-4.14,-0.61,-9.19,0,0
56.7,-4.14,-0.61,-9.19,0,0
56.76,-4.29,-0.77,-9.19,0,0
56.82,-4.29,-0.61,-9.19,0,0
56.88,-4.29,-0.77,-9.19,0,0
56.94,-4.29,-0.61,-9.19,0,0
57,-4.29,-0.61,-9.19,0,0
57.07,-4.29,-0.61,-9.19,0,0
57.13,-4.14,-0.77,-9.19,0,0
57.19,-4.14,-0.61,-9.19,0,0
57.25,-4.29,-0.61,-9.19,0,0
57.313,-4.29,-0.61,-9.35,0,0
57.373,-4.14,-0.77,-9.19,0,0
57.44,-4.29,-0.61,-9.19,0,0
57.5,-4.29,-0.61,-9.19,0,0
57.563,-4.14,-0.61,-9.19,0,0
57.63,-4.14,-0.61,-9.35,0,0
57.69,-4.14,-0.61,-9.19,0,0
57.75,-4.29,-0.61,-9.35,0,0
57.814,-4.14,-0.61,-9.19,0,0
57.878,-4.29,-0.46,-9.19,0,0
57.94,-4.14,-0.61,-9.19,0,0
58,-4.29,-0.61,-9.19,0,0
58.07,-4.14,-0.61,-9.35,0,0
58.137,-4.14,-0.61,-9.19,0,0
58.2,-4.29,-0.61,-9.19,0,0
58.26,-4.14,-0.61,-9.19,0,0
58.329,-4.14,-0.61,-9.35,0,0
58.399,-4.14,-0.61,-9.35,0,0
58.46,-4.14,-0.61,-9.19,0,0
58.52,-4.14,-0.61,-9.19,0,0
58.58,-4.14,-0.61,-9.19,0,0
58.64,-4.14,-0.61,-9.19,0,0
58.7,-4.29,-0.61,-9.19,0,0
58.761,-4.14,-0.61,-9.35,0,0
58.82,-4.29,-0.77,-9.19,0,0
58.89,-4.14,-0.61,-9.19,0,0
58.95,-4.29,-0.77,-9.19,0,0
59.01,-4.29,-0.61,-9.19,0,0
59.07,-4.29,-0.61,-9.19,0,0
59.139,-4.29,-0.61,-9.19,0,0
59.2,-4.14,-0.61,-9.19,0,0
59.26,-4.29,-0.61,-9.35,0,0
59.329,-4.29,-0.61,-9.19,0,0
59.39,-4.14,-0.77,-9.19,0,0
59.45,-4.29,-0.61,-9.19,0,0
59.51,-4.14,-0.61,-9.19,0,0
59.57,-4.14,-0.61,-9.19,0,0
59.64,-4.14,-0.61,-9.19,0,0
59.7,-4.29,-0.61,-9.19,0,0
59.76,-4.29,-0.61,-9.19,0,0
59.82,-4.29,-0.61,-9.19,0,0
59.882,-4.14,-0.61,-9.19,0,0
59.95,-4.14,-0.61,-9.35,0,0
60.01,-4.29,-0.77,-9.19,0,0
60.07,-4.29,-0.77,-9.19,0,0
60.13,-4.29,-0.61,-9.19,0,0
60.19,-4.29,-0.61,-9.35,0,0
60.252,-4.14,-0.61,-9.19,0,0
60.32,-4.29,-0.61,-9.19,0,0
60.39,-4.14,-0.61,-9.35,0,0
60.45,-4.14,-0.61,-9.19,0,0
60.51,-4.14,-0.61,-9.19,0,0
60.58,-4.14,-0.61,-9.19,0,0
60.643,-4.14,-0.61,-9.19,0,0
60.71,-4.14,-0.61,-9.19,0,0
60.77,-4.29,-0.61,-9.19,0,0
60.83,-4.14,-0.61,-9.19,0,0
60.899,-4.14,-0.61,-9.35,0,0
60.96,-4.14,-0.61,-9.35,0,0
61.02,-4.29,-0.61,-9.19,0,0
61.08,-4.29,-0.61,-9.35,0,0
61.14,-4.29,-0.61,-9.19,0,0
61.2,-4.14,-0.61,-9.35,0,0
61.26,-4.14,-0.77,-9.19,0,0
61.329,-4.29,-0.61,-9.19,0,0
61.39,-4.14,-0.61,-9.19,0,0
61.45,-4.14,-0.61,-9.35,0,0
61.51,-4.29,-0.46,-9.19,0,0
61.579,-4.14,-0.61,-9.19,0,0
61.65,-4.29,-0.61,-9.19,0,0
61.71,-4.29,-0.61,-9.04,0,0
61.77,-4.14,-0.61,-9.19,0,0
61.83,-4.29,-0.46,-9.19,0,0
61.89,-4.14,-0.61,-9.19,0,0
61.95,-4.14,-0.61,-9.19,0,0
62.012,-4.14,-0.61,-9.35,0,0
62.08,-4.14,-0.61,-9.19,0,0
62.159,-4.14,-0.61,-9.19,0,0
62.22,-4.29,-0.61,-9.19,0,0
62.28,-4.29,-0.46,-9.35,0,0
62.34,-4.29,-0.61,-9.19,0,0
62.401,-4.14,-0.61,-9.19,0,0
62.46,-4.14,-0.61,-9.35,0,0
62.52,-4.14,-0.46,-9.19,0,0
62.59,-4.14,-0.61,-9.35,0,0
62.666,-4.14,-0.61,-9.35,0,0
62.73,-4.14,-0.61,-9.19,0,0
62.79,-4.14,-0.61,-9.35,0,0
62.85,-4.14,-0.61,-9.19,0,0
62.91,-4.29,-0.61,-9.19,0,0
62.97,-4.29,-0.61,-9.19,0,0
63.03,-4.14,-0.61,-9.19,0,0
63.09,-4.14,-0.61,-9.19,0,0
63.156,-4.14,-0.61,-9.35,0,0
63.22,-4.29,-0.46,-9.19,0,0
63.28,-4.14,-0.61,-9.19,0,0
63.34,-4.14,-0.61,-9.19,0,0
63.409,-4.14,-0.61,-9.19,0,0
63.47,-4.29,-0.61,-9.19,0,0
63.53,-4.14,-0.46,-9.19,0,0
63.59,-4.14,-0.61,-9.19,0,0
63.66,-4.14,-0.61,-9.35,0,0
63.72,-4.14,-0.46,-9.19,0,0
63.78,-4.14,-0.61,-9.19,0,0
63.84,-4.29,-0.61,-9.19,0,0
63.91,-4.14,-0.61,-9.19,0,0
63.97,-4.29,-0.61,-9.19,0,0
64.03,-4.29,-0.61,-9.19,0,0
64.09,-4.29,-0.61,-9.19,0,0
64.155,-4.14,-0.61,-9.35,0,0
64.223,-4.29,-0.46,-9.35,0,0
64.29,-4.14,-0.61,-9.19,0,0
64.35,-4.14,-0.61,-9.19,0,0
64.41,-4.14,-0.61,-9.19,0,0
64.47,-4.29,-0.46,-9.19,0,0
64.53,-4.29,-0.61,-9.19,0,0
64.59,-4.29,-0.46,-9.19,0,0
64.66,-4.29,-0.61,-9.19,0,0
64.72,-4.29,-0.61,-9.35,0,0
64.78,-4.29,-0.61,-9.19,0,0
64.84,-4.14,-0.61,-9.19,0,0
64.91,-4.14,-0.61,-9.19,0,0
64.97,-4.14,-0.61,-9.19,0,0
65.03,-4.14,-0.61,-9.19,0,0
65.09,-4.29,-0.61,-9.19,0,0
65.152,-4.14,-0.61,-9.19,0,0
65.22,-4.29,-0.61,-9.19,0,0
65.28,-4.29,-0.61,-9.19,0,0
65.34,-4.14,-0.61,-9.19,0,0
65.41,-4.14,-0.61,-9.19,0,0
65.47,-4.29,-0.61,-9.19,0,0
65.53,-4.14,-0.61,-9.19,0,0
65.59,-4.29,-0.46,-9.19,0,0
65.65,-4.29,-0.61,-9.35,0,0
65.71,-4.29,-0.46,-9.35,0,0
65.77,-4.14,-0.61,-9.35,0,0
65.83,-4.14,-0.61,-9.19,0,0
65.895,-4.29,-0.61,-9.19,0,0
65.96,-4.29,-0.61,-9.19,0,0
66.026,-4.29,-0.61,-9.19,0,0
66.09,-4.29,-0.61,-9.19,0,0
66.15,-4.14,-0.61,-9.04,0,0
66.21,-4.14,-0.77,-9.19,0,0
66.27,-4.14,-0.61,-9.19,0,0
66.331,-4.29,-0.46,-9.19,0,0
66.391,-4.14,-0.46,-9.19,0,0
66.45,-4.29,-0.61,-9.19,0,0
66.51,-4.14,-0.61,-9.19,0,0
66.57,-4.29,-0.61,-9.19,0,0
66.639,-4.14,-0.61,-9.19,0,0
66.7,-4.14,-0.61,-9.19,0,0
66.76,-4.14,-0.46,-9.19,0,0
66.82,-4.29,-0.61,-9.19,0,0
66.889,-4.29,-0.46,-9.35,0,0
66.95,-4.14,-0.61,-9.19,0,0
67.01,-4.29,-0.61,-9.19,0,0
67.07,-4.29,-0.61,-9.19,0,0
67.139,-4.29,-0.61,-9.19,0,0
67.2,-4.29,-0.61,-9.35,0,0
67.26,-4.29,-0.46,-9.19,0,0
67.329,-4.14,-0.61,-9.35,0,0
67.408,-4.29,-0.46,-9.35,0,0
67.47,-4.29,-0.46,-9.35,0,0
67.53,-4.14,-0.61,-9.35,0,0
67.59,-4.29,-0.46,-9.35,0,0
67.66,-4.29,-0.61,-9.04,0,0
67.72,-4.14,-0.61,-9.19,0,0
67.78,-4.29,-0.61,-9.35,0,0
67.84,-4.29,-0.61,-9.19,0,0
67.906,-4.29,-0.61,-9.19,0,0
67.97,-4.29,-0.61,-9.19,0,0
68.03,-4.29,-0.61,-9.35,0,0
68.09,-4.14,-0.61,-9.19,0,0
68.152,-4.29,-0.61,-9.19,0,0
68.22,-4.14,-0.61,-9.19,0,0
68.28,-4.29,-0.46,-9.19,0,0
68.356,-4.14,-0.61,-9.19,0,0
68.42,-4.14,-0.61,-9.19,0,0
68.48,-4.29,-0.61,-9.19,0,0
68.54,-4.14,-0.46,-9.19,0,0
68.602,-4.29,-0.46,-9.19,0,0
68.67,-4.14,-0.61,-9.19,0,0
68.73,-4.29,-0.61,-9.19,0,0
68.79,-4.14,-0.61,-9.19,0,0
68.85,-4.14,-0.61,-9.19,0,0
68.91,-4.14,-0.61,-9.19,0,0
68.97,-4.29,-0.46,-9.19,0,0
69.03,-4.14,-0.61,-9.19,0,0
69.09,-4.29,-0.46,-9.19,0,0
69.16,-4.29,-0.61,-9.19,0,0
69.22,-4.29,-0.46,-9.35,0,0
69.28,-4.29,-0.61,-9.19,0,0
69.34,-4.29,-0.61,-9.19,0,0
69.41,-4.29,-0.46,-9.19,0,0
69.47,-4.14,-0.46,-9.19,0,0
69.53,-4.29,-0.61,-9.19,0,0
69.59,-4.29,-0.61,-9.19,0,0
69.66,-4.29,-0.61,-9.19,0,0
69.72,-4.29,-0.61,-9.19,0,0
69.78,-4.29,-0.46,-9.19,0,0
69.84,-4.14,-0.46,-9.35,0,0
69.91,-4.29,-0.61,-9.35,0,0
69.971,-4.29,-0.61,-9.19,0,0
70.03,-4.14,-0.46,-9.19,0,0
70.09,-4.29,-0.61,-9.19,0,0
70.158,-4.29,-0.61,-9.19,0,0
70.22,-4.14,-0.61,-9.19,0,0
70.28,-4.29,-0.61,-9.19,0,0
70.34,-4.29,-0.46,-9.35,0,0
70.404,-4.14,-0.61,-9.19,0,0
70.47,-4.29,-0.61,-9.19,0,0
70.53,-4.29,-0.46,-9.35,0,0
70.59,-4.14,-0.61,-9.19,0,0
70.65,-4.14,-0.46,-9.19,0,0
70.71,-4.29,-0.61,-9.19,0,0
70.77,-4.14,-0.61,-9.35,0,0
70.83,-4.14,-0.61,-9.19,0,0
70.89,-4.29,-0.61,-9.19,0,0
70.95,-4.29,-0.61,-9.19,0,0
71.01,-4.29,-0.46,-9.19,0,0
71.07,-4.14,-0.61,-9.19,0,0
71.149,-4.29,-0.61,-9.35,0,0
71.21,-4.29,-0.61,-9.19,0,0
71.27,-4.14,-0.46,-9.19,0,0
71.339,-4.29,-0.61,-9.19,0,0
71.408,-4.14,-0.61,-9.19,0,0
71.47,-4.29,-0.61,-9.19,0,0
71.53,-4.29,-0.61,-9.35,0,0
71.59,-4.29,-0.61,-9.19,0,0
71.65,-4.29,-0.46,-9.19,0,0
71.71,-4.29,-0.46,-9.35,0,0
71.78,-4.14,-0.61,-9.19,0,0
71.84,-4.14,-0.61,-9.19,0,0
71.908,-4.29,-0.61,-9.19,0,0
71.97,-4.29,-0.61,-9.19,0,0
72.03,-4.29,-0.61,-9.19,0,0
72.09,-4.29,-0.61,-9.19,0,0
72.159,-4.29,-0.61,-9.19,0,0
72.22,-4.29,-0.61,-9.19,0,0
72.28,-4.14,-0.61,-9.19,0,0
72.34,-4.14,-0.61,-9.35,0,0
72.4,-4.14,-0.46,-9.19,0,0
72.46,-4.14,-0.61,-9.19,0,0
72.52,-4.29,-0.61,-9.19,0,0
72.586,-4.29,-0.46,-9.35,0,0
72.65,-4.29,-0.61,-9.19,0,0
72.71,-4.14,-0.61,-9.04,0,0
72.77,-4.29,-0.61,-9.19,0,0
72.83,-4.29,-0.46,-9.35,0,0
72.899,-4.29,-0.61,-9.19,0,0
72.96,-4.29,-0.61,-9.19,0,0
73.02,-4.29,-0.61,-9.19,0,0
73.08,-4.29,-0.46,-9.35,0,0
73.15,-4.14,-0.61,-9.19,0,0
73.21,-4.29,-0.46,-9.19,0,0
73.27,-4.14,-0.61,-9.35,0,0
73.33,-4.29,-0.61,-9.19,0,0
73.39,-4.29,-0.61,-9.19,0,0
73.45,-4.29,-0.46,-9.35,0,0
73.51,-4.29,-0.61,-9.19,0,0
73.58,-4.14,-0.61,-9.19,0,0
73.659,-4.29,-0.61,-9.19,0,0
73.72,-4.29,-0.61,-9.19,0,0
73.78,-4.29,-0.61,-9.19,0,0
73.84,-4.29,-0.61,-9.19,0,0
73.91,-4.29,-0.61,-9.19,0,0
73.98,-4.14,-0.61,-9.19,0,0
74.04,-4.29,-0.61,-9.19,0,0
74.1,-4.29,-0.61,-9.19,0,0
74.16,-4.29,-0.61,-9.19,0,0
74.23,-4.29,-0.46,-9.19,0,0
74.29,-4.29,-0.61,-9.19,0,0
74.35,-4.14,-0.61,-9.19,0,0
74.41,-4.29,-0.61,-9.19,0,0
74.471,-4.29,-0.61,-9.19,0,0
74.53,-4.29,-0.61,-9.35,0,0
74.59,-4.29,-0.61,-9.19,0,0
74.65,-4.29,-0.61,-9.19,0,0
74.712,-4.29,-0.61,-9.35,0,0
74.78,-4.14,-0.61,-9.19,0,0
74.84,-4.29,-0.61,-9.19,0,0
74.9,-4.29,-0.46,-9.19,0,0
74.963,-4.29,-0.61,-9.19,0,0
75.03,-4.29,-0.46,-9.19,0,0
75.09,-4.29,-0.61,-9.19,0,0
75.159,-4.29,-0.61,-9.19,0,0
75.22,-4.14,-0.46,-9.19,0,0
75.28,-4.29,-0.61,-9.19,0,0
