time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata
37.749 s,-4.14,3.37,8.12,0,0,unable to access data

37.808 s,-4.29,3.37,8.12,0,0,unable to access data

37.868 s,-4.44,3.37,8.43,0,0,unable to access data

37.929 s,-4.29,3.37,8.27,0,0,unable to access data

37.989000000000004 s,-4.14,3.68,8.43,0,0,unable to access data

38.049 s,-4.29,3.37,7.97,0,0,unable to access data

38.109 s,-4.44,3.37,8.12,0,0,unable to access data

38.169000000000004 s,-4.44,3.52,7.97,0,0,unable to access data

38.229 s,-3.68,3.37,8.43,0,0,unable to access data

38.289 s,-3.98,3.68,8.12,0,0,unable to access data

38.349000000000004 s,-3.68,3.68,8.89,0,0,unable to access data

38.409 s,-3.83,4.14,7.05,0,0,unable to access data

38.469 s,-4.44,4.14,7.97,0,0,unable to access data

38.529 s,-4.14,4.44,7.35,0,0,unable to access data

38.589 s,-4.14,4.6,7.35,0,0,unable to access data

38.648 s,-4.14,4.14,7.97,0,0,unable to access data

38.708 s,-3.83,4.29,8.27,0,0,unable to access data

38.768 s,-3.83,4.14,8.43,0,0,unable to access data

38.829 s,-3.98,4.14,7.81,0,0,unable to access data

38.889 s,-3.98,4.14,7.97,0,0,unable to access data

38.949 s,-4.29,4.44,7.81,0,0,unable to access data

39.009 s,-3.98,3.98,8.12,0,0,unable to access data

39.069 s,-4.29,3.83,7.51,0,0,unable to access data

39.129 s,-3.83,3.68,7.51,0,0,unable to access data

39.189 s,-4.6,3.83,7.51,0,0,unable to access data

39.249 s,-3.98,3.68,7.81,0,0,unable to access data

39.309 s,-4.44,3.06,8.58,0,0,unable to access data

39.369 s,-4.9,3.52,7.81,0,0,unable to access data

39.429 s,-4.75,3.06,8.58,0,0,unable to access data

39.489000000000004 s,-5.36,2.91,9.35,0,0,unable to access data

39.549 s,-6.74,2.91,8.89,0,0,unable to access data

39.609 s,-6.13,2.15,8.89,0,0,unable to access data

39.669000000000004 s,-6.28,2.15,8.12,0,0,unable to access data

39.729 s,-7.35,1.99,8.27,0,0,unable to access data

39.789 s,-7.51,1.23,7.51,0,0,unable to access data

39.849000000000004 s,-7.51,0.31,6.74,0,0,unable to access data

39.909 s,-8.89,0.61,5.82,0,0,unable to access data

39.969 s,-8.89,-1.23,5.67,0,0,unable to access data

40.029 s,-6.28,-1.84,3.68,0,0,unable to access data

40.089 s,-4.29,-1.23,3.06,0,0,unable to access data

40.149 s,-3.52,0.61,4.6,0,0,unable to access data

40.209 s,-3.52,3.52,6.28,0,0,unable to access data

40.269 s,-4.9,6.13,12.11,0,0,unable to access data

40.328 s,-7.97,8.43,11.65,0,0,unable to access data

40.388 s,-7.97,5.52,9.5,0,0,unable to access data

40.449 s,-5.52,3.98,6.9,0,0,unable to access data

40.509 s,-5.21,3.98,6.44,0,0,unable to access data

40.569 s,-3.68,3.98,7.05,0,0,unable to access data

40.629 s,-2.45,3.83,7.51,0,0,unable to access data

40.689 s,-3.22,3.52,7.51,0,0,unable to access data

40.749 s,-4.6,4.44,7.81,0,0,unable to access data

40.809 s,-3.98,4.14,7.35,0,0,unable to access data

40.869 s,-3.37,3.98,8.43,0,0,unable to access data

40.929 s,-3.06,4.14,7.81,0,0,unable to access data

40.989000000000004 s,-2.6,4.29,7.51,0,0,unable to access data

41.049 s,-4.29,4.29,8.43,0,0,unable to access data

41.109 s,-2.76,2.91,9.5,0,0,unable to access data

41.169000000000004 s,-6.13,4.14,8.89,0,0,unable to access data

41.229 s,-4.6,3.98,7.81,0,0,unable to access data

41.289 s,-4.14,4.29,7.81,0,0,unable to access data

41.349000000000004 s,-3.37,4.14,8.58,0,0,unable to access data

41.409 s,-3.68,4.14,7.97,0,0,unable to access data

41.469 s,-4.14,4.14,8.58,0,0,unable to access data

41.529 s,-3.37,3.98,8.27,0,0,unable to access data

41.589 s,-3.83,4.75,8.12,0,0,unable to access data

41.649 s,-3.22,4.44,7.81,0,0,unable to access data

41.709 s,-3.22,5.67,7.05,0,0,unable to access data

41.776 s,-2.6,4.44,8.89,0,0,unable to access data

41.828 s,-3.06,4.6,8.27,0,0,unable to access data

41.888 s,-2.91,4.75,8.43,0,0,unable to access data

41.948 s,-2.45,4.75,7.51,0,0,unable to access data

42.008 s,-2.76,5.06,7.66,0,0,unable to access data

42.069 s,-1.69,5.06,7.35,0,0,unable to access data

42.129 s,-2.6,4.75,8.58,0,0,unable to access data

42.189 s,-2.45,3.98,10.11,0,0,unable to access data

42.249 s,-2.45,4.29,8.73,0,0,unable to access data

42.309 s,-3.22,4.29,8.73,0,0,unable to access data

42.369 s,-3.22,4.44,6.74,0,0,unable to access data

42.429 s,-3.06,4.75,7.51,0,0,unable to access data

42.489000000000004 s,-3.68,5.36,8.27,0,0,unable to access data

42.549 s,-3.83,5.36,7.81,0,0,unable to access data

42.609 s,-3.22,4.75,7.66,0,0,unable to access data

42.669000000000004 s,-2.76,4.6,7.51,0,0,unable to access data

42.728 s,-3.22,5.06,7.35,0,0,unable to access data

42.788000000000004 s,-3.06,5.06,8.43,0,0,unable to access data

42.848 s,-2.15,4.9,8.12,0,0,unable to access data

42.909 s,-0.15,4.29,8.89,0,0,unable to access data

42.969 s,-1.99,4.75,9.96,0,0,unable to access data

43.029 s,-1.07,3.68,10.42,0,0,unable to access data

43.089 s,-0.61,7.05,12.41,0,0,unable to access data

43.149 s,-0.31,5.21,8.27,0,0,unable to access data

43.209 s,2.15,2.3,6.13,0,0,unable to access data

43.269 s,0.31,3.68,4.9,0,0,unable to access data

43.329 s,-0.77,3.06,14.1,0,0,unable to access data

43.389 s,-0.77,4.6,7.66,0,0,unable to access data

43.449 s,-1.23,4.44,5.21,0,0,unable to access data

43.509 s,-1.84,4.14,5.82,0,0,unable to access data

43.568 s,-0.31,1.84,8.12,0,0,unable to access data

43.628 s,-1.84,2.45,10.11,0,0,unable to access data

43.689 s,-1.53,2.76,10.57,0,0,unable to access data

43.749 s,-1.99,3.06,11.34,0,0,unable to access data

43.809 s,-1.38,3.37,9.35,0,0,unable to access data

43.869 s,0.92,2.6,8.73,0,0,unable to access data

43.929 s,0.15,4.14,9.04,0,0,unable to access data

43.989000000000004 s,-0.92,4.44,10.11,0,0,unable to access data

44.049 s,-0.61,4.75,9.5,0,0,unable to access data

44.109 s,-1.69,5.21,7.81,0,0,unable to access data

44.169000000000004 s,-2.45,5.82,6.44,0,0,unable to access data

44.229 s,-1.07,6.13,5.06,0,0,unable to access data

44.289 s,-0.31,6.28,4.9,0,0,unable to access data

44.349000000000004 s,3.52,3.22,11.8,0,0,unable to access data

44.409 s,1.69,5.36,8.89,0,0,unable to access data

44.469 s,1.23,5.36,7.05,0,0,unable to access data

44.529 s,1.84,4.14,8.43,0,0,unable to access data

44.589 s,-1.99,5.52,6.74,0,0,unable to access data

44.649 s,-2.15,5.06,7.05,0,0,unable to access data

44.709 s,-3.37,3.06,5.06,0,0,unable to access data

44.769 s,-3.98,0.31,9.19,0,0,unable to access data

44.829 s,-9.96,1.84,9.5,0,0,unable to access data

44.889 s,-6.59,-1.84,7.66,0,0,unable to access data

44.949 s,-8.12,-1.69,5.21,0,0,unable to access data

45.009 s,-9.65,-0.46,4.75,0,0,unable to access data

45.069 s,-7.66,-2.76,6.74,0,0,unable to access data

45.129 s,-4.75,-4.75,9.5,0,0,unable to access data

45.189 s,-5.06,-7.35,11.95,0,0,unable to access data

45.248 s,-6.59,-3.83,5.52,0,0,unable to access data

45.308 s,-7.97,-2.3,-0.15,0,0,unable to access data

45.368 s,-7.97,-2.3,8.89,0,0,unable to access data

45.429 s,-8.43,1.07,5.98,0,0,unable to access data

45.489000000000004 s,-9.96,-1.23,8.43,0,0,unable to access data

45.549 s,-6.28,-4.75,9.04,0,0,unable to access data

45.609 s,-11.65,-2.6,7.35,0,0,unable to access data

45.669000000000004 s,-4.44,-0.46,9.5,0,0,unable to access data

45.730000000000004 s,-6.13,0.46,7.66,0,0,unable to access data

45.789 s,-2.15,-1.53,7.2,0,0,unable to access data

45.849000000000004 s,-2.91,-2.15,3.83,0,0,unable to access data

45.909 s,-6.28,-3.22,2.91,0,0,unable to access data

45.969 s,-13.02,-0.15,1.84,0,0,unable to access data

46.029 s,-15.32,2.3,6.44,0,0,unable to access data

46.089 s,-11.8,1.07,2.91,0,0,unable to access data

46.149 s,-7.97,-0.15,3.68,0,0,unable to access data

46.209 s,-6.74,-4.9,4.29,0,0,unable to access data

46.269 s,-9.19,-4.14,4.14,0,0,unable to access data

46.329 s,-12.87,-2.76,-1.84,0,0,unable to access data

46.389 s,-8.89,-2.91,6.13,0,0,unable to access data

46.449 s,-3.22,-4.29,5.36,0,0,unable to access data

46.509 s,-7.35,-1.38,6.13,0,0,unable to access data

46.569 s,-7.51,-1.23,6.74,0,0,unable to access data

46.629 s,-6.44,-3.83,5.52,0,0,unable to access data

46.689 s,-8.12,-2.76,6.13,0,0,unable to access data

46.749 s,-7.81,-2.15,4.29,0,0,unable to access data

46.809 s,-7.66,-0.77,7.51,0,0,unable to access data

46.868 s,-6.28,-2.15,7.35,0,0,unable to access data

46.928000000000004 s,-3.52,-5.67,8.58,0,0,unable to access data

46.988 s,-4.14,-2.15,9.35,0,0,unable to access data

47.049 s,-4.44,-1.38,6.59,0,0,unable to access data

47.109 s,-4.9,-3.22,9.81,0,0,unable to access data

47.169000000000004 s,-1.99,0.92,8.12,0,0,unable to access data

47.229 s,-2.6,-1.07,7.05,0,0,unable to access data

47.289 s,-2.76,-3.06,11.34,0,0,unable to access data

47.349000000000004 s,-3.68,-1.69,6.59,0,0,unable to access data

47.409 s,-5.06,0.77,8.43,0,0,unable to access data

47.469 s,-5.06,-3.83,7.81,0,0,unable to access data

47.529 s,-11.95,-0.92,0.61,0,0,unable to access data

47.589 s,-10.88,-4.29,3.22,0,0,unable to access data

47.649 s,-6.59,-6.59,2.91,0,0,unable to access data

47.709 s,-5.52,-4.14,3.52,0,0,unable to access data

47.769 s,-12.41,-1.84,3.37,0,0,unable to access data

47.828 s,-4.14,-0.31,2.91,0,0,unable to access data

47.888 s,-6.28,-7.2,5.82,0,0,unable to access data

47.949 s,-6.44,-6.9,1.99,0,0,unable to access data

48.009 s,-8.12,-6.13,4.44,0,0,unable to access data

48.069 s,-6.28,-6.44,2.76,0,0,unable to access data

48.128 s,-7.81,-5.82,2.45,0,0,unable to access data

48.188 s,-7.05,-7.2,2.15,0,0,unable to access data

48.248 s,-6.59,-7.35,0.77,0,0,unable to access data

48.309 s,-6.9,-8.43,2.15,0,0,unable to access data

48.369 s,-6.44,-8.27,1.38,0,0,unable to access data

48.429 s,-4.14,-8.43,0.31,0,0,unable to access data

48.49 s,-4.14,-9.04,1.23,0,0,unable to access data

48.548 s,-4.75,-9.65,1.23,0,0,unable to access data

48.608000000000004 s,-5.36,-9.35,1.38,0,0,unable to access data

48.669000000000004 s,-7.97,-4.44,-0.46,0,0,unable to access data

48.729 s,-1.23,-9.96,0.46,0,0,unable to access data

48.789 s,-4.9,-7.2,1.53,0,0,unable to access data

48.849000000000004 s,-4.6,-9.81,-0.77,0,0,unable to access data

48.909 s,-3.52,-8.58,1.38,0,0,unable to access data

48.971000000000004 s,-4.44,-7.97,1.07,0,0,unable to access data

49.03 s,-1.23,-1.53,-1.07,0,0,unable to access data

49.089 s,-0.92,-4.75,2.76,0,0,unable to access data

49.149 s,2.15,-9.96,2.91,0,0,unable to access data

49.209 s,-10.11,-19.46,8.58,0,0,unable to access data

49.269 s,-4.6,-8.73,-0.77,0,0,unable to access data

49.329 s,-1.23,-9.5,3.68,0,0,unable to access data

49.389 s,-1.23,-9.96,2.3,0,0,unable to access data

49.449 s,-2.15,-9.65,2.91,0,0,unable to access data

49.509 s,-2.15,-8.73,0.92,0,0,unable to access data

49.569 s,-0.92,-8.58,1.99,0,0,unable to access data

49.629 s,-1.07,-10.88,2.76,0,0,unable to access data

49.689 s,0.31,-8.43,-1.07,0,0,unable to access data

49.749 s,-1.53,-11.34,0.77,0,0,unable to access data

49.809 s,-2.15,-9.19,1.53,0,0,unable to access data

49.869 s,-0.92,-10.57,3.06,0,0,unable to access data

49.929 s,-4.14,-8.89,0.61,0,0,unable to access data

49.989000000000004 s,-4.14,-9.65,0.31,0,0,unable to access data

50.049 s,-4.44,-10.57,1.69,0,0,unable to access data

50.109 s,-0.92,-8.43,-4.75,0,0,unable to access data

50.172000000000004 s,-3.68,-8.27,-4.75,0,0,unable to access data

50.229 s,-1.38,-9.65,-4.75,0,0,unable to access data

50.288000000000004 s,-3.98,-8.58,1.84,0,0,unable to access data

50.348 s,-1.69,-9.35,0.46,0,0,unable to access data

50.409 s,-3.22,-9.04,-0.31,0,0,unable to access data

50.469 s,-2.91,-9.81,0.92,0,0,unable to access data

50.529 s,-2.91,-9.19,-0.77,0,0,unable to access data

50.589 s,-2.45,-9.5,0.46,0,0,unable to access data

50.649 s,-3.22,-9.65,-0.15,0,0,unable to access data

50.709 s,-3.68,-9.96,-0.46,0,0,unable to access data

50.769 s,-4.6,-11.03,0.46,0,0,unable to access data

50.829 s,-3.37,-12.72,-0.46,0,0,unable to access data

50.889 s,-3.37,-6.9,0.46,0,0,unable to access data

50.949 s,-0.92,-8.89,0.92,0,0,unable to access data

51.009 s,-1.53,-8.73,0.92,0,0,unable to access data

51.069 s,-3.52,-9.19,2.45,0,0,unable to access data

51.129 s,-3.22,-11.8,3.06,0,0,unable to access data

51.188 s,2.6,-10.11,-4.6,0,0,unable to access data

51.248 s,1.84,-11.65,-2.3,0,0,unable to access data

51.308 s,-7.51,-10.11,1.07,0,0,unable to access data

51.369 s,-12.11,-7.2,0.61,0,0,unable to access data

51.429 s,-9.5,-5.21,-1.23,0,0,unable to access data

51.489000000000004 s,-7.51,-4.6,3.06,0,0,unable to access data

51.549 s,-7.81,-3.83,5.36,0,0,unable to access data

51.609 s,-4.75,-1.23,4.75,0,0,unable to access data

51.676 s,-5.21,0.92,5.52,0,0,unable to access data

51.729 s,-5.21,3.52,3.52,0,0,unable to access data

51.789 s,-4.75,4.44,3.37,0,0,unable to access data

51.848 s,-6.44,4.9,0.15,0,0,unable to access data

51.908 s,-8.12,5.36,3.37,0,0,unable to access data

51.969 s,-6.13,5.06,3.37,0,0,unable to access data

52.029 s,-6.9,5.36,1.23,0,0,unable to access data

52.089 s,-5.36,5.21,2.3,0,0,unable to access data

52.149 s,-5.21,5.21,6.13,0,0,unable to access data

52.209 s,-4.44,5.52,3.98,0,0,unable to access data

52.269 s,-10.42,5.98,14.56,0,0,unable to access data

52.329 s,-5.98,5.06,7.2,0,0,unable to access data

52.389 s,-5.82,3.68,7.51,0,0,unable to access data

52.449 s,-7.05,3.98,8.43,0,0,unable to access data

52.509 s,-6.28,3.68,7.66,0,0,unable to access data

52.569 s,-5.52,3.68,7.05,0,0,unable to access data

52.629 s,-3.83,2.91,6.44,0,0,unable to access data

52.689 s,-8.58,-0.77,6.13,0,0,unable to access data

52.748 s,-4.14,1.53,3.83,0,0,unable to access data

52.808 s,-7.05,1.53,4.75,0,0,unable to access data

52.869 s,-3.83,-1.99,3.98,0,0,unable to access data

52.929 s,-2.45,-4.29,0.31,0,0,unable to access data

52.989000000000004 s,-3.52,-5.36,-0.15,0,0,unable to access data

53.049 s,-8.43,-6.59,7.35,0,0,unable to access data

53.109 s,-13.18,-11.03,9.35,0,0,unable to access data

53.169000000000004 s,-14.56,-8.73,9.96,0,0,unable to access data

53.229 s,-17.62,-6.13,5.67,0,0,unable to access data

53.289 s,-3.37,-7.35,3.22,0,0,unable to access data

53.349000000000004 s,2.3,-8.73,3.52,0,0,unable to access data

53.409 s,-5.36,-7.66,4.14,0,0,unable to access data

53.468 s,-3.98,-9.19,3.22,0,0,unable to access data

53.528 s,-7.66,-9.35,3.68,0,0,unable to access data

53.588 s,-4.29,-8.58,7.05,0,0,unable to access data

53.649 s,-3.83,-5.82,1.53,0,0,unable to access data

53.709 s,-7.81,-8.43,0.77,0,0,unable to access data

53.769 s,-4.6,-9.04,2.3,0,0,unable to access data

53.829 s,-3.06,-9.65,1.69,0,0,unable to access data

53.889 s,-6.59,-7.66,1.23,0,0,unable to access data

53.949 s,0.92,-12.41,0.77,0,0,unable to access data

54.009 s,-3.52,-10.27,1.69,0,0,unable to access data

54.069 s,-4.9,-9.5,2.6,0,0,unable to access data

54.129 s,-3.83,-7.97,0.46,0,0,unable to access data

54.189 s,-1.84,-9.04,1.07,0,0,unable to access data

54.249 s,-2.45,-6.9,0.77,0,0,unable to access data

54.309000000000005 s,-2.3,-5.82,-0.77,0,0,unable to access data

54.369 s,-0.92,-7.2,3.22,0,0,unable to access data

54.429 s,-0.92,-2.3,0.46,0,0,unable to access data

54.489000000000004 s,0.61,-6.9,4.44,0,0,unable to access data

54.549 s,-2.76,2.3,7.66,0,0,unable to access data

54.609 s,1.23,-6.59,2.6,0,0,unable to access data

54.669000000000004 s,1.69,-10.73,1.07,0,0,unable to access data

54.729 s,1.23,-5.36,3.37,0,0,unable to access data

54.789 s,2.3,-10.73,1.69,0,0,unable to access data

54.849000000000004 s,1.84,-9.81,1.69,0,0,unable to access data

54.909 s,1.84,-9.35,2.76,0,0,unable to access data

54.969 s,2.6,-9.19,1.23,0,0,unable to access data

55.029 s,2.3,-9.5,1.53,0,0,unable to access data

55.088 s,2.15,-9.65,0.61,0,0,unable to access data

55.148 s,2.6,-9.35,0.61,0,0,unable to access data

55.208 s,2.45,-9.35,1.53,0,0,unable to access data

55.269 s,2.15,-9.5,1.53,0,0,unable to access data

55.329 s,1.69,-9.81,1.53,0,0,unable to access data

55.389 s,1.99,-9.5,0.77,0,0,unable to access data

55.449 s,2.76,-9.5,0.46,0,0,unable to access data

55.509 s,2.3,-9.65,1.07,0,0,unable to access data

55.569 s,2.15,-9.65,1.38,0,0,unable to access data

55.629 s,1.53,-9.35,0.31,0,0,unable to access data

