time,x-axis,y-axis,z-axis,Speedbreaker,Pothole
43.121,-2.68,5.6,9.04,0,0
43.192,-2.6,5.01,7.44,0,0
43.261,-1.23,4.33,7.55,0,0
43.333,-1.76,4.94,9.38,0,0
43.398,-3.02,4.94,8.08,0,0
43.466,-2.15,4.29,6.17,0,0
43.531,-1.31,4.86,8.35,0,0
43.599,-2.03,4.71,8.12,0,0
43.667,-3.38,5.37,7.46,0,0
43.738,-1.61,4.4,6.51,0,0
43.801,-1.88,4.71,9.81,0,0
43.87,-2.79,4.82,7.97,0,0
43.933,-2.26,5.01,7.12,0,0
44.002,-1.23,3.83,6.82,0,0
44.072,-3.49,5.75,9.08,0,0
44.132,-2.6,4.71,6.36,0,0
44.199,-1.46,5.24,8.69,0,0
44.265,-2.6,5.6,9.28,0,0
44.333,-1.69,4.29,6.28,0,0
44.401,-1.61,4.79,8.39,0,0
44.474,-2.49,4.9,7.27,0,0
44.551,-2.3,5.63,8.16,0,0
44.624,-1.27,4.48,7.5,0,0
44.692,-2.53,4.94,7.5,0,0
44.764,-2.22,5.28,8.92,0,0
44.828,-2.11,4.37,7.7,0,0
44.89,-1.84,4.4,6.24,0,0
44.953,-2.91,5.79,9,0,0
45.022,-1.99,4.99,8.69,0,0
45.092,-1.88,3.91,6.21,0,0
45.162,-1.95,5.05,8.66,0,0
45.232,-2.22,4.94,9,0,0
45.302,-2.11,5.09,8.2,0,0
45.372,-1.42,4.6,8.05,0,0
45.439,-1.99,4.71,8.5,0,0
45.503,-2.37,4.14,6.59,0,0
45.571,-2.68,5.56,9.08,0,0
45.632,-1.5,4.29,7.04,0,0
45.702,-2.64,4.71,8.16,0,0
45.772,-1.69,4.29,7.82,0,0
45.837,-1.95,4.06,7.63,0,0
45.899,-2.56,4.25,7.93,0,0
45.966,-2.26,4.02,6.97,0,0
46.042,-2.64,5.09,9.04,0,0
46.114,-2.68,4.25,7.63,0,0
46.183,-1.54,4.14,7.55,0,0
46.248,-2.49,4.56,8.31,0,0
46.312,-1.95,4.18,6.78,0,0
46.383,-1.27,3.87,8.01,0,0
46.451,-2.76,4.52,9.04,0,0
46.522,-2.68,5.33,9.96,0,0
46.591,-2.11,3.95,8.27,0,0
46.661,-2.37,3.49,6.47,0,0
46.732,-1.23,3.99,6.85,0,0
46.802,-1.88,4.9,10.34,0,0
46.872,-2.91,4.06,7.86,0,0
46.942,-1.42,3.53,6.66,0,0
47.008,-2.26,4.06,8.54,0,0
47.074,-1.46,3.83,6.74,0,0
47.142,-1.38,4.48,9.89,0,0
47.212,-2.26,3.95,8.24,0,0
47.281,-2.37,3.34,6.82,0,0
47.35,-2.03,4.06,8.05,0,0
47.413,-2.64,4.44,9.72,0,0
47.483,-3.15,4.21,7.04,0,0
47.552,-2.41,4.02,9.15,0,0
47.622,-2.3,4.02,8.69,0,0
47.69,-1.65,4.56,7.59,0,0
47.89,-0.69,3.76,6.7,0,0
47.962,-2.96,4.06,9.66,0,0
48.031,-1.8,3.72,7.35,0,0
48.239,-1.31,3.99,10.15,0,0
48.304,-0.89,3.41,8.08,0,0
48.468,-1.65,3.99,8.96,0,0
48.669,-0.46,3.38,8.58,0,0
48.848,-1.12,4.06,8.43,0,0
48.914,-1.38,3.53,9.15,0,0
48.976,-1.38,3.79,9,0,0
49.038,-0.89,3.21,10.42,0,0
49.198,-0.57,2.91,10.53,0,0
49.264,-0.69,3.17,8.77,0,0
49.332,-1.18,3.17,8.88,0,0
49.513,-1.04,3.34,8.5,0,0
49.579,-0.69,2.76,10.5,0,0
49.646,-2.37,3.99,10.08,0,0
49.711,-1.76,3.11,9.62,0,0
49.787,-1.38,2.26,9.96,0,0
49.853,-2.11,2.68,9.66,0,0
49.916,-2.34,2.98,9.3,1,0
49.975,-3.26,1.95,9.62,1,0
50.043,-2.72,2.49,8.88,1,0
50.112,-1.95,3.3,7.44,1,0
50.18,-1.33,4.06,5.75,1,0
50.378,-1.92,7.7,6.43,1,0
50.453,-2.6,7.35,7.25,1,0
50.521,-3.53,7.16,9.23,0,0
50.586,-3.49,3.6,11.03,0,0
50.651,-2.83,2.41,8.96,0,0
50.713,-2.37,2.87,6.09,0,0
50.781,-1.84,2.3,5.56,0,0
50.845,-1.73,2.72,5.79,0,0
50.912,-1.42,4.44,7.25,0,0
50.982,-1.84,5.67,9.62,0,0
51.051,-2.07,6.13,8.92,0,0
51.127,-3.15,7.21,6.13,0,0
51.192,-3.11,6.82,7.78,0,0
51.258,-3.06,5.71,8.35,0,0
51.323,-2.41,5.71,7.04,0,0
51.391,-2.72,5.48,5.13,0,0
51.463,-1.73,5.71,5.48,0,0
51.531,-2.34,5.75,7.12,0,0
51.604,-2.07,5.6,8.47,0,0
51.669,-1.84,6.55,7.08,0,0
51.865,-2.07,3.99,9.15,0,0
51.934,-2.26,4.99,8.88,0,0
52.001,-0.8,6.36,8.69,0,0
52.061,-1.14,4.63,6.21,0,0
52.128,-1.46,6.05,6.36,0,0
52.194,-1.12,6.4,7.86,0,0
52.261,-0.89,5.94,8.16,0,0
52.33,-0.99,5.09,7.21,0,0
52.394,-1.8,5.41,7.35,0,0
52.462,-1.65,5.63,6.13,0,0
52.531,-2.18,6.55,8.05,0,0
52.595,-2.26,4.48,6.55,0,0
52.658,-1.99,5.24,8.05,0,0
52.839,-0.99,7.01,9.08,0,0
52.904,-0.95,4.82,6.93,0,0
52.972,-0.99,5.94,9.66,0,0
53.041,-1.92,4.63,8.96,0,0
53.107,-0.99,4.67,7.7,0,0
53.173,-0.99,5.98,7.08,0,0
53.241,-1.57,3.72,4.21,0,0
53.311,-1.42,5.6,9.04,0,0
53.378,-3.15,5.05,7.44,0,0
53.445,-2.15,5.79,8.2,0,0
53.514,-1.76,6.02,8.66,0,0
53.581,-1.5,5.09,9.49,0,0
53.652,-0.76,3.57,6.85,0,0
53.716,-0.46,3.83,5.82,0,0
53.789,-1.46,5.9,7.78,0,0
53.852,-2.37,4.48,7.78,0,0
53.917,-1.65,3.83,8.31,0,0
53.981,-2.03,4.94,8.58,0,0
54.05,-2.96,6.21,9.49,0,0
54.112,-2.49,4.33,6.74,0,0
54.181,-1.14,3.68,6.63,0,0
54.255,-1.76,5.13,8.66,0,0
54.318,-2.64,4.48,7.7,0,0
54.381,-1.88,4.52,6.59,0,0
54.44,-1.18,4.99,8.01,0,0
54.503,-1.73,5.13,12.37,0,0
54.572,-3.11,3.45,7.65,0,0
54.641,-1.8,5.41,7.5,0,0
54.71,-0.93,4.21,4.86,0,0
54.773,-2.34,5.33,9.28,0,0
54.841,-3.02,2.83,6.02,0,0
54.904,-3.02,5.56,9.19,0,0
54.972,-1.92,4.99,7.63,0,0
55.042,-2.34,5.33,10.46,0,0
55.112,-1.42,3.87,8.35,0,0
55.182,-1.61,2.98,6.47,0,0
55.252,-1.95,4.25,7.21,0,0
55.322,-2.22,4.06,8.92,0,0
55.382,-1.42,2.83,6.82,0,0
55.451,-3.02,4.25,8.16,0,0
55.524,-2.26,5.05,7.7,0,0
55.591,-2.15,4.71,8.96,0,0
55.662,-2.15,4.14,9.08,0,0
55.721,-1.99,3.02,7.86,0,0
55.8,-2.22,3.41,5.94,0,0
55.864,-2.98,4.82,9.53,0,0
55.934,-2.79,3.95,7.7,0,0
56.002,-2.87,3.91,6.97,0,0
56.068,-1.92,3.21,5.98,0,0
56.134,-3.17,5.33,10,0,0
56.202,-3.53,5.86,7.59,0,0
56.29,-3.3,5.48,7.97,0,0
56.354,-1.5,3.15,7.31,0,0
56.425,-0.99,4.79,7.12,0,0
56.493,-2.22,4.75,6.7,0,0
56.561,-3.38,4.48,7.82,0,0
56.635,-3.91,4.29,8.58,0,0
56.702,-2.76,5.33,7.25,0,0
56.775,-1.76,4.71,6.28,0,0
56.837,-2.72,5.6,8.96,0,0
56.9,-2.22,4.4,5.52,0,0
56.964,-2.64,4.71,8.92,0,0
57.031,-3.79,5.67,8.81,0,0
57.102,-2.6,4.63,5.71,0,0
57.172,-2.45,4.1,7.97,0,0
57.242,-4.18,6.21,10.38,0,0
57.312,-3.49,4.25,6.63,0,0
57.383,-2.96,3.83,6.97,0,0
57.452,-3.21,5.48,8.2,0,0
57.521,-2.83,4.9,7.97,0,0
57.588,-2.26,3.6,6.7,0,0
57.654,-2.53,4.9,7.82,0,0
57.721,-3.49,4.4,7.65,0,0
57.791,-4.29,4.06,8.12,0,0
57.862,-3.45,4.25,8.01,0,0
57.932,-2.22,4.44,8.24,0,0
58.002,-2.68,3.91,7.21,0,0
58.072,-2.26,4.6,7.44,0,0
58.141,-2.64,4.21,8.12,0,0
58.205,-2.68,3.06,6.02,0,0
58.268,-2.53,3.68,8.96,0,0
58.333,-3.02,4.67,8.73,0,0
58.401,-4.37,5.24,8.88,0,0
58.471,-2.56,3.79,5.33,0,0
58.542,-1.54,4.14,8.39,0,0
58.611,-2.15,3.68,8.31,0,0
58.682,-3.87,4.02,8.92,0,0
58.752,-3.17,3.06,5.67,0,0
58.811,-2.96,4.37,9.53,0,0
58.873,-3.41,4.48,9.43,0,0
58.94,-3.26,4.48,9.23,0,0
59.002,-1.5,3.17,5.2,0,0
59.072,-1.88,5.48,9.23,0,0
59.142,-2.76,3.99,6.85,0,0
59.215,-3.26,4.1,7.82,0,0
59.277,-2.22,3.49,8.27,0,0
59.343,-2.68,3.87,9.04,0,0
59.409,-3.83,5.56,10.99,0,0
59.483,-2.07,2.91,6.09,0,0
59.56,-2.45,2.45,6.82,0,0
59.633,-2.07,3.99,8.58,0,0
59.701,-2.83,4.14,11.26,0,0
59.904,-2.6,3.76,7.31,0,0
59.969,-2.79,3.83,4.52,0,0
60.034,-2.68,4.25,3.45,0,0
60.101,-3.02,4.6,3.64,0,0
60.161,-2.53,4.9,6.13,0,0
60.231,-1.69,5.48,8.12,0,0
60.302,-1.8,5.71,8.54,0,0
60.373,-2.18,4.9,8.27,0,0
60.442,-2.72,4.18,7.55,0,0
60.511,-2.56,3.72,8.96,0,0
60.582,-1.5,5.22,10.23,0,0
60.787,-0.93,3.76,8.24,0,0
60.853,-2.22,5.28,9.77,0,0
60.918,-1.14,3.11,8.5,0,0
60.983,-0.65,4.25,8.12,0,0
61.051,-0.23,4.63,8.12,0,0
61.121,-1.54,5.09,8.77,0,0
61.194,-1.65,4.1,7.89,0,0
61.261,-0.27,3.57,7.89,0,0
61.332,0.19,4.6,10.23,0,0
61.406,0.15,4.75,8.16,0,0
61.474,0.34,5.41,10.5,0,0
61.537,-0.27,3.57,8.73,0,0
61.601,-0.27,2.72,7.74,0,0
61.671,-0.57,4.29,10,0,0
61.742,-0.8,2.41,6.55,0,0
61.815,-0.53,4.52,7.35,0,0
61.882,-0.76,4.29,8.5,0,0
61.944,-1.54,5.18,9.85,0,0
62.007,-1.23,5.37,7.63,0,0
62.069,0.38,7.25,10.46,0,0
62.133,-0.5,4.67,7.21,0,0
62.201,0.23,4.52,9.96,0,0
62.272,-0.38,3.41,6.02,0,0
62.342,-0.53,4.9,8.39,0,0
62.41,-1.57,4.21,6.36,0,0
62.484,0,5.63,9.19,0,0
62.551,0.08,5.71,6.47,0,0
62.621,-0.11,6.59,8.62,0,0
62.688,-0.5,5.86,8.85,0,0
62.753,-0.38,5.37,8.12,0,0
62.821,-0.27,4.37,8.39,0,0
62.886,-0.53,4.06,7.78,0,0
62.946,-1.99,5.6,8.96,0,0
63.006,-1.57,4.4,5.98,0,0
63.073,-1.31,5.48,8.88,0,0
63.141,-1.57,5.28,7.31,0,0
63.215,-1.18,5.37,7.12,0,0
63.282,-2.18,5.79,7.86,0,0
63.346,-2.3,5.18,6.89,0,0
63.41,-2.79,5.56,8.62,0,0
63.474,-2.6,4.9,7.16,0,0
63.541,-2.72,5.28,7.12,0,0
63.612,-2.6,5.43,7.04,0,0
63.681,-2.07,5.56,7.7,0,0
63.751,-2.03,5.18,7.44,0,0
63.821,-1.23,5.01,8.08,0,0
63.89,-1.46,4.9,7.31,0,0
63.955,-2.03,5.22,7.78,0,0
64.022,-1.65,5.18,8.54,0,0
64.091,-1.5,4.9,7.93,0,0
64.161,-1.04,4.86,6.85,0,0
64.229,-0.76,4.94,8.2,0,0
64.293,-0.95,5.01,8.62,0,0
64.357,-0.76,4.6,7.25,0,0
64.421,-0.72,4.44,8.01,0,0
64.499,-0.69,4.48,8.24,0,0
64.563,-0.84,4.94,9,0,0
64.631,-0.95,4.52,9.66,0,0
64.701,-1.23,4.02,8.05,0,0
64.767,-0.89,4.9,7.97,0,0
64.832,-0.27,4.44,7.7,0,0
64.905,-0.42,4.9,6.78,0,0
64.972,-0.46,5.09,9,0,0
65.05,-0.8,4.99,10.04,0,0
65.113,-1.14,4.86,9.89,0,0
65.183,-0.93,4.06,7.97,0,0
65.242,-0.95,3.64,8.01,0,0
65.305,-0.95,3.91,7.74,0,0
65.369,-1.69,4.29,8.69,0,0
65.443,-1.12,3.57,7.12,0,0
65.511,-1.69,4.14,10.8,0,0
65.582,-2.03,4.71,8.66,0,0
65.652,-1.99,3.57,7.08,0,0
65.721,-1.84,3.02,8.24,0,0
65.794,-2.53,3.53,9.81,0,0
65.865,-2.34,3.57,7.82,0,0
65.932,-3.17,3.99,9.38,0,0
66.002,-3.02,4.67,8.69,0,0
66.071,-1.92,3.53,5.79,0,0
66.141,-2.45,3.57,8.66,0,0
66.214,-2.07,3.72,8.77,0,0
66.284,-3.11,3.15,8.69,0,0
66.353,-3.53,3.21,8.88,0,0
66.424,-3.3,2.79,7.63,0,0
66.492,-3.53,2.49,9.43,0,0
66.569,-3.76,2.76,8.5,0,0
66.633,-4.4,2.18,7.46,0,0
66.695,-4.14,2.18,7.65,0,0
66.761,-4.1,2.79,8.85,0,0
66.823,-4.4,3.06,7.82,0,0
66.892,-3.79,3.06,8.54,0,0
66.955,-3.53,3.11,8.01,0,0
67.022,-4.44,3.21,8.43,0,0
67.092,-3.91,3.06,7.78,0,0
67.161,-4.14,3.11,8.2,0,0
67.223,-4.48,3.02,8.66,0,0
67.291,-3.68,2.72,7.46,0,0
67.361,-3.95,3.02,9.85,0,0
67.434,-4.21,3.49,7.82,0,0
67.501,-4.02,2.98,7.01,0,0
67.572,-4.1,2.83,7.7,0,0
67.641,-4.25,3.21,8.01,0,0
67.714,-3.87,3.45,7.89,0,0
67.781,-3.99,3.38,7.35,0,0
67.851,-4.29,3.6,7.86,0,0
67.912,-3.79,3.41,8.24,0,0
67.98,-3.49,3.41,8.5,0,0
68.044,-3.34,3.06,6.89,0,0
68.111,-4.4,3.11,8.05,0,0
68.184,-3.76,3.38,8.81,0,0
68.251,-3.53,3.06,6.32,0,0
68.313,-2.83,3.17,8.43,0,0
68.375,-3.45,3.57,9.08,0,0
68.446,-3.26,3.38,8.66,0,0
68.512,-3.17,3.21,8.12,0,0
68.581,-3.17,3.11,8.08,0,0
68.657,-3.26,3.57,7.97,0,0
68.719,-3.3,3.11,6.47,0,0
68.782,-4.06,4.4,8.39,0,0
68.848,-3.68,3.79,7.4,0,0
68.914,-2.68,4.21,8.66,0,0
68.98,-2.87,5.09,14.52,0,0
69.044,-3.11,1.69,11.99,1,0
69.105,-3.38,2.07,5.41,1,0
69.171,-2.6,4.9,5.43,1,0
69.236,-2.45,3.15,2.6,1,0
69.301,-0.99,3.38,-0.23,1,0
69.36,-0.38,4.82,3.57,1,0
69.427,-0.65,4.67,15.4,1,0
69.494,-5.18,3.6,12.34,0,0
69.562,-5.98,3.11,14.1,0,0
69.632,-1.27,4.44,10.42,0,0
69.702,-1.5,5.28,7.25,0,0
69.768,-1.95,2.76,3.87,0,0
69.833,-2.11,3.11,7.16,0,0
69.901,-2.49,1.46,6.21,0,0
69.972,-2.03,-0.76,5.75,0,0
70.042,-0.99,1.31,8.85,0,0
70.112,0.23,4.52,9.7,0,0
70.182,-1.38,6.82,8.12,0,0
70.252,-3.99,9.51,11.69,0,0
70.313,-4.48,6.24,7.93,0,0
70.373,-2.87,3.02,6.32,0,0
70.44,-1.95,2.45,8.77,0,0
70.503,-1.73,3.41,6.36,0,0
70.571,-2.34,5.05,5.6,0,0
70.645,-1.8,4.6,7.08,0,0
70.713,-2.22,4.86,8.35,0,0
70.781,-3.11,6.24,8.62,0,0
70.848,-3.99,6.89,8.08,0,0
70.914,-2.91,5.09,7.78,0,0
70.982,-1.88,3.72,7.65,0,0
71.052,-2.22,3.91,7.01,0,0
71.122,-3.11,5.22,6.93,0,0
71.192,-2.64,4.9,6.66,0,0
71.262,-2.98,3.99,7.44,0,0
71.332,-2.64,5.05,9.7,0,0
71.401,-3.49,5.33,7.31,0,0
71.475,-2.76,3.99,8.12,0,0
71.535,-1.99,3.26,8.01,0,0
71.601,-1.92,3.91,8.05,0,0
71.66,-2.45,4.4,7.78,0,0
71.721,-3.11,4.44,7.59,0,0
71.792,-2.37,4.25,8.24,0,0
71.871,-2.79,4.67,8.01,0,0
71.935,-2.72,4.63,7.97,0,0
72.002,-2.15,4.29,8.24,0,0
72.071,-2.26,4.18,7.5,0,0
72.141,-2.3,4.44,8.2,0,0
72.207,-2.79,4.33,7.5,0,0
