time,x-axis,y-axis,z-axis,Event1,Event2,latitude,longitude
35.153 , -0.61 , 3.52 , 11.65,0,0,0.0 , 0.0
35.213 , 0.92 , 3.98 , 7.2,0,0,0.0 , 0.0
35.273 , 0.46 , 2.3000000000000003 , 10.57,0,0,0.0 , 0.0
35.333 , 1.07 , 3.22 , 7.51,0,0,0.0 , 0.0
35.393 , 0.92 , 3.22 , 10.27,0,0,0.0 , 0.0
35.453 , 0.46 , 3.22 , 7.51,0,0,0.0 , 0.0
35.513 , 0.61 , 3.52 , 8.27,0,0,0.0 , 0.0
35.573 , 1.53 , 3.52 , 11.34,0,0,0.0 , 0.0
35.633 , 0.61 , 3.52 , 9.040000000000001,0,0,0.0 , 0.0
35.693 , 2.15 , 3.52 , 10.57,0,0,0.0 , 0.0
35.753 , 1.99 , 2.6 , 10.73,0,0,0.0 , 0.0
35.813 , 1.3800000000000001 , 3.22 , 10.42,0,0,0.0 , 0.0
35.873 , 2.15 , 2.45 , 6.59,0,0,0.0 , 0.0
35.933 , 1.99 , 1.99 , 7.97,0,0,0.0 , 0.0
35.993 , 0.77 , 5.67 , 10.88,0,0,0.0 , 0.0
36.055 , -1.23 , 5.0600000000000005 , 9.5,0,0,0.0 , 0.0
36.114 , -0.46 , 2.6 , 9.96,0,0,0.0 , 0.0
36.174 , -4.14 , 3.52 , 9.81,0,0,0.0 , 0.0
36.233000000000004 , -0.77 , 1.84 , 9.040000000000001,0,0,0.0 , 0.0
36.293 , -1.07 , 1.23 , 12.72,0,0,0.0 , 0.0
36.353 , -1.3800000000000001 , 5.0600000000000005 , 7.05,0,0,0.0 , 0.0
36.413000000000004 , -3.22 , 3.83 , 8.58,0,0,0.0 , 0.0
36.473 , -0.46 , 2.6 , 9.96,0,0,0.0 , 0.0
36.533 , -0.61 , 4.75 , 7.51,0,0,0.0 , 0.0
36.593 , -0.15 , 2.15 , 8.58,0,0,0.0 , 0.0
36.653 , -3.06 , 4.9 , 12.11,0,0,0.0 , 0.0
36.713 , -0.15 , 4.29 , 8.58,0,0,0.0 , 0.0
36.773 , -0.15 , 2.45 , 7.05,0,0,0.0 , 0.0
36.833 , 0.46 , 0.92 , 8.58,0,0,0.0 , 0.0
36.893 , -0.92 , 2.6 , 7.97,0,0,0.0 , 0.0
36.953 , -2.3000000000000003 , 4.44 , 8.89,0,0,0.0 , 0.0
37.013 , 1.23 , 2.3000000000000003 , 10.27,0,0,0.0 , 0.0
37.073 , -1.23 , 3.68 , 8.43,0,0,0.0 , 0.0
37.133 , 1.07 , 3.22 , 8.89,0,0,0.0 , 0.0
37.195 , -0.46 , 1.3800000000000001 , 12.870000000000001,0,0,0.0 , 0.0
37.255 , -0.77 , 2.45 , 9.5,0,0,0.0 , 0.0
37.314 , -1.99 , 1.99 , 10.42,0,0,0.0 , 0.0
37.374 , -2.15 , 2.45 , 9.5,0,0,0.0 , 0.0
37.433 , -2.3000000000000003 , 1.84 , 10.73,0,0,0.0 , 0.0
37.493 , -1.99 , 1.84 , 8.120000000000001,0,0,0.0 , 0.0
37.553 , -1.99 , 1.53 , 11.8,0,0,0.0 , 0.0
37.613 , -1.3800000000000001 , 1.23 , 8.120000000000001,0,0,0.0 , 0.0
37.673 , -1.3800000000000001 , -0.61 , 8.89,0,0,0.0 , 0.0
37.733000000000004 , -1.84 , 0.92 , 10.73,0,0,0.0 , 0.0
37.793 , -2.15 , 1.07 , 8.120000000000001,0,0,0.0 , 0.0
37.853 , -2.7600000000000002 , 1.84 , 8.120000000000001,0,0,0.0 , 0.0
37.913000000000004 , -1.07 , -0.15 , 11.49,0,0,0.0 , 0.0
37.973 , -2.45 , 1.3800000000000001 , 8.89,0,0,0.0 , 0.0
38.033 , -1.53 , -0.31 , 11.19,0,0,0.0 , 0.0
38.093 , -1.3800000000000001 , 0.77 , 9.65,0,0,0.0 , 0.0
38.153 , -0.46 , -1.07 , 11.950000000000001,0,0,0.0 , 0.0
38.213 , -0.15 , 0.31 , 7.51,0,0,0.0 , 0.0
38.273 , 0.77 , -1.07 , 10.42,0,0,0.0 , 0.0
38.333 , -0.46 , -1.07 , 7.2,0,0,0.0 , 0.0
38.393 , 1.69 , -0.31 , 11.8,0,0,0.0 , 0.0
38.453 , -0.15 , 0.92 , 7.2,0,0,0.0 , 0.0
38.513 , 1.53 , -0.61 , 11.950000000000001,0,0,0.0 , 0.0
38.575 , -0.46 , 0.77 , 6.74,0,0,0.0 , 0.0
38.633 , 1.53 , -0.46 , 13.33,0,0,0.0 , 0.0
38.693 , -0.31 , 0.15 , 8.89,0,0,0.0 , 0.0
38.753 , 1.3800000000000001 , -1.07 , 12.56,0,0,0.0 , 0.0
38.813 , 1.3800000000000001 , 0.15 , 7.97,0,0,0.0 , 0.0
38.873 , -0.61 , -0.31 , 10.42,0,0,0.0 , 0.0
38.933 , -1.84 , 0.31 , 8.58,0,0,0.0 , 0.0
38.993 , -0.61 , -0.61 , 9.040000000000001,0,0,0.0 , 0.0
