time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata

38.834,-0.46,1.99,10.88,0,0,unable to access data

38.893,-0.31,2.15,9.19,0,0,unable to access data

38.953,-0.31,1.84,9.81,0,0,unable to access data

39.013,-0.31,1.69,9.81,0,0,unable to access data

39.073,-0.31,1.53,9.81,0,0,unable to access data

39.135,-0.31,1.69,9.65,0,0,unable to access data

39.194,-0.31,1.69,9.35,0,0,unable to access data

39.254,-0.46,1.84,9.35,0,0,unable to access data

39.314,-0.15,1.69,9.65,0,0,unable to access data

39.374,-0.15,1.69,9.35,0,0,unable to access data

39.434,-0.92,1.69,9.81,0,0,unable to access data

39.494,-0.15,1.69,9.35,0,0,unable to access data

39.554,-0.15,1.38,9.81,0,0,unable to access data

39.616,-0.61,1.38,9.81,0,0,unable to access data

39.675,-0.31,0.77,9.5,0,0,unable to access data

39.735,-0.61,1.38,10.11,0,0,unable to access data

39.794,-0.15,0.92,9.5,0,0,unable to access data

39.855,0.15,0.77,10.57,0,0,unable to access data

39.913,0.15,0.92,9.65,0,0,unable to access data

39.974,0.92,0.46,9.96,0,0,unable to access data

40.034,-0.15,1.38,9.65,0,0,unable to access data

40.094,0.46,0.92,9.96,0,0,unable to access data

40.154,-0.15,0.92,9.81,0,0,unable to access data

40.214,-0.15,0.77,9.81,0,0,unable to access data

40.274,-0.15,1.53,9.81,0,0,unable to access data

40.334,-0.31,1.69,9.81,0,0,unable to access data

40.394,-0.31,1.99,9.5,0,0,unable to access data

40.454,0.15,2.15,9.65,0,0,unable to access data

40.516,-0.31,2.6,9.5,0,0,unable to access data

40.574,0.46,2.45,9.04,0,0,unable to access data

40.634,0.15,2.45,9.19,0,0,unable to access data

40.694,-0.31,2.91,9.04,0,0,unable to access data

40.754,-0.15,2.45,9.5,0,0,unable to access data

40.814,-0.46,3.06,9.19,0,0,unable to access data

40.876,-0.15,2.45,9.04,0,0,unable to access data

40.935,-0.61,2.91,9.96,0,0,unable to access data

40.995,0.15,1.84,10.11,0,0,unable to access data

41.054,0.31,1.69,9.96,0,0,unable to access data

41.114,0.31,1.69,9.5,0,0,unable to access data

41.174,0.61,1.53,9.5,0,0,unable to access data

41.234,0.15,1.84,9.35,0,0,unable to access data

41.294,0.15,1.38,9.65,0,0,unable to access data

41.354,0.15,1.99,9.81,0,0,unable to access data

41.414,0.15,1.84,9.5,0,0,unable to access data

41.474,0.15,2.15,9.65,0,0,unable to access data

41.535,0.61,1.69,9.65,0,0,unable to access data

41.593,0.61,1.99,9.65,0,0,unable to access data

41.653,0.46,1.84,9.5,0,0,unable to access data

41.714,0.15,1.84,9.81,0,0,unable to access data

41.774,0.61,1.69,9.35,0,0,unable to access data

41.834,0.61,1.53,9.81,0,0,unable to access data

41.894,0.61,1.84,9.5,0,0,unable to access data

41.954,0.61,1.69,9.81,0,0,unable to access data

42.014,0.46,1.69,9.5,0,0,unable to access data

42.076,0.46,1.69,9.81,0,0,unable to access data

42.135,0.31,1.69,9.65,0,0,unable to access data

42.194,0.61,1.53,9.5,0,0,unable to access data

42.254,0.31,1.69,9.35,0,0,unable to access data

42.314,0.77,1.53,9.96,0,0,unable to access data

42.374,0.61,1.38,8.73,0,0,unable to access data

42.434,0.31,1.38,9.81,0,0,unable to access data

42.494,0.61,1.69,9.81,0,0,unable to access data

42.554,0.46,1.07,9.81,0,0,unable to access data

42.614,0.31,1.38,9.96,0,0,unable to access data

42.674,-0.15,1.23,9.65,0,0,unable to access data

42.734,0.15,1.38,9.19,0,0,unable to access data

42.794,0.31,0.92,10.11,0,0,unable to access data

42.854,0.15,1.69,9.81,0,0,unable to access data

42.914,0.15,1.38,9.96,0,0,unable to access data

42.974,0.31,1.53,9.5,0,0,unable to access data

43.034,0.46,1.38,9.5,0,0,unable to access data

43.094,0.31,1.23,9.65,0,0,unable to access data

43.154,-0.15,1.69,9.96,0,0,unable to access data

43.214,0.31,0.92,10.11,0,0,unable to access data

43.274,0.15,1.23,9.19,0,0,unable to access data

43.334,0.46,1.23,9.81,0,0,unable to access data

43.393,0.92,0.92,9.96,0,0,unable to access data

43.454,0.46,0.92,9.81,0,0,unable to access data

43.514,0.46,1.07,10.11,0,0,unable to access data

43.574,0.31,1.23,9.96,0,0,unable to access data

43.634,-0.15,1.53,9.5,0,0,unable to access data

43.694,0.15,1.07,9.5,0,0,unable to access data

43.754,-0.15,1.69,9.5,0,0,unable to access data

43.814,0.31,1.53,9.81,0,0,unable to access data

43.874,-0.46,1.53,9.81,0,0,unable to access data

43.934,-0.31,1.53,9.5,0,0,unable to access data

43.994,-0.31,1.23,9.65,0,0,unable to access data

44.054,-0.15,1.38,9.65,0,0,unable to access data

44.114,-0.15,1.38,9.19,0,0,unable to access data

44.174,0.92,1.23,9.65,0,0,unable to access data

44.234,0.31,1.53,9.35,0,0,unable to access data

44.294,1.07,0.92,9.96,0,0,unable to access data

44.354,0.46,1.23,10.11,0,0,unable to access data

44.414,0.46,0.92,9.96,0,0,unable to access data

44.475,0.77,1.53,10.27,0,0,unable to access data

44.534,0.92,1.38,10.27,0,0,unable to access data

44.594,0.92,1.99,10.42,0,0,unable to access data

44.654,1.53,0.92,7.35,0,0,unable to access data

44.714,-0.77,1.53,10.73,0,0,unable to access data

44.774,0.46,1.23,8.89,0,0,unable to access data

44.834,-0.92,1.84,10.42,0,0,unable to access data

44.893,-0.92,2.45,9.19,0,0,unable to access data

44.953,-0.46,2.3,8.73,0,0,unable to access data

45.014,-1.23,2.76,8.12,0,0,unable to access data

45.073,-0.61,1.53,9.65,0,0,unable to access data

45.133,-1.38,2.76,9.81,0,0,unable to access data

45.194,-0.77,2.91,8.58,0,0,unable to access data

45.254,-1.38,3.06,9.65,0,0,unable to access data

45.314,-0.77,3.83,10.11,0,0,unable to access data

45.374,-1.07,2.45,10.27,0,0,unable to access data

45.434,-0.31,2.91,9.04,0,0,unable to access data

45.494,-1.23,3.06,9.81,0,0,unable to access data

45.554,-0.61,3.37,9.81,0,0,unable to access data

45.614,-0.31,2.91,9.19,0,0,unable to access data

45.674,-0.31,2.76,9.04,0,0,unable to access data

45.734,-0.92,3.37,9.65,0,0,unable to access data

45.794,-0.77,2.91,10.27,0,0,unable to access data

45.854,-0.92,3.37,9.35,0,0,unable to access data

45.914,-0.92,2.91,8.73,0,0,unable to access data

45.974,-0.61,3.06,8.73,0,0,unable to access data

46.034,-0.15,2.6,9.65,0,0,unable to access data

46.094,-1.23,2.76,9.19,0,0,unable to access data

46.154,-1.84,3.22,9.35,0,0,unable to access data

46.214,-1.38,2.6,9.19,0,0,unable to access data

46.274,-2.15,3.06,8.73,0,0,unable to access data

46.334,-2.76,2.91,9.35,0,0,unable to access data

46.394,-1.69,2.91,9.35,0,0,unable to access data

46.454,-1.69,3.06,9.35,0,0,unable to access data

46.514,-1.69,3.37,8.89,0,0,unable to access data

46.574,-1.53,3.06,8.73,0,0,unable to access data

46.634,-1.53,2.91,9.19,0,0,unable to access data

46.694,-1.53,2.6,9.19,0,0,unable to access data

46.753,-1.69,2.6,9.19,0,0,unable to access data

46.814,-1.69,2.6,8.89,0,0,unable to access data

46.874,-1.84,2.76,8.73,0,0,unable to access data

46.933,-2.15,2.45,9.19,0,0,unable to access data

46.994,-2.45,3.22,9.19,0,0,unable to access data

47.054,-2.15,2.45,10.57,0,0,unable to access data

47.114,-1.99,2.76,9.04,0,0,unable to access data

47.174,0.77,1.53,5.67,0,0,unable to access data

47.234,0.46,0.92,4.6,0,0,unable to access data

47.294,-1.23,0.31,11.49,0,0,unable to access data

47.354,-4.75,2.45,14.4,0,0,unable to access data

47.414,-4.29,1.38,12.56,0,0,unable to access data

47.474,-2.15,0.77,9.5,0,0,unable to access data

47.534,-0.61,1.23,7.51,0,0,unable to access data

47.594,-0.15,1.38,7.81,0,0,unable to access data

47.654,-1.84,1.23,11.03,0,0,unable to access data

47.714,-3.06,1.99,10.11,0,0,unable to access data

47.774,-2.6,1.84,9.04,0,0,unable to access data

47.834,-2.15,2.15,9.35,0,0,unable to access data

47.894,-1.99,2.15,9.35,0,0,unable to access data

47.954,-1.84,1.69,9.5,0,0,unable to access data

48.014,-2.3,1.53,9.65,0,0,unable to access data

48.074,-2.15,1.53,9.19,0,0,unable to access data

48.134,-1.84,1.38,9.5,0,0,unable to access data

48.194,-1.99,1.69,9.19,0,0,unable to access data

48.254,-1.84,1.84,9.35,0,0,unable to access data

48.314,-1.99,1.53,9.65,0,0,unable to access data

48.374,-2.3,1.99,9.35,0,0,unable to access data

48.434,-2.15,1.69,9.19,0,0,unable to access data

48.494,-2.15,1.53,9.19,0,0,unable to access data

48.554,-2.6,1.99,9.5,0,0,unable to access data

48.614,-2.76,2.15,9.65,0,0,unable to access data

48.674,-2.45,1.69,9.35,0,0,unable to access data

48.734,-2.3,1.23,9.5,0,0,unable to access data

48.794,-2.6,1.07,9.19,0,0,unable to access data

48.854,-2.6,1.38,9.19,0,0,unable to access data

48.914,-2.6,1.53,9.35,0,0,unable to access data

48.974,-2.45,1.53,9.65,0,0,unable to access data

49.034,-2.45,1.38,9.65,0,0,unable to access data

49.094,-2.45,1.38,9.5,0,0,unable to access data

49.154,-2.6,1.38,9.19,0,0,unable to access data

49.214,-2.45,1.38,9.35,0,0,unable to access data

49.274,-2.3,1.23,9.35,0,0,unable to access data

49.334,-2.3,1.07,9.5,0,0,unable to access data

49.394,-2.6,1.23,9.65,0,0,unable to access data

49.454,-2.3,1.23,9.19,0,0,unable to access data

49.514,-2.3,1.07,9.04,0,0,unable to access data

49.574,-2.45,1.23,8.89,0,0,unable to access data

49.634,-2.45,0.77,9.65,0,0,unable to access data

49.694,-1.84,0.61,9.5,0,0,unable to access data

49.754,-0.77,0.61,9.96,0,0,unable to access data

49.814,0.15,-0.31,9.35,0,0,unable to access data

49.874,-1.69,-0.46,10.88,0,0,unable to access data

49.934,-3.37,-0.61,9.81,0,0,unable to access data

49.994,-4.6,-1.38,9.81,0,0,unable to access data

50.053,-6.59,-0.15,8.27,0,0,unable to access data

50.113,-7.05,-0.77,7.81,0,0,unable to access data

50.174,-6.44,0.92,6.9,0,0,unable to access data

50.234,-3.37,-1.53,5.06,0,0,unable to access data

50.294,-3.68,-4.44,4.6,0,0,unable to access data

50.354,-6.28,-3.22,8.89,0,0,unable to access data

50.414,-10.42,-3.98,12.87,0,0,unable to access data

50.474,-9.96,-4.29,6.9,0,0,unable to access data

50.534,-7.66,-5.06,7.66,0,0,unable to access data

50.594,-6.13,-3.68,7.81,0,0,unable to access data

50.654,-4.6,-7.97,7.2,0,0,unable to access data

50.714,-6.59,-4.9,8.58,0,0,unable to access data

50.774,-4.75,-5.67,6.13,0,0,unable to access data

50.834,-4.9,-5.52,5.67,0,0,unable to access data

50.894,-5.21,-5.21,5.67,0,0,unable to access data

50.954,-6.59,-5.82,3.52,0,0,unable to access data

51.014,-2.91,-5.82,8.12,0,0,unable to access data

51.074,-9.04,-6.59,4.9,0,0,unable to access data

51.134,-6.28,-5.98,1.69,0,0,unable to access data

51.194,-4.6,-5.06,7.51,0,0,unable to access data

51.254,-6.59,-5.98,2.45,0,0,unable to access data

51.314,-6.28,-5.36,5.52,0,0,unable to access data

51.374,-9.04,-4.75,3.83,0,0,unable to access data

51.434,-8.89,-5.36,3.37,0,0,unable to access data

51.494,-7.81,-5.36,3.06,0,0,unable to access data

51.554,-7.2,-5.06,3.68,0,0,unable to access data

51.614,-9.19,-5.21,3.22,0,0,unable to access data

51.673,-10.57,-4.75,-0.31,0,0,unable to access data

51.733,-6.44,-3.37,1.99,0,0,unable to access data

51.794,-9.96,-3.98,4.75,0,0,unable to access data

51.854,-10.11,-3.06,10.57,0,0,unable to access data

51.915,-7.97,-2.91,8.43,0,0,unable to access data

51.974,-8.89,-0.46,7.66,0,0,unable to access data

52.034,-4.29,-1.84,8.89,0,0,unable to access data

52.094,-1.07,-1.07,7.05,0,0,unable to access data

52.154,-0.77,-0.61,7.2,0,0,unable to access data

52.214,1.53,-1.07,7.35,0,0,unable to access data

52.274,1.53,-0.92,4.9,0,0,unable to access data

52.334,1.53,-1.69,3.06,0,0,unable to access data

52.394,-0.61,-2.3,7.35,0,0,unable to access data

52.454,-3.37,-3.52,9.65,0,0,unable to access data

