time,x-axis,y-axis,z-axis,Event1,Event2
33.726 , -0.31 , 3.98 , 8.27,0,0
33.795 , -0.61 , 4.14 , 8.58,0,0
33.864 , -0.77 , 3.83 , 8.73,0,0
33.924 , -0.61 , 3.83 , 8.58,0,0
33.984 , -0.46 , 3.68 , 8.43,0,0
34.045 , -0.15 , 4.14 , 8.27,0,0
34.105000000000004 , 0.15 , 4.29 , 7.97,0,0
34.164 , -0.31 , 4.29 , 7.8100000000000005,0,0
34.224000000000004 , -0.46 , 4.29 , 7.8100000000000005,0,0
34.284 , -0.31 , 4.29 , 7.8100000000000005,0,0
34.344 , -0.31 , 4.44 , 8.120000000000001,0,0
34.406 , -0.31 , 4.29 , 8.27,0,0
34.476 , -0.31 , 4.29 , 8.27,0,0
34.544000000000004 , 0.15 , 4.75 , 8.27,0,0
34.604 , 0.15 , 4.29 , 8.120000000000001,0,0
34.665 , 0.15 , 4.29 , 8.27,0,0
34.724000000000004 , 0.15 , 4.44 , 7.97,0,0
34.784 , 0.15 , 4.44 , 8.120000000000001,0,0
34.844 , 0.15 , 4.44 , 8.120000000000001,0,0
34.904 , 0.15 , 3.98 , 8.27,0,0
34.964 , 0.15 , 4.75 , 8.120000000000001,0,0
35.024 , 0.31 , 4.14 , 8.43,0,0
35.084 , 0.46 , 4.29 , 7.97,0,0
35.144 , 0.61 , 4.44 , 7.97,0,0
35.204 , 0.31 , 4.44 , 8.27,0,0
35.264 , 0.46 , 4.29 , 8.120000000000001,0,0
35.326 , 0.15 , 4.14 , 8.27,0,0
35.394 , 0.15 , 4.14 , 8.27,0,0
35.454 , 0.15 , 4.29 , 7.97,0,0
35.52 , 0.15 , 4.14 , 8.120000000000001,0,0
35.584 , 0.46 , 4.44 , 8.27,0,0
35.645 , 0.31 , 4.29 , 8.43,0,0
35.714 , 0.15 , 4.6000000000000005 , 7.97,0,0
35.774 , 0.15 , 4.29 , 8.120000000000001,0,0
35.834 , 0.15 , 4.44 , 8.120000000000001,0,0
35.894 , 0.15 , 4.14 , 8.43,0,0
