time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata
53.843,1.23,4.75,8.43,0,0,unable to access data

53.903,1.69,4.6,8.58,0,0,unable to access data

53.963,1.53,4.44,8.43,0,0,unable to access data

54.023,1.53,4.75,8.27,0,0,unable to access data

54.083,1.53,4.6,8.73,0,0,unable to access data

54.143,1.53,4.6,8.58,0,0,unable to access data

54.203,1.84,3.98,8.73,0,0,unable to access data

54.263,1.69,4.6,8.43,0,0,unable to access data

54.323,1.53,3.83,8.73,0,0,unable to access data

54.383,1.69,3.22,9.5,0,0,unable to access data

54.443,2.15,3.52,9.5,0,0,unable to access data

54.503,1.38,3.22,9.5,0,0,unable to access data

54.563,1.69,3.52,8.73,0,0,unable to access data

54.623,1.53,3.22,9.04,0,0,unable to access data

54.683,1.53,3.37,8.58,0,0,unable to access data

54.743,1.23,3.83,9.5,0,0,unable to access data

54.803,1.53,3.83,8.73,0,0,unable to access data

54.863,1.07,3.83,8.89,0,0,unable to access data

54.923,1.53,3.68,9.19,0,0,unable to access data

54.983,1.53,3.52,9.04,0,0,unable to access data

55.043,0.92,3.68,8.43,0,0,unable to access data

55.103,0.92,3.52,8.58,0,0,unable to access data

55.163,1.23,3.98,9.35,0,0,unable to access data

55.223,1.07,4.44,9.04,0,0,unable to access data

55.283,1.07,5.06,8.43,0,0,unable to access data

55.343,0.77,4.75,8.73,0,0,unable to access data

55.403,0.61,4.9,8.12,0,0,unable to access data

55.463,0.31,4.44,8.73,0,0,unable to access data

55.523,0.31,4.6,7.81,0,0,unable to access data

55.583,0.46,3.98,9.5,0,0,unable to access data

55.643,0.77,4.14,8.27,0,0,unable to access data

55.703,-0.15,4.29,8.89,0,0,unable to access data

55.763,0.92,3.37,9.04,0,0,unable to access data

55.823,0.92,4.14,9.04,0,0,unable to access data

55.883,0.15,3.68,8.89,0,0,unable to access data

55.943,-0.15,3.98,8.89,0,0,unable to access data

56.003,-0.15,3.98,9.19,0,0,unable to access data

56.063,-0.15,3.83,8.73,0,0,unable to access data

56.123,0.31,3.83,9.04,0,0,unable to access data

56.183,-0.15,3.98,9.35,0,0,unable to access data

56.243,-0.15,3.68,8.89,0,0,unable to access data

56.303,-0.15,3.83,9.04,0,0,unable to access data

56.363,-0.31,3.83,9.04,0,0,unable to access data

56.423,0.15,3.98,8.73,0,0,unable to access data

56.483,0.15,3.83,9.35,0,0,unable to access data

56.543,0.15,3.98,9.19,0,0,unable to access data

56.603,0.15,3.98,8.58,0,0,unable to access data

56.663,-0.15,4.14,9.04,0,0,unable to access data

56.723,-0.15,3.83,8.89,0,0,unable to access data

56.783,-0.46,3.83,9.04,0,0,unable to access data

56.843,0.15,3.68,9.04,0,0,unable to access data

56.903,0.15,3.68,8.89,0,0,unable to access data

56.963,-0.15,3.83,8.89,0,0,unable to access data

57.023,0.15,3.68,8.73,0,0,unable to access data

57.083,-0.61,3.98,9.19,0,0,unable to access data

57.143,-0.31,3.83,8.43,0,0,unable to access data

57.203,0.15,3.52,10.88,0,0,unable to access data

57.265,0.46,3.68,7.81,0,0,unable to access data

57.323,-0.15,3.52,10.11,0,0,unable to access data

57.384,-0.15,3.68,8.89,0,0,unable to access data

57.443,-0.15,3.52,9.19,0,0,unable to access data

57.503,0.15,3.37,9.04,0,0,unable to access data

57.563,-0.31,3.68,9.19,0,0,unable to access data

57.623,-0.15,3.68,9.04,0,0,unable to access data

57.683,-0.15,3.83,9.35,0,0,unable to access data

57.743,0.31,3.52,9.04,0,0,unable to access data

57.803,0.31,3.98,9.19,0,0,unable to access data

57.863,0.31,3.68,8.73,0,0,unable to access data

57.923,0.61,3.52,8.89,0,0,unable to access data

57.983,0.31,3.52,8.58,0,0,unable to access data

58.043,0.46,3.68,8.89,0,0,unable to access data

58.103,0.15,3.52,8.58,0,0,unable to access data

58.163,0.31,3.52,9.81,0,0,unable to access data

58.223,-0.46,3.98,8.89,0,0,unable to access data

58.286,-0.31,3.83,8.43,0,0,unable to access data

58.345,-0.46,3.68,8.43,0,0,unable to access data

58.405,-1.23,4.44,10.27,0,0,unable to access data

58.464,-1.23,4.29,9.35,0,0,unable to access data

58.523,-1.23,4.44,8.12,0,0,unable to access data

58.583,-1.23,3.06,9.19,0,0,unable to access data

58.643,-0.31,3.37,9.81,0,0,unable to access data

58.703,-0.15,2.45,9.35,0,0,unable to access data

58.763,-0.15,2.91,10.11,0,0,unable to access data

58.823,-0.31,2.6,9.5,0,0,unable to access data

58.883,-0.77,2.91,9.35,0,0,unable to access data

58.943,-0.77,2.3,8.89,0,0,unable to access data

59.004,-0.92,2.6,9.81,0,0,unable to access data

59.063,-0.46,2.15,9.65,0,0,unable to access data

59.123,0.31,1.84,9.5,0,0,unable to access data

59.183,0.31,2.6,10.11,0,0,unable to access data

59.244,-0.15,2.91,8.43,0,0,unable to access data

59.303,-1.07,3.22,9.04,0,0,unable to access data

59.363,-0.31,2.91,9.35,0,0,unable to access data

59.424,0.31,2.76,8.27,0,0,unable to access data

59.483,-0.92,1.23,11.65,0,0,unable to access data

59.543,-1.23,2.15,9.35,0,0,unable to access data

59.603,-1.38,2.3,9.81,0,0,unable to access data

59.663,-1.38,2.76,9.04,0,0,unable to access data

59.723,-0.77,2.3,9.19,0,0,unable to access data

59.783,-0.31,1.99,9.5,0,0,unable to access data

59.843,-0.46,1.99,8.73,0,0,unable to access data

59.903,-0.31,1.99,9.35,0,0,unable to access data

59.963,-1.38,1.84,9.65,0,0,unable to access data

60.023,-0.77,2.3,9.35,0,0,unable to access data

60.083,-1.23,2.3,9.35,0,0,unable to access data

60.144,-3.68,3.37,9.65,0,0,unable to access data

60.205,-1.84,2.6,9.35,0,0,unable to access data

60.265,-1.84,1.07,10.27,0,0,unable to access data

60.324,-0.77,2.15,9.65,0,0,unable to access data

60.384,-0.61,2.15,9.5,0,0,unable to access data

60.444,-0.61,1.84,9.5,0,0,unable to access data

60.503,-0.77,1.99,9.81,0,0,unable to access data

60.563,-0.61,2.15,9.35,0,0,unable to access data

60.623,-0.61,2.15,9.65,0,0,unable to access data

60.683,-0.61,1.99,9.5,0,0,unable to access data

60.743,-0.61,1.99,9.65,0,0,unable to access data

60.803,-0.61,1.99,9.5,0,0,unable to access data

60.863,-0.61,2.15,9.65,0,0,unable to access data

60.923,-0.46,1.99,9.5,0,0,unable to access data

60.983,-0.46,2.3,9.5,0,0,unable to access data

61.043,-0.31,2.15,9.5,0,0,unable to access data

61.103,-0.46,2.15,9.5,0,0,unable to access data

61.163,-0.46,2.3,9.65,0,0,unable to access data

61.223,-0.61,1.99,9.35,0,0,unable to access data

61.283,-0.61,2.15,9.65,0,0,unable to access data

61.343,-0.77,2.15,9.65,0,0,unable to access data

61.403,-0.61,2.3,9.5,0,0,unable to access data

61.463,-0.61,2.15,9.5,0,0,unable to access data

61.523,-0.46,1.99,9.5,0,0,unable to access data

61.583,-0.46,2.15,9.65,0,0,unable to access data

61.643,-0.61,2.15,9.65,0,0,unable to access data

61.703,-0.46,2.15,9.65,0,0,unable to access data

61.763,-0.46,2.3,9.65,0,0,unable to access data

61.823,-0.46,2.15,9.5,0,0,unable to access data

61.883,-0.61,2.15,9.65,0,0,unable to access data

61.943,-0.61,2.15,9.65,0,0,unable to access data

62.003,-0.61,2.15,9.65,0,0,unable to access data

62.063,-0.46,2.15,9.5,0,0,unable to access data

62.123,-0.46,1.99,9.35,0,0,unable to access data

62.183,-0.61,2.15,9.65,0,0,unable to access data

62.243,-0.61,2.3,9.5,0,0,unable to access data

62.303,-0.31,2.15,9.65,0,0,unable to access data

62.363,-0.31,1.99,9.5,0,0,unable to access data

62.423,-0.61,2.3,9.65,0,0,unable to access data

62.483,-0.46,2.15,9.81,0,0,unable to access data

62.543,-0.46,2.15,9.5,0,0,unable to access data

62.603,-0.61,2.3,9.5,0,0,unable to access data

62.663,-0.31,2.15,9.65,0,0,unable to access data

62.723,-0.61,2.15,9.35,0,0,unable to access data

62.783,-0.77,2.15,9.65,0,0,unable to access data

62.843,-0.46,2.3,9.35,0,0,unable to access data

62.903,-0.46,2.15,9.5,0,0,unable to access data

62.963,-0.31,1.99,9.65,0,0,unable to access data

63.023,-0.61,2.15,9.5,0,0,unable to access data

63.083,-0.46,2.15,9.5,0,0,unable to access data

63.143,-0.46,2.15,9.5,0,0,unable to access data

63.203,-0.46,2.15,9.35,0,0,unable to access data

63.263,-0.46,2.15,9.5,0,0,unable to access data

63.323,-0.31,2.3,9.65,0,0,unable to access data

63.383,-0.31,1.99,9.5,0,0,unable to access data

63.443,-0.46,1.99,9.5,0,0,unable to access data

63.503,-0.15,1.99,9.65,0,0,unable to access data

63.563,-0.31,2.3,9.5,0,0,unable to access data

63.623,-0.15,2.15,9.5,0,0,unable to access data

63.683,-0.31,2.3,9.5,0,0,unable to access data

63.743,-0.31,2.15,9.65,0,0,unable to access data

63.803,-0.31,2.3,9.35,0,0,unable to access data

63.863,-0.31,2.15,9.5,0,0,unable to access data

63.923,-0.31,1.99,9.5,0,0,unable to access data

63.983,-0.31,2.45,9.65,0,0,unable to access data

64.043,-0.31,2.3,9.65,0,0,unable to access data

64.103,-0.31,2.15,9.5,0,0,unable to access data

64.163,-0.15,1.99,9.5,0,0,unable to access data

64.223,-0.31,2.15,9.65,0,0,unable to access data

64.283,-0.15,2.15,9.5,0,0,unable to access data

64.343,-0.31,2.15,9.5,0,0,unable to access data

64.403,-0.31,2.3,9.65,0,0,unable to access data

64.463,0.15,1.99,9.65,0,0,unable to access data

64.523,1.07,1.69,9.19,0,0,unable to access data

64.583,0.31,1.99,10.27,0,0,unable to access data

64.643,-0.15,2.3,9.5,0,0,unable to access data

64.703,-0.15,1.53,9.81,0,0,unable to access data

64.763,0.61,1.69,9.65,0,0,unable to access data

64.823,-0.15,1.38,10.27,0,0,unable to access data

64.883,0.77,1.99,9.5,0,0,unable to access data

64.943,0.15,2.6,8.58,0,0,unable to access data

65.003,-0.77,2.6,9.04,0,0,unable to access data

65.063,0.31,1.84,9.35,0,0,unable to access data

65.123,-0.31,1.38,9.81,0,0,unable to access data

65.183,-1.07,2.76,9.35,0,0,unable to access data

65.243,-0.46,2.45,9.35,0,0,unable to access data

65.303,-0.92,3.22,9.5,0,0,unable to access data

65.363,-0.46,2.6,8.12,0,0,unable to access data

65.423,-0.92,2.6,7.97,0,0,unable to access data

65.483,-1.38,2.6,9.35,0,0,unable to access data

65.543,-0.15,1.38,13.18,0,0,unable to access data

65.603,0.31,1.38,8.73,0,0,unable to access data

65.663,-0.77,2.3,10.57,0,0,unable to access data

65.723,-0.61,2.3,9.35,0,0,unable to access data

65.783,-0.46,1.84,9.65,0,0,unable to access data

65.843,-0.77,2.76,8.27,0,0,unable to access data

65.903,-1.23,1.23,11.19,0,0,unable to access data

65.963,-1.23,2.45,9.5,0,0,unable to access data

66.023,-1.23,1.99,9.81,0,0,unable to access data

66.085,-1.53,3.06,8.89,0,0,unable to access data

66.143,-1.53,2.6,9.04,0,0,unable to access data

66.203,1.23,2.15,10.27,0,0,unable to access data

66.263,1.99,2.45,8.27,0,0,unable to access data

66.323,0.61,2.15,9.96,0,0,unable to access data

66.383,0.77,1.84,10.73,0,0,unable to access data

66.443,0.77,1.84,10.27,0,0,unable to access data

66.503,0.46,2.15,8.58,0,0,unable to access data

66.563,-2.15,2.76,8.73,0,0,unable to access data

66.623,-1.69,1.53,7.66,0,0,unable to access data

66.683,-2.3,2.15,8.12,0,0,unable to access data

66.743,-1.38,3.22,9.96,0,0,unable to access data

66.803,-2.6,3.68,11.34,0,0,unable to access data

66.863,-1.23,2.3,9.19,0,0,unable to access data

66.923,-1.23,2.3,9.35,0,0,unable to access data

66.983,-0.46,2.76,10.11,0,0,unable to access data

67.043,-1.23,2.91,9.35,0,0,unable to access data

67.103,-1.69,2.91,9.35,0,0,unable to access data

67.163,-0.92,2.91,8.89,0,0,unable to access data

67.223,-1.99,1.53,9.5,0,0,unable to access data

67.283,-2.6,1.53,9.35,0,0,unable to access data

67.343,-1.53,1.53,7.97,0,0,unable to access data

67.403,-1.07,1.23,9.81,0,0,unable to access data

67.463,-2.15,2.91,10.88,0,0,unable to access data

67.523,-1.99,2.6,9.81,0,0,unable to access data

67.583,-3.06,1.38,7.81,0,0,unable to access data

67.643,-1.07,0.77,8.58,0,0,unable to access data

67.703,-0.77,1.53,10.27,0,0,unable to access data

67.763,-0.31,2.15,11.65,0,0,unable to access data

67.823,-1.99,1.99,10.73,0,0,unable to access data

67.883,-1.53,1.53,9.35,0,0,unable to access data

67.943,-1.84,1.53,8.89,0,0,unable to access data

68.003,-2.3,1.69,9.5,0,0,unable to access data

68.063,-1.99,1.53,9.19,0,0,unable to access data

68.123,-2.15,1.53,9.96,0,0,unable to access data

68.183,-1.38,1.69,9.35,0,0,unable to access data

68.243,-1.69,1.53,8.73,0,0,unable to access data

68.303,-0.77,1.38,9.35,0,0,unable to access data

68.363,-1.23,1.84,9.35,0,0,unable to access data

68.423,-0.77,1.69,9.81,0,0,unable to access data

68.483,-0.92,1.84,9.96,0,0,unable to access data

68.543,-0.31,1.23,9.81,0,0,unable to access data

68.603,-1.23,1.69,9.35,0,0,unable to access data

68.663,-0.46,1.38,9.81,0,0,unable to access data

68.723,-1.07,1.84,9.65,0,0,unable to access data

68.783,-1.07,1.07,8.89,0,0,unable to access data

68.843,-1.84,0.31,8.73,0,0,unable to access data

68.903,-2.15,0.31,7.51,0,0,unable to access data

68.963,-2.45,0.46,5.82,0,0,unable to access data

69.023,-2.76,1.99,11.95,0,0,unable to access data

69.083,-2.91,4.29,15.48,0,0,unable to access data

69.143,-2.45,2.76,10.57,0,0,unable to access data

69.203,-0.92,1.69,9.96,0,0,unable to access data

69.263,-2.15,1.38,8.73,0,0,unable to access data

69.323,-2.45,0.92,9.35,0,0,unable to access data

69.383,-1.99,1.07,9.04,0,0,unable to access data

69.443,-2.6,1.53,9.65,0,0,unable to access data

69.503,-2.15,1.99,10.57,0,0,unable to access data

69.563,-1.84,1.84,9.65,0,0,unable to access data

69.623,-1.69,1.84,9.5,0,0,unable to access data

69.683,-1.23,1.23,8.73,0,0,unable to access data

69.743,-1.38,1.53,8.58,0,0,unable to access data

69.803,-1.53,1.84,9.81,0,0,unable to access data

69.863,-0.92,2.3,9.35,0,0,unable to access data

69.923,-1.23,2.76,10.11,0,0,unable to access data

69.983,-0.31,2.76,9.5,0,0,unable to access data

70.043,-1.23,2.6,9.04,0,0,unable to access data

70.103,-0.77,2.45,9.65,0,0,unable to access data

70.163,-1.38,1.84,10.11,0,0,unable to access data

70.223,-1.53,2.3,9.19,0,0,unable to access data

70.283,-1.99,2.45,8.89,0,0,unable to access data

70.343,-1.69,2.3,8.43,0,0,unable to access data

70.403,-2.3,2.76,9.5,0,0,unable to access data

70.465,-1.84,2.91,9.96,0,0,unable to access data

70.523,-1.99,2.76,9.65,0,0,unable to access data

70.583,-0.92,2.45,9.19,0,0,unable to access data

70.643,0.61,2.45,9.35,0,0,unable to access data

70.703,3.22,1.53,8.43,0,0,unable to access data

70.763,5.36,1.53,8.89,0,0,unable to access data

70.823,4.75,1.38,6.9,0,0,unable to access data

70.883,5.21,1.53,9.04,0,0,unable to access data

70.943,3.22,2.3,8.12,0,0,unable to access data

71.003,3.68,1.69,8.12,0,0,unable to access data

71.063,4.9,1.99,8.12,0,0,unable to access data

71.123,2.76,2.3,9.5,0,0,unable to access data

71.183,2.45,1.84,9.04,0,0,unable to access data

71.243,2.76,2.3,9.65,0,0,unable to access data

71.303,2.6,2.15,9.5,0,0,unable to access data

71.363,2.45,2.45,9.5,0,0,unable to access data

71.423,2.3,2.15,9.65,0,0,unable to access data

71.483,2.45,1.84,9.19,0,0,unable to access data

71.543,1.84,1.99,9.5,0,0,unable to access data

71.603,2.15,1.84,9.65,0,0,unable to access data

71.663,1.53,2.3,9.19,0,0,unable to access data

71.723,1.99,1.38,9.19,0,0,unable to access data

71.783,0.92,1.99,8.73,0,0,unable to access data

71.843,0.15,1.84,8.58,0,0,unable to access data

71.903,0.31,0.92,9.5,0,0,unable to access data

71.963,0.31,0.46,9.5,0,0,unable to access data

72.023,0.31,-0.46,9.5,0,0,unable to access data

72.083,-0.46,0.15,9.65,0,0,unable to access data

72.143,-3.37,-0.77,5.06,0,0,unable to access data

72.203,-5.21,-0.31,8.27,0,0,unable to access data

72.263,-1.84,0.31,11.49,0,0,unable to access data

72.323,1.69,-0.15,9.5,0,0,unable to access data

72.383,1.69,1.38,7.35,0,0,unable to access data

72.443,3.22,-0.77,12.41,0,0,unable to access data

72.503,-1.53,0.31,10.88,0,0,unable to access data

72.563,-3.22,-7.51,16.4,0,0,unable to access data

72.623,-3.52,-2.15,9.19,0,0,unable to access data

72.683,-4.44,-1.23,8.43,0,0,unable to access data

72.743,-2.91,-0.92,9.65,0,0,unable to access data

72.803,-1.99,2.45,6.28,0,0,unable to access data

72.863,2.15,0.46,9.65,0,0,unable to access data

72.923,0.77,1.07,9.35,0,0,unable to access data

72.983,-0.15,1.38,9.96,0,0,unable to access data

73.043,-0.15,1.38,9.65,0,0,unable to access data

73.103,-0.15,1.23,9.65,0,0,unable to access data

73.163,-0.15,1.38,9.65,0,0,unable to access data

73.223,-0.31,1.38,9.65,0,0,unable to access data

73.283,-0.31,1.38,9.65,0,0,unable to access data

73.343,-0.15,1.38,9.65,0,0,unable to access data

73.403,-0.15,1.38,9.65,0,0,unable to access data

73.463,-0.15,1.38,9.81,0,0,unable to access data

73.523,-0.15,1.38,9.65,0,0,unable to access data

73.583,-0.15,1.38,9.65,0,0,unable to access data

73.643,-0.15,1.38,9.81,0,0,unable to access data

73.703,-0.15,1.38,9.81,0,0,unable to access data

73.763,-0.31,1.38,9.81,0,0,unable to access data

73.823,-0.15,1.23,9.65,0,0,unable to access data

73.883,-0.46,1.23,9.65,0,0,unable to access data

73.943,-0.15,1.38,9.65,0,0,unable to access data

74.003,-0.15,1.38,9.81,0,0,unable to access data

74.063,-0.31,1.38,9.81,0,0,unable to access data

74.123,-0.15,1.23,9.81,0,0,unable to access data

74.183,-0.31,1.23,9.65,0,0,unable to access data

74.243,-0.31,1.23,9.65,0,0,unable to access data

74.303,-0.31,1.23,9.65,0,0,unable to access data

74.363,-0.31,1.23,9.81,0,0,unable to access data

74.423,-0.15,1.53,9.65,0,0,unable to access data

74.483,-0.15,1.23,9.65,0,0,unable to access data

74.543,-0.15,1.07,9.5,0,0,unable to access data

74.603,-0.31,1.38,9.65,0,0,unable to access data

74.663,-0.15,1.23,9.65,0,0,unable to access data

74.723,-0.31,1.38,9.65,0,0,unable to access data

74.783,-0.46,1.38,9.81,0,0,unable to access data

74.843,-0.31,1.38,9.65,0,0,unable to access data

74.903,-0.15,1.38,9.81,0,0,unable to access data

74.963,-0.31,1.23,9.81,0,0,unable to access data

75.023,-0.15,1.23,9.65,0,0,unable to access data

75.083,-0.15,1.23,9.81,0,0,unable to access data

75.143,-0.31,1.23,9.81,0,0,unable to access data

75.203,-0.46,1.38,9.65,0,0,unable to access data

75.263,-0.15,1.38,9.65,0,0,unable to access data

75.323,-0.15,1.38,9.81,0,0,unable to access data

75.383,-0.15,1.38,9.65,0,0,unable to access data

75.443,-0.15,1.53,9.65,0,0,unable to access data

75.503,-0.15,1.38,9.65,0,0,unable to access data

75.563,-0.46,1.38,9.5,0,0,unable to access data

75.623,-0.31,1.23,9.81,0,0,unable to access data

75.683,-0.46,1.23,9.81,0,0,unable to access data

75.743,-0.46,1.38,9.81,0,0,unable to access data

75.803,-0.31,1.38,9.81,0,0,unable to access data

75.863,-0.15,1.23,9.65,0,0,unable to access data

75.923,-0.15,1.23,9.65,0,0,unable to access data

75.983,-0.15,1.38,9.81,0,0,unable to access data

76.043,-0.15,1.38,9.65,0,0,unable to access data

76.103,-0.31,1.23,9.81,0,0,unable to access data

76.163,-0.15,1.38,9.81,0,0,unable to access data

76.223,-0.31,1.38,9.65,0,0,unable to access data

76.283,-0.15,1.38,9.65,0,0,unable to access data

76.343,-0.31,1.53,9.65,0,0,unable to access data

76.403,-0.15,1.38,9.65,0,0,unable to access data

76.463,-0.31,1.23,9.5,0,0,unable to access data

76.523,-0.31,1.23,9.65,0,0,unable to access data

76.583,-0.31,1.38,9.65,0,0,unable to access data

76.643,-0.31,1.38,9.65,0,0,unable to access data

76.703,-0.31,1.38,9.65,0,0,unable to access data

76.763,-0.31,1.23,9.65,0,0,unable to access data

76.823,-0.15,1.23,9.81,0,0,unable to access data

76.883,-0.15,1.23,9.65,0,0,unable to access data

76.943,-0.15,1.38,9.65,0,0,unable to access data

77.003,-0.31,1.38,9.65,0,0,unable to access data

77.063,-0.31,1.23,9.5,0,0,unable to access data

77.123,-0.31,1.38,9.96,0,0,unable to access data

77.183,-0.31,1.53,9.5,0,0,unable to access data

77.243,-0.31,1.23,9.65,0,0,unable to access data

77.303,-0.31,1.23,9.65,0,0,unable to access data

77.363,-0.31,1.38,9.5,0,0,unable to access data

77.423,-0.31,1.23,9.65,0,0,unable to access data

77.483,-0.31,1.38,9.81,0,0,unable to access data

77.543,-0.31,1.23,9.65,0,0,unable to access data

77.603,-0.31,1.23,9.81,0,0,unable to access data

77.663,-0.15,1.38,9.81,0,0,unable to access data

77.723,-0.15,1.23,9.81,0,0,unable to access data

77.783,-0.15,1.38,9.65,0,0,unable to access data

77.843,-0.31,1.53,9.81,0,0,unable to access data

77.903,-0.31,1.23,9.65,0,0,unable to access data

77.963,-0.31,1.38,9.81,0,0,unable to access data

78.023,-0.31,1.38,9.65,0,0,unable to access data

78.083,-0.31,1.38,9.5,0,0,unable to access data

78.143,-0.31,1.38,9.81,0,0,unable to access data

78.203,-0.31,1.69,9.81,0,0,unable to access data

