time,x-axis,y-axis,z-axis,Event1,Event2
22.909 , -0.73 , 6.09 , 7.2700000000000005,0,0
22.972 , -0.46 , 5.74 , 7.390000000000001,0,0
23.034 , -0.65 , 6.09 , 8.0,0,0
23.097 , -0.54 , 6.2 , 7.890000000000001,0,0
23.16 , -0.84 , 6.58 , 8.35,0,0
23.222 , -0.92 , 6.13 , 8.35,0,0
23.285 , -1.0 , 5.97 , 7.2700000000000005,0,0
23.348 , -1.0 , 6.13 , 7.390000000000001,0,0
23.411 , -0.77 , 5.67 , 7.54,0,0
23.473 , -0.54 , 5.55 , 6.8500000000000005,0,0
23.536 , -0.6900000000000001 , 6.13 , 7.3100000000000005,0,0
23.599 , -0.31 , 6.09 , 7.73,0,0
23.662 , -0.19 , 5.63 , 7.01,0,0
23.725 , -0.5 , 5.78 , 7.04,0,0
23.788 , -0.34 , 5.63 , 7.62,0,0
23.851 , -0.65 , 6.2 , 7.5,0,0
23.914 , -0.84 , 6.3500000000000005 , 8.31,0,0
23.977 , -1.6500000000000001 , 7.390000000000001 , 8.040000000000001,0,0
24.04 , -3.1 , 7.7700000000000005 , 8.5,0,0
24.105 , -2.11 , 6.8500000000000005 , 7.12,0,0
24.168 , -1.45 , 6.05 , 8.65,0,0
24.231 , -1.76 , 7.2700000000000005 , 9.69,0,0
24.294 , -1.49 , 8.35 , 8.120000000000001,0,0
24.364 , -0.65 , 5.55 , 8.61,0,0
24.427 , -0.46 , 7.43 , 5.28,0,0
24.490000000000002 , 1.11 , 8.35 , 1.53,0,0
24.553 , 2.91 , 5.67 , 1.07,0,0
24.616 , 2.34 , 8.77 , 1.3,0,0
24.679000000000002 , 0.61 , 8.35 , 2.68,0,0
24.742 , -0.08 , 6.97 , 3.02,0,0
24.805 , 1.07 , 10.07 , 2.72,0,0
24.868000000000002 , 1.1500000000000001 , 8.35 , 2.2600000000000002,0,0
24.931 , 0.0 , 7.2 , 4.0200000000000005,0,0
24.994 , -0.15 , 7.04 , 5.09,0,0
25.057000000000002 , -0.5 , 6.28 , 6.78,0,0
25.12 , -1.95 , 6.05 , 9.15,0,0
25.183 , -1.26 , 7.54 , 8.77,0,0
25.246000000000002 , -2.41 , 6.8100000000000005 , 9.42,0,0
25.309 , -0.73 , 7.01 , 8.27,0,0
25.373 , -1.76 , 7.2700000000000005 , 5.74,0,0
25.436 , -1.68 , 5.4 , 7.7700000000000005,0,0
25.499 , -1.22 , 6.78 , 5.9,0,0
25.562 , -0.73 , 6.58 , 6.55,0,0
25.623 , -0.42 , 6.3500000000000005 , 7.01,0,0
25.686 , -0.46 , 6.58 , 6.8100000000000005,0,0
25.749 , -1.34 , 6.93 , 6.3500000000000005,0,0
25.816 , -1.8 , 6.74 , 6.51,0,0
25.879 , -1.68 , 6.93 , 5.51,0,0
25.946 , -1.8800000000000001 , 7.3500000000000005 , 5.28,0,0
26.008 , -2.22 , 5.93 , 6.55,0,0
26.071 , -1.57 , 5.82 , 5.44,0,0
26.133 , -0.19 , 6.51 , 6.32,0,0
26.196 , -0.73 , 8.38 , 8.31,0,0
26.259 , -2.6 , 7.54 , 10.91,0,0
26.322 , -1.72 , 8.61 , 8.38,0,0
26.385 , -3.02 , 7.69 , 10.8,0,0
26.448 , -4.48 , 6.47 , 8.5,0,0
26.51 , -1.8 , 4.48 , 4.36,0,0
26.573 , 1.26 , 5.67 , 2.45,0,0
26.636 , 1.42 , 8.73 , -2.2600000000000002,0,0
26.699 , 0.54 , 9.88 , -2.5300000000000002,0,0
26.762 , -3.75 , 7.62 , 0.92,0,0
26.825 , -3.33 , 6.58 , 0.61,0,0
26.888 , -2.91 , 11.14 , -2.99,0,0
26.951 , -8.08 , 10.14 , -3.06,0,0
27.014 , -5.93 , 9.38 , -3.98,0,0
27.077 , -5.13 , 7.54 , -0.61,0,0
27.141000000000002 , -0.77 , 9.57 , -4.82,0,0
27.204 , -0.04 , 5.74 , -3.37,0,0
27.267 , 2.41 , 13.13 , -3.25,0,0
27.331 , -1.68 , 4.86 , -1.53,0,0
27.394000000000002 , 0.54 , 8.540000000000001 , -0.5,0,0
27.457 , 1.8800000000000001 , 8.88 , -1.8,0,0
27.52 , 0.77 , 8.38 , -2.6,0,0
27.583000000000002 , 1.72 , 10.41 , -1.9100000000000001,0,0
27.646 , 1.61 , 3.37 , -2.3000000000000003,0,0
27.709 , 1.76 , 2.91 , -3.83,0,0
27.772000000000002 , 0.96 , 19.6 , 0.34,0,0
27.835 , 1.61 , 2.72 , -2.11,0,0
27.898 , -0.08 , 10.14 , -2.7600000000000002,0,0
27.961000000000002 , 1.49 , 7.54 , -1.45,0,0
28.024 , 1.3800000000000001 , 10.03 , -2.0300000000000002,0,0
28.087 , 3.25 , 9.950000000000001 , -1.99,0,0
28.150000000000002 , 2.49 , 10.14 , -1.8800000000000001,0,0
28.213 , 2.3000000000000003 , 7.8100000000000005 , -0.88,0,0
28.276 , 1.8800000000000001 , 8.27 , -0.88,0,0
28.339000000000002 , 2.7600000000000002 , 10.8 , -0.61,0,0
28.402 , 2.56 , 8.69 , -0.5,0,0
28.465 , 2.41 , 9.11 , -0.84,0,0
28.528000000000002 , 1.9100000000000001 , 9.46 , 0.46,0,0
28.591 , 2.18 , 8.84 , -0.38,0,0
28.655 , 2.2600000000000002 , 9.15 , -0.42,0,0
28.718 , 2.72 , 9.15 , -0.46,0,0
28.781000000000002 , 2.41 , 8.88 , -0.23,0,0
28.844 , 2.45 , 9.950000000000001 , -0.61,0,0
28.907 , 3.02 , 9.950000000000001 , -0.5700000000000001,0,0
28.97 , 2.83 , 10.83 , -0.61,0,0
29.033 , 3.79 , 10.53 , -0.31,0,0
29.096 , 2.95 , 8.92 , -0.23,0,0
29.159 , 2.95 , 8.35 , 0.23,0,0
29.222 , 3.87 , 9.69 , 0.23,0,0
29.285 , 3.29 , 7.7700000000000005 , -0.08,0,0
29.348 , 3.37 , 8.38 , 0.0,0,0
29.413 , 3.06 , 8.08 , 0.5,0,0
29.476 , 2.68 , 7.58 , 0.19,0,0
29.541 , 3.25 , 9.76 , 0.19,0,0
29.602 , 3.52 , 10.22 , -0.04,0,0
29.662 , 3.22 , 9.88 , -0.27,0,0
29.725 , 3.06 , 10.6 , -0.08,0,0
29.788 , 3.29 , 10.18 , -0.23,0,0
29.851 , 3.41 , 9.23 , -0.19,0,0
29.914 , 3.18 , 9.38 , -0.27,0,0
29.977 , 3.33 , 9.3 , 0.42,0,0
30.04 , 2.91 , 8.19 , 0.0,0,0
30.104 , 3.56 , 10.22 , 0.0,0,0
30.167 , 3.37 , 9.53 , 0.04,0,0
30.231 , 3.52 , 9.34 , -0.31,0,0
30.294 , 3.06 , 9.19 , -0.11,0,0
30.363 , 2.99 , 8.84 , 0.19,0,0
30.427 , 2.91 , 8.38 , 0.08,0,0
30.490000000000002 , 3.33 , 9.88 , -0.19,0,0
30.553 , 3.02 , 9.3 , -0.08,0,0
30.616 , 2.68 , 8.23 , -0.11,0,0
30.679000000000002 , 3.48 , 9.57 , 0.08,0,0
30.743000000000002 , 3.71 , 9.53 , -0.19,0,0
30.806 , 3.41 , 8.65 , 0.08,0,0
30.869 , 2.79 , 8.38 , -0.04,0,0
30.932000000000002 , 3.48 , 10.07 , -0.19,0,0
30.995 , 3.06 , 8.77 , -0.54,0,0
31.058 , 3.68 , 9.88 , -0.5700000000000001,0,0
31.121000000000002 , 2.3000000000000003 , 8.65 , -0.11,0,0
31.184 , 2.68 , 8.42 , -0.42,0,0
31.247 , 2.91 , 8.38 , -0.5,0,0
31.310000000000002 , 3.1 , 10.450000000000001 , -0.5,0,0
31.373 , 3.14 , 9.57 , -0.42,0,0
31.436 , 3.56 , 10.07 , -0.92,0,0
31.499000000000002 , 3.45 , 9.46 , -0.65,0,0
31.562 , 3.14 , 8.23 , -0.5700000000000001,0,0
31.625 , 3.06 , 9.15 , -0.38,0,0
31.689 , 3.52 , 8.8 , 0.11,0,0
31.752 , 3.52 , 8.540000000000001 , -0.46,0,0
31.815 , 3.75 , 9.53 , -0.42,0,0
31.878 , 3.6 , 8.65 , -0.65,0,0
31.941 , 3.64 , 8.8 , -0.65,0,0
32.004 , 3.18 , 8.96 , -0.34,0,0
32.067 , 3.25 , 7.890000000000001 , -0.54,0,0
32.13 , 3.45 , 7.8100000000000005 , -0.96,0,0
32.193 , 3.68 , 9.72 , -0.38,0,0
32.256 , 3.06 , 7.8100000000000005 , -0.42,0,0
32.319 , 3.75 , 9.3 , -0.5700000000000001,0,0
32.382 , 3.94 , 10.14 , -0.23,0,0
32.445 , 3.87 , 8.69 , -0.5700000000000001,0,0
32.508 , 4.86 , 10.07 , -1.07,0,0
32.571 , 4.1 , 9.15 , -0.8,0,0
32.635 , 3.75 , 9.0 , -0.8,0,0
32.698 , 3.33 , 9.11 , -0.6900000000000001,0,0
32.761 , 3.1 , 8.120000000000001 , -0.6900000000000001,0,0
32.824 , 3.14 , 8.08 , -0.61,0,0
32.887 , 3.37 , 8.31 , -0.27,0,0
32.95 , 3.48 , 7.66 , -0.23,0,0
33.013 , 3.87 , 9.03 , -0.5700000000000001,0,0
33.076 , 4.17 , 9.76 , -0.19,0,0
33.139 , 4.0600000000000005 , 9.8 , -0.46,0,0
33.204 , 3.79 , 9.84 , -0.61,0,0
33.267 , 3.9 , 9.950000000000001 , -1.0,0,0
33.33 , 3.94 , 9.88 , -0.77,0,0
33.393 , 3.48 , 8.61 , -0.46,0,0
33.456 , 3.56 , 8.46 , -0.23,0,0
33.519 , 4.21 , 9.03 , -0.5700000000000001,0,0
33.582 , 4.44 , 9.38 , -0.92,0,0
33.645 , 3.64 , 8.88 , -0.88,0,0
33.708 , 3.1 , 8.27 , -0.61,0,0
33.771 , 2.83 , 7.7700000000000005 , -0.8,0,0
33.834 , 3.41 , 9.03 , -1.1500000000000001,0,0
33.897 , 3.22 , 8.8 , -0.42,0,0
33.96 , 3.41 , 8.120000000000001 , -1.03,0,0
34.023 , 4.0600000000000005 , 9.53 , -0.6900000000000001,0,0
34.086 , 3.98 , 9.19 , -0.23,0,0
34.149 , 4.67 , 9.26 , -0.15,0,0
34.212 , 4.75 , 9.69 , -0.84,0,0
34.275 , 4.44 , 9.950000000000001 , -0.8,0,0
34.338 , 3.94 , 9.03 , -1.34,0,0
34.401 , 3.48 , 9.11 , -0.38,0,0
34.464 , 2.6 , 7.3100000000000005 , -0.42,0,0
34.527 , 3.71 , 8.88 , -1.26,0,0
34.601 , 3.45 , 9.03 , -0.8,0,0
34.664 , 3.45 , 8.61 , -1.26,0,0
34.728 , 3.33 , 9.15 , -1.19,0,0
34.791000000000004 , 2.95 , 8.31 , -0.84,0,0
34.854 , 3.02 , 8.5 , -0.73,0,0
34.917 , 3.02 , 8.15 , -0.5,0,0
34.980000000000004 , 3.9 , 9.0 , -0.96,0,0
35.043 , 3.94 , 9.34 , -0.77,0,0
35.106 , 3.68 , 9.26 , -0.84,0,0
35.169000000000004 , 3.64 , 9.53 , -1.34,0,0
35.232 , 3.48 , 9.46 , -1.07,0,0
35.296 , 3.52 , 8.61 , -0.6900000000000001,0,0
35.359 , 3.29 , 8.08 , -0.54,0,0
35.423 , 3.68 , 8.08 , -0.46,0,0
35.486000000000004 , 3.98 , 8.61 , -0.73,0,0
35.552 , 4.48 , 9.88 , -0.88,0,0
35.617 , 3.75 , 9.03 , -0.61,0,0
35.682 , 3.83 , 9.57 , -0.6900000000000001,0,0
35.742 , 4.21 , 10.3 , -1.0,0,0
35.806 , 4.5200000000000005 , 9.8 , -1.26,0,0
